"data","iter","PS_rules","Opt_rules","abl_model","NA"
"Appendicitis",1,"1","1","no_abl",NA
"Appendicitis",1,"1","2","abl_conf",NA
"Appendicitis",1,"1","1","abl_supp",NA
"Appendicitis",1,"1","1","abl_length",NA
"Appendicitis",1,"1","1","abl_mod",NA
"Appendicitis",1,"1","1","abl_acc",NA
"Appendicitis",1,"1","1","abl_min_cov",NA
"Appendicitis",1,"1","1","abl_max_cov",NA
"Appendicitis",1,"1","1","abl_overlap",NA
"Appendicitis",1,"1","1","abl_preselect",NA
"Appendicitis",2,"1","2","no_abl",NA
"Appendicitis",2,"1","2","abl_conf",NA
"Appendicitis",2,"1","2","abl_supp",NA
"Appendicitis",2,"1","2","abl_length",NA
"Appendicitis",2,"1","2","abl_mod",NA
"Appendicitis",2,"1","1","abl_acc",NA
"Appendicitis",2,"1","1","abl_min_cov",NA
"Appendicitis",2,"1","2","abl_max_cov",NA
"Appendicitis",2,"1","2","abl_overlap",NA
"Appendicitis",2,"1","2","abl_preselect",NA
"Appendicitis",3,"1","2","no_abl",NA
"Appendicitis",3,"1","2","abl_conf",NA
"Appendicitis",3,"1","2","abl_supp",NA
"Appendicitis",3,"1","2","abl_length",NA
"Appendicitis",3,"1","2","abl_mod",NA
"Appendicitis",3,"1","2","abl_acc",NA
"Appendicitis",3,"1","1","abl_min_cov",NA
"Appendicitis",3,"1","2","abl_max_cov",NA
"Appendicitis",3,"1","2","abl_overlap",NA
"Appendicitis",3,"1","2","abl_preselect",NA
"Appendicitis",4,"1","2","no_abl",NA
"Appendicitis",4,"1","2","abl_conf",NA
"Appendicitis",4,"1","2","abl_supp",NA
"Appendicitis",4,"1","2","abl_length",NA
"Appendicitis",4,"1","2","abl_mod",NA
"Appendicitis",4,"1","1","abl_acc",NA
"Appendicitis",4,"1","1","abl_min_cov",NA
"Appendicitis",4,"1","2","abl_max_cov",NA
"Appendicitis",4,"1","2","abl_overlap",NA
"Appendicitis",4,"1","2","abl_preselect",NA
"Appendicitis",5,"1","2","no_abl",NA
"Appendicitis",5,"1","2","abl_conf",NA
"Appendicitis",5,"1","2","abl_supp",NA
"Appendicitis",5,"1","2","abl_length",NA
"Appendicitis",5,"1","2","abl_mod",NA
"Appendicitis",5,"1","1","abl_acc",NA
"Appendicitis",5,"1","1","abl_min_cov",NA
"Appendicitis",5,"1","2","abl_max_cov",NA
"Appendicitis",5,"1","2","abl_overlap",NA
"Appendicitis",5,"1","2","abl_preselect",NA
"Appendicitis",6,"1","2","no_abl",NA
"Appendicitis",6,"1","2","abl_conf",NA
"Appendicitis",6,"1","1","abl_supp",NA
"Appendicitis",6,"1","2","abl_length",NA
"Appendicitis",6,"1","2","abl_mod",NA
"Appendicitis",6,"1","1","abl_acc",NA
"Appendicitis",6,"1","2","abl_min_cov",NA
"Appendicitis",6,"1","2","abl_max_cov",NA
"Appendicitis",6,"1","2","abl_overlap",NA
"Appendicitis",6,"1","2","abl_preselect",NA
"Appendicitis",7,"1","2","no_abl",NA
"Appendicitis",7,"1","2","abl_conf",NA
"Appendicitis",7,"1","1","abl_supp",NA
"Appendicitis",7,"1","2","abl_length",NA
"Appendicitis",7,"1","2","abl_mod",NA
"Appendicitis",7,"1","1","abl_acc",NA
"Appendicitis",7,"1","1","abl_min_cov",NA
"Appendicitis",7,"1","2","abl_max_cov",NA
"Appendicitis",7,"1","2","abl_overlap",NA
"Appendicitis",7,"1","2","abl_preselect",NA
"Appendicitis",8,"1","2","no_abl",NA
"Appendicitis",8,"1","2","abl_conf",NA
"Appendicitis",8,"1","2","abl_supp",NA
"Appendicitis",8,"1","2","abl_length",NA
"Appendicitis",8,"1","2","abl_mod",NA
"Appendicitis",8,"1","1","abl_acc",NA
"Appendicitis",8,"1","1","abl_min_cov",NA
"Appendicitis",8,"1","2","abl_max_cov",NA
"Appendicitis",8,"1","2","abl_overlap",NA
"Appendicitis",8,"1","2","abl_preselect",NA
"Appendicitis",9,"1","1","no_abl",NA
"Appendicitis",9,"1","2","abl_conf",NA
"Appendicitis",9,"1","2","abl_supp",NA
"Appendicitis",9,"1","1","abl_length",NA
"Appendicitis",9,"1","1","abl_mod",NA
"Appendicitis",9,"1","2","abl_acc",NA
"Appendicitis",9,"1","1","abl_min_cov",NA
"Appendicitis",9,"1","1","abl_max_cov",NA
"Appendicitis",9,"1","2","abl_overlap",NA
"Appendicitis",9,"1","1","abl_preselect",NA
"Appendicitis",10,"1","2","no_abl",NA
"Appendicitis",10,"1","2","abl_conf",NA
"Appendicitis",10,"1","2","abl_supp",NA
"Appendicitis",10,"1","2","abl_length",NA
"Appendicitis",10,"1","2","abl_mod",NA
"Appendicitis",10,"1","1","abl_acc",NA
"Appendicitis",10,"1","1","abl_min_cov",NA
"Appendicitis",10,"1","2","abl_max_cov",NA
"Appendicitis",10,"1","2","abl_overlap",NA
"Appendicitis",10,"1","2","abl_preselect",NA
