"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect","abl_model"
"anneal",1,"train","all","OptimalRules",0.952305246422893,0.900374355894774,0.782884231536926,0.934417393445533,0.962264150943396,0.92123835764618,0.785308630481333,0.94854378949555,0.826086956521739,0.767857142857143,0.941176470588235,0.815151515151515,"no_abl"
"anneal",1,"train","covered","OptimalRules",0.95928338762215,0.902892149024624,0.782705363204345,0.935518351568134,0.97027972027972,0.92391008577344,0.78523059511459,0.949805310559936,0.80952380952381,0.767857142857143,0.933333333333333,0.81002331002331,"no_abl"
"anneal",1,"train","notcovered","OptimalRules",0.666666666666667,0.666666666666667,0.5,0.8,0.545454545454545,0.545454545454545,0.5,0.705882352941176,1,1,1,1,"no_abl"
"anneal",1,"test","all","OptimalRules",0.940520446096654,0.849335748792271,0.787272727272727,0.902871933933194,0.958333333333333,0.877676606722817,0.791919191919192,0.925266594963755,0.793103448275862,0.7,0.909090909090909,0.752923976608187,"no_abl"
"anneal",1,"test","covered","OptimalRules",0.942748091603053,0.85054347826087,0.786915887850467,0.903200029058153,0.96218487394958,0.878985507246377,0.791878172588833,0.925869309510154,0.75,0.7,0.882352941176471,0.734126984126984,"no_abl"
"anneal",1,"test","notcovered","OptimalRules",0.857142857142857,0.857142857142857,0.5,0.923076923076923,0.5,0.5,0.5,0.666666666666667,1,1,1,1,"no_abl"
"anneal",1,"train","all","OPTSTEL",0.944356120826709,0.894435975609756,0.762050898203593,0.919015699179974,0.95368782161235,0.91570361668561,0.763569500046551,0.932323506243624,0.826086956521739,0.767857142857143,0.941176470588235,0.815151515151515,"no_abl"
"anneal",1,"train","covered","OPTSTEL",0.958949096880131,0.899452683615819,0.781736370956283,0.933070304565632,0.970017636684303,0.921011198945981,0.784170149727528,0.947638127897397,0.80952380952381,0.767857142857143,0.933333333333333,0.81002331002331,"no_abl"
"anneal",1,"train","notcovered","OPTSTEL",0.5,0.5,0.333333333333333,0.666666666666667,0.375,0.375,0.333333333333333,0.545454545454545,1,1,1,1,"no_abl"
"anneal",1,"test","all","OPTSTEL",0.933085501858736,0.852799425758819,0.75961038961039,0.891497208931419,0.95,0.885289115646259,0.75959595959596,0.912257581673825,0.793103448275862,0.7,0.909090909090909,0.752923976608187,"no_abl"
"anneal",1,"test","covered","OPTSTEL",0.949612403100775,0.858695652173913,0.98481308411215,0.909049290873378,0.97008547008547,0.891666666666667,0.991116751269036,0.934289224986899,0.75,0.7,0.882352941176471,0.734126984126984,"no_abl"
"anneal",1,"test","notcovered","OPTSTEL",0.545454545454545,0.545454545454545,0.333333333333333,0.705882352941176,0.166666666666667,0.166666666666667,0.333333333333333,0.285714285714286,1,1,1,1,"no_abl"
