"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used","abl_model"
"ecoli",1,51,1,0.0641025641025641,0.277777777777778,4,7,0.666666666666667,0.5,"X[,1] %in% c('(-Inf,0.261]','(0.261,0.644]','(0.885, Inf]') & X[,2] %in% c('(0.511,0.772]') & X[,3] %in% c('(-Inf,0.74]') & X[,6] %in% c('(0.564,0.805]','(0.805, Inf]')","'im'","V1,V2,V3,V6","no_abl"
"ecoli",1,56,0.961538461538462,0.111111111111111,0.26,2,3,0.333333333333333,0.214285714285714,"X[,1] %in% c('(-Inf,0.261]') & X[,6] %in% c('(-Inf,0.334]','(0.334,0.564]')","'cp'","V1,V6","no_abl"
"ecoli",1,98,1,0.00854700854700855,0.0833333333333333,3,3,0.5,0.214285714285714,"X[,1] %in% c('(0.644,0.885]') & X[,6] %in% c('(0.805, Inf]') & X[,7] %in% c('(0.624,0.815]')","'imU'","V1,V6,V7","no_abl"
"ecoli",1,110,0.956521739130435,0.294871794871795,0.69,2,4,0.333333333333333,0.285714285714286,"X[,2] %in% c('(-Inf,0.334]','(0.334,0.511]','(0.511,0.772]') & X[,6] %in% c('(-Inf,0.334]')","'cp'","V2,V6","no_abl"
"ecoli",1,139,0.957142857142857,0.299145299145299,0.7,5,11,0.833333333333333,0.785714285714286,"X[,1] %in% c('(0.261,0.644]','(0.644,0.885]','(0.885, Inf]') & X[,2] %in% c('(-Inf,0.334]','(0.334,0.511]') & X[,3] %in% c('(-Inf,0.74]') & X[,5] %in% c('(-Inf,0.199]','(0.199,0.555]','(0.555,0.749]') & X[,6] %in% c('(-Inf,0.334]','(0.334,0.564]')","'cp'","V1,V2,V3,V5,V6","no_abl"
"ecoli",1,140,0.857142857142857,0.0299145299145299,0.194444444444444,6,10,1,0.714285714285714,"X[,1] %in% c('(0.261,0.644]','(0.644,0.885]','(0.885, Inf]') & X[,2] %in% c('(0.511,0.772]','(0.772, Inf]') & X[,3] %in% c('(-Inf,0.74]') & X[,5] %in% c('(0.199,0.555]') & X[,6] %in% c('(-Inf,0.334]','(0.334,0.564]') & X[,7] %in% c('(-Inf,0.305]')","'pp'","V1,V2,V3,V5,V6,V7","no_abl"
"ecoli",1,147,0.909090909090909,0.047008547008547,0.203703703703704,2,2,0.333333333333333,0.142857142857143,"X[,2] %in% c('(0.334,0.511]') & X[,7] %in% c('(0.815, Inf]')","'im'","V2,V7","no_abl"
"ecoli",1,313,0.764705882352941,0.145299145299145,0.944444444444444,5,10,0.833333333333333,0.714285714285714,"X[,1] %in% c('(0.261,0.644]','(0.644,0.885]','(0.885, Inf]') & X[,2] %in% c('(0.511,0.772]','(0.772, Inf]') & X[,3] %in% c('(-Inf,0.74]') & X[,6] %in% c('(0.334,0.564]','(0.564,0.805]','(0.805, Inf]') & X[,7] %in% c('(0.305,0.624]')","'pp'","V1,V2,V3,V6,V7","no_abl"
"ecoli",1,327,0.854166666666667,0.205128205128205,0.888888888888889,3,7,0.5,0.5,"X[,1] %in% c('(-Inf,0.261]','(0.261,0.644]') & X[,6] %in% c('(0.564,0.805]','(0.805, Inf]') & X[,7] %in% c('(0.305,0.624]','(0.624,0.815]','(0.815, Inf]')","'im'","V1,V6,V7","no_abl"
"ecoli",1,336,1,0.0170940170940171,1,3,5,0.5,0.357142857142857,"X[,1] %in% c('(-Inf,0.261]','(0.644,0.885]','(0.885, Inf]') & X[,3] %in% c('(0.74, Inf]') & X[,4] %in% c('(-Inf,0.75]')","'omL'","V1,V3,V4","no_abl"
"ecoli",1,439,0.7,0.0854700854700855,0.833333333333333,3,4,0.5,0.285714285714286,"X[,1] %in% c('(0.644,0.885]') & X[,6] %in% c('(0.564,0.805]') & X[,7] %in% c('(0.305,0.624]','(0.624,0.815]')","'imU'","V1,V6,V7","no_abl"
"ecoli",1,512,1,0.0341880341880342,0.571428571428572,4,7,0.666666666666667,0.5,"X[,3] %in% c('(-Inf,0.74]') & X[,5] %in% c('(0.555,0.749]','(0.749, Inf]') & X[,6] %in% c('(0.334,0.564]','(0.564,0.805]','(0.805, Inf]') & X[,7] %in% c('(-Inf,0.305]')","'om'","V3,V5,V6,V7","no_abl"
"ecoli",1,56,0.961538461538462,0.111111111111111,0.26,2,3,0.333333333333333,0.214285714285714,"X[,1] %in% c('(-Inf,0.261]') & X[,6] %in% c('(-Inf,0.334]','(0.334,0.564]')","'cp'","V1,V6","abl_conf"
"ecoli",1,110,0.956521739130435,0.294871794871795,0.69,2,4,0.333333333333333,0.285714285714286,"X[,2] %in% c('(-Inf,0.334]','(0.334,0.511]','(0.511,0.772]') & X[,6] %in% c('(-Inf,0.334]')","'cp'","V2,V6","abl_conf"
"ecoli",1,252,0.681818181818182,0.094017094017094,0.916666666666667,2,3,0.333333333333333,0.214285714285714,"X[,1] %in% c('(0.644,0.885]','(0.885, Inf]') & X[,7] %in% c('(0.624,0.815]')","'imU'","V1,V7","abl_conf"
"ecoli",1,283,0.928571428571429,0.358974358974359,0.84,4,6,0.666666666666667,0.428571428571429,"X[,2] %in% c('(-Inf,0.334]','(0.334,0.511]') & X[,3] %in% c('(-Inf,0.74]') & X[,5] %in% c('(0.199,0.555]') & X[,7] %in% c('(-Inf,0.305]','(0.305,0.624]')","'cp'","V2,V3,V5,V7","abl_conf"
"ecoli",1,313,0.764705882352941,0.145299145299145,0.944444444444444,5,10,0.833333333333333,0.714285714285714,"X[,1] %in% c('(0.261,0.644]','(0.644,0.885]','(0.885, Inf]') & X[,2] %in% c('(0.511,0.772]','(0.772, Inf]') & X[,3] %in% c('(-Inf,0.74]') & X[,6] %in% c('(0.334,0.564]','(0.564,0.805]','(0.805, Inf]') & X[,7] %in% c('(0.305,0.624]')","'pp'","V1,V2,V3,V6,V7","abl_conf"
"ecoli",1,336,1,0.0170940170940171,1,3,5,0.5,0.357142857142857,"X[,1] %in% c('(-Inf,0.261]','(0.644,0.885]','(0.885, Inf]') & X[,3] %in% c('(0.74, Inf]') & X[,4] %in% c('(-Inf,0.75]')","'omL'","V1,V3,V4","abl_conf"
"ecoli",1,402,0.666666666666667,0.230769230769231,1,3,4,0.5,0.285714285714286,"X[,2] %in% c('(0.334,0.511]','(0.511,0.772]') & X[,3] %in% c('(-Inf,0.74]') & X[,6] %in% c('(0.564,0.805]')","'im'","V2,V3,V6","abl_conf"
"ecoli",1,426,0.9,0.128205128205128,0.555555555555555,4,9,0.666666666666667,0.642857142857143,"X[,1] %in% c('(-Inf,0.261]','(0.261,0.644]','(0.885, Inf]') & X[,2] %in% c('(0.334,0.511]','(0.511,0.772]') & X[,5] %in% c('(-Inf,0.199]','(0.199,0.555]') & X[,6] %in% c('(0.564,0.805]','(0.805, Inf]')","'im'","V1,V2,V5,V6","abl_conf"
"ecoli",1,463,0.7,0.0854700854700855,0.833333333333333,4,7,0.666666666666667,0.5,"X[,1] %in% c('(0.644,0.885]') & X[,2] %in% c('(0.334,0.511]','(0.511,0.772]','(0.772, Inf]') & X[,6] %in% c('(0.564,0.805]','(0.805, Inf]') & X[,7] %in% c('(0.624,0.815]')","'imU'","V1,V2,V6,V7","abl_conf"
"ecoli",1,478,0.777777777777778,0.0384615384615385,0.25,5,7,0.833333333333333,0.5,"X[,2] %in% c('(0.511,0.772]','(0.772, Inf]') & X[,3] %in% c('(-Inf,0.74]') & X[,4] %in% c('(-Inf,0.75]') & X[,5] %in% c('(-Inf,0.199]','(0.199,0.555]') & X[,7] %in% c('(-Inf,0.305]')","'pp'","V2,V3,V4,V5,V7","abl_conf"
"ecoli",1,507,0.789473684210526,0.0811965811965812,0.351851851851852,2,3,0.333333333333333,0.214285714285714,"X[,5] %in% c('(0.199,0.555]','(0.555,0.749]') & X[,6] %in% c('(0.805, Inf]')","'im'","V5,V6","abl_conf"
"ecoli",1,512,1,0.0341880341880342,0.571428571428572,4,7,0.666666666666667,0.5,"X[,3] %in% c('(-Inf,0.74]') & X[,5] %in% c('(0.555,0.749]','(0.749, Inf]') & X[,6] %in% c('(0.334,0.564]','(0.564,0.805]','(0.805, Inf]') & X[,7] %in% c('(-Inf,0.305]')","'om'","V3,V5,V6,V7","abl_conf"
"ecoli",1,15,0.833333333333333,0.0769230769230769,0.333333333333333,2,4,0.333333333333333,0.285714285714286,"X[,2] %in% c('(0.334,0.511]','(0.511,0.772]','(0.772, Inf]') & X[,7] %in% c('(0.815, Inf]')","'im'","V2,V7","abl_supp"
"ecoli",1,44,0.848484848484849,0.141025641025641,0.611111111111111,4,8,0.666666666666667,0.571428571428571,"X[,1] %in% c('(-Inf,0.261]','(0.261,0.644]') & X[,2] %in% c('(0.334,0.511]') & X[,6] %in% c('(0.564,0.805]','(0.805, Inf]') & X[,7] %in% c('(0.305,0.624]','(0.624,0.815]','(0.815, Inf]')","'im'","V1,V2,V6,V7","abl_supp"
"ecoli",1,51,1,0.0641025641025641,0.277777777777778,4,7,0.666666666666667,0.5,"X[,1] %in% c('(-Inf,0.261]','(0.261,0.644]','(0.885, Inf]') & X[,2] %in% c('(0.511,0.772]') & X[,3] %in% c('(-Inf,0.74]') & X[,6] %in% c('(0.564,0.805]','(0.805, Inf]')","'im'","V1,V2,V3,V6","abl_supp"
"ecoli",1,98,1,0.00854700854700855,0.0833333333333333,3,3,0.5,0.214285714285714,"X[,1] %in% c('(0.644,0.885]') & X[,6] %in% c('(0.805, Inf]') & X[,7] %in% c('(0.624,0.815]')","'imU'","V1,V6,V7","abl_supp"
"ecoli",1,100,0.659574468085106,0.200854700854701,1.30555555555556,4,6,0.666666666666667,0.428571428571429,"X[,2] %in% c('(0.511,0.772]','(0.772, Inf]') & X[,3] %in% c('(-Inf,0.74]') & X[,6] %in% c('(0.334,0.564]') & X[,7] %in% c('(-Inf,0.305]','(0.305,0.624]')","'pp'","V2,V3,V6,V7","abl_supp"
"ecoli",1,235,0.967391304347826,0.393162393162393,0.92,5,10,0.833333333333333,0.714285714285714,"X[,1] %in% c('(-Inf,0.261]','(0.261,0.644]') & X[,2] %in% c('(-Inf,0.334]','(0.334,0.511]') & X[,3] %in% c('(-Inf,0.74]') & X[,5] %in% c('(-Inf,0.199]','(0.199,0.555]','(0.555,0.749]') & X[,6] %in% c('(-Inf,0.334]','(0.334,0.564]')","'cp'","V1,V2,V3,V5,V6","abl_supp"
"ecoli",1,237,0.96078431372549,0.217948717948718,0.51,4,8,0.666666666666667,0.571428571428571,"X[,1] %in% c('(-Inf,0.261]','(0.261,0.644]') & X[,5] %in% c('(0.199,0.555]','(0.555,0.749]') & X[,6] %in% c('(-Inf,0.334]') & X[,7] %in% c('(0.305,0.624]','(0.624,0.815]','(0.815, Inf]')","'cp'","V1,V5,V6,V7","abl_supp"
"ecoli",1,246,1,0.0299145299145299,0.5,4,6,0.666666666666667,0.428571428571429,"X[,3] %in% c('(-Inf,0.74]') & X[,5] %in% c('(-Inf,0.199]','(0.555,0.749]','(0.749, Inf]') & X[,6] %in% c('(0.334,0.564]') & X[,7] %in% c('(-Inf,0.305]')","'om'","V3,V5,V6,V7","abl_supp"
"ecoli",1,336,1,0.0170940170940171,1,3,5,0.5,0.357142857142857,"X[,1] %in% c('(-Inf,0.261]','(0.644,0.885]','(0.885, Inf]') & X[,3] %in% c('(0.74, Inf]') & X[,4] %in% c('(-Inf,0.75]')","'omL'","V1,V3,V4","abl_supp"
"ecoli",1,439,0.7,0.0854700854700855,0.833333333333333,3,4,0.5,0.285714285714286,"X[,1] %in% c('(0.644,0.885]') & X[,6] %in% c('(0.564,0.805]') & X[,7] %in% c('(0.305,0.624]','(0.624,0.815]')","'imU'","V1,V6,V7","abl_supp"
"ecoli",1,484,1,0.0341880341880342,0.571428571428572,4,6,0.666666666666667,0.428571428571429,"X[,2] %in% c('(0.511,0.772]','(0.772, Inf]') & X[,3] %in% c('(-Inf,0.74]') & X[,5] %in% c('(0.555,0.749]','(0.749, Inf]') & X[,7] %in% c('(-Inf,0.305]')","'om'","V2,V3,V5,V7","abl_supp"
"ecoli",1,487,1,0.047008547008547,0.305555555555556,2,3,0.333333333333333,0.214285714285714,"X[,2] %in% c('(0.772, Inf]') & X[,5] %in% c('(-Inf,0.199]','(0.199,0.555]')","'pp'","V2,V5","abl_supp"
"ecoli",1,51,1,0.0641025641025641,0.277777777777778,4,7,0.666666666666667,0.5,"X[,1] %in% c('(-Inf,0.261]','(0.261,0.644]','(0.885, Inf]') & X[,2] %in% c('(0.511,0.772]') & X[,3] %in% c('(-Inf,0.74]') & X[,6] %in% c('(0.564,0.805]','(0.805, Inf]')","'im'","V1,V2,V3,V6","abl_length"
"ecoli",1,56,0.961538461538462,0.111111111111111,0.26,2,3,0.333333333333333,0.214285714285714,"X[,1] %in% c('(-Inf,0.261]') & X[,6] %in% c('(-Inf,0.334]','(0.334,0.564]')","'cp'","V1,V6","abl_length"
"ecoli",1,98,1,0.00854700854700855,0.0833333333333333,3,3,0.5,0.214285714285714,"X[,1] %in% c('(0.644,0.885]') & X[,6] %in% c('(0.805, Inf]') & X[,7] %in% c('(0.624,0.815]')","'imU'","V1,V6,V7","abl_length"
"ecoli",1,110,0.956521739130435,0.294871794871795,0.69,2,4,0.333333333333333,0.285714285714286,"X[,2] %in% c('(-Inf,0.334]','(0.334,0.511]','(0.511,0.772]') & X[,6] %in% c('(-Inf,0.334]')","'cp'","V2,V6","abl_length"
