"data","iter","RFTree","RFRules","PreSelectedRules","OPTRules","OPTRulesSTEL","abl_model"
"Appendicitis",1,100,1121,318,7,6,"no_abl"
"Appendicitis",1,100,1121,318,7,6,"abl_conf"
"Appendicitis",1,100,1121,318,7,6,"abl_supp"
"Appendicitis",1,100,1121,318,7,6,"abl_length"
"Appendicitis",1,100,1121,318,7,6,"abl_mod"
"Appendicitis",1,100,1121,318,3,2,"abl_acc"
"Appendicitis",1,100,1121,318,1,1,"abl_min_cov"
"Appendicitis",1,100,1121,318,7,6,"abl_max_cov"
"Appendicitis",1,100,1121,318,7,6,"abl_overlap"
"Appendicitis",1,100,1121,1039,7,6,"abl_preselect"
"Appendicitis",2,100,981,340,5,5,"no_abl"
"Appendicitis",2,100,981,340,5,5,"abl_conf"
"Appendicitis",2,100,981,340,5,5,"abl_supp"
"Appendicitis",2,100,981,340,5,5,"abl_length"
"Appendicitis",2,100,981,340,5,5,"abl_mod"
"Appendicitis",2,100,981,340,3,2,"abl_acc"
"Appendicitis",2,100,981,340,1,1,"abl_min_cov"
"Appendicitis",2,100,981,340,5,5,"abl_max_cov"
"Appendicitis",2,100,981,340,5,5,"abl_overlap"
"Appendicitis",2,100,981,926,5,5,"abl_preselect"
"Appendicitis",3,100,1045,312,5,4,"no_abl"
"Appendicitis",3,100,1045,312,5,4,"abl_conf"
"Appendicitis",3,100,1045,312,5,4,"abl_supp"
"Appendicitis",3,100,1045,312,5,4,"abl_length"
"Appendicitis",3,100,1045,312,5,4,"abl_mod"
"Appendicitis",3,100,1045,312,3,2,"abl_acc"
"Appendicitis",3,100,1045,312,1,1,"abl_min_cov"
"Appendicitis",3,100,1045,312,5,4,"abl_max_cov"
"Appendicitis",3,100,1045,312,5,4,"abl_overlap"
"Appendicitis",3,100,1045,970,5,4,"abl_preselect"
"Appendicitis",4,100,1190,377,7,7,"no_abl"
"Appendicitis",4,100,1190,377,7,7,"abl_conf"
"Appendicitis",4,100,1190,377,7,7,"abl_supp"
"Appendicitis",4,100,1190,377,7,7,"abl_length"
"Appendicitis",4,100,1190,377,7,7,"abl_mod"
"Appendicitis",4,100,1190,377,3,2,"abl_acc"
"Appendicitis",4,100,1190,377,1,1,"abl_min_cov"
"Appendicitis",4,100,1190,377,7,7,"abl_max_cov"
"Appendicitis",4,100,1190,377,7,7,"abl_overlap"
"Appendicitis",4,100,1190,1136,7,7,"abl_preselect"
"Appendicitis",5,100,1039,326,6,5,"no_abl"
"Appendicitis",5,100,1039,326,6,5,"abl_conf"
"Appendicitis",5,100,1039,326,6,5,"abl_supp"
"Appendicitis",5,100,1039,326,6,5,"abl_length"
"Appendicitis",5,100,1039,326,6,5,"abl_mod"
