"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used","abl_model"
"newthyroid",1,30,1,0.12,0.857142857142857,2,5,0.4,0.25,"X[,2] %in% c('(-Inf,4.96]','(4.96,6.91]') & X[,4] %in% c('(2.7,8.71]','(8.71,11.6]','(11.6, Inf]')","'3'","V2,V4","no_abl"
"newthyroid",1,56,1,0.1,0.625,1,1,0.2,0.05,"X[,3] %in% c('(3.07, Inf]')","'2'","V3","no_abl"
"newthyroid",1,104,1,0.106666666666667,0.666666666666667,2,5,0.4,0.25,"X[,2] %in% c('(15.2, Inf]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.39,3.07]','(3.07, Inf]')","'2'","V2,V3","no_abl"
"newthyroid",1,116,0.974025974025974,0.513333333333333,0.733333333333333,2,3,0.4,0.15,"X[,2] %in% c('(4.96,6.91]','(6.91,10.2]') & X[,4] %in% c('(0.2,2.7]')","'1'","V2,V4","no_abl"
"newthyroid",1,218,0.946808510638298,0.626666666666667,0.895238095238095,2,6,0.4,0.3,"X[,2] %in% c('(6.91,10.2]','(10.2,15.2]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.13,2.39]','(2.39,3.07]')","'1'","V2,V3","no_abl"
"newthyroid",1,30,1,0.12,0.857142857142857,2,5,0.4,0.25,"X[,2] %in% c('(-Inf,4.96]','(4.96,6.91]') & X[,4] %in% c('(2.7,8.71]','(8.71,11.6]','(11.6, Inf]')","'3'","V2,V4","abl_conf"
"newthyroid",1,56,1,0.1,0.625,1,1,0.2,0.05,"X[,3] %in% c('(3.07, Inf]')","'2'","V3","abl_conf"
"newthyroid",1,104,1,0.106666666666667,0.666666666666667,2,5,0.4,0.25,"X[,2] %in% c('(15.2, Inf]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.39,3.07]','(3.07, Inf]')","'2'","V2,V3","abl_conf"
"newthyroid",1,116,0.974025974025974,0.513333333333333,0.733333333333333,2,3,0.4,0.15,"X[,2] %in% c('(4.96,6.91]','(6.91,10.2]') & X[,4] %in% c('(0.2,2.7]')","'1'","V2,V4","abl_conf"
"newthyroid",1,218,0.946808510638298,0.626666666666667,0.895238095238095,2,6,0.4,0.3,"X[,2] %in% c('(6.91,10.2]','(10.2,15.2]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.13,2.39]','(2.39,3.07]')","'1'","V2,V3","abl_conf"
"newthyroid",1,30,1,0.12,0.857142857142857,2,5,0.4,0.25,"X[,2] %in% c('(-Inf,4.96]','(4.96,6.91]') & X[,4] %in% c('(2.7,8.71]','(8.71,11.6]','(11.6, Inf]')","'3'","V2,V4","abl_supp"
"newthyroid",1,56,1,0.1,0.625,1,1,0.2,0.05,"X[,3] %in% c('(3.07, Inf]')","'2'","V3","abl_supp"
"newthyroid",1,104,1,0.106666666666667,0.666666666666667,2,5,0.4,0.25,"X[,2] %in% c('(15.2, Inf]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.39,3.07]','(3.07, Inf]')","'2'","V2,V3","abl_supp"
"newthyroid",1,116,0.974025974025974,0.513333333333333,0.733333333333333,2,3,0.4,0.15,"X[,2] %in% c('(4.96,6.91]','(6.91,10.2]') & X[,4] %in% c('(0.2,2.7]')","'1'","V2,V4","abl_supp"
"newthyroid",1,218,0.946808510638298,0.626666666666667,0.895238095238095,2,6,0.4,0.3,"X[,2] %in% c('(6.91,10.2]','(10.2,15.2]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.13,2.39]','(2.39,3.07]')","'1'","V2,V3","abl_supp"
"newthyroid",1,30,1,0.12,0.857142857142857,2,5,0.4,0.25,"X[,2] %in% c('(-Inf,4.96]','(4.96,6.91]') & X[,4] %in% c('(2.7,8.71]','(8.71,11.6]','(11.6, Inf]')","'3'","V2,V4","abl_length"
"newthyroid",1,56,1,0.1,0.625,1,1,0.2,0.05,"X[,3] %in% c('(3.07, Inf]')","'2'","V3","abl_length"
"newthyroid",1,104,1,0.106666666666667,0.666666666666667,2,5,0.4,0.25,"X[,2] %in% c('(15.2, Inf]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.39,3.07]','(3.07, Inf]')","'2'","V2,V3","abl_length"
"newthyroid",1,116,0.974025974025974,0.513333333333333,0.733333333333333,2,3,0.4,0.15,"X[,2] %in% c('(4.96,6.91]','(6.91,10.2]') & X[,4] %in% c('(0.2,2.7]')","'1'","V2,V4","abl_length"
"newthyroid",1,218,0.946808510638298,0.626666666666667,0.895238095238095,2,6,0.4,0.3,"X[,2] %in% c('(6.91,10.2]','(10.2,15.2]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.13,2.39]','(2.39,3.07]')","'1'","V2,V3","abl_length"
