"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect","abl_model"
"ecoli",1,"train","all","OptimalRules",0.97008547008547,0.976702840465327,0.801038961038961,0.950833671435649,0.975845410628019,0.980769709646895,0.812698412698413,0.961736123411381,0.925925925925926,0.944444444444444,0.771428571428571,0.949519230769231,"no_abl"
"ecoli",1,"train","covered","OptimalRules",0.982532751091703,0.986888025650512,0.94729907773386,0.963298682899409,0.985221674876847,0.98945026520245,0.956862745098039,0.971090414095595,0.961538461538462,0.96875,0.8,0.983333333333333,"no_abl"
"ecoli",1,"train","notcovered","OptimalRules",0.4,0.4,0.333333333333333,0.571428571428572,0.5,0.5,0.333333333333333,0.666666666666667,0,0,0,NA,"no_abl"
"ecoli",1,"test","all","OptimalRules",0.911764705882353,0.727693602693603,0.838201058201058,0.851652439718388,0.925925925925926,0.8975,0.846666666666667,0.8634996582365,0.857142857142857,0.638888888888889,0.7,0.908333333333333,"no_abl"
"ecoli",1,"test","covered","OptimalRules",0.958333333333333,0.762731481481482,0.921708683473389,0.917643837381612,0.973684210526316,0.941818181818182,0.931818181818182,0.931024531024531,0.9,0.666666666666667,0.875,0.927272727272727,"no_abl"
"ecoli",1,"test","notcovered","OptimalRules",0.166666666666667,0.166666666666667,0.25,0.285714285714286,0.2,0.2,0.333333333333333,0.333333333333333,0,0,0,NA,"no_abl"
"ecoli",1,"train","all","OPTSTEL",0.97008547008547,0.968369507131993,0.805324675324675,0.950122044722771,0.971014492753623,0.96445026520245,0.811976911976912,0.953550254450173,0.962962962962963,0.96875,0.8,0.983333333333333,"no_abl"
"ecoli",1,"train","covered","OPTSTEL",0.982378854625551,0.986888025650512,0.946608946608947,0.962937345952706,0.985074626865672,0.98945026520245,0.955555555555556,0.970393792709319,0.961538461538462,0.96875,0.8,0.983333333333333,"no_abl"
"ecoli",1,"train","notcovered","OPTSTEL",0.571428571428571,0.571428571428571,0.333333333333333,0.727272727272727,0.5,0.5,0.333333333333333,0.666666666666667,1,1,1,1,"no_abl"
"ecoli",1,"test","all","OPTSTEL",0.92156862745098,0.734243697478992,0.870793650793651,0.868682798420573,0.950617283950617,0.916666666666667,0.913333333333333,0.904235588972431,0.80952380952381,0.633333333333333,0.671428571428571,0.88026418026418,"no_abl"
"ecoli",1,"test","covered","OPTSTEL",0.958333333333333,0.781862745098039,0.925473389355742,0.931744022910369,0.986842105263158,0.983333333333333,0.95,0.962732919254658,0.85,0.666666666666667,0.839285714285714,0.908041958041958,"no_abl"
"ecoli",1,"test","notcovered","OPTSTEL",0.333333333333333,0.333333333333333,0.25,0.5,0.4,0.4,0.333333333333333,0.571428571428572,0,0,0,NA,"no_abl"
"ecoli",1,"train","all","OptimalRules",0.957264957264957,0.9553194687824,0.793305852563278,0.936696080834077,0.966183574879227,0.959805395783139,0.806881313131313,0.948549154391546,0.888888888888889,0.897321428571429,0.742857142857143,0.911904761904762,"abl_conf"
"ecoli",1,"train","covered","OptimalRules",0.973799126637555,0.980960494423426,0.941666666666667,0.958606438705941,0.980295566502463,0.986121185256824,0.956823133293721,0.970233117959364,0.923076923076923,0.933035714285714,0.771428571428571,0.944871794871795,"abl_conf"
"ecoli",1,"train","notcovered","OptimalRules",0.2,0.2,0.2,0.333333333333333,0.25,0.25,0.25,0.4,0,0,0,NA,"abl_conf"
"ecoli",1,"test","all","OptimalRules",0.882352941176471,0.68287037037037,0.776084656084656,0.790477820567679,0.925925925925926,0.91,0.811538461538462,0.841341991341991,0.714285714285714,0.488888888888889,0.554761904761905,0.705769230769231,"abl_conf"
"ecoli",1,"test","covered","OptimalRules",0.909090909090909,0.73287037037037,0.792777777777778,0.823197945845005,0.9375,0.95,0.816666666666667,0.858484848484849,0.789473684210526,0.555555555555556,0.616666666666667,0.797619047619048,"abl_conf"
"ecoli",1,"test","notcovered","OptimalRules",0,0,0,NA,0,0,0,NA,0,0,0,NA,"abl_conf"
"ecoli",1,"train","all","OPTSTEL",0.957264957264957,0.9553194687824,0.793305852563278,0.936696080834077,0.966183574879227,0.959805395783139,0.806881313131313,0.948549154391546,0.888888888888889,0.897321428571429,0.742857142857143,0.911904761904762,"abl_conf"
