"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect","abl_model"
"mammographic",1,"train","all","OptimalRules",0.965824665676077,0.968644295302013,0.964067982844788,0.965568938863123,0.973958333333333,0.975829210188748,0.972338103322823,0.973718711121791,0.917525773195876,0.925925925925926,0.92156862745098,0.917446808510638,"no_abl"
"mammographic",1,"train","covered","OptimalRules",0.981735159817352,0.982716718700342,0.980811127869951,0.981615520940211,0.984098939929329,0.984824412079945,0.983270487682252,0.983968780979056,0.967032967032967,0.96875,0.967391304347826,0.967017035157666,"no_abl"
"mammographic",1,"train","notcovered","OptimalRules",0.3125,0.3125,0.5,0.476190476190476,0.4,0.4,0.5,0.571428571428572,0.166666666666667,0.166666666666667,0.5,0.285714285714286,"no_abl"
"mammographic",1,"test","all","OptimalRules",0.961805555555556,0.963448944943003,0.961100386100386,0.961701664671962,0.987341772151899,0.988372093023256,0.986486486486487,0.98726833199033,0.843137254901961,0.844615384615385,0.851097178683386,0.842592592592593,"no_abl"
"mammographic",1,"test","covered","OptimalRules",0.971326164874552,0.971933257802039,0.971059936259895,0.971296296296296,0.995670995670996,0.995934959349593,0.995412844036697,0.995655036208032,0.854166666666667,0.851304347826087,0.860714285714286,0.852566915313734,"no_abl"
"mammographic",1,"test","notcovered","OptimalRules",0.666666666666667,0.666666666666667,0.5,0.8,0.666666666666667,0.666666666666667,0.5,0.8,0.666666666666667,0.666666666666667,0.5,0.8,"no_abl"
"mammographic",1,"train","all","OPTSTEL",0.965824665676077,0.968644295302013,0.964067982844788,0.965568938863123,0.973958333333333,0.975829210188748,0.972338103322823,0.973718711121791,0.917525773195876,0.925925925925926,0.92156862745098,0.917446808510638,"no_abl"
"mammographic",1,"train","covered","OPTSTEL",0.981735159817352,0.982716718700342,0.980811127869951,0.981615520940211,0.984098939929329,0.984824412079945,0.983270487682252,0.983968780979056,0.967032967032967,0.96875,0.967391304347826,0.967017035157666,"no_abl"
"mammographic",1,"train","notcovered","OPTSTEL",0.3125,0.3125,0.5,0.476190476190476,0.4,0.4,0.5,0.571428571428572,0.166666666666667,0.166666666666667,0.5,0.285714285714286,"no_abl"
"mammographic",1,"test","all","OPTSTEL",0.961805555555556,0.963448944943003,0.961100386100386,0.961701664671962,0.987341772151899,0.988372093023256,0.986486486486487,0.98726833199033,0.843137254901961,0.844615384615385,0.851097178683386,0.842592592592593,"no_abl"
"mammographic",1,"test","covered","OPTSTEL",0.971326164874552,0.971933257802039,0.971059936259895,0.971296296296296,0.995670995670996,0.995934959349593,0.995412844036697,0.995655036208032,0.854166666666667,0.851304347826087,0.860714285714286,0.852566915313734,"no_abl"
"mammographic",1,"test","notcovered","OPTSTEL",0.666666666666667,0.666666666666667,0.5,0.8,0.666666666666667,0.666666666666667,0.5,0.8,0.666666666666667,0.666666666666667,0.5,0.8,"no_abl"
"mammographic",1,"train","all","OptimalRules",0.965824665676077,0.968644295302013,0.964067982844788,0.965568938863123,0.973958333333333,0.975829210188748,0.972338103322823,0.973718711121791,0.917525773195876,0.925925925925926,0.92156862745098,0.917446808510638,"abl_conf"
"mammographic",1,"train","covered","OptimalRules",0.981735159817352,0.982716718700342,0.980811127869951,0.981615520940211,0.984098939929329,0.984824412079945,0.983270487682252,0.983968780979056,0.967032967032967,0.96875,0.967391304347826,0.967017035157666,"abl_conf"
"mammographic",1,"train","notcovered","OptimalRules",0.3125,0.3125,0.5,0.476190476190476,0.4,0.4,0.5,0.571428571428572,0.166666666666667,0.166666666666667,0.5,0.285714285714286,"abl_conf"
"mammographic",1,"test","all","OptimalRules",0.961805555555556,0.963448944943003,0.961100386100386,0.961701664671962,0.987341772151899,0.988372093023256,0.986486486486487,0.98726833199033,0.843137254901961,0.844615384615385,0.851097178683386,0.842592592592593,"abl_conf"
"mammographic",1,"test","covered","OptimalRules",0.971326164874552,0.971933257802039,0.971059936259895,0.971296296296296,0.995670995670996,0.995934959349593,0.995412844036697,0.995655036208032,0.854166666666667,0.851304347826087,0.860714285714286,0.852566915313734,"abl_conf"
