"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used","abl_model"
"cryotherapy",1,177,1,0.19047619047619,0.413793103448276,3,12,0.5,0.5,"X[,2] %in% c('(33.8,51.9]','(51.9, Inf]') & X[,5] %in% c('2','3') & X[,6] %in% c('(-Inf,5]','(66.3,131]','(131,143]','(143,248]','(248,290]','(290,437]','(437,453]','(453, Inf]')","'0'","V2,V5,V6","no_abl"
"cryotherapy",1,186,0.944444444444444,0.285714285714286,0.529411764705882,2,7,0.333333333333333,0.291666666666667,"X[,4] %in% c('(2.5,2.9]','(2.9,3.9]','(6.2,6.9]','(6.9,9.8]','(9.8,11.5]','(11.5, Inf]') & X[,5] %in% c('1')","'1'","V4,V5","no_abl"
"cryotherapy",1,250,1,0.0793650793650794,0.172413793103448,4,8,0.666666666666667,0.333333333333333,"X[,3] %in% c('(6.7,7.8]','(7.8,8.1]','(8.1,9.7]','(9.7,10.3]','(10.3, Inf]') & X[,4] %in% c('(-Inf,2.5]') & X[,5] %in% c('1') & X[,6] %in% c('(5,66.3]')","'0'","V3,V4,V5,V6","no_abl"
"cryotherapy",1,307,0.894736842105263,0.301587301587302,0.655172413793103,2,8,0.333333333333333,0.333333333333333,"X[,2] %in% c('(19.2,33.8]','(33.8,51.9]','(51.9, Inf]') & X[,4] %in% c('(2.5,2.9]','(2.9,3.9]','(3.9,6.2]','(6.2,6.9]','(11.5, Inf]')","'0'","V2,V4","no_abl"
"cryotherapy",1,312,1,0.253968253968254,0.470588235294118,3,14,0.5,0.583333333333333,"X[,2] %in% c('(-Inf,19.2]','(19.2,33.8]') & X[,4] %in% c('(-Inf,2.5]','(2.9,3.9]','(6.9,9.8]','(9.8,11.5]') & X[,6] %in% c('(-Inf,5]','(66.3,131]','(131,143]','(143,248]','(248,290]','(290,437]','(437,453]','(453, Inf]')","'1'","V2,V4,V6","no_abl"
"cryotherapy",1,316,1,0.0634920634920635,0.117647058823529,2,2,0.333333333333333,0.0833333333333333,"X[,5] %in% c('2') & X[,6] %in% c('(5,66.3]')","'1'","V5,V6","no_abl"
"cryotherapy",1,338,0.95,0.317460317460317,0.588235294117647,2,4,0.333333333333333,0.166666666666667,"X[,2] %in% c('(-Inf,19.2]') & X[,3] %in% c('(-Inf,5.3]','(5.3,6.7]','(7.8,8.1]')","'1'","V2,V3","no_abl"
"cryotherapy",1,10,0.875,0.253968253968254,0.470588235294118,4,16,0.666666666666667,0.666666666666667,"X[,1] %in% c('1') & X[,2] %in% c('(-Inf,19.2]','(19.2,33.8]') & X[,3] %in% c('(-Inf,5.3]','(5.3,6.7]','(6.7,7.8]','(7.8,8.1]','(8.1,9.7]','(10.3, Inf]') & X[,4] %in% c('(2.5,2.9]','(2.9,3.9]','(3.9,6.2]','(6.2,6.9]','(6.9,9.8]','(9.8,11.5]','(11.5, Inf]')","'1'","V1,V2,V3,V4","abl_conf"
"cryotherapy",1,35,0.9375,0.253968253968254,0.551724137931034,2,4,0.333333333333333,0.166666666666667,"X[,2] %in% c('(33.8,51.9]','(51.9, Inf]') & X[,5] %in% c('2','3')","'0'","V2,V5","abl_conf"
"cryotherapy",1,54,0.733333333333333,0.238095238095238,0.517241379310345,4,20,0.666666666666667,0.833333333333333,"X[,3] %in% c('(-Inf,5.3]','(6.7,7.8]','(7.8,8.1]','(8.1,9.7]','(9.7,10.3]','(10.3, Inf]') & X[,4] %in% c('(-Inf,2.5]','(2.5,2.9]','(2.9,3.9]','(6.2,6.9]','(6.9,9.8]','(11.5, Inf]') & X[,5] %in% c('1','3') & X[,6] %in% c('(5,66.3]','(131,143]','(248,290]','(290,437]','(437,453]','(453, Inf]')","'0'","V3,V4,V5,V6","abl_conf"
"cryotherapy",1,71,0.916666666666667,0.19047619047619,0.413793103448276,2,7,0.333333333333333,0.291666666666667,"X[,2] %in% c('(19.2,33.8]','(33.8,51.9]','(51.9, Inf]') & X[,4] %in% c('(2.5,2.9]','(3.9,6.2]','(6.2,6.9]','(11.5, Inf]')","'0'","V2,V4","abl_conf"
"cryotherapy",1,186,0.944444444444444,0.285714285714286,0.529411764705882,2,7,0.333333333333333,0.291666666666667,"X[,4] %in% c('(2.5,2.9]','(2.9,3.9]','(6.2,6.9]','(6.9,9.8]','(9.8,11.5]','(11.5, Inf]') & X[,5] %in% c('1')","'1'","V4,V5","abl_conf"
"cryotherapy",1,388,0.947368421052632,0.301587301587302,0.558823529411765,3,10,0.5,0.416666666666667,"X[,2] %in% c('(-Inf,19.2]','(19.2,33.8]') & X[,4] %in% c('(-Inf,2.5]','(2.9,3.9]','(3.9,6.2]','(6.9,9.8]','(9.8,11.5]') & X[,6] %in% c('(-Inf,5]','(66.3,131]','(143,248]')","'1'","V2,V4,V6","abl_conf"
"cryotherapy",1,440,1,0.174603174603175,0.323529411764706,3,5,0.5,0.208333333333333,"X[,1] %in% c('2') & X[,2] %in% c('(-Inf,19.2]') & X[,3] %in% c('(-Inf,5.3]','(5.3,6.7]','(7.8,8.1]')","'1'","V1,V2,V3","abl_conf"
"cryotherapy",1,177,1,0.19047619047619,0.413793103448276,3,12,0.5,0.5,"X[,2] %in% c('(33.8,51.9]','(51.9, Inf]') & X[,5] %in% c('2','3') & X[,6] %in% c('(-Inf,5]','(66.3,131]','(131,143]','(143,248]','(248,290]','(290,437]','(437,453]','(453, Inf]')","'0'","V2,V5,V6","abl_supp"
"cryotherapy",1,186,0.944444444444444,0.285714285714286,0.529411764705882,2,7,0.333333333333333,0.291666666666667,"X[,4] %in% c('(2.5,2.9]','(2.9,3.9]','(6.2,6.9]','(6.9,9.8]','(9.8,11.5]','(11.5, Inf]') & X[,5] %in% c('1')","'1'","V4,V5","abl_supp"
"cryotherapy",1,250,1,0.0793650793650794,0.172413793103448,4,8,0.666666666666667,0.333333333333333,"X[,3] %in% c('(6.7,7.8]','(7.8,8.1]','(8.1,9.7]','(9.7,10.3]','(10.3, Inf]') & X[,4] %in% c('(-Inf,2.5]') & X[,5] %in% c('1') & X[,6] %in% c('(5,66.3]')","'0'","V3,V4,V5,V6","abl_supp"
"cryotherapy",1,279,1,0.126984126984127,0.235294117647059,3,6,0.5,0.25,"X[,2] %in% c('(19.2,33.8]') & X[,4] %in% c('(-Inf,2.5]','(2.9,3.9]','(6.9,9.8]','(9.8,11.5]') & X[,6] %in% c('(66.3,131]')","'1'","V2,V4,V6","abl_supp"
