"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect","abl_model"
"CAR",1,"train","all","OptimalRules",0.969421487603306,0.946825479215658,0.93982686730046,0.94226413170926,0.974252491694352,0.962913310757017,0.944977255945272,0.953405588160579,0,0,0,NA,"no_abl"
"CAR",1,"train","covered","OptimalRules",0.983050847457627,0.95173663086594,0.976839024583217,0.963538508576261,0.985556499575191,0.966968739183155,0.979624926893834,0.973154459903832,0,0,0,NA,"no_abl"
"CAR",1,"train","notcovered","OptimalRules",0.433333333333333,0.433333333333333,0.25,0.604651162790698,0.481481481481481,0.481481481481481,0.25,0.65,0,0,0,NA,"no_abl"
"CAR",1,"test","all","OptimalRules",0.934362934362934,0.872000789482233,0.874375616168255,0.86347633745597,0.965020576131687,0.942433243534026,0.901458064613458,0.918061199055481,0.46875,0.525793650793651,0.691123188405797,0.5,"no_abl"
"CAR",1,"test","covered","OptimalRules",0.96969696969697,0.884320688091821,0.972019286966686,0.920813605217861,0.983122362869198,0.948504491933266,0.983869616222557,0.965094991059665,0.666666666666667,0.638888888888889,0.80952380952381,0.665579710144928,"no_abl"
"CAR",1,"test","notcovered","OptimalRules",0.173913043478261,0.173913043478261,0.333333333333333,0.296296296296296,0.25,0.25,0.333333333333333,0.4,0.0909090909090909,0.0909090909090909,0.333333333333333,0.166666666666667,"no_abl"
"CAR",1,"train","all","OPTSTEL",0.946280991735537,0.842359521993389,0.896307899683973,0.845182966392947,0.950996677740864,0.850165553927156,0.901255517122296,0.85478357650669,0,0,0,NA,"no_abl"
"CAR",1,"train","covered","OPTSTEL",0.986772486772487,0.963412153572337,0.967576073524869,0.965122034728994,0.986772486772487,0.963412153572337,0.967576073524869,0.965122034728994,NA,NA,NA,NA,"no_abl"
"CAR",1,"train","notcovered","OPTSTEL",0.342105263157895,0.342105263157895,0.25,0.509803921568628,0.371428571428571,0.371428571428571,0.25,0.541666666666667,0,0,0,NA,"no_abl"
"CAR",1,"test","all","OPTSTEL",0.926640926640927,0.795260131566311,0.900880962612806,0.810245520871707,0.95679012345679,0.862593636087875,0.918304100725295,0.864806256373146,0.46875,0.560763888888889,0.71195652173913,0.513471177944862,"no_abl"
"CAR",1,"test","covered","OPTSTEL",0.97907949790795,0.950815687121867,0.9816776522285,0.964557312428027,0.986984815618221,0.991903980915462,0.988266220224983,0.990056818181818,0.764705882352941,0.763888888888889,0.848484848484849,0.783333333333333,"no_abl"
"CAR",1,"test","notcovered","OPTSTEL",0.3,0.3,0.25,0.461538461538462,0.4,0.4,0.25,0.571428571428572,0.133333333333333,0.133333333333333,0.333333333333333,0.235294117647059,"no_abl"
"CAR",1,"train","all","OptimalRules",0.969421487603306,0.947728550295618,0.957929634098879,0.952144756668983,0.974252491694352,0.963816381836977,0.962998914261096,0.963283915401607,0,0,0,NA,"abl_conf"
"CAR",1,"train","covered","OptimalRules",0.983050847457627,0.9526397019459,0.977742095663177,0.964441579656221,0.985556499575191,0.967871810263115,0.980569979350436,0.974078275277274,0,0,0,NA,"abl_conf"
"CAR",1,"train","notcovered","OptimalRules",0.433333333333333,0.433333333333333,0.333333333333333,0.604651162790698,0.481481481481481,0.481481481481481,0.333333333333333,0.65,0,0,0,NA,"abl_conf"
"CAR",1,"test","all","OptimalRules",0.936293436293436,0.867157172329586,0.914647109380925,0.882481008875753,0.965020576131687,0.930002289377289,0.932499453131482,0.930068590853797,0.5,0.550747863247863,0.77445652173913,0.552521008403361,"abl_conf"
"CAR",1,"test","covered","OptimalRules",0.967806841046278,0.878234795790976,0.969620486366986,0.915951427037297,0.981052631578947,0.935411186429246,0.981248765902231,0.956347663936703,0.681818181818182,0.659722222222222,0.80952380952381,0.679865424430642,"abl_conf"
"CAR",1,"test","notcovered","OptimalRules",0.19047619047619,0.19047619047619,0.333333333333333,0.32,0.272727272727273,0.272727272727273,0.333333333333333,0.428571428571429,0.1,0.1,0.5,0.181818181818182,"abl_conf"
"CAR",1,"train","all","OPTSTEL",0.946280991735537,0.842359521993389,0.896307899683973,0.845182966392947,0.950996677740864,0.850165553927156,0.901255517122296,0.85478357650669,0,0,0,NA,"abl_conf"
"CAR",1,"train","covered","OPTSTEL",0.987632508833922,0.976570048309179,0.967248106307954,0.970950941018978,0.987632508833922,0.976570048309179,0.967248106307954,0.970950941018978,NA,NA,NA,NA,"abl_conf"
"CAR",1,"train","notcovered","OPTSTEL",0.346153846153846,0.346153846153846,0.25,0.514285714285714,0.375,0.375,0.25,0.545454545454545,0,0,0,NA,"abl_conf"
"CAR",1,"test","all","OPTSTEL",0.926640926640927,0.795260131566311,0.900880962612806,0.810245520871707,0.95679012345679,0.862593636087875,0.918304100725295,0.864806256373146,0.46875,0.560763888888889,0.71195652173913,0.513471177944862,"abl_conf"
"CAR",1,"test","covered","OPTSTEL",0.979166666666667,0.950815687121867,0.9816776522285,0.964557312428027,0.987012987012987,0.991903980915462,0.988266220224983,0.990056818181818,0.777777777777778,0.763888888888889,0.848484848484849,0.783333333333333,"abl_conf"
"CAR",1,"test","notcovered","OPTSTEL",0.263157894736842,0.263157894736842,0.25,0.416666666666667,0.375,0.375,0.25,0.545454545454545,0.0714285714285714,0.0714285714285714,0.333333333333333,0.133333333333333,"abl_conf"
"CAR",1,"train","all","OptimalRules",0.969421487603306,0.947441309328136,0.939213284665601,0.942217274758044,0.974252491694352,0.963526176050821,0.944343396189764,0.953367689242324,0,0,0,NA,"abl_supp"
"CAR",1,"train","covered","OptimalRules",0.983050847457627,0.952330634068959,0.976188574289031,0.963508208556662,0.985556499575191,0.967562742386174,0.978963508480315,0.973129288411013,0,0,0,NA,"abl_supp"
"CAR",1,"train","notcovered","OptimalRules",0.433333333333333,0.433333333333333,0.25,0.604651162790698,0.481481481481481,0.481481481481481,0.25,0.65,0,0,0,NA,"abl_supp"
"CAR",1,"test","all","OptimalRules",0.938223938223938,0.87337167647987,0.878221770014409,0.866479727266801,0.969135802469136,0.943863636363636,0.90613096180972,0.921312635174742,0.46875,0.525793650793651,0.691123188405797,0.5,"abl_supp"
"CAR",1,"test","covered","OptimalRules",0.975659229208925,0.886540081350861,0.978310136716344,0.925280743335822,0.987368421052632,0.950018939393939,0.988775623885918,0.968379475758135,0.666666666666667,0.62962962962963,0.653846153846154,0.675757575757576,"abl_supp"
"CAR",1,"test","notcovered","OptimalRules",0.2,0.2,0.333333333333333,0.333333333333333,0.181818181818182,0.181818181818182,0.333333333333333,0.307692307692308,0.214285714285714,0.214285714285714,0.333333333333333,0.352941176470588,"abl_supp"
"CAR",1,"train","all","OPTSTEL",0.947107438016529,0.844696602924292,0.8996713211325,0.849196457871919,0.951827242524917,0.852853814641014,0.904720324174069,0.85900606922969,0,0,0,NA,"abl_supp"
"CAR",1,"train","covered","OPTSTEL",0.985915492957746,0.963259138294977,0.966702188121625,0.964614229890703,0.985915492957746,0.963259138294977,0.966702188121625,0.964614229890703,NA,NA,NA,NA,"abl_supp"
"CAR",1,"train","notcovered","OPTSTEL",0.351351351351351,0.351351351351351,0.25,0.52,0.382352941176471,0.382352941176471,0.25,0.553191489361702,0,0,0,NA,"abl_supp"
"CAR",1,"test","all","OPTSTEL",0.924710424710425,0.789705796848654,0.90140739149119,0.803468914524342,0.958847736625514,0.860033831908832,0.920640549323426,0.863135733183422,0.40625,0.515594541910331,0.58695652173913,0.47979797979798,"abl_supp"
"CAR",1,"test","covered","OPTSTEL",0.985232067510548,0.952971102971103,0.988435355917667,0.96909473392075,0.991304347826087,0.993367165242165,0.993367165242165,0.993367165242165,0.785714285714286,0.796296296296296,0.7,0.83625730994152,"abl_supp"
"CAR",1,"test","notcovered","OPTSTEL",0.272727272727273,0.272727272727273,0.25,0.428571428571429,0.384615384615385,0.384615384615385,0.25,0.555555555555556,0.111111111111111,0.111111111111111,0.333333333333333,0.2,"abl_supp"
"CAR",1,"train","all","OptimalRules",0.969421487603306,0.947441309328136,0.939213284665601,0.942217274758044,0.974252491694352,0.963526176050821,0.944343396189764,0.953367689242324,0,0,0,NA,"abl_length"
