"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used","abl_model"
"CAR",1,18,1,0.0421487603305785,0.189591078066914,5,9,0.833333333333333,0.692307692307692,"X[,1] %in% c('high','vhigh') & X[,2] %in% c('low','med') & X[,4] %in% c('4','more') & X[,5] %in% c('big') & X[,6] %in% c('high','med')","'acc'","V1,V2,V4,V5,V6","no_abl"
"CAR",1,27,1,0.00578512396694215,0.145833333333333,6,10,1,0.769230769230769,"X[,1] %in% c('low') & X[,2] %in% c('low','med') & X[,3] %in% c('3','4','5more') & X[,4] %in% c('4','more') & X[,5] %in% c('small') & X[,6] %in% c('high')","'good'","V1,V2,V3,V4,V5,V6","no_abl"
"CAR",1,30,1,0.331404958677686,0.473435655253837,1,1,0.166666666666667,0.0769230769230769,"X[,4] %in% c('2')","'unacc'","V4","no_abl"
"CAR",1,45,1,0.084297520661157,0.120425029515939,3,5,0.5,0.384615384615385,"X[,1] %in% c('vhigh') & X[,2] %in% c('high','vhigh') & X[,4] %in% c('4','more')","'unacc'","V1,V2,V4","no_abl"
"CAR",1,90,1,0.0190082644628099,0.0855018587360595,5,8,0.833333333333333,0.615384615384615,"X[,1] %in% c('low','med') & X[,2] %in% c('vhigh') & X[,4] %in% c('4','more') & X[,5] %in% c('big') & X[,6] %in% c('high','med')","'acc'","V1,V2,V4,V5,V6","no_abl"
"CAR",1,91,1,0.00578512396694215,0.152173913043478,6,10,1,0.769230769230769,"X[,1] %in% c('low','med') & X[,2] %in% c('high','low','med') & X[,3] %in% c('2') & X[,4] %in% c('4','more') & X[,5] %in% c('big') & X[,6] %in% c('high')","'vgood'","V1,V2,V3,V4,V5,V6","no_abl"
"CAR",1,93,1,0.00330578512396694,0.0833333333333333,6,8,1,0.615384615384615,"X[,1] %in% c('low') & X[,2] %in% c('low','med') & X[,3] %in% c('2') & X[,4] %in% c('4','more') & X[,5] %in% c('med') & X[,6] %in% c('high')","'good'","V1,V2,V3,V4,V5,V6","no_abl"
"CAR",1,111,1,0.336363636363636,0.480519480519481,1,1,0.166666666666667,0.0769230769230769,"X[,6] %in% c('low')","'unacc'","V6","no_abl"
"CAR",1,150,1,0.0115702479338843,0.0520446096654275,6,11,1,0.846153846153846,"X[,1] %in% c('low') & X[,2] %in% c('high','low','med') & X[,3] %in% c('3','4','5more') & X[,4] %in% c('4','more') & X[,5] %in% c('small') & X[,6] %in% c('med')","'acc'","V1,V2,V3,V4,V5,V6","no_abl"
"CAR",1,177,0.947368421052632,0.015702479338843,0.395833333333333,6,11,1,0.846153846153846,"X[,1] %in% c('low','med') & X[,2] %in% c('low') & X[,3] %in% c('3','4','5more') & X[,4] %in% c('4','more') & X[,5] %in% c('big','med') & X[,6] %in% c('med')","'good'","V1,V2,V3,V4,V5,V6","no_abl"
"CAR",1,194,1,0.0413223140495868,0.185873605947955,6,12,1,0.923076923076923,"X[,1] %in% c('high','vhigh') & X[,2] %in% c('low','med') & X[,3] %in% c('4','5more') & X[,4] %in% c('4','more') & X[,5] %in% c('big','med') & X[,6] %in% c('high','med')","'acc'","V1,V2,V3,V4,V5,V6","no_abl"
"CAR",1,197,1,0.00413223140495868,0.108695652173913,5,6,0.833333333333333,0.461538461538462,"X[,1] %in% c('low') & X[,2] %in% c('high') & X[,4] %in% c('more') & X[,5] %in% c('big','med') & X[,6] %in% c('high')","'vgood'","V1,V2,V4,V5,V6","no_abl"
"CAR",1,208,0.888888888888889,0.0148760330578512,0.0669144981412639,5,8,0.833333333333333,0.615384615384615,"X[,1] %in% c('high','med','vhigh') & X[,2] %in% c('med') & X[,4] %in% c('4','more') & X[,5] %in% c('small') & X[,6] %in% c('high')","'acc'","V1,V2,V4,V5,V6","no_abl"
"CAR",1,249,1,0.015702479338843,0.0706319702602231,6,11,1,0.846153846153846,"X[,1] %in% c('low','med') & X[,2] %in% c('low','med') & X[,3] %in% c('3','4','5more') & X[,4] %in% c('4','more') & X[,5] %in% c('small') & X[,6] %in% c('med')","'acc'","V1,V2,V3,V4,V5,V6","no_abl"
"CAR",1,411,1,0.0520661157024793,0.0743801652892562,4,7,0.666666666666667,0.538461538461538,"X[,1] %in% c('high','vhigh') & X[,2] %in% c('low','med') & X[,5] %in% c('small') & X[,6] %in% c('low','med')","'unacc'","V1,V2,V5,V6","no_abl"
"CAR",1,444,0.9375,0.0528925619834711,0.0755608028335301,3,4,0.5,0.307692307692308,"X[,2] %in% c('vhigh') & X[,5] %in% c('med','small') & X[,6] %in% c('med')","'unacc'","V2,V5,V6","no_abl"
