"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used","abl_model"
"auto",1,2,1,0.041958041958042,0.127659574468085,4,11,0.666666666666667,0.323529411764706,"X[,2] %in% c('alfa-romero','audi','dodge','jaguar','mercedes-benz','nissan') & X[,3] %in% c('gas') & X[,5] %in% c('four') & X[,18] %in% c('(-Inf,2.92]','(3.27,3.67]','(3.67, Inf]')","'0'","V2,V3,V5,V18","no_abl"
"auto",1,27,0.8,0.034965034965035,0.227272727272727,6,23,1,0.676470588235294,"X[,2] %in% c('audi','chevrolet','honda','mazda','mercury','porsche','saab') & X[,6] %in% c('convertible','hardtop','sedan','wagon') & X[,9] %in% c('(95.4,96.4]','(96.4,107]','(107, Inf]') & X[,11] %in% c('(65.6,68.1]') & X[,13] %in% c('(-Inf,1.78e+03]','(2.35e+03,3.13e+03]','(3.13e+03,3.52e+03]','(3.52e+03, Inf]') & X[,21] %in% c('(-Inf,64]','(110,167]','(167,223]','(223, Inf]')","'2'","V2,V6,V9,V11,V13,V21","no_abl"
"auto",1,39,1,0.027972027972028,0.0851063829787234,5,24,0.833333333333333,0.705882352941177,"X[,2] %in% c('alfa-romero','bmw','chevrolet','dodge','mazda','mercedes-benz','peugot','plymouth','porsche','saab','toyota','volkswagen') & X[,10] %in% c('(-Inf,146]','(173,190]') & X[,20] %in% c('(-Inf,7.25]','(7.25,8.94]','(16.1, Inf]') & X[,21] %in% c('(-Inf,64]','(110,167]','(223, Inf]') & X[,25] %in% c('(-Inf,5.48e+03]','(1.18e+04,2.42e+04]','(2.42e+04,3.93e+04]','(3.93e+04, Inf]')","'0'","V2,V10,V20,V21,V25","no_abl"
"auto",1,49,1,0.0979020979020979,0.368421052631579,5,13,0.833333333333333,0.382352941176471,"X[,1] %in% c('(89.2,136]') & X[,6] %in% c('convertible','hardtop','hatchback') & X[,9] %in% c('(89.8,95.4]','(96.4,107]','(107, Inf]') & X[,20] %in% c('(7.25,8.94]','(8.94,16.1]') & X[,24] %in% c('(-Inf,19]','(19,28.8]','(30.5,43.1]','(43.1, Inf]')","'1'","V1,V6,V9,V20,V24","no_abl"
"auto",1,88,1,0.048951048951049,0.466666666666667,3,5,0.5,0.147058823529412,"X[,1] %in% c('(-Inf,89.2]') & X[,9] %in% c('(96.4,107]','(107, Inf]') & X[,19] %in% c('(2.73,3.19]','(3.43,3.56]')","'-1'","V1,V9,V19","no_abl"
"auto",1,128,1,0.0629370629370629,0.473684210526316,4,13,0.666666666666667,0.382352941176471,"X[,2] %in% c('chevrolet','honda','mazda','mercury','nissan','peugot','porsche','renault','volkswagen') & X[,4] %in% c('std') & X[,9] %in% c('(-Inf,89.8]','(89.8,95.4]') & X[,23] %in% c('(15,24.5]')","'3'","V2,V4,V9,V23","no_abl"
"auto",1,153,1,0.0909090909090909,0.276595744680851,4,12,0.666666666666667,0.352941176470588,"X[,2] %in% c('bmw','honda','mazda','renault','volkswagen') & X[,6] %in% c('sedan','wagon') & X[,13] %in% c('(-Inf,1.78e+03]','(2.35e+03,3.13e+03]','(3.13e+03,3.52e+03]','(3.52e+03, Inf]') & X[,14] %in% c('ohc')","'0'","V2,V6,V13,V14","no_abl"
"auto",1,199,1,0.104895104895105,0.394736842105263,4,21,0.666666666666667,0.617647058823529,"X[,2] %in% c('alfa-romero','bmw','dodge','honda','isuzu','jaguar','mazda','mercedes-benz','plymouth','porsche','renault','toyota') & X[,5] %in% c('two') & X[,9] %in% c('(89.8,95.4]','(95.4,96.4]','(96.4,107]','(107, Inf]') & X[,23] %in% c('(-Inf,15]','(24.5,38.6]','(38.6,40.5]','(40.5, Inf]')","'1'","V2,V5,V9,V23","no_abl"
"auto",1,414,1,0.0699300699300699,0.526315789473684,4,11,0.666666666666667,0.323529411764706,"X[,1] %in% c('(-Inf,89.2]','(136,206]','(206, Inf]') & X[,5] %in% c('two') & X[,11] %in% c('(-Inf,63.5]','(65.6,68.1]','(68.1,71.2]','(71.2, Inf]') & X[,23] %in% c('(15,24.5]','(38.6,40.5]','(40.5, Inf]')","'3'","V1,V5,V11,V23","no_abl"
"auto",1,430,1,0.041958041958042,0.272727272727273,5,17,0.833333333333333,0.5,"X[,2] %in% c('dodge','isuzu','plymouth','renault','volkswagen') & X[,6] %in% c('convertible','hatchback','sedan') & X[,9] %in% c('(-Inf,89.8]','(95.4,96.4]','(96.4,107]','(107, Inf]') & X[,14] %in% c('dohcv','ohc','ohcv','rotor') & X[,25] %in% c('(5.48e+03,1.18e+04]')","'2'","V2,V6,V9,V14,V25","no_abl"
