"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect","abl_model"
"vote",1,"train","all","OptimalRules",0.973770491803279,0.972355660291852,0.972355660291852,0.972355660291852,0.97979797979798,0.977233758811202,0.980299108426805,0.978714763497372,0.75,0.833333333333333,0.75,0.733333333333333,"no_abl"
"vote",1,"train","covered","OptimalRules",0.986577181208054,0.983050847457627,0.989130434782609,0.985884804850322,0.986301369863014,0.982758620689655,0.988888888888889,0.985610092647349,1,1,1,1,"no_abl"
"vote",1,"train","notcovered","OptimalRules",0.428571428571429,0.428571428571429,0.5,0.6,0.6,0.6,0.5,0.75,0,0,0,NA,"no_abl"
"vote",1,"test","all","OptimalRules",0.969230769230769,0.96375,0.971290650406504,0.967246157722348,0.9765625,0.973262722810643,0.977083333333333,0.975102120210076,0.5,0.5,0.5,0.666666666666667,"no_abl"
"vote",1,"test","covered","OptimalRules",0.9765625,0.97,0.981481481481481,0.975102120210076,0.984126984126984,0.979591836734694,0.987341772151899,0.983173076923077,0.5,0.5,0.5,0.666666666666667,"no_abl"
"vote",1,"test","notcovered","OptimalRules",0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,NA,NA,NA,NA,"no_abl"
"vote",1,"train","all","OPTSTEL",0.973770491803279,0.972355660291852,0.972355660291852,0.972355660291852,0.97979797979798,0.977233758811202,0.980299108426805,0.978714763497372,0.75,0.833333333333333,0.75,0.733333333333333,"no_abl"
"vote",1,"train","covered","OPTSTEL",0.986577181208054,0.983050847457627,0.989130434782609,0.985884804850322,0.986301369863014,0.982758620689655,0.988888888888889,0.985610092647349,1,1,1,1,"no_abl"
"vote",1,"train","notcovered","OPTSTEL",0.428571428571429,0.428571428571429,0.5,0.6,0.6,0.6,0.5,0.75,0,0,0,NA,"no_abl"
"vote",1,"test","all","OPTSTEL",0.969230769230769,0.96375,0.971290650406504,0.967246157722348,0.9765625,0.973262722810643,0.977083333333333,0.975102120210076,0.5,0.5,0.5,0.666666666666667,"no_abl"
"vote",1,"test","covered","OPTSTEL",0.9765625,0.97,0.981481481481481,0.975102120210076,0.984126984126984,0.979591836734694,0.987341772151899,0.983173076923077,0.5,0.5,0.5,0.666666666666667,"no_abl"
"vote",1,"test","notcovered","OPTSTEL",0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,NA,NA,NA,NA,"no_abl"
"vote",1,"train","all","OptimalRules",0.973770491803279,0.972355660291852,0.972355660291852,0.972355660291852,0.97979797979798,0.977233758811202,0.980299108426805,0.978714763497372,0.75,0.833333333333333,0.75,0.733333333333333,"abl_conf"
"vote",1,"train","covered","OptimalRules",0.986577181208054,0.983050847457627,0.989130434782609,0.985884804850322,0.986301369863014,0.982758620689655,0.988888888888889,0.985610092647349,1,1,1,1,"abl_conf"
"vote",1,"train","notcovered","OptimalRules",0.428571428571429,0.428571428571429,0.5,0.6,0.6,0.6,0.5,0.75,0,0,0,NA,"abl_conf"
"vote",1,"test","all","OptimalRules",0.969230769230769,0.96375,0.971290650406504,0.967246157722348,0.9765625,0.973262722810643,0.977083333333333,0.975102120210076,0.5,0.5,0.5,0.666666666666667,"abl_conf"
"vote",1,"test","covered","OptimalRules",0.9765625,0.97,0.981481481481481,0.975102120210076,0.984126984126984,0.979591836734694,0.987341772151899,0.983173076923077,0.5,0.5,0.5,0.666666666666667,"abl_conf"
"vote",1,"test","notcovered","OptimalRules",0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,NA,NA,NA,NA,"abl_conf"
"vote",1,"train","all","OPTSTEL",0.973770491803279,0.972355660291852,0.972355660291852,0.972355660291852,0.97979797979798,0.977233758811202,0.980299108426805,0.978714763497372,0.75,0.833333333333333,0.75,0.733333333333333,"abl_conf"
"vote",1,"train","covered","OPTSTEL",0.986577181208054,0.983050847457627,0.989130434782609,0.985884804850322,0.986301369863014,0.982758620689655,0.988888888888889,0.985610092647349,1,1,1,1,"abl_conf"
"vote",1,"train","notcovered","OPTSTEL",0.428571428571429,0.428571428571429,0.5,0.6,0.6,0.6,0.5,0.75,0,0,0,NA,"abl_conf"
"vote",1,"test","all","OPTSTEL",0.969230769230769,0.96375,0.971290650406504,0.967246157722348,0.9765625,0.973262722810643,0.977083333333333,0.975102120210076,0.5,0.5,0.5,0.666666666666667,"abl_conf"
"vote",1,"test","covered","OPTSTEL",0.9765625,0.97,0.981481481481481,0.975102120210076,0.984126984126984,0.979591836734694,0.987341772151899,0.983173076923077,0.5,0.5,0.5,0.666666666666667,"abl_conf"
"vote",1,"test","notcovered","OPTSTEL",0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,NA,NA,NA,NA,"abl_conf"
"vote",1,"train","all","OptimalRules",0.977049180327869,0.976541189307147,0.975029457083296,0.97577304964539,0.97979797979798,0.978645383951682,0.978645383951682,0.978645383951682,0.875,0.9,0.875,0.873015873015873,"abl_supp"
"vote",1,"train","covered","OptimalRules",0.989966555183946,0.987179487179487,0.991891891891892,0.989419300046003,0.98972602739726,0.986842105263158,0.99171270718232,0.989155060352832,1,1,1,1,"abl_supp"
"vote",1,"train","notcovered","OptimalRules",0.333333333333333,0.333333333333333,0.5,0.5,0.4,0.4,0.5,0.571428571428572,0,0,0,NA,"abl_supp"
"vote",1,"test","all","OptimalRules",0.953846153846154,0.954451345755694,0.946138211382114,0.950012817226352,0.9609375,0.96479250334672,0.952083333333333,0.957780856257009,0.5,0.5,0.5,0.666666666666667,"abl_supp"
"vote",1,"test","covered","OptimalRules",0.968253968253968,0.965760869565217,0.965760869565217,0.965760869565217,0.975806451612903,0.976230661040788,0.971850613154961,0.973962343389095,0.5,0.5,0.5,0.666666666666667,"abl_supp"
"vote",1,"test","notcovered","OptimalRules",0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,NA,NA,NA,NA,"abl_supp"
"vote",1,"train","all","OPTSTEL",0.977049180327869,0.976541189307147,0.975029457083296,0.97577304964539,0.97979797979798,0.978645383951682,0.978645383951682,0.978645383951682,0.875,0.9,0.875,0.873015873015873,"abl_supp"
"vote",1,"train","covered","OPTSTEL",0.989966555183946,0.987179487179487,0.991891891891892,0.989419300046003,0.98972602739726,0.986842105263158,0.99171270718232,0.989155060352832,1,1,1,1,"abl_supp"
"vote",1,"train","notcovered","OPTSTEL",0.333333333333333,0.333333333333333,0.5,0.5,0.4,0.4,0.5,0.571428571428572,0,0,0,NA,"abl_supp"
"vote",1,"test","all","OPTSTEL",0.953846153846154,0.954451345755694,0.946138211382114,0.950012817226352,0.9609375,0.96479250334672,0.952083333333333,0.957780856257009,0.5,0.5,0.5,0.666666666666667,"abl_supp"
"vote",1,"test","covered","OPTSTEL",0.968253968253968,0.965760869565217,0.965760869565217,0.965760869565217,0.975806451612903,0.976230661040788,0.971850613154961,0.973962343389095,0.5,0.5,0.5,0.666666666666667,"abl_supp"
"vote",1,"test","notcovered","OPTSTEL",0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,NA,NA,NA,NA,"abl_supp"
"vote",1,"train","all","OptimalRules",0.973770491803279,0.972355660291852,0.972355660291852,0.972355660291852,0.97979797979798,0.977233758811202,0.980299108426805,0.978714763497372,0.75,0.833333333333333,0.75,0.733333333333333,"abl_length"
"vote",1,"train","covered","OptimalRules",0.986577181208054,0.983050847457627,0.989130434782609,0.985884804850322,0.986301369863014,0.982758620689655,0.988888888888889,0.985610092647349,1,1,1,1,"abl_length"
"vote",1,"train","notcovered","OptimalRules",0.428571428571429,0.428571428571429,0.5,0.6,0.6,0.6,0.5,0.75,0,0,0,NA,"abl_length"
"vote",1,"test","all","OptimalRules",0.969230769230769,0.96375,0.971290650406504,0.967246157722348,0.9765625,0.973262722810643,0.977083333333333,0.975102120210076,0.5,0.5,0.5,0.666666666666667,"abl_length"
"vote",1,"test","covered","OptimalRules",0.9765625,0.97,0.981481481481481,0.975102120210076,0.984126984126984,0.979591836734694,0.987341772151899,0.983173076923077,0.5,0.5,0.5,0.666666666666667,"abl_length"
"vote",1,"test","notcovered","OptimalRules",0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,NA,NA,NA,NA,"abl_length"
"vote",1,"train","all","OPTSTEL",0.973770491803279,0.972355660291852,0.972355660291852,0.972355660291852,0.97979797979798,0.977233758811202,0.980299108426805,0.978714763497372,0.75,0.833333333333333,0.75,0.733333333333333,"abl_length"
"vote",1,"train","covered","OPTSTEL",0.986577181208054,0.983050847457627,0.989130434782609,0.985884804850322,0.986301369863014,0.982758620689655,0.988888888888889,0.985610092647349,1,1,1,1,"abl_length"
"vote",1,"train","notcovered","OPTSTEL",0.428571428571429,0.428571428571429,0.5,0.6,0.6,0.6,0.5,0.75,0,0,0,NA,"abl_length"
"vote",1,"test","all","OPTSTEL",0.969230769230769,0.96375,0.971290650406504,0.967246157722348,0.9765625,0.973262722810643,0.977083333333333,0.975102120210076,0.5,0.5,0.5,0.666666666666667,"abl_length"
"vote",1,"test","covered","OPTSTEL",0.9765625,0.97,0.981481481481481,0.975102120210076,0.984126984126984,0.979591836734694,0.987341772151899,0.983173076923077,0.5,0.5,0.5,0.666666666666667,"abl_length"
"vote",1,"test","notcovered","OPTSTEL",0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,NA,NA,NA,NA,"abl_length"
"vote",1,"train","all","OptimalRules",0.973770491803279,0.972355660291852,0.972355660291852,0.972355660291852,0.97979797979798,0.977233758811202,0.980299108426805,0.978714763497372,0.75,0.833333333333333,0.75,0.733333333333333,"abl_mod"
"vote",1,"train","covered","OptimalRules",0.986577181208054,0.983050847457627,0.989130434782609,0.985884804850322,0.986301369863014,0.982758620689655,0.988888888888889,0.985610092647349,1,1,1,1,"abl_mod"
"vote",1,"train","notcovered","OptimalRules",0.428571428571429,0.428571428571429,0.5,0.6,0.6,0.6,0.5,0.75,0,0,0,NA,"abl_mod"
"vote",1,"test","all","OptimalRules",0.969230769230769,0.96375,0.971290650406504,0.967246157722348,0.9765625,0.973262722810643,0.977083333333333,0.975102120210076,0.5,0.5,0.5,0.666666666666667,"abl_mod"
"vote",1,"test","covered","OptimalRules",0.9765625,0.97,0.981481481481481,0.975102120210076,0.984126984126984,0.979591836734694,0.987341772151899,0.983173076923077,0.5,0.5,0.5,0.666666666666667,"abl_mod"
"vote",1,"test","notcovered","OptimalRules",0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,NA,NA,NA,NA,"abl_mod"
"vote",1,"train","all","OPTSTEL",0.973770491803279,0.972355660291852,0.972355660291852,0.972355660291852,0.97979797979798,0.977233758811202,0.980299108426805,0.978714763497372,0.75,0.833333333333333,0.75,0.733333333333333,"abl_mod"
"vote",1,"train","covered","OPTSTEL",0.986577181208054,0.983050847457627,0.989130434782609,0.985884804850322,0.986301369863014,0.982758620689655,0.988888888888889,0.985610092647349,1,1,1,1,"abl_mod"
