"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used","abl_model"
"titatnic",1,6,0.801220575414124,0.744321868916288,1.09971236816874,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","no_abl"
"titatnic",1,28,0.919786096256685,0.121349772874757,0.375502008032129,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-Inf,-1.4]','(-1.4,-0.451]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V1,V3","no_abl"
"titatnic",1,37,0.764583333333333,0.311486048020766,0.460210930009588,1,1,0.333333333333333,0.2,"X[,1] %in% c('(-0.451,0.493]')","'-1'","V1","no_abl"
"titatnic",1,6,0.801220575414124,0.744321868916288,1.09971236816874,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_conf"
"titatnic",1,9,0.708933717579251,0.225178455548345,0.696787148594378,1,1,0.333333333333333,0.2,"X[,3] %in% c('(-Inf,-0.7]')","'1'","V3","abl_conf"
"titatnic",1,22,0.844776119402985,0.217391304347826,0.321188878235858,2,2,0.666666666666667,0.4,"X[,1] %in% c('(-0.451,0.493]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V1,V3","abl_conf"
"titatnic",1,6,0.801220575414124,0.744321868916288,1.09971236816874,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_supp"
"titatnic",1,28,0.919786096256685,0.121349772874757,0.375502008032129,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-Inf,-1.4]','(-1.4,-0.451]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V1,V3","abl_supp"
"titatnic",1,37,0.764583333333333,0.311486048020766,0.460210930009588,1,1,0.333333333333333,0.2,"X[,1] %in% c('(-0.451,0.493]')","'-1'","V1","abl_supp"
"titatnic",1,6,0.801220575414124,0.744321868916288,1.09971236816874,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_length"
"titatnic",1,28,0.919786096256685,0.121349772874757,0.375502008032129,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-Inf,-1.4]','(-1.4,-0.451]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V1,V3","abl_length"
"titatnic",1,37,0.764583333333333,0.311486048020766,0.460210930009588,1,1,0.333333333333333,0.2,"X[,1] %in% c('(-0.451,0.493]')","'-1'","V1","abl_length"
"titatnic",1,6,0.801220575414124,0.744321868916288,1.09971236816874,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_mod"
"titatnic",1,33,0.915841584158416,0.131083711875406,0.405622489959839,2,4,0.666666666666667,0.8,"X[,1] %in% c('(-Inf,-1.4]','(-1.4,-0.451]','(0.493, Inf]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V1,V3","abl_mod"
"titatnic",1,37,0.764583333333333,0.311486048020766,0.460210930009588,1,1,0.333333333333333,0.2,"X[,1] %in% c('(-0.451,0.493]')","'-1'","V1","abl_mod"
"titatnic",1,7,0.689253935660507,0.948085658663206,1.40076701821668,1,1,0.333333333333333,0.2,"X[,2] %in% c('(-Inf,2.08]')","'-1'","V2","abl_acc"
"titatnic",1,17,0.847311827956989,0.301752109020117,0.445829338446788,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-1.4,-0.451]','(-0.451,0.493]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V1,V3","abl_acc"
"titatnic",1,6,0.801220575414124,0.744321868916288,1.09971236816874,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_min_cov"
"titatnic",1,6,0.801220575414124,0.744321868916288,1.09971236816874,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_max_cov"
"titatnic",1,28,0.919786096256685,0.121349772874757,0.375502008032129,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-Inf,-1.4]','(-1.4,-0.451]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V1,V3","abl_max_cov"
"titatnic",1,37,0.764583333333333,0.311486048020766,0.460210930009588,1,1,0.333333333333333,0.2,"X[,1] %in% c('(-0.451,0.493]')","'-1'","V1","abl_max_cov"
"titatnic",1,6,0.801220575414124,0.744321868916288,1.09971236816874,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_overlap"
"titatnic",1,28,0.919786096256685,0.121349772874757,0.375502008032129,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-Inf,-1.4]','(-1.4,-0.451]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V1,V3","abl_overlap"
"titatnic",1,37,0.764583333333333,0.311486048020766,0.460210930009588,1,1,0.333333333333333,0.2,"X[,1] %in% c('(-0.451,0.493]')","'-1'","V1","abl_overlap"
"titatnic",1,25,0.78894472361809,0.774821544451655,1.14477468839885,1,1,0.333333333333333,0.2,"X[,3] %in% c('(-0.7, Inf]')","'-1'","V3","abl_preselect"
"titatnic",1,60,0.919786096256685,0.121349772874757,0.375502008032129,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-Inf,-1.4]','(-1.4,-0.451]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V1,V3","abl_preselect"
"titatnic",1,82,0.764583333333333,0.311486048020766,0.460210930009588,1,1,0.333333333333333,0.2,"X[,1] %in% c('(-0.451,0.493]')","'-1'","V1","abl_preselect"
"titatnic",2,20,0.799481417458946,0.750811161583387,1.10930009587728,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","no_abl"
"titatnic",2,26,0.926553672316384,0.114860480207657,0.355421686746988,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-Inf,-1.4]','(-1.4,-0.451]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V1,V3","no_abl"
"titatnic",2,35,0.754,0.324464633354964,0.479386385426654,1,1,0.333333333333333,0.2,"X[,1] %in% c('(-0.451,0.493]')","'-1'","V1","no_abl"
"titatnic",2,18,0.720930232558139,0.223231667748215,0.690763052208835,1,1,0.333333333333333,0.2,"X[,3] %in% c('(-Inf,-0.7]')","'1'","V3","abl_conf"
"titatnic",2,20,0.799481417458946,0.750811161583387,1.10930009587728,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_conf"
"titatnic",2,25,0.855263157894737,0.295911745619727,0.437200383509108,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-1.4,-0.451]','(-0.451,0.493]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V1,V3","abl_conf"
"titatnic",2,20,0.799481417458946,0.750811161583387,1.10930009587728,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_supp"
"titatnic",2,26,0.926553672316384,0.114860480207657,0.355421686746988,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-Inf,-1.4]','(-1.4,-0.451]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V1,V3","abl_supp"
"titatnic",2,35,0.754,0.324464633354964,0.479386385426654,1,1,0.333333333333333,0.2,"X[,1] %in% c('(-0.451,0.493]')","'-1'","V1","abl_supp"
"titatnic",2,20,0.799481417458946,0.750811161583387,1.10930009587728,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_length"
"titatnic",2,26,0.926553672316384,0.114860480207657,0.355421686746988,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-Inf,-1.4]','(-1.4,-0.451]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V1,V3","abl_length"
"titatnic",2,35,0.754,0.324464633354964,0.479386385426654,1,1,0.333333333333333,0.2,"X[,1] %in% c('(-0.451,0.493]')","'-1'","V1","abl_length"
"titatnic",2,13,0.921875,0.124594419208306,0.385542168674699,2,4,0.666666666666667,0.8,"X[,1] %in% c('(-Inf,-1.4]','(-1.4,-0.451]','(0.493, Inf]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V1,V3","abl_mod"
"titatnic",2,20,0.799481417458946,0.750811161583387,1.10930009587728,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_mod"
"titatnic",2,35,0.754,0.324464633354964,0.479386385426654,1,1,0.333333333333333,0.2,"X[,1] %in% c('(-0.451,0.493]')","'-1'","V1","abl_mod"
"titatnic",2,16,0.687755102040816,0.953926022063595,1.40939597315436,1,1,0.333333333333333,0.2,"X[,2] %in% c('(-Inf,2.08]')","'-1'","V2","abl_acc"
"titatnic",2,25,0.855263157894737,0.295911745619727,0.437200383509108,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-1.4,-0.451]','(-0.451,0.493]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V1,V3","abl_acc"
"titatnic",2,20,0.799481417458946,0.750811161583387,1.10930009587728,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_min_cov"
"titatnic",2,20,0.799481417458946,0.750811161583387,1.10930009587728,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_max_cov"
"titatnic",2,26,0.926553672316384,0.114860480207657,0.355421686746988,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-Inf,-1.4]','(-1.4,-0.451]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V1,V3","abl_max_cov"
"titatnic",2,35,0.754,0.324464633354964,0.479386385426654,1,1,0.333333333333333,0.2,"X[,1] %in% c('(-0.451,0.493]')","'-1'","V1","abl_max_cov"
"titatnic",2,20,0.799481417458946,0.750811161583387,1.10930009587728,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-0.7, Inf]')","'-1'","V2,V3","abl_overlap"
"titatnic",2,26,0.926553672316384,0.114860480207657,0.355421686746988,2,3,0.666666666666667,0.6,"X[,1] %in% c('(-Inf,-1.4]','(-1.4,-0.451]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V1,V3","abl_overlap"
"titatnic",2,35,0.754,0.324464633354964,0.479386385426654,1,1,0.333333333333333,0.2,"X[,1] %in% c('(-0.451,0.493]')","'-1'","V1","abl_overlap"
"titatnic",2,33,0.725239616613419,0.203114860480208,0.6285140562249,2,2,0.666666666666667,0.4,"X[,2] %in% c('(-Inf,2.08]') & X[,3] %in% c('(-Inf,-0.7]')","'1'","V2,V3","abl_preselect"
