"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect","abl_model"
"Iris",1,"train","all","OptimalRules",0.990476190476191,0.990740740740741,0.990476190476191,0.990474246444853,0.990476190476191,0.990740740740741,0.990476190476191,0.990474246444853,NA,NA,NA,NA,"no_abl"
"Iris",1,"train","covered","OptimalRules",0.990291262135922,0.990196078431373,0.990476190476191,0.990193957747494,0.990291262135922,0.990196078431373,0.990476190476191,0.990193957747494,NA,NA,NA,NA,"no_abl"
"Iris",1,"train","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"no_abl"
"Iris",1,"test","all","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"Iris",1,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"Iris",1,"test","notcovered","OptimalRules",1,1,1,1,NA,NA,NA,NA,1,1,1,1,"no_abl"
"Iris",1,"train","all","OPTSTEL",0.990476190476191,0.990740740740741,0.990476190476191,0.990474246444853,0.990476190476191,0.990740740740741,0.990476190476191,0.990474246444853,NA,NA,NA,NA,"no_abl"
"Iris",1,"train","covered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"no_abl"
"Iris",1,"train","notcovered","OPTSTEL",0.923076923076923,0.923076923076923,0.5,0.96,0.923076923076923,0.923076923076923,0.5,0.96,NA,NA,NA,NA,"no_abl"
"Iris",1,"test","all","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"Iris",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"Iris",1,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"Iris",1,"train","all","OptimalRules",0.980952380952381,0.981981981981982,0.980952380952381,0.980936819172113,0.980952380952381,0.981981981981982,0.980952380952381,0.980936819172113,NA,NA,NA,NA,"abl_conf"
"Iris",1,"train","covered","OptimalRules",0.990291262135922,0.990476190476191,0.990196078431373,0.990193957747494,0.990291262135922,0.990476190476191,0.990196078431373,0.990193957747494,NA,NA,NA,NA,"abl_conf"
"Iris",1,"train","notcovered","OptimalRules",0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,NA,NA,NA,NA,"abl_conf"
"Iris",1,"test","all","OptimalRules",0.977777777777778,0.980392156862745,0.976190476190476,0.977553310886644,0.976190476190476,0.977777777777778,0.974358974358974,0.975172413793103,1,1,1,1,"abl_conf"
"Iris",1,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_conf"
"Iris",1,"test","notcovered","OptimalRules",0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,"abl_conf"
"Iris",1,"train","all","OPTSTEL",0.990476190476191,0.990740740740741,0.990476190476191,0.990474246444853,0.990476190476191,0.990740740740741,0.990476190476191,0.990474246444853,NA,NA,NA,NA,"abl_conf"
"Iris",1,"train","covered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_conf"
"Iris",1,"train","notcovered","OPTSTEL",0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,NA,NA,NA,NA,"abl_conf"
