"data","iter","PS_rules","Opt_rules","abl_model","NA"
"banana",1,"1","-1","no_abl",NA
"banana",1,"1","-1","abl_conf",NA
"banana",1,"1","-1","abl_supp",NA
"banana",1,"1","-1","abl_length",NA
"banana",1,"1","-1","abl_mod",NA
"banana",1,"1","-1","abl_acc",NA
"banana",1,"1","-1","abl_min_cov",NA
"banana",1,"1","-1","abl_max_cov",NA
"banana",1,"1","-1","abl_overlap",NA
"banana",1,"-1","-1","abl_preselect",NA
"banana",2,"-1","-1","no_abl",NA
"banana",2,"-1","-1","abl_conf",NA
"banana",2,"-1","-1","abl_supp",NA
"banana",2,"-1","-1","abl_length",NA
"banana",2,"-1","-1","abl_mod",NA
"banana",2,"-1","-1","abl_acc",NA
"banana",2,"-1","1","abl_min_cov",NA
"banana",2,"-1","-1","abl_max_cov",NA
"banana",2,"-1","-1","abl_overlap",NA
"banana",2,"-1","-1","abl_preselect",NA
"banana",3,"-1","-1","no_abl",NA
"banana",3,"-1","1","abl_conf",NA
"banana",3,"-1","-1","abl_supp",NA
"banana",3,"-1","-1","abl_length",NA
"banana",3,"-1","-1","abl_mod",NA
"banana",3,"-1","-1","abl_acc",NA
"banana",3,"-1","1","abl_min_cov",NA
"banana",3,"-1","-1","abl_max_cov",NA
"banana",3,"-1","-1","abl_overlap",NA
"banana",3,"-1","-1","abl_preselect",NA
"banana",4,"-1","-1","no_abl",NA
"banana",4,"-1","-1","abl_conf",NA
"banana",4,"-1","-1","abl_supp",NA
"banana",4,"-1","-1","abl_length",NA
"banana",4,"-1","-1","abl_mod",NA
"banana",4,"-1","-1","abl_acc",NA
"banana",4,"-1","1","abl_min_cov",NA
"banana",4,"-1","-1","abl_max_cov",NA
"banana",4,"-1","-1","abl_overlap",NA
"banana",4,"-1","-1","abl_preselect",NA
"banana",5,"-1","-1","no_abl",NA
"banana",5,"-1","-1","abl_conf",NA
"banana",5,"-1","-1","abl_supp",NA
"banana",5,"-1","-1","abl_length",NA
"banana",5,"-1","-1","abl_mod",NA
"banana",5,"-1","-1","abl_acc",NA
"banana",5,"-1","1","abl_min_cov",NA
"banana",5,"-1","-1","abl_max_cov",NA
"banana",5,"-1","-1","abl_overlap",NA
"banana",5,"-1","-1","abl_preselect",NA
"banana",6,"-1","-1","no_abl",NA
"banana",6,"-1","-1","abl_conf",NA
"banana",6,"-1","1","abl_supp",NA
"banana",6,"-1","-1","abl_length",NA
"banana",6,"-1","-1","abl_mod",NA
"banana",6,"-1","-1","abl_acc",NA
"banana",6,"-1","1","abl_min_cov",NA
"banana",6,"-1","-1","abl_max_cov",NA
"banana",6,"-1","-1","abl_overlap",NA
"banana",6,"-1","-1","abl_preselect",NA
"banana",7,"-1","-1","no_abl",NA
"banana",7,"-1","1","abl_conf",NA
"banana",7,"-1","-1","abl_supp",NA
"banana",7,"-1","-1","abl_length",NA
"banana",7,"-1","-1","abl_mod",NA
"banana",7,"-1","-1","abl_acc",NA
"banana",7,"-1","1","abl_min_cov",NA
"banana",7,"-1","-1","abl_max_cov",NA
"banana",7,"-1","-1","abl_overlap",NA
"banana",7,"-1","1","abl_preselect",NA
"banana",8,"-1","-1","no_abl",NA
"banana",8,"-1","1","abl_conf",NA
"banana",8,"-1","-1","abl_supp",NA
"banana",8,"-1","-1","abl_length",NA
"banana",8,"-1","-1","abl_mod",NA
"banana",8,"-1","-1","abl_acc",NA
"banana",8,"-1","1","abl_min_cov",NA
"banana",8,"-1","-1","abl_max_cov",NA
"banana",8,"-1","-1","abl_overlap",NA
"banana",8,"-1","1","abl_preselect",NA
"banana",9,"-1","-1","no_abl",NA
"banana",9,"-1","-1","abl_conf",NA
"banana",9,"-1","-1","abl_supp",NA
"banana",9,"-1","-1","abl_length",NA
"banana",9,"-1","-1","abl_mod",NA
"banana",9,"-1","-1","abl_acc",NA
"banana",9,"-1","1","abl_min_cov",NA
"banana",9,"-1","-1","abl_max_cov",NA
"banana",9,"-1","-1","abl_overlap",NA
"banana",9,"-1","-1","abl_preselect",NA
"banana",10,"-1","1","no_abl",NA
"banana",10,"-1","-1","abl_conf",NA
"banana",10,"-1","1","abl_supp",NA
"banana",10,"-1","1","abl_length",NA
"banana",10,"-1","-1","abl_mod",NA
"banana",10,"-1","-1","abl_acc",NA
"banana",10,"-1","1","abl_min_cov",NA
"banana",10,"-1","1","abl_max_cov",NA
"banana",10,"-1","1","abl_overlap",NA
"banana",10,"-1","-1","abl_preselect",NA
