"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect","abl_model"
"banana",1,"train","all","OptimalRules",0.974932614555256,0.979025710419486,0.970680958385876,0.974185876502953,0.977900552486188,0.979395604395604,0.977255496588324,0.977844138067606,0.966834170854271,0.978318002628121,0.938202247191011,0.955984605671129,"no_abl"
"banana",1,"train","covered","OptimalRules",0.974450549450549,0.979025710419486,0.969327176781003,0.973466474382474,0.977502812148481,0.979395604395604,0.97639653815893,0.977394039327195,0.966084275436793,0.978318002628121,0.93265306122449,0.952813704584899,"no_abl"
"banana",1,"train","notcovered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"banana",1,"test","all","OptimalRules",0.981132075471698,0.983588621444201,0.978753541076487,0.98080356208619,0.985702270815812,0.986178861788618,0.985617597292724,0.985696443040169,0.967581047381546,0.978260869565217,0.943478260869565,0.958934971838198,"no_abl"
"banana",1,"test","covered","OptimalRules",0.980793854033291,0.983588621444201,0.97787610619469,0.980345179913328,0.985507246376812,0.986178861788618,0.985217391304348,0.985490373847892,0.966580976863753,0.978260869565217,0.936893203883495,0.955210132412205,"no_abl"
"banana",1,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"banana",1,"train","all","OPTSTEL",0.974932614555256,0.979025710419486,0.970680958385876,0.974185876502953,0.977900552486188,0.979395604395604,0.977255496588324,0.977844138067606,0.966834170854271,0.978318002628121,0.938202247191011,0.955984605671129,"no_abl"
"banana",1,"train","covered","OPTSTEL",0.974450549450549,0.979025710419486,0.969327176781003,0.973466474382474,0.977502812148481,0.979395604395604,0.97639653815893,0.977394039327195,0.966084275436793,0.978318002628121,0.93265306122449,0.952813704584899,"no_abl"
"banana",1,"train","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"banana",1,"test","all","OPTSTEL",0.981132075471698,0.983588621444201,0.978753541076487,0.98080356208619,0.985702270815812,0.986178861788618,0.985617597292724,0.985696443040169,0.967581047381546,0.978260869565217,0.943478260869565,0.958934971838198,"no_abl"
"banana",1,"test","covered","OPTSTEL",0.980793854033291,0.983588621444201,0.97787610619469,0.980345179913328,0.985507246376812,0.986178861788618,0.985217391304348,0.985490373847892,0.966580976863753,0.978260869565217,0.936893203883495,0.955210132412205,"no_abl"
"banana",1,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"banana",1,"train","all","OptimalRules",0.641239892183288,0.771854645183408,0.686676082862524,0.624064283202506,0.74475138121547,0.827783300198807,0.751790830945559,0.730898575167458,0.358793969849246,0.647513812154696,0.561813186813187,0.337840149536454,"abl_conf"
"banana",1,"train","covered","OptimalRules",0.64551724137931,0.773128531073446,0.690808469682387,0.62948738354082,0.753595760787282,0.832129963898917,0.7596011816839,0.740892165474856,0.355035605289929,0.64501679731243,0.562154696132597,0.335391499453999,"abl_conf"
"banana",1,"train","notcovered","OptimalRules",0.458823529411765,0.458823529411765,0.5,0.629032258064516,0.424657534246575,0.424657534246575,0.5,0.596153846153846,0.666666666666667,0.666666666666667,0.5,0.8,"abl_conf"
"banana",1,"test","all","OptimalRules",0.639622641509434,0.775996872556685,0.675904977375566,0.615918552322334,0.733389402859546,0.825440528634361,0.73494983277592,0.713944298094824,0.361596009975062,0.654986522911051,0.552447552447553,0.331562223264052,"abl_conf"
"banana",1,"test","covered","OptimalRules",0.644372990353698,0.777733118971061,0.679976851851852,0.621786794216285,0.742685025817556,0.830306469920545,0.742241379310345,0.724177405820538,0.353689567430025,0.650137741046832,0.552816901408451,0.326473604663716,"abl_conf"
"banana",1,"test","notcovered","OptimalRules",0.428571428571429,0.428571428571429,0.5,0.6,0.333333333333333,0.333333333333333,0.5,0.5,0.75,0.75,0.5,0.857142857142857,"abl_conf"
"banana",1,"train","all","OPTSTEL",0.774393530997305,0.815565031982942,0.799851810688154,0.773590130525424,0.839410681399632,0.865223500010981,0.843191366647043,0.837465687292188,0.596984924623116,0.686957824321666,0.715101144174178,0.59461985737349,"abl_conf"
