"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used","abl_model"
"banknote",1,21,1,0.21875,0.393996247654784,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-4.01,-0.555]','(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(6.94, Inf]')","'0'","V1,V2","no_abl"
"banknote",1,32,0.987654320987654,0.16875,0.379391100702576,3,9,0.75,0.75,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,4] %in% c('(-Inf,-5.77]','(-5.77,-4.58]','(-4.58,-0.578]','(1.46, Inf]')","'1'","V1,V2,V4","no_abl"
"banknote",1,37,1,0.296875,0.534709193245779,2,4,0.5,0.333333333333333,"X[,1] %in% c('(2.28, Inf]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]','(7.02, Inf]')","'0'","V1,V3","no_abl"
"banknote",1,47,1,0.0291666666666667,0.0525328330206379,2,3,0.5,0.25,"X[,1] %in% c('(-0.555,2.28]','(2.28, Inf]') & X[,3] %in% c('(7.02, Inf]')","'0'","V1,V3","no_abl"
"banknote",1,109,0.933333333333333,0.15625,0.351288056206089,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,4] %in% c('(-0.578,1.46]')","'1'","V1,V2,V4","no_abl"
"banknote",1,117,0.898989898989899,0.103125,0.231850117096019,3,6,0.75,0.5,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(-Inf,-4.87]','(-4.87,0.0269]')","'1'","V1,V2,V3","no_abl"
"banknote",1,119,0.857142857142857,0.109375,0.196998123827392,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(0.0269,7.02]')","'0'","V1,V2,V3","no_abl"
"banknote",1,21,1,0.21875,0.393996247654784,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-4.01,-0.555]','(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(6.94, Inf]')","'0'","V1,V2","abl_conf"
"banknote",1,32,0.987654320987654,0.16875,0.379391100702576,3,9,0.75,0.75,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,4] %in% c('(-Inf,-5.77]','(-5.77,-4.58]','(-4.58,-0.578]','(1.46, Inf]')","'1'","V1,V2,V4","abl_conf"
"banknote",1,37,1,0.296875,0.534709193245779,2,4,0.5,0.333333333333333,"X[,1] %in% c('(2.28, Inf]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]','(7.02, Inf]')","'0'","V1,V3","abl_conf"
"banknote",1,47,1,0.0291666666666667,0.0525328330206379,2,3,0.5,0.25,"X[,1] %in% c('(-0.555,2.28]','(2.28, Inf]') & X[,3] %in% c('(7.02, Inf]')","'0'","V1,V3","abl_conf"
"banknote",1,109,0.933333333333333,0.15625,0.351288056206089,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,4] %in% c('(-0.578,1.46]')","'1'","V1,V2,V4","abl_conf"
"banknote",1,117,0.898989898989899,0.103125,0.231850117096019,3,6,0.75,0.5,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(-Inf,-4.87]','(-4.87,0.0269]')","'1'","V1,V2,V3","abl_conf"
"banknote",1,119,0.857142857142857,0.109375,0.196998123827392,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(0.0269,7.02]')","'0'","V1,V2,V3","abl_conf"
"banknote",1,21,1,0.21875,0.393996247654784,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-4.01,-0.555]','(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(6.94, Inf]')","'0'","V1,V2","abl_supp"
"banknote",1,32,0.987654320987654,0.16875,0.379391100702576,3,9,0.75,0.75,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,4] %in% c('(-Inf,-5.77]','(-5.77,-4.58]','(-4.58,-0.578]','(1.46, Inf]')","'1'","V1,V2,V4","abl_supp"
"banknote",1,37,1,0.296875,0.534709193245779,2,4,0.5,0.333333333333333,"X[,1] %in% c('(2.28, Inf]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]','(7.02, Inf]')","'0'","V1,V3","abl_supp"
"banknote",1,47,1,0.0291666666666667,0.0525328330206379,2,3,0.5,0.25,"X[,1] %in% c('(-0.555,2.28]','(2.28, Inf]') & X[,3] %in% c('(7.02, Inf]')","'0'","V1,V3","abl_supp"
"banknote",1,109,0.933333333333333,0.15625,0.351288056206089,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,4] %in% c('(-0.578,1.46]')","'1'","V1,V2,V4","abl_supp"
"banknote",1,117,0.898989898989899,0.103125,0.231850117096019,3,6,0.75,0.5,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(-Inf,-4.87]','(-4.87,0.0269]')","'1'","V1,V2,V3","abl_supp"
"banknote",1,119,0.857142857142857,0.109375,0.196998123827392,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(0.0269,7.02]')","'0'","V1,V2,V3","abl_supp"
"banknote",1,21,1,0.21875,0.393996247654784,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-4.01,-0.555]','(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(6.94, Inf]')","'0'","V1,V2","abl_length"
"banknote",1,32,0.987654320987654,0.16875,0.379391100702576,3,9,0.75,0.75,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,4] %in% c('(-Inf,-5.77]','(-5.77,-4.58]','(-4.58,-0.578]','(1.46, Inf]')","'1'","V1,V2,V4","abl_length"
"banknote",1,37,1,0.296875,0.534709193245779,2,4,0.5,0.333333333333333,"X[,1] %in% c('(2.28, Inf]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]','(7.02, Inf]')","'0'","V1,V3","abl_length"
"banknote",1,47,1,0.0291666666666667,0.0525328330206379,2,3,0.5,0.25,"X[,1] %in% c('(-0.555,2.28]','(2.28, Inf]') & X[,3] %in% c('(7.02, Inf]')","'0'","V1,V3","abl_length"
