"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect","abl_model"
"heart",1,"train","all","OptimalRules",0.973544973544973,0.973665973665974,0.971921749136939,0.972764215926449,0.983695652173913,0.986111111111111,0.981012658227848,0.983280327124034,0.6,0.5,0.6,0.75,"no_abl"
"heart",1,"train","covered","OptimalRules",0.978378378378378,0.97972972972973,0.975676001931434,0.977575757575758,0.983425414364641,0.986111111111111,0.980263157894737,0.982890632384913,0.75,0.5,0.75,0.857142857142857,"no_abl"
"heart",1,"train","notcovered","OptimalRules",0.75,0.75,0.5,0.857142857142857,1,1,1,1,0,0,0,NA,"no_abl"
"heart",1,"test","all","OptimalRules",0.925925925925926,0.923967459324155,0.923967459324155,0.923967459324155,0.942028985507246,0.945767195767196,0.935775862068966,0.939895470383275,0.833333333333333,0.857142857142857,0.857142857142857,0.833333333333333,"no_abl"
"heart",1,"test","covered","OptimalRules",0.945205479452055,0.94885433715221,0.93531746031746,0.94122383252818,0.952380952380952,0.964285714285714,0.9375,0.948148148148148,0.9,0.9,0.916666666666667,0.898989898989899,"no_abl"
"heart",1,"test","notcovered","OptimalRules",0.75,0.75,0.5,0.857142857142857,0.833333333333333,0.833333333333333,0.5,0.909090909090909,0.5,0.5,0.5,0.666666666666667,"no_abl"
"heart",1,"train","all","OPTSTEL",0.973544973544973,0.973665973665974,0.971921749136939,0.972764215926449,0.983695652173913,0.986111111111111,0.981012658227848,0.983280327124034,0.6,0.5,0.6,0.75,"no_abl"
"heart",1,"train","covered","OPTSTEL",0.978378378378378,0.97972972972973,0.975676001931434,0.977575757575758,0.983425414364641,0.986111111111111,0.980263157894737,0.982890632384913,0.75,0.5,0.75,0.857142857142857,"no_abl"
"heart",1,"train","notcovered","OPTSTEL",0.75,0.75,0.5,0.857142857142857,1,1,1,1,0,0,0,NA,"no_abl"
"heart",1,"test","all","OPTSTEL",0.888888888888889,0.88482800982801,0.892052565707134,0.88716916885931,0.91304347826087,0.910775862068966,0.910775862068966,0.910775862068966,0.75,0.8125,0.785714285714286,0.748251748251748,"no_abl"
"heart",1,"test","covered","OPTSTEL",0.904109589041096,0.896943573667712,0.901984126984127,0.899270648531441,0.920634920634921,0.919021739130435,0.911858974358974,0.915162941018045,0.8,0.833333333333333,0.833333333333333,0.8,"no_abl"
"heart",1,"test","notcovered","OPTSTEL",0.75,0.75,0.5,0.857142857142857,0.833333333333333,0.833333333333333,0.5,0.909090909090909,0.5,0.5,0.5,0.666666666666667,"no_abl"
"heart",1,"train","all","OptimalRules",0.973544973544973,0.972075688073395,0.973705408515535,0.972861204445593,0.983695652173913,0.984155781325593,0.982579867389994,0.983336855133275,0.6,0.5,0.6,0.75,"abl_conf"
"heart",1,"train","covered","OptimalRules",0.983783783783784,0.984246740704973,0.982383357383357,0.983283636035059,0.988950276243094,0.990566037735849,0.987012987012987,0.988659147869674,0.75,0.5,0.75,0.857142857142857,"abl_conf"
"heart",1,"train","notcovered","OptimalRules",0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.8,0,0,0,NA,"abl_conf"
"heart",1,"test","all","OptimalRules",0.876543209876543,0.873279098873592,0.873279098873592,0.873279098873592,0.884057971014493,0.884920634920635,0.876293103448276,0.879790940766551,0.833333333333333,0.857142857142857,0.857142857142857,0.833333333333333,"abl_conf"
"heart",1,"test","covered","OptimalRules",0.894736842105263,0.895084372707263,0.886021505376344,0.889855072463768,0.893939393939394,0.898809523809524,0.881766381766382,0.888162672476398,0.9,0.9,0.916666666666667,0.898989898989899,"abl_conf"
"heart",1,"test","notcovered","OptimalRules",0.6,0.6,0.5,0.75,0.666666666666667,0.666666666666667,0.5,0.8,0.5,0.5,0.5,0.666666666666667,"abl_conf"
"heart",1,"train","all","OPTSTEL",0.973544973544973,0.972075688073395,0.973705408515535,0.972861204445593,0.983695652173913,0.984155781325593,0.982579867389994,0.983336855133275,0.6,0.5,0.6,0.75,"abl_conf"
"heart",1,"train","covered","OPTSTEL",0.983783783783784,0.984246740704973,0.982383357383357,0.983283636035059,0.988950276243094,0.990566037735849,0.987012987012987,0.988659147869674,0.75,0.5,0.75,0.857142857142857,"abl_conf"
"heart",1,"train","notcovered","OPTSTEL",0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.8,0,0,0,NA,"abl_conf"
"heart",1,"test","all","OPTSTEL",0.91358024691358,0.911172161172161,0.921464330413016,0.912728951823919,0.942028985507246,0.938455008488964,0.945258620689655,0.941025641025641,0.75,0.8125,0.785714285714286,0.748251748251748,"abl_conf"
"heart",1,"test","covered","OPTSTEL",0.934210526315789,0.929271708683473,0.939426523297491,0.932802829354553,0.954545454545455,0.951127819548872,0.955840455840456,0.953246753246753,0.8,0.833333333333333,0.833333333333333,0.8,"abl_conf"
"heart",1,"test","notcovered","OPTSTEL",0.6,0.6,0.5,0.75,0.666666666666667,0.666666666666667,0.5,0.8,0.5,0.5,0.5,0.666666666666667,"abl_conf"
"heart",1,"train","all","OptimalRules",0.973544973544973,0.973665973665974,0.971921749136939,0.972764215926449,0.983695652173913,0.986111111111111,0.981012658227848,0.983280327124034,0.6,0.5,0.6,0.75,"abl_supp"
"heart",1,"train","covered","OptimalRules",0.978378378378378,0.97972972972973,0.975676001931434,0.977575757575758,0.983425414364641,0.986111111111111,0.980263157894737,0.982890632384913,0.75,0.5,0.75,0.857142857142857,"abl_supp"
"heart",1,"train","notcovered","OptimalRules",0.75,0.75,0.5,0.857142857142857,1,1,1,1,0,0,0,NA,"abl_supp"
"heart",1,"test","all","OptimalRules",0.925925925925926,0.923967459324155,0.923967459324155,0.923967459324155,0.942028985507246,0.945767195767196,0.935775862068966,0.939895470383275,0.833333333333333,0.857142857142857,0.857142857142857,0.833333333333333,"abl_supp"
