"data","iter","RFTree","RFRules","PreSelectedRules","OPTRules","OPTRulesSTEL","abl_model"
"auto",1,100,3394,811,18,17,"no_abl"
"auto",1,100,3394,811,18,18,"abl_conf"
"auto",1,100,3394,811,18,17,"abl_supp"
"auto",1,100,3394,811,18,17,"abl_length"
"auto",1,100,3394,811,18,17,"abl_mod"
"auto",1,100,3394,811,12,11,"abl_acc"
"auto",1,100,3394,811,1,1,"abl_min_cov"
"auto",1,100,3394,811,18,17,"abl_max_cov"
"auto",1,100,3394,811,18,17,"abl_overlap"
"auto",1,100,3394,3390,18,17,"abl_preselect"
"auto",2,100,3500,838,18,17,"no_abl"
"auto",2,100,3500,838,18,18,"abl_conf"
"auto",2,100,3500,838,18,17,"abl_supp"
"auto",2,100,3500,838,18,18,"abl_length"
"auto",2,100,3500,838,18,17,"abl_mod"
"auto",2,100,3500,838,11,11,"abl_acc"
"auto",2,100,3500,838,1,1,"abl_min_cov"
"auto",2,100,3500,838,18,17,"abl_max_cov"
"auto",2,100,3500,838,18,17,"abl_overlap"
"auto",2,100,3500,3495,17,17,"abl_preselect"
"auto",3,100,3555,821,19,19,"no_abl"
"auto",3,100,3555,821,19,18,"abl_conf"
"auto",3,100,3555,821,19,18,"abl_supp"
"auto",3,100,3555,821,19,19,"abl_length"
"auto",3,100,3555,821,19,19,"abl_mod"
"auto",3,100,3555,821,11,11,"abl_acc"
"auto",3,100,3555,821,1,1,"abl_min_cov"
"auto",3,100,3555,821,19,19,"abl_max_cov"
"auto",3,100,3555,821,19,19,"abl_overlap"
"auto",3,100,3555,3553,18,18,"abl_preselect"
"auto",4,100,3609,764,18,17,"no_abl"
"auto",4,100,3609,764,18,17,"abl_conf"
"auto",4,100,3609,764,18,17,"abl_supp"
"auto",4,100,3609,764,18,17,"abl_length"
"auto",4,100,3609,764,18,17,"abl_mod"
"auto",4,100,3609,764,11,11,"abl_acc"
"auto",4,100,3609,764,1,1,"abl_min_cov"
"auto",4,100,3609,764,18,17,"abl_max_cov"
"auto",4,100,3609,764,18,17,"abl_overlap"
"auto",4,100,3609,3603,18,17,"abl_preselect"
"auto",5,100,3537,747,21,20,"no_abl"
"auto",5,100,3537,747,21,20,"abl_conf"
"auto",5,100,3537,747,21,20,"abl_supp"
"auto",5,100,3537,747,21,20,"abl_length"
"auto",5,100,3537,747,21,20,"abl_mod"
"auto",5,100,3537,747,11,11,"abl_acc"
"auto",5,100,3537,747,1,1,"abl_min_cov"
"auto",5,100,3537,747,21,20,"abl_max_cov"
"auto",5,100,3537,747,21,20,"abl_overlap"
"auto",5,100,3537,3533,19,19,"abl_preselect"
"auto",6,100,3601,781,20,18,"no_abl"
"auto",6,100,3601,781,20,18,"abl_conf"
"auto",6,100,3601,781,20,19,"abl_supp"
"auto",6,100,3601,781,20,18,"abl_length"
"auto",6,100,3601,781,20,19,"abl_mod"
"auto",6,100,3601,781,10,10,"abl_acc"
"auto",6,100,3601,781,1,1,"abl_min_cov"
"auto",6,100,3601,781,20,18,"abl_max_cov"
"auto",6,100,3601,781,20,18,"abl_overlap"
"auto",6,100,3601,3597,19,16,"abl_preselect"
"auto",7,100,3547,818,19,18,"no_abl"
"auto",7,100,3547,818,19,18,"abl_conf"
"auto",7,100,3547,818,19,18,"abl_supp"
"auto",7,100,3547,818,19,18,"abl_length"
"auto",7,100,3547,818,19,18,"abl_mod"
"auto",7,100,3547,818,11,11,"abl_acc"
"auto",7,100,3547,818,1,1,"abl_min_cov"
"auto",7,100,3547,818,19,18,"abl_max_cov"
"auto",7,100,3547,818,19,18,"abl_overlap"
"auto",7,100,3547,3544,19,18,"abl_preselect"
"auto",8,100,3510,774,19,19,"no_abl"
"auto",8,100,3510,774,19,19,"abl_conf"
"auto",8,100,3510,774,19,19,"abl_supp"
"auto",8,100,3510,774,19,19,"abl_length"
"auto",8,100,3510,774,19,19,"abl_mod"
"auto",8,100,3510,774,12,12,"abl_acc"
"auto",8,100,3510,774,1,1,"abl_min_cov"
"auto",8,100,3510,774,19,19,"abl_max_cov"
"auto",8,100,3510,774,19,19,"abl_overlap"
"auto",8,100,3510,3508,18,18,"abl_preselect"
"auto",9,100,3333,806,17,16,"no_abl"
"auto",9,100,3333,806,17,16,"abl_conf"
"auto",9,100,3333,806,17,16,"abl_supp"
"auto",9,100,3333,806,17,17,"abl_length"
"auto",9,100,3333,806,17,16,"abl_mod"
"auto",9,100,3333,806,11,11,"abl_acc"
"auto",9,100,3333,806,1,1,"abl_min_cov"
"auto",9,100,3333,806,17,16,"abl_max_cov"
"auto",9,100,3333,806,17,16,"abl_overlap"
"auto",9,100,3333,3326,16,16,"abl_preselect"
"auto",10,100,3630,736,19,18,"no_abl"
"auto",10,100,3630,736,19,18,"abl_conf"
"auto",10,100,3630,736,19,19,"abl_supp"
"auto",10,100,3630,736,19,18,"abl_length"
"auto",10,100,3630,736,19,18,"abl_mod"
"auto",10,100,3630,736,12,12,"abl_acc"
"auto",10,100,3630,736,1,1,"abl_min_cov"
"auto",10,100,3630,736,19,18,"abl_max_cov"
"auto",10,100,3630,736,19,18,"abl_overlap"
"auto",10,100,3630,3624,19,18,"abl_preselect"
