"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used","abl_model"
"haberman",1,13,0.714285714285714,0.390697674418605,0.531645569620253,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","no_abl"
"haberman",1,135,0.851063829787234,0.437209302325581,0.59493670886076,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","no_abl"
"haberman",1,155,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","no_abl"
"haberman",1,238,0.6875,0.0744186046511628,0.280701754385965,2,3,0.666666666666667,0.333333333333333,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(12,28.3]','(28.3, Inf]')","'2'","V1,V3","no_abl"
"haberman",1,13,0.714285714285714,0.390697674418605,0.531645569620253,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","abl_conf"
"haberman",1,135,0.851063829787234,0.437209302325581,0.59493670886076,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_conf"
"haberman",1,155,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","abl_conf"
"haberman",1,238,0.6875,0.0744186046511628,0.280701754385965,2,3,0.666666666666667,0.333333333333333,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(12,28.3]','(28.3, Inf]')","'2'","V1,V3","abl_conf"
"haberman",1,13,0.714285714285714,0.390697674418605,0.531645569620253,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","abl_supp"
"haberman",1,89,0.726027397260274,0.33953488372093,0.462025316455696,2,4,0.666666666666667,0.444444444444444,"X[,1] %in% c('(32,48.6]') & X[,2] %in% c('(-Inf,58.5]','(58.5,62.2]','(62.2,67]')","'1'","V1,V2","abl_supp"
"haberman",1,135,0.851063829787234,0.437209302325581,0.59493670886076,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_supp"
"haberman",1,238,0.6875,0.0744186046511628,0.280701754385965,2,3,0.666666666666667,0.333333333333333,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(12,28.3]','(28.3, Inf]')","'2'","V1,V3","abl_supp"
"haberman",1,13,0.714285714285714,0.390697674418605,0.531645569620253,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","abl_length"
"haberman",1,135,0.851063829787234,0.437209302325581,0.59493670886076,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_length"
"haberman",1,155,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","abl_length"
"haberman",1,238,0.6875,0.0744186046511628,0.280701754385965,2,3,0.666666666666667,0.333333333333333,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(12,28.3]','(28.3, Inf]')","'2'","V1,V3","abl_length"
"haberman",1,13,0.714285714285714,0.390697674418605,0.531645569620253,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","abl_mod"
"haberman",1,135,0.851063829787234,0.437209302325581,0.59493670886076,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_mod"
"haberman",1,155,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","abl_mod"
"haberman",1,238,0.6875,0.0744186046511628,0.280701754385965,2,3,0.666666666666667,0.333333333333333,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(12,28.3]','(28.3, Inf]')","'2'","V1,V3","abl_mod"
"haberman",1,130,0.85,0.0930232558139535,0.126582278481013,3,7,1,0.777777777777778,"X[,1] %in% c('(-Inf,32]','(68.4, Inf]') & X[,2] %in% c('(58.5,62.2]','(62.2,67]','(67, Inf]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]')","'1'","V1,V2,V3","abl_acc"
"haberman",1,154,0.736842105263158,0.530232558139535,0.721518987341772,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(48.6,68.4]')","'1'","V1","abl_acc"
"haberman",1,155,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","abl_acc"
"haberman",1,135,0.851063829787234,0.437209302325581,0.59493670886076,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_min_cov"
"haberman",1,13,0.714285714285714,0.390697674418605,0.531645569620253,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","abl_max_cov"
"haberman",1,135,0.851063829787234,0.437209302325581,0.59493670886076,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_max_cov"
"haberman",1,155,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","abl_max_cov"
"haberman",1,238,0.6875,0.0744186046511628,0.280701754385965,2,3,0.666666666666667,0.333333333333333,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(12,28.3]','(28.3, Inf]')","'2'","V1,V3","abl_max_cov"
"haberman",1,13,0.714285714285714,0.390697674418605,0.531645569620253,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","abl_overlap"
"haberman",1,135,0.851063829787234,0.437209302325581,0.59493670886076,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_overlap"
"haberman",1,155,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","abl_overlap"
"haberman",1,238,0.6875,0.0744186046511628,0.280701754385965,2,3,0.666666666666667,0.333333333333333,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(12,28.3]','(28.3, Inf]')","'2'","V1,V3","abl_overlap"
"haberman",1,25,0.714285714285714,0.390697674418605,0.531645569620253,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","abl_preselect"
"haberman",1,119,0.708860759493671,0.367441860465116,0.5,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(32,48.6]')","'1'","V1","abl_preselect"
"haberman",1,371,0.851063829787234,0.437209302325581,0.59493670886076,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_preselect"
"haberman",1,555,0.714285714285714,0.0651162790697674,0.245614035087719,2,2,0.666666666666667,0.222222222222222,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(12,28.3]')","'2'","V1,V3","abl_preselect"
"haberman",2,7,0.86,0.465116279069767,0.632911392405063,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","no_abl"
"haberman",2,42,0.6875,0.0744186046511628,0.280701754385965,2,4,0.666666666666667,0.444444444444444,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(8.5,12]','(12,28.3]','(28.3, Inf]')","'2'","V1,V3","no_abl"
"haberman",2,118,0.694117647058824,0.395348837209302,0.537974683544304,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","no_abl"
"haberman",2,167,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","no_abl"
"haberman",2,7,0.86,0.465116279069767,0.632911392405063,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_conf"
"haberman",2,42,0.6875,0.0744186046511628,0.280701754385965,2,4,0.666666666666667,0.444444444444444,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(8.5,12]','(12,28.3]','(28.3, Inf]')","'2'","V1,V3","abl_conf"
"haberman",2,118,0.694117647058824,0.395348837209302,0.537974683544304,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","abl_conf"
"haberman",2,167,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","abl_conf"
"haberman",2,42,0.6875,0.0744186046511628,0.280701754385965,2,4,0.666666666666667,0.444444444444444,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(8.5,12]','(12,28.3]','(28.3, Inf]')","'2'","V1,V3","abl_supp"
"haberman",2,102,0.807692307692308,0.483720930232558,0.658227848101266,2,3,0.666666666666667,0.333333333333333,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]')","'1'","V1,V3","abl_supp"
"haberman",2,163,0.928571428571429,0.0651162790697674,0.0886075949367089,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(-Inf,32]','(68.4, Inf]') & X[,2] %in% c('(58.5,62.2]','(62.2,67]','(67, Inf]')","'1'","V1,V2","abl_supp"
"haberman",2,167,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","abl_supp"
"haberman",2,7,0.86,0.465116279069767,0.632911392405063,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_length"
"haberman",2,42,0.6875,0.0744186046511628,0.280701754385965,2,4,0.666666666666667,0.444444444444444,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(8.5,12]','(12,28.3]','(28.3, Inf]')","'2'","V1,V3","abl_length"
"haberman",2,118,0.694117647058824,0.395348837209302,0.537974683544304,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","abl_length"
"haberman",2,167,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","abl_length"
"haberman",2,7,0.86,0.465116279069767,0.632911392405063,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_mod"
"haberman",2,42,0.6875,0.0744186046511628,0.280701754385965,2,4,0.666666666666667,0.444444444444444,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(8.5,12]','(12,28.3]','(28.3, Inf]')","'2'","V1,V3","abl_mod"
"haberman",2,118,0.694117647058824,0.395348837209302,0.537974683544304,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","abl_mod"
"haberman",2,167,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","abl_mod"
"haberman",2,24,0.741666666666667,0.558139534883721,0.759493670886076,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(48.6,68.4]')","'1'","V1","abl_acc"
"haberman",2,163,0.928571428571429,0.0651162790697674,0.0886075949367089,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(-Inf,32]','(68.4, Inf]') & X[,2] %in% c('(58.5,62.2]','(62.2,67]','(67, Inf]')","'1'","V1,V2","abl_acc"
"haberman",2,167,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","abl_acc"
"haberman",2,7,0.86,0.465116279069767,0.632911392405063,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_min_cov"
"haberman",2,7,0.86,0.465116279069767,0.632911392405063,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_max_cov"
"haberman",2,42,0.6875,0.0744186046511628,0.280701754385965,2,4,0.666666666666667,0.444444444444444,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(8.5,12]','(12,28.3]','(28.3, Inf]')","'2'","V1,V3","abl_max_cov"
"haberman",2,118,0.694117647058824,0.395348837209302,0.537974683544304,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","abl_max_cov"
"haberman",2,167,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","abl_max_cov"
"haberman",2,7,0.86,0.465116279069767,0.632911392405063,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_overlap"
"haberman",2,42,0.6875,0.0744186046511628,0.280701754385965,2,4,0.666666666666667,0.444444444444444,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(8.5,12]','(12,28.3]','(28.3, Inf]')","'2'","V1,V3","abl_overlap"
"haberman",2,118,0.694117647058824,0.395348837209302,0.537974683544304,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","abl_overlap"
"haberman",2,167,0.714285714285714,0.358139534883721,0.487341772151899,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V3","abl_overlap"
"haberman",2,19,0.86,0.465116279069767,0.632911392405063,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(-Inf,0.5]')","'1'","V3","abl_preselect"
"haberman",2,73,0.705128205128205,0.362790697674419,0.493670886075949,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(32,48.6]')","'1'","V1","abl_preselect"
"haberman",2,120,0.6875,0.0744186046511628,0.280701754385965,2,4,0.666666666666667,0.444444444444444,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(8.5,12]','(12,28.3]','(28.3, Inf]')","'2'","V1,V3","abl_preselect"
"haberman",2,334,0.694117647058824,0.395348837209302,0.537974683544304,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(0.5,8.5]')","'1'","V3","abl_preselect"
"haberman",3,61,0.711864406779661,0.548837209302326,0.746835443037975,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(48.6,68.4]')","'1'","V1","no_abl"
"haberman",3,85,0.882352941176471,0.0790697674418605,0.107594936708861,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(-Inf,32]','(68.4, Inf]') & X[,2] %in% c('(58.5,62.2]','(62.2,67]','(67, Inf]')","'1'","V1,V2","no_abl"
"haberman",3,89,0.763157894736842,0.353488372093023,0.481012658227848,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(32,48.6]')","'1'","V1","no_abl"
"haberman",3,61,0.711864406779661,0.548837209302326,0.746835443037975,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(48.6,68.4]')","'1'","V1","abl_conf"
"haberman",3,85,0.882352941176471,0.0790697674418605,0.107594936708861,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(-Inf,32]','(68.4, Inf]') & X[,2] %in% c('(58.5,62.2]','(62.2,67]','(67, Inf]')","'1'","V1,V2","abl_conf"
"haberman",3,89,0.763157894736842,0.353488372093023,0.481012658227848,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(32,48.6]')","'1'","V1","abl_conf"
"haberman",3,61,0.711864406779661,0.548837209302326,0.746835443037975,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(48.6,68.4]')","'1'","V1","abl_supp"
"haberman",3,85,0.882352941176471,0.0790697674418605,0.107594936708861,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(-Inf,32]','(68.4, Inf]') & X[,2] %in% c('(58.5,62.2]','(62.2,67]','(67, Inf]')","'1'","V1,V2","abl_supp"
"haberman",3,89,0.763157894736842,0.353488372093023,0.481012658227848,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(32,48.6]')","'1'","V1","abl_supp"
"haberman",3,61,0.711864406779661,0.548837209302326,0.746835443037975,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(48.6,68.4]')","'1'","V1","abl_length"
"haberman",3,85,0.882352941176471,0.0790697674418605,0.107594936708861,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(-Inf,32]','(68.4, Inf]') & X[,2] %in% c('(58.5,62.2]','(62.2,67]','(67, Inf]')","'1'","V1,V2","abl_length"
"haberman",3,89,0.763157894736842,0.353488372093023,0.481012658227848,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(32,48.6]')","'1'","V1","abl_length"
