"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used","abl_model"
"wine",1,14,0.96875,0.256,0.941176470588235,2,4,0.333333333333333,0.210526315789474,"X[,7] %in% c('(-Inf,1.05]','(1.05,1.91]') & X[,11] %in% c('(-Inf,0.635]','(0.635,0.857]')","'3'","V7,V11","no_abl"
"wine",1,15,1,0.328,0.82,2,4,0.333333333333333,0.210526315789474,"X[,1] %in% c('(-Inf,12.14]','(12.14,12.74]') & X[,11] %in% c('(0.857,1.21]','(1.21, Inf]')","'2'","V1,V11","no_abl"
"wine",1,20,1,0.32,0.8,2,4,0.333333333333333,0.210526315789474,"X[,10] %in% c('(-Inf,3.06]','(3.06,4.05]') & X[,13] %in% c('(-Inf,540]','(540,759]')","'2'","V10,V13","no_abl"
"wine",1,93,0.976190476190476,0.336,1.02439024390244,4,11,0.666666666666667,0.578947368421053,"X[,1] %in% c('(12.74,13.55]','(13.55,13.63]','(13.63, Inf]') & X[,6] %in% c('(2.18,3.04]','(3.04, Inf]') & X[,11] %in% c('(0.635,0.857]','(0.857,1.21]','(1.21, Inf]') & X[,13] %in% c('(540,759]','(759,994]','(994, Inf]')","'1'","V1,V6,V11,V13","no_abl"
"wine",1,377,1,0.256,0.64,2,4,0.333333333333333,0.210526315789474,"X[,12] %in% c('(1.97,2.58]','(2.58,3.64]','(3.64, Inf]') & X[,13] %in% c('(-Inf,540]')","'2'","V12,V13","no_abl"
"wine",1,14,0.96875,0.256,0.941176470588235,2,4,0.333333333333333,0.210526315789474,"X[,7] %in% c('(-Inf,1.05]','(1.05,1.91]') & X[,11] %in% c('(-Inf,0.635]','(0.635,0.857]')","'3'","V7,V11","abl_conf"
"wine",1,15,1,0.328,0.82,2,4,0.333333333333333,0.210526315789474,"X[,1] %in% c('(-Inf,12.14]','(12.14,12.74]') & X[,11] %in% c('(0.857,1.21]','(1.21, Inf]')","'2'","V1,V11","abl_conf"
"wine",1,20,1,0.32,0.8,2,4,0.333333333333333,0.210526315789474,"X[,10] %in% c('(-Inf,3.06]','(3.06,4.05]') & X[,13] %in% c('(-Inf,540]','(540,759]')","'2'","V10,V13","abl_conf"
"wine",1,93,0.976190476190476,0.336,1.02439024390244,4,11,0.666666666666667,0.578947368421053,"X[,1] %in% c('(12.74,13.55]','(13.55,13.63]','(13.63, Inf]') & X[,6] %in% c('(2.18,3.04]','(3.04, Inf]') & X[,11] %in% c('(0.635,0.857]','(0.857,1.21]','(1.21, Inf]') & X[,13] %in% c('(540,759]','(759,994]','(994, Inf]')","'1'","V1,V6,V11,V13","abl_conf"
"wine",1,377,1,0.256,0.64,2,4,0.333333333333333,0.210526315789474,"X[,12] %in% c('(1.97,2.58]','(2.58,3.64]','(3.64, Inf]') & X[,13] %in% c('(-Inf,540]')","'2'","V12,V13","abl_conf"
"wine",1,7,0.967741935483871,0.248,0.911764705882353,1,2,0.166666666666667,0.105263157894737,"X[,12] %in% c('(-Inf,1.44]','(1.44,1.97]')","'3'","V12","abl_supp"
"wine",1,74,1,0.352,0.88,2,5,0.333333333333333,0.263157894736842,"X[,1] %in% c('(-Inf,12.14]','(12.14,12.74]') & X[,12] %in% c('(1.97,2.58]','(2.58,3.64]','(3.64, Inf]')","'2'","V1,V12","abl_supp"
"wine",1,127,1,0.168,0.617647058823529,2,2,0.333333333333333,0.105263157894737,"X[,7] %in% c('(-Inf,1.05]') & X[,9] %in% c('(0.526,1.39]')","'3'","V7,V9","abl_supp"
"wine",1,153,1,0.312,0.951219512195122,4,9,0.666666666666667,0.473684210526316,"X[,1] %in% c('(12.74,13.55]','(13.55,13.63]','(13.63, Inf]') & X[,5] %in% c('(83.5,93.8]','(93.8,133]') & X[,6] %in% c('(2.18,3.04]','(3.04, Inf]') & X[,13] %in% c('(759,994]','(994, Inf]')","'1'","V1,V5,V6,V13","abl_supp"
"wine",1,377,1,0.256,0.64,2,4,0.333333333333333,0.210526315789474,"X[,12] %in% c('(1.97,2.58]','(2.58,3.64]','(3.64, Inf]') & X[,13] %in% c('(-Inf,540]')","'2'","V12,V13","abl_supp"
