"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max","abl_model"
"vote",1,"OptimalRules",2.33,2,2,2,2.75,3,"no_abl"
"vote",1,"OPTSTEL",2.33,2,2,2,2.75,3,"no_abl"
"vote",1,"OptimalRules",2.33,2,2,2,2.75,3,"abl_conf"
"vote",1,"OPTSTEL",2.33,2,2,2,2.75,3,"abl_conf"
"vote",1,"OptimalRules",2.5,2,2,2.5,3,3,"abl_supp"
"vote",1,"OPTSTEL",2.5,2,2,2.5,3,3,"abl_supp"
"vote",1,"OptimalRules",2.33,2,2,2,2.75,3,"abl_length"
"vote",1,"OPTSTEL",2.33,2,2,2,2.75,3,"abl_length"
"vote",1,"OptimalRules",2.33,2,2,2,2.75,3,"abl_mod"
"vote",1,"OPTSTEL",2.33,2,2,2,2.75,3,"abl_mod"
"vote",1,"OptimalRules",2.4,2,2,2,3,3,"abl_acc"
"vote",1,"OPTSTEL",2.4,2,2,2,3,3,"abl_acc"
"vote",1,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"vote",1,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"vote",1,"OptimalRules",2.33,2,2,2,2.75,3,"abl_max_cov"
"vote",1,"OPTSTEL",2.33,2,2,2,2.75,3,"abl_max_cov"
"vote",1,"OptimalRules",2.67,2,2.25,3,3,3,"abl_overlap"
"vote",1,"OPTSTEL",2.67,2,2.25,3,3,3,"abl_overlap"
"vote",1,"OptimalRules",2.33,2,2,2,2.75,3,"abl_preselect"
"vote",1,"OPTSTEL",2.33,2,2,2,2.75,3,"abl_preselect"
"vote",2,"OptimalRules",2.6,2,2,2,3,4,"no_abl"
"vote",2,"OPTSTEL",2.6,2,2,2,3,4,"no_abl"
"vote",2,"OptimalRules",2.6,2,2,2,3,4,"abl_conf"
"vote",2,"OPTSTEL",2.6,2,2,2,3,4,"abl_conf"
"vote",2,"OptimalRules",2.6,2,2,2,3,4,"abl_supp"
"vote",2,"OPTSTEL",2.6,2,2,2,3,4,"abl_supp"
"vote",2,"OptimalRules",2.6,2,2,2,3,4,"abl_length"
"vote",2,"OPTSTEL",2.6,2,2,2,3,4,"abl_length"
"vote",2,"OptimalRules",2.6,2,2,2,3,4,"abl_mod"
"vote",2,"OPTSTEL",2.6,2,2,2,3,4,"abl_mod"
"vote",2,"OptimalRules",2.6,2,2,2,3,4,"abl_acc"
"vote",2,"OPTSTEL",2.6,2,2,2,3,4,"abl_acc"
"vote",2,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"vote",2,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"vote",2,"OptimalRules",2.6,2,2,2,3,4,"abl_max_cov"
"vote",2,"OPTSTEL",2.6,2,2,2,3,4,"abl_max_cov"
"vote",2,"OptimalRules",2.8,2,2,3,3,4,"abl_overlap"
"vote",2,"OPTSTEL",2.75,2,2,2.5,3.25,4,"abl_overlap"
"vote",2,"OptimalRules",2.6,2,2,2,3,4,"abl_preselect"
"vote",2,"OPTSTEL",2.6,2,2,2,3,4,"abl_preselect"
"vote",3,"OptimalRules",2.25,2,2,2,2.25,3,"no_abl"
"vote",3,"OPTSTEL",2.25,2,2,2,2.25,3,"no_abl"
"vote",3,"OptimalRules",2.25,2,2,2,2.25,3,"abl_conf"
"vote",3,"OPTSTEL",2.25,2,2,2,2.25,3,"abl_conf"
"vote",3,"OptimalRules",2.25,2,2,2,2.25,3,"abl_supp"
"vote",3,"OPTSTEL",2.25,2,2,2,2.25,3,"abl_supp"
"vote",3,"OptimalRules",2.25,2,2,2,2.25,3,"abl_length"
"vote",3,"OPTSTEL",2.25,2,2,2,2.25,3,"abl_length"
"vote",3,"OptimalRules",2.25,2,2,2,2.25,3,"abl_mod"
"vote",3,"OPTSTEL",2.25,2,2,2,2.25,3,"abl_mod"
"vote",3,"OptimalRules",2.25,2,2,2,2.25,3,"abl_acc"
"vote",3,"OPTSTEL",2.25,2,2,2,2.25,3,"abl_acc"
"vote",3,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"vote",3,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"vote",3,"OptimalRules",2.25,2,2,2,2.25,3,"abl_max_cov"
"vote",3,"OPTSTEL",2.25,2,2,2,2.25,3,"abl_max_cov"
"vote",3,"OptimalRules",2.25,2,2,2,2.25,3,"abl_overlap"
"vote",3,"OPTSTEL",2.25,2,2,2,2.25,3,"abl_overlap"
"vote",3,"OptimalRules",2.25,2,2,2,2.25,3,"abl_preselect"
"vote",3,"OPTSTEL",2.25,2,2,2,2.25,3,"abl_preselect"
"vote",4,"OptimalRules",3,2,2,3,3,5,"no_abl"
"vote",4,"OPTSTEL",3,2,2,3,3,5,"no_abl"
"vote",4,"OptimalRules",2.6,2,2,2,3,4,"abl_conf"
"vote",4,"OPTSTEL",2.6,2,2,2,3,4,"abl_conf"
"vote",4,"OptimalRules",2.8,2,2,2,3,5,"abl_supp"
"vote",4,"OPTSTEL",2.8,2,2,2,3,5,"abl_supp"
"vote",4,"OptimalRules",3,2,2,3,3,5,"abl_length"
"vote",4,"OPTSTEL",3,2,2,3,3,5,"abl_length"
"vote",4,"OptimalRules",3,2,2,3,3,5,"abl_mod"
"vote",4,"OPTSTEL",3,2,2,3,3,5,"abl_mod"
"vote",4,"OptimalRules",3,2,2,3,3,5,"abl_acc"
"vote",4,"OPTSTEL",3,2,2,3,3,5,"abl_acc"
"vote",4,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"vote",4,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"vote",4,"OptimalRules",3,2,2,3,3,5,"abl_max_cov"
"vote",4,"OPTSTEL",3,2,2,3,3,5,"abl_max_cov"
"vote",4,"OptimalRules",3,2,2,3,3,5,"abl_overlap"
"vote",4,"OPTSTEL",3,2,2,3,3,5,"abl_overlap"
"vote",4,"OptimalRules",3,2,2,3,3,5,"abl_preselect"
"vote",4,"OPTSTEL",3,2,2,3,3,5,"abl_preselect"
"vote",5,"OptimalRules",2.25,1,1.75,2.5,3,3,"no_abl"
"vote",5,"OPTSTEL",2.25,1,1.75,2.5,3,3,"no_abl"
"vote",5,"OptimalRules",2.25,1,1.75,2.5,3,3,"abl_conf"
"vote",5,"OPTSTEL",2.25,1,1.75,2.5,3,3,"abl_conf"
"vote",5,"OptimalRules",2.25,1,1.75,2.5,3,3,"abl_supp"
"vote",5,"OPTSTEL",2.25,1,1.75,2.5,3,3,"abl_supp"
"vote",5,"OptimalRules",2.25,1,1.75,2.5,3,3,"abl_length"
