"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect","abl_model"
"vertebral",1,"train","all","OptimalRules",0.972350230414747,0.964387464387464,0.972270298387478,0.968143790975518,0.979899497487437,0.974095796676442,0.977628722084367,0.975754655616854,0.888888888888889,0.905555555555556,0.805555555555556,0.824074074074074,"no_abl"
"vertebral",1,"train","covered","OptimalRules",0.976415094339623,0.97215329473394,0.975368905119362,0.973569376645378,0.979591836734694,0.972943722943723,0.976476648351648,0.974602581884135,0.9375,0.972222222222222,0.833333333333333,0.8743961352657,"no_abl"
"vertebral",1,"train","notcovered","OptimalRules",0.8,0.8,0.5,0.888888888888889,1,1,1,1,0.5,0.5,0.5,0.666666666666667,"no_abl"
"vertebral",1,"test","all","OptimalRules",0.946236559139785,0.919671094244149,0.942088004270571,0.929581580177653,0.972972972972973,0.944444444444444,0.968253968253968,0.953030303030303,0.842105263157895,0.877777777777778,0.766666666666667,0.791919191919192,"no_abl"
"vertebral",1,"test","covered","OptimalRules",0.97752808988764,0.978494623655914,0.968944099378882,0.97288020621354,1,1,1,1,0.882352941176471,0.944444444444444,0.805555555555556,0.855411255411255,"no_abl"
"vertebral",1,"test","notcovered","OptimalRules",0.25,0.25,0.333333333333333,0.4,0,0,0,NA,0.5,0.5,0.5,0.666666666666667,"no_abl"
"vertebral",1,"train","all","OPTSTEL",0.972350230414747,0.964387464387464,0.972270298387478,0.968143790975518,0.979899497487437,0.974095796676442,0.977628722084367,0.975754655616854,0.888888888888889,0.905555555555556,0.805555555555556,0.824074074074074,"no_abl"
"vertebral",1,"train","covered","OPTSTEL",0.976415094339623,0.97215329473394,0.975368905119362,0.973569376645378,0.979591836734694,0.972943722943723,0.976476648351648,0.974602581884135,0.9375,0.972222222222222,0.833333333333333,0.8743961352657,"no_abl"
"vertebral",1,"train","notcovered","OPTSTEL",0.8,0.8,0.5,0.888888888888889,1,1,1,1,0.5,0.5,0.5,0.666666666666667,"no_abl"
"vertebral",1,"test","all","OPTSTEL",0.946236559139785,0.919671094244149,0.942088004270571,0.929581580177653,0.972972972972973,0.944444444444444,0.968253968253968,0.953030303030303,0.842105263157895,0.877777777777778,0.766666666666667,0.791919191919192,"no_abl"
"vertebral",1,"test","covered","OPTSTEL",0.97752808988764,0.978494623655914,0.968944099378882,0.97288020621354,1,1,1,1,0.882352941176471,0.944444444444444,0.805555555555556,0.855411255411255,"no_abl"
"vertebral",1,"test","notcovered","OPTSTEL",0.25,0.25,0.333333333333333,0.4,0,0,0,NA,0.5,0.5,0.5,0.666666666666667,"no_abl"
"vertebral",1,"train","all","OptimalRules",0.976958525345622,0.968660968660969,0.976656263299759,0.972472795304522,0.979899497487437,0.968910256410256,0.977628722084367,0.973138800187795,0.944444444444444,0.974358974358974,0.833333333333333,0.875555555555556,"abl_conf"
"vertebral",1,"train","covered","OptimalRules",0.981132075471698,0.976426799007444,0.97851214056647,0.97738417496482,0.984615384615385,0.977838827838828,0.979650658807212,0.978717283850579,0.941176470588235,0.974358974358974,0.833333333333333,0.875555555555556,"abl_conf"
"vertebral",1,"train","notcovered","OptimalRules",0.8,0.8,0.5,0.888888888888889,0.75,0.75,0.5,0.857142857142857,1,1,1,1,"abl_conf"
"vertebral",1,"test","all","OptimalRules",0.946236559139785,0.925252525252525,0.930618470220392,0.927475845410628,0.986486486486487,0.96969696969697,0.984126984126984,0.975996902826171,0.789473684210526,0.83974358974359,0.7,0.734299516908212,"abl_conf"
"vertebral",1,"test","covered","OptimalRules",0.967032967032967,0.96969696969697,0.948309178743961,0.956654456654457,1,1,1,1,0.833333333333333,0.923076923076923,0.755555555555556,0.806521739130435,"abl_conf"
"vertebral",1,"test","notcovered","OptimalRules",0,0,0,NA,0,0,0,NA,0,0,0,NA,"abl_conf"
"vertebral",1,"train","all","OPTSTEL",0.976958525345622,0.968660968660969,0.976656263299759,0.972472795304522,0.979899497487437,0.968910256410256,0.977628722084367,0.973138800187795,0.944444444444444,0.974358974358974,0.833333333333333,0.875555555555556,"abl_conf"
"vertebral",1,"train","covered","OPTSTEL",0.981132075471698,0.976426799007444,0.97851214056647,0.97738417496482,0.984615384615385,0.977838827838828,0.979650658807212,0.978717283850579,0.941176470588235,0.974358974358974,0.833333333333333,0.875555555555556,"abl_conf"
"vertebral",1,"train","notcovered","OPTSTEL",0.8,0.8,0.5,0.888888888888889,0.75,0.75,0.5,0.857142857142857,1,1,1,1,"abl_conf"
"vertebral",1,"test","all","OPTSTEL",0.946236559139785,0.925252525252525,0.930618470220392,0.927475845410628,0.986486486486487,0.96969696969697,0.984126984126984,0.975996902826171,0.789473684210526,0.83974358974359,0.7,0.734299516908212,"abl_conf"
"vertebral",1,"test","covered","OPTSTEL",0.967032967032967,0.96969696969697,0.948309178743961,0.956654456654457,1,1,1,1,0.833333333333333,0.923076923076923,0.755555555555556,0.806521739130435,"abl_conf"
"vertebral",1,"test","notcovered","OPTSTEL",0,0,0,NA,0,0,0,NA,0,0,0,NA,"abl_conf"
"vertebral",1,"train","all","OptimalRules",0.972350230414747,0.964387464387464,0.972270298387478,0.968143790975518,0.979899497487437,0.974095796676442,0.977628722084367,0.975754655616854,0.888888888888889,0.905555555555556,0.805555555555556,0.824074074074074,"abl_supp"
