"data","iter","PS_rules","Opt_rules","abl_model","NA"
"anneal",1,"3","3","no_abl",NA
"anneal",1,"3","3","abl_conf",NA
"anneal",1,"3","3","abl_supp",NA
"anneal",1,"3","3","abl_length",NA
"anneal",1,"3","3","abl_mod",NA
"anneal",1,"3","1","abl_acc",NA
"anneal",1,"3","3","abl_min_cov",NA
"anneal",1,"3","3","abl_max_cov",NA
"anneal",1,"3","3","abl_overlap",NA
"anneal",1,"3","1","abl_preselect",NA
"anneal",2,"3","3","no_abl",NA
"anneal",2,"3","3","abl_conf",NA
"anneal",2,"3","3","abl_supp",NA
"anneal",2,"3","3","abl_length",NA
"anneal",2,"3","3","abl_mod",NA
"anneal",2,"3","3","abl_acc",NA
"anneal",2,"3","3","abl_min_cov",NA
"anneal",2,"3","3","abl_max_cov",NA
"anneal",2,"3","3","abl_overlap",NA
"anneal",2,"3","3","abl_preselect",NA
"anneal",3,"3","3","no_abl",NA
"anneal",3,"3","3","abl_conf",NA
"anneal",3,"3","3","abl_supp",NA
"anneal",3,"3","3","abl_length",NA
"anneal",3,"3","3","abl_mod",NA
"anneal",3,"3","2","abl_acc",NA
"anneal",3,"3","3","abl_min_cov",NA
"anneal",3,"3","3","abl_max_cov",NA
"anneal",3,"3","3","abl_overlap",NA
"anneal",3,"3","1","abl_preselect",NA
"anneal",4,"5","3","no_abl",NA
"anneal",4,"5","3","abl_conf",NA
"anneal",4,"5","3","abl_supp",NA
"anneal",4,"5","3","abl_length",NA
"anneal",4,"5","3","abl_mod",NA
"anneal",4,"5","3","abl_acc",NA
"anneal",4,"5","3","abl_min_cov",NA
"anneal",4,"5","3","abl_max_cov",NA
"anneal",4,"5","3","abl_overlap",NA
"anneal",4,"3","3","abl_preselect",NA
"anneal",5,"3","1","no_abl",NA
"anneal",5,"3","1","abl_conf",NA
"anneal",5,"3","3","abl_supp",NA
"anneal",5,"3","1","abl_length",NA
"anneal",5,"3","1","abl_mod",NA
"anneal",5,"3","5","abl_acc",NA
"anneal",5,"3","3","abl_min_cov",NA
"anneal",5,"3","1","abl_max_cov",NA
"anneal",5,"3","1","abl_overlap",NA
"anneal",5,"3","1","abl_preselect",NA
"anneal",6,"3","3","no_abl",NA
"anneal",6,"3","3","abl_conf",NA
"anneal",6,"3","3","abl_supp",NA
"anneal",6,"3","3","abl_length",NA
"anneal",6,"3","3","abl_mod",NA
"anneal",6,"3","2","abl_acc",NA
"anneal",6,"3","3","abl_min_cov",NA
"anneal",6,"3","3","abl_max_cov",NA
"anneal",6,"3","3","abl_overlap",NA
"anneal",6,"3","1","abl_preselect",NA
"anneal",7,"5","3","no_abl",NA
"anneal",7,"5","3","abl_conf",NA
"anneal",7,"5","3","abl_supp",NA
"anneal",7,"5","3","abl_length",NA
"anneal",7,"5","3","abl_mod",NA
"anneal",7,"5","3","abl_acc",NA
"anneal",7,"5","3","abl_min_cov",NA
"anneal",7,"5","3","abl_max_cov",NA
"anneal",7,"5","3","abl_overlap",NA
"anneal",7,"3","3","abl_preselect",NA
"anneal",8,"3","1","no_abl",NA
"anneal",8,"3","1","abl_conf",NA
"anneal",8,"3","1","abl_supp",NA
"anneal",8,"3","1","abl_length",NA
"anneal",8,"3","1","abl_mod",NA
"anneal",8,"3","1","abl_acc",NA
"anneal",8,"3","3","abl_min_cov",NA
"anneal",8,"3","1","abl_max_cov",NA
"anneal",8,"3","1","abl_overlap",NA
"anneal",8,"3","1","abl_preselect",NA
"anneal",9,"3","2","no_abl",NA
"anneal",9,"3","2","abl_conf",NA
"anneal",9,"3","1","abl_supp",NA
"anneal",9,"3","2","abl_length",NA
"anneal",9,"3","2","abl_mod",NA
"anneal",9,"3","3","abl_acc",NA
"anneal",9,"3","3","abl_min_cov",NA
"anneal",9,"3","2","abl_max_cov",NA
"anneal",9,"3","2","abl_overlap",NA
"anneal",9,"3","2","abl_preselect",NA
"anneal",10,"3","3","no_abl",NA
"anneal",10,"3","3","abl_conf",NA
"anneal",10,"3","3","abl_supp",NA
"anneal",10,"3","3","abl_length",NA
"anneal",10,"3","3","abl_mod",NA
"anneal",10,"3","3","abl_acc",NA
"anneal",10,"3","3","abl_min_cov",NA
"anneal",10,"3","3","abl_max_cov",NA
"anneal",10,"3","3","abl_overlap",NA
"anneal",10,"3","3","abl_preselect",NA
