"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect"
"wisconsin",1,"train","all","PreSelectedRules",0.98326359832636,0.97752808988764,0.987012987012987,0.981926799758016,0.985074626865672,0.97953216374269,0.988524590163934,0.983747927031509,0.888888888888889,0.928571428571429,0.833333333333333,0.861538461538462
"wisconsin",1,"train","covered","PreSelectedRules",0.98326359832636,0.97752808988764,0.987012987012987,0.981926799758016,0.985074626865672,0.97953216374269,0.988524590163934,0.983747927031509,0.888888888888889,0.928571428571429,0.833333333333333,0.861538461538462
"wisconsin",1,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wisconsin",1,"test","all","PreSelectedRules",0.985365853658537,0.980769230769231,0.988461538461539,0.984359502555886,0.985148514851485,0.98,0.988461538461539,0.98395934249186,1,1,1,1
"wisconsin",1,"test","covered","PreSelectedRules",0.985365853658537,0.980769230769231,0.988461538461539,0.984359502555886,0.985148514851485,0.98,0.988461538461539,0.98395934249186,1,1,1,1
"wisconsin",1,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wisconsin",1,"train","all","OptimalRules",0.972803347280335,0.968681891405288,0.972307104660046,0.970445973775201,0.976545842217484,0.972419399611373,0.976329468212715,0.974322730281659,0.777777777777778,0.75,0.75,0.75
"wisconsin",1,"train","covered","OptimalRules",0.980728051391863,0.975177932444654,0.983698915262379,0.97916263850673,0.984749455337691,0.979041916167665,0.988294314381271,0.983374470264984,0.75,0.666666666666667,0.666666666666667,0.666666666666667
"wisconsin",1,"train","notcovered","OptimalRules",0.636363636363636,0.636363636363636,0.5,0.777777777777778,0.6,0.6,0.5,0.75,1,1,1,1
"wisconsin",1,"test","all","OptimalRules",0.95609756097561,0.951601387188902,0.954102564102564,0.952824158122171,0.96039603960396,0.954497466216216,0.959935897435897,0.957098863757035,0.666666666666667,0.5,0.666666666666667,0.8
"wisconsin",1,"test","covered","OptimalRules",0.969543147208122,0.962973031752936,0.973055555555556,0.96753460777851,0.969230769230769,0.962083984811258,0.972857142857143,0.966971544715447,1,1,1,1
"wisconsin",1,"test","notcovered","OptimalRules",0.625,0.625,0.5,0.769230769230769,0.714285714285714,0.714285714285714,0.5,0.833333333333333,0,0,0,NA
"wisconsin",1,"train","all","OPTSTEL",0.972803347280335,0.968681891405288,0.972307104660046,0.970445973775201,0.976545842217484,0.972419399611373,0.976329468212715,0.974322730281659,0.777777777777778,0.75,0.75,0.75
"wisconsin",1,"train","covered","OPTSTEL",0.980728051391863,0.975177932444654,0.983698915262379,0.97916263850673,0.984749455337691,0.979041916167665,0.988294314381271,0.983374470264984,0.75,0.666666666666667,0.666666666666667,0.666666666666667
"wisconsin",1,"train","notcovered","OPTSTEL",0.636363636363636,0.636363636363636,0.5,0.777777777777778,0.6,0.6,0.5,0.75,1,1,1,1
"wisconsin",1,"test","all","OPTSTEL",0.95609756097561,0.951601387188902,0.954102564102564,0.952824158122171,0.96039603960396,0.954497466216216,0.959935897435897,0.957098863757035,0.666666666666667,0.5,0.666666666666667,0.8
"wisconsin",1,"test","covered","OPTSTEL",0.969543147208122,0.962973031752936,0.973055555555556,0.96753460777851,0.969230769230769,0.962083984811258,0.972857142857143,0.966971544715447,1,1,1,1
"wisconsin",1,"test","notcovered","OPTSTEL",0.625,0.625,0.5,0.769230769230769,0.714285714285714,0.714285714285714,0.5,0.833333333333333,0,0,0,NA
"wisconsin",1,"train","all","IntreesRRFVote",0.97071129707113,0.974882075471698,0.961459129106188,0.967605770161681,0.982942430703625,0.984041262135922,0.978428628548581,0.981139663007198,0.333333333333333,0.333333333333333,0.5,0.5
"wisconsin",1,"train","covered","IntreesRRFVote",0.97037037037037,0.981132075471698,0.939393939393939,0.958126550868486,0.984848484848485,0.990291262135922,0.967741935483871,0.97843137254902,0.333333333333333,0.333333333333333,0.5,0.5
"wisconsin",1,"train","notcovered","IntreesRRFVote",0.972602739726027,0.972602739726027,0.5,0.986111111111111,0.972602739726027,0.972602739726027,0.5,0.986111111111111,NA,NA,NA,NA
"wisconsin",1,"test","all","IntreesRRFVote",0.960975609756098,0.967018329070759,0.94948717948718,0.95718462823726,0.96039603960396,0.966688948306595,0.947542735042735,0.955976898768661,1,1,1,1
"wisconsin",1,"test","covered","IntreesRRFVote",0.958579881656805,0.974264705882353,0.9125,0.938847247350737,0.958579881656805,0.974264705882353,0.9125,0.938847247350737,NA,NA,NA,NA
"wisconsin",1,"test","notcovered","IntreesRRFVote",0.972222222222222,0.972222222222222,0.5,0.985915492957746,0.96969696969697,0.96969696969697,0.5,0.984615384615385,1,1,1,1
"wisconsin",1,"train","all","IntreesVote",0.98326359832636,0.983006912442396,0.980423987776929,0.981693188563988,0.985074626865672,0.984261598299852,0.982886845261895,0.983568321846674,0.888888888888889,0.875,0.916666666666667,0.883116883116883
"wisconsin",1,"train","covered","IntreesVote",0.987468671679198,0.991935483870968,0.973404255319149,0.982273757163801,0.989847715736041,0.993464052287582,0.978260869565217,0.985599415204678,0.8,0.875,0.75,0.761904761904762
"wisconsin",1,"train","notcovered","IntreesVote",0.962025316455696,0.962025316455696,0.5,0.980645161290323,0.96,0.96,0.5,0.979591836734694,1,1,1,1
"wisconsin",1,"test","all","IntreesVote",0.985365853658537,0.985609655456984,0.982820512820513,0.984185759469259,0.985148514851485,0.985324158692614,0.982264957264957,0.983763363073708,1,1,1,1
"wisconsin",1,"test","covered","IntreesVote",0.987878787878788,0.99236641221374,0.972222222222222,0.981868131868132,0.987878787878788,0.99236641221374,0.972222222222222,0.981868131868132,NA,NA,NA,NA
"wisconsin",1,"test","notcovered","IntreesVote",0.975,0.975,0.5,0.987341772151899,0.972972972972973,0.972972972972973,0.5,0.986301369863014,1,1,1,1
"wisconsin",1,"train","all","IntreesSTEL",0.989539748953975,0.987970741185211,0.989247517188694,0.988603581050473,0.991471215351812,0.989313690405185,0.99203318672531,0.990649920255183,0.888888888888889,0.875,0.916666666666667,0.883116883116883
"wisconsin",1,"train","covered","IntreesSTEL",0.994987468671679,0.996742671009772,0.98936170212766,0.992989668985874,0.99746192893401,0.998349834983498,0.994565217391304,0.99644131328185,0.8,0.875,0.75,0.761904761904762
"wisconsin",1,"train","notcovered","IntreesSTEL",0.962025316455696,0.962025316455696,0.5,0.980645161290323,0.96,0.96,0.5,0.979591836734694,1,1,1,1
"wisconsin",1,"test","all","IntreesSTEL",0.985365853658537,0.985609655456984,0.982820512820513,0.984185759469259,0.985148514851485,0.985324158692614,0.982264957264957,0.983763363073708,1,1,1,1
"wisconsin",1,"test","covered","IntreesSTEL",0.987878787878788,0.99236641221374,0.972222222222222,0.981868131868132,0.987878787878788,0.99236641221374,0.972222222222222,0.981868131868132,NA,NA,NA,NA
"wisconsin",1,"test","notcovered","IntreesSTEL",0.975,0.975,0.5,0.987341772151899,0.972972972972973,0.972972972972973,0.5,0.986301369863014,1,1,1,1
"wisconsin",2,"train","all","PreSelectedRules",0.993723849372385,0.991279069767442,0.995145631067961,0.993162148630284,0.995762711864407,0.994011976047904,0.996742671009772,0.995353964879124,0.833333333333333,0.9,0.75,0.777777777777778
"wisconsin",2,"train","covered","PreSelectedRules",0.993723849372385,0.991279069767442,0.995145631067961,0.993162148630284,0.995762711864407,0.994011976047904,0.996742671009772,0.995353964879124,0.833333333333333,0.9,0.75,0.777777777777778
"wisconsin",2,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wisconsin",2,"test","all","PreSelectedRules",0.995121951219512,0.993827160493827,0.996,0.994886377809374,0.99492385786802,0.993150684931507,0.996,0.994543692009417,1,1,1,1
"wisconsin",2,"test","covered","PreSelectedRules",0.995121951219512,0.993827160493827,0.996,0.994886377809374,0.99492385786802,0.993150684931507,0.996,0.994543692009417,1,1,1,1
"wisconsin",2,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wisconsin",2,"train","all","OptimalRules",0.985355648535565,0.987397079384807,0.980630397732713,0.9838715119614,0.98728813559322,0.988855824728885,0.983219820353371,0.985943177080231,0.833333333333333,0.833333333333333,0.875,0.828571428571429
"wisconsin",2,"train","covered","OptimalRules",0.993589743589744,0.993661745827985,0.992289228922892,0.992969559796298,0.993534482758621,0.993594079904885,0.992171531354754,0.992876698308727,1,1,1,1
"wisconsin",2,"train","notcovered","OptimalRules",0.6,0.6,0.5,0.75,0.625,0.625,0.5,0.769230769230769,0.5,0.5,0.5,0.666666666666667
"wisconsin",2,"test","all","OptimalRules",0.965853658536585,0.97025641025641,0.9585,0.963693864642631,0.974619289340102,0.977128623188406,0.968222222222222,0.972388080621198,0.75,0.5,0.75,0.857142857142857
"wisconsin",2,"test","covered","OptimalRules",0.97979797979798,0.981138211382114,0.976387249114522,0.978645383951682,0.979166666666667,0.980558501237186,0.974741008031661,0.97751756440281,1,1,1,1
"wisconsin",2,"test","notcovered","OptimalRules",0.571428571428571,0.571428571428571,0.5,0.727272727272727,0.8,0.8,0.5,0.888888888888889,0,0,0,NA
"wisconsin",2,"train","all","OPTSTEL",0.985355648535565,0.987397079384807,0.980630397732713,0.9838715119614,0.98728813559322,0.988855824728885,0.983219820353371,0.985943177080231,0.833333333333333,0.833333333333333,0.875,0.828571428571429
"wisconsin",2,"train","covered","OPTSTEL",0.993589743589744,0.993661745827985,0.992289228922892,0.992969559796298,0.993534482758621,0.993594079904885,0.992171531354754,0.992876698308727,1,1,1,1
"wisconsin",2,"train","notcovered","OPTSTEL",0.6,0.6,0.5,0.75,0.625,0.625,0.5,0.769230769230769,0.5,0.5,0.5,0.666666666666667
"wisconsin",2,"test","all","OPTSTEL",0.965853658536585,0.97025641025641,0.9585,0.963693864642631,0.974619289340102,0.977128623188406,0.968222222222222,0.972388080621198,0.75,0.5,0.75,0.857142857142857
"wisconsin",2,"test","covered","OPTSTEL",0.97979797979798,0.981138211382114,0.976387249114522,0.978645383951682,0.979166666666667,0.980558501237186,0.974741008031661,0.97751756440281,1,1,1,1
"wisconsin",2,"test","notcovered","OPTSTEL",0.571428571428571,0.571428571428571,0.5,0.727272727272727,0.8,0.8,0.5,0.888888888888889,0,0,0,NA
"wisconsin",2,"train","all","IntreesRRFVote",0.99163179916318,0.993610223642172,0.988165680473373,0.990796541964303,0.991525423728814,0.993569131832797,0.987878787878788,0.990628784720154,1,1,1,1
"wisconsin",2,"train","covered","IntreesRRFVote",0.991323210412148,0.993610223642172,0.986842105263158,0.990117899249732,0.991208791208791,0.993569131832797,0.986486486486487,0.989914438976814,1,1,1,1
"wisconsin",2,"train","notcovered","IntreesRRFVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"wisconsin",2,"test","all","IntreesRRFVote",0.975609756097561,0.977881493506493,0.971,0.974195010196118,0.979695431472081,0.981046119235096,0.975166666666667,0.977978985021239,0.875,0.5,0.875,0.933333333333333
"wisconsin",2,"test","covered","IntreesRRFVote",0.973958333333333,0.9765625,0.966149253731343,0.97103460760945,0.978723404255319,0.979992255066477,0.972190476190476,0.975934459805428,0.75,0.5,0.75,0.857142857142857
"wisconsin",2,"test","notcovered","IntreesRRFVote",1,1,1,1,1,1,1,1,1,1,1,1
"wisconsin",2,"train","all","IntreesVote",0.98326359832636,0.987381703470032,0.976331360946746,0.98148901152096,0.983050847457627,0.987301587301587,0.975757575757576,0.98114677158435,1,1,1,1
"wisconsin",2,"train","covered","IntreesVote",0.981981981981982,0.987381703470032,0.97037037037037,0.978343048069653,0.981818181818182,0.987301587301587,0.969924812030075,0.978065255863805,1,1,1,1
"wisconsin",2,"train","notcovered","IntreesVote",1,1,1,1,1,1,1,1,1,1,1,1
"wisconsin",2,"test","all","IntreesVote",0.970731707317073,0.977099236641221,0.9625,0.968800730519481,0.979695431472081,0.984496124031008,0.972222222222222,0.977840269966254,0.75,0.5,0.75,0.857142857142857
"wisconsin",2,"test","covered","IntreesVote",0.966666666666667,0.977099236641221,0.945454545454545,0.959435096153846,0.97752808988764,0.984496124031008,0.962264150943396,0.972518141114714,0,0,0,NA
"wisconsin",2,"test","notcovered","IntreesVote",1,1,1,1,1,1,1,1,1,1,1,1
"wisconsin",2,"train","all","IntreesSTEL",0.989539748953975,0.990577695396972,0.986547557496027,0.988511548537506,0.989406779661017,0.990461967343688,0.986250123383674,0.988302876203788,1,1,1,1
"wisconsin",2,"train","covered","IntreesSTEL",0.988738738738739,0.989801864801865,0.983567062207839,0.98661093922452,0.988636363636364,0.98970223325062,0.983333741519924,0.986442432720572,1,1,1,1
"wisconsin",2,"train","notcovered","IntreesSTEL",1,1,1,1,1,1,1,1,1,1,1,1
"wisconsin",2,"test","all","IntreesSTEL",0.965853658536585,0.967481737012987,0.96075,0.963873014274565,0.969543147208122,0.969966254218223,0.964222222222222,0.966968477531858,0.875,0.5,0.875,0.933333333333333
"wisconsin",2,"test","covered","IntreesSTEL",0.961111111111111,0.961237980769231,0.946545454545455,0.953455727531307,0.966292134831461,0.964644125366682,0.954264150943396,0.959249084249084,0.5,0.5,0.5,0.666666666666667
"wisconsin",2,"test","notcovered","IntreesSTEL",1,1,1,1,1,1,1,1,1,1,1,1
"wisconsin",3,"train","all","PreSelectedRules",0.989539748953975,0.985714285714286,0.991883116883117,0.988661970160583,0.991507430997877,0.988165680473373,0.993464052287582,0.990722502363694,0.857142857142857,0.916666666666667,0.75,0.787878787878788
"wisconsin",3,"train","covered","PreSelectedRules",0.989539748953975,0.985714285714286,0.991883116883117,0.988661970160583,0.991507430997877,0.988165680473373,0.993464052287582,0.990722502363694,0.857142857142857,0.916666666666667,0.75,0.787878787878788
"wisconsin",3,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
