"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
"hypothyroid",1,81,1,0.14769647696477,0.155123339658444,1,1,0.166666666666667,0.0625,"X[,14] %in% c('n')","'negative'","V14"
"hypothyroid",1,82,0.918518518518519,0.24390243902439,0.256166982922201,6,8,1,0.5,"X[,1] %in% c('(-Inf,4.5]','(39.9,71.7]','(71.7, Inf]') & X[,7] %in% c('f') & X[,8] %in% c('f') & X[,10] %in% c('f') & X[,14] %in% c('y') & X[,17] %in% c('(0.24,1.75]')","'negative'","V1,V7,V8,V10,V14,V17"
"hypothyroid",1,122,0.997789240972734,0.612917795844625,0.643738140417457,2,3,0.333333333333333,0.1875,"X[,17] %in% c('(1.75,6.15]') & X[,23] %in% c('(67.1,356]','(356, Inf]')","'negative'","V17,V23"
"hypothyroid",1,230,0.968253968253968,0.0284552845528455,0.594339622641509,3,6,0.5,0.375,"X[,7] %in% c('f') & X[,15] %in% c('(21.4,48]','(48,179]','(179, Inf]') & X[,23] %in% c('(-Inf,0.7]','(0.7,55.2]')","'hypothyroid'","V7,V15,V23"
"hypothyroid",1,286,0.935064935064935,0.0347786811201445,0.726415094339623,4,7,0.666666666666667,0.4375,"X[,6] %in% c('f') & X[,10] %in% c('f') & X[,15] %in% c('(21.4,48]','(48,179]','(179, Inf]') & X[,19] %in% c('(-Inf,5.65]','(5.65,60.3]')","'hypothyroid'","V6,V10,V15,V19"
"hypothyroid",1,325,0.996805111821086,0.141373080397471,0.148481973434535,2,4,0.333333333333333,0.25,"X[,1] %in% c('(-Inf,4.5]','(71.7, Inf]') & X[,23] %in% c('(67.1,356]','(356, Inf]')","'negative'","V1,V23"
"hypothyroid",1,327,0.995575221238938,0.204155374887082,0.214421252371917,5,8,0.833333333333333,0.5,"X[,1] %in% c('(4.5,39.9]','(39.9,71.7]') & X[,6] %in% c('f') & X[,14] %in% c('y') & X[,17] %in% c('(-Inf,0.24]','(0.24,1.75]','(6.15, Inf]') & X[,23] %in% c('(67.1,356]')","'negative'","V1,V6,V14,V17,V23"
"hypothyroid",2,4,0.996503496503496,0.129177958446251,0.135673624288425,2,2,0.333333333333333,0.133333333333333,"X[,14] %in% c('n') & X[,16] %in% c('n')","'negative'","V14,V16"
"hypothyroid",2,5,0.958974358974359,0.0880758807588076,0.0925047438330171,3,3,0.5,0.2,"X[,8] %in% c('f') & X[,14] %in% c('y') & X[,16] %in% c('n')","'negative'","V8,V14,V16"
"hypothyroid",2,6,0.940298507462687,0.0302619692863595,0.632075471698113,5,8,0.833333333333333,0.533333333333333,"X[,5] %in% c('f') & X[,14] %in% c('y') & X[,15] %in% c('(21.4,48]','(48,179]','(179, Inf]') & X[,16] %in% c('y') & X[,23] %in% c('(-Inf,0.7]','(0.7,55.2]')","'hypothyroid'","V5,V14,V15,V16,V23"
"hypothyroid",2,33,0.991869918699187,0.222222222222222,0.233396584440228,4,8,0.666666666666667,0.533333333333333,"X[,1] %in% c('(-Inf,4.5]','(4.5,39.9]') & X[,15] %in% c('(-Inf,0.025]','(0.025,21.4]') & X[,19] %in% c('(5.65,60.3]','(60.3,236]','(236, Inf]') & X[,20] %in% c('y')","'negative'","V1,V15,V19,V20"
"hypothyroid",2,56,0.992990654205608,0.386630532971996,0.40607210626186,6,10,1,0.666666666666667,"X[,2] %in% c('F') & X[,6] %in% c('f') & X[,7] %in% c('f') & X[,8] %in% c('f') & X[,21] %in% c('(-Inf,0.677]','(0.677,1.03]','(1.62, Inf]') & X[,23] %in% c('(55.2,67.1]','(67.1,356]','(356, Inf]')","'negative'","V2,V6,V7,V8,V21,V23"
"hypothyroid",2,152,0.998237885462555,0.512646793134598,0.53842504743833,3,7,0.5,0.466666666666667,"X[,1] %in% c('(39.9,71.7]','(71.7, Inf]') & X[,19] %in% c('(60.3,236]','(236, Inf]') & X[,21] %in% c('(-Inf,0.677]','(0.677,1.03]','(1.62, Inf]')","'negative'","V1,V19,V21"
"hypothyroid",2,155,0.965277777777778,0.130081300813008,0.136622390891841,5,7,0.833333333333333,0.466666666666667,"X[,1] %in% c('(39.9,71.7]','(71.7, Inf]') & X[,4] %in% c('f') & X[,16] %in% c('y') & X[,19] %in% c('(60.3,236]','(236, Inf]') & X[,21] %in% c('(1.03,1.62]')","'negative'","V1,V4,V16,V19,V21"
"hypothyroid",2,267,0.995192307692308,0.0939476061427281,0.0986717267552182,3,4,0.5,0.266666666666667,"X[,5] %in% c('f') & X[,15] %in% c('(-Inf,0.025]') & X[,17] %in% c('(-Inf,0.24]','(0.24,1.75]')","'negative'","V5,V15,V17"
"hypothyroid",3,114,0.954545454545455,0.029810298102981,0.622641509433962,3,5,0.5,0.3125,"X[,15] %in% c('(21.4,48]','(48,179]','(179, Inf]') & X[,16] %in% c('y') & X[,23] %in% c('(0.7,55.2]')","'hypothyroid'","V15,V16,V23"
"hypothyroid",3,162,0.998054474708171,0.232158988256549,0.243833017077799,5,9,0.833333333333333,0.5625,"X[,1] %in% c('(-Inf,4.5]','(4.5,39.9]') & X[,6] %in% c('f') & X[,7] %in% c('f') & X[,17] %in% c('(0.24,1.75]','(1.75,6.15]','(6.15, Inf]') & X[,23] %in% c('(67.1,356]','(356, Inf]')","'negative'","V1,V6,V7,V17,V23"
"hypothyroid",3,224,0.9888,0.282294489611563,0.296489563567362,2,3,0.333333333333333,0.1875,"X[,2] %in% c('M') & X[,15] %in% c('(-Inf,0.025]','(0.025,21.4]')","'negative'","V2,V15"
"hypothyroid",3,237,0.994071146245059,0.457091237579042,0.480075901328273,4,7,0.666666666666667,0.4375,"X[,1] %in% c('(-Inf,4.5]','(39.9,71.7]','(71.7, Inf]') & X[,2] %in% c('F') & X[,13] %in% c('f') & X[,19] %in% c('(60.3,236]','(236, Inf]')","'negative'","V1,V2,V13,V19"
