"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
"heart",1,49,0.975,0.211640211640212,0.476190476190476,3,9,0.5,0.529411764705882,"X[,10] %in% c('(0.41,1.9]','(1.9,1.97]','(1.97,3.66]','(3.66, Inf]') & X[,11] %in% c('2','3') & X[,12] %in% c('1','2','3')","'2'","V10,V11,V12"
"heart",1,128,0.948275862068966,0.306878306878307,0.552380952380952,4,8,0.666666666666667,0.470588235294118,"X[,4] %in% c('(-Inf,101]','(101,125]','(125,146]') & X[,8] %in% c('(141,172]','(172, Inf]') & X[,12] %in% c('0') & X[,13] %in% c('3','6')","'1'","V4,V8,V12,V13"
"heart",1,134,0.916666666666667,0.0634920634920635,0.114285714285714,4,8,0.666666666666667,0.470588235294118,"X[,3] %in% c('2','3','4') & X[,8] %in% c('(-Inf,99]','(99,141]') & X[,12] %in% c('0') & X[,13] %in% c('3','6')","'1'","V3,V8,V12,V13"
"heart",1,163,1,0.0476190476190476,0.0857142857142857,6,10,1,0.588235294117647,"X[,3] %in% c('4') & X[,4] %in% c('(-Inf,101]','(101,125]','(125,146]','(160, Inf]') & X[,5] %in% c('(197,242]','(305, Inf]') & X[,6] %in% c('0') & X[,11] %in% c('1') & X[,12] %in% c('0')","'1'","V3,V4,V5,V6,V11,V12"
"heart",1,175,0.833333333333333,0.0317460317460317,0.0714285714285714,3,4,0.5,0.235294117647059,"X[,4] %in% c('(146,160]','(160, Inf]') & X[,10] %in% c('(-Inf,0.41]') & X[,12] %in% c('0')","'2'","V4,V10,V12"
"heart",1,348,0.955555555555556,0.238095238095238,0.428571428571429,5,10,0.833333333333333,0.588235294117647,"X[,5] %in% c('(-Inf,197]','(197,242]','(242,305]') & X[,10] %in% c('(-Inf,0.41]','(0.41,1.9]') & X[,11] %in% c('1','3') & X[,12] %in% c('0','2') & X[,13] %in% c('3')","'1'","V5,V10,V11,V12,V13"
"heart",1,415,1,0.0423280423280423,0.0761904761904762,6,12,1,0.705882352941177,"X[,1] %in% c('(-Inf,39]','(51.8,64.5]','(64.5, Inf]') & X[,4] %in% c('(101,125]','(125,146]') & X[,8] %in% c('(141,172]','(172, Inf]') & X[,9] %in% c('0') & X[,11] %in% c('1','3') & X[,12] %in% c('1','3')","'1'","V1,V4,V8,V9,V11,V12"
"heart",1,447,1,0.222222222222222,0.5,3,6,0.5,0.352941176470588,"X[,3] %in% c('4') & X[,10] %in% c('(0.41,1.9]','(1.9,1.97]','(1.97,3.66]','(3.66, Inf]') & X[,13] %in% c('7')","'2'","V3,V10,V13"
"heart",1,524,1,0.116402116402116,0.261904761904762,4,8,0.666666666666667,0.470588235294118,"X[,3] %in% c('1','4') & X[,5] %in% c('(-Inf,197]','(242,305]') & X[,8] %in% c('(-Inf,99]','(99,141]','(141,172]') & X[,9] %in% c('1')","'2'","V3,V5,V8,V9"
"heart",1,566,1,0.0423280423280423,0.0952380952380952,5,12,0.833333333333333,0.705882352941177,"X[,2] %in% c('1') & X[,3] %in% c('3','4') & X[,4] %in% c('(-Inf,101]','(101,125]','(146,160]','(160, Inf]') & X[,12] %in% c('1','2','3') & X[,13] %in% c('3','6')","'2'","V2,V3,V4,V12,V13"
