"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect"
"ion",1,"train","all","PreSelectedRules",0.975609756097561,0.975749559082892,0.970494186046512,0.973036170990135,0.975409836065574,0.975595238095238,0.970415072122461,0.97291897891232,1,1,1,1
"ion",1,"train","covered","PreSelectedRules",0.975609756097561,0.975749559082892,0.970494186046512,0.973036170990135,0.975409836065574,0.975595238095238,0.970415072122461,0.97291897891232,1,1,1,1
"ion",1,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ion",1,"test","all","PreSelectedRules",1,1,1,1,1,1,1,1,1,1,1,1
"ion",1,"test","covered","PreSelectedRules",1,1,1,1,1,1,1,1,1,1,1,1
"ion",1,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ion",1,"train","all","OptimalRules",0.975609756097561,0.973183139534884,0.973183139534884,0.973183139534884,0.979508196721312,0.978801331853496,0.976229025610833,0.977493681627834,0.5,0.5,0.5,0.666666666666667
"ion",1,"train","covered","OptimalRules",0.9875,0.990625,0.981927710843373,0.986065684813532,0.98744769874477,0.990566037735849,0.981927710843373,0.986035641250365,1,1,1,1
"ion",1,"train","notcovered","OptimalRules",0.5,0.5,0.5,0.666666666666667,0.6,0.6,0.5,0.75,0,0,0,NA
"ion",1,"test","all","OptimalRules",0.971428571428571,0.979166666666667,0.958333333333333,0.967622571692877,0.979381443298969,0.984848484848485,0.96969696969697,0.976682692307692,0.875,0.916666666666667,0.833333333333333,0.854545454545454
"ion",1,"test","covered","OptimalRules",0.971153846153846,0.979166666666667,0.957142857142857,0.966973642426167,0.979166666666667,0.984848484848485,0.96875,0.976178660049628,0.875,0.916666666666667,0.833333333333333,0.854545454545454
"ion",1,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"ion",1,"train","all","OPTSTEL",0.975609756097561,0.973183139534884,0.973183139534884,0.973183139534884,0.979508196721312,0.978801331853496,0.976229025610833,0.977493681627834,0.5,0.5,0.5,0.666666666666667
"ion",1,"train","covered","OPTSTEL",0.987394957983193,0.990625,0.981481481481481,0.985834176537111,0.987341772151899,0.990566037735849,0.981481481481481,0.985804132973944,1,1,1,1
"ion",1,"train","notcovered","OPTSTEL",0.625,0.625,0.5,0.769230769230769,0.714285714285714,0.714285714285714,0.5,0.833333333333333,0,0,0,NA
"ion",1,"test","all","OPTSTEL",0.971428571428571,0.979166666666667,0.958333333333333,0.967622571692877,0.979381443298969,0.984848484848485,0.96969696969697,0.976682692307692,0.875,0.916666666666667,0.833333333333333,0.854545454545454
"ion",1,"test","covered","OPTSTEL",0.971153846153846,0.979166666666667,0.957142857142857,0.966973642426167,0.979166666666667,0.984848484848485,0.96875,0.976178660049628,0.875,0.916666666666667,0.833333333333333,0.854545454545454
"ion",1,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"ion",1,"train","all","IntreesRRFVote",0.963414634146341,0.973372781065089,0.947674418604651,0.958714826486658,0.963114754098361,0.973053892215569,0.947674418604651,0.958546484190656,1,1,1,1
