"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
"wine",1,11,1,0.224,0.823529411764706,1,1,0.166666666666667,0.0555555555555556,"X[,7] %in% c('(-Inf,0.981]')","'3'","V7"
"wine",1,120,1,0.368,0.92,3,8,0.5,0.444444444444444,"X[,1] %in% c('(-Inf,12.4]','(12.4,12.8]') & X[,7] %in% c('(0.981,1.72]','(1.72,2.7]','(2.7, Inf]') & X[,11] %in% c('(0.635,0.837]','(0.837,1.19]','(1.19, Inf]')","'2'","V1,V7,V11"
"wine",1,213,1,0.256,0.941176470588235,3,7,0.5,0.388888888888889,"X[,4] %in% c('(-Inf,14.1]','(18.4,24.3]','(24.3, Inf]') & X[,7] %in% c('(-Inf,0.981]','(0.981,1.72]') & X[,10] %in% c('(4.23,9.81]','(9.81, Inf]')","'3'","V4,V7,V10"
"wine",1,300,1,0.296,0.74,2,4,0.333333333333333,0.222222222222222,"X[,10] %in% c('(-Inf,2.98]','(2.98,4.23]') & X[,13] %in% c('(-Inf,394]','(394,679]')","'2'","V10,V13"
"wine",1,379,1,0.32,0.975609756097561,4,10,0.666666666666667,0.555555555555556,"X[,1] %in% c('(12.8,13.4]','(13.4,13.7]','(13.7, Inf]') & X[,4] %in% c('(-Inf,14.1]','(14.1,18.4]','(18.4,24.3]') & X[,7] %in% c('(1.72,2.7]','(2.7, Inf]') & X[,13] %in% c('(679,972]','(972, Inf]')","'1'","V1,V4,V7,V13"
"wine",2,16,1,0.328,0.82,3,8,0.5,0.444444444444444,"X[,10] %in% c('(-Inf,2.98]','(2.98,4.23]') & X[,12] %in% c('(1.55,2.3]','(2.3,2.32]','(2.32,3.5]') & X[,13] %in% c('(-Inf,394]','(394,679]','(679,972]')","'2'","V10,V12,V13"
"wine",2,17,0.970588235294118,0.272,1,3,7,0.5,0.388888888888889,"X[,4] %in% c('(-Inf,14.1]','(18.4,24.3]','(24.3, Inf]') & X[,7] %in% c('(-Inf,0.981]','(0.981,1.72]') & X[,10] %in% c('(4.23,9.81]','(9.81, Inf]')","'3'","V4,V7,V10"
"wine",2,352,1,0.312,0.78,4,12,0.666666666666667,0.666666666666667,"X[,1] %in% c('(-Inf,12.4]','(12.4,12.8]','(12.8,13.4]') & X[,7] %in% c('(0.981,1.72]','(1.72,2.7]','(2.7, Inf]') & X[,12] %in% c('(1.55,2.3]','(2.3,2.32]','(2.32,3.5]','(3.5, Inf]') & X[,13] %in% c('(-Inf,394]','(394,679]')","'2'","V1,V7,V12,V13"
"wine",2,452,1,0.32,0.975609756097561,5,14,0.833333333333333,0.777777777777778,"X[,1] %in% c('(12.8,13.4]','(13.4,13.7]','(13.7, Inf]') & X[,4] %in% c('(-Inf,14.1]','(14.1,18.4]','(18.4,24.3]') & X[,11] %in% c('(0.837,1.19]','(1.19, Inf]') & X[,12] %in% c('(-Inf,1.55]','(2.3,2.32]','(2.32,3.5]','(3.5, Inf]') & X[,13] %in% c('(679,972]','(972, Inf]')","'1'","V1,V4,V11,V12,V13"
"wine",3,35,1,0.248,0.62,2,4,0.333333333333333,0.235294117647059,"X[,12] %in% c('(2.32,3.5]','(3.5, Inf]') & X[,13] %in% c('(-Inf,394]','(394,679]')","'2'","V12,V13"
