"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max"
"banknote",1,"RF",3.4,1,3,4,4,4
"banknote",1,"CART",2.14,1,2,2,2.5,3
"banknote",1,"PreSelectedRules",3.28,1,3,3,4,4
"banknote",1,"OptimalRules",2.57,2,2,3,3,3
"banknote",1,"OPTSTEL",2.57,2,2,3,3,3
"banknote",1,"IntreesRRFVote",2.4,1,2,2,3,4
"banknote",1,"IntreesVote",2,1,1.5,2,2.5,3
"banknote",1,"IntreesSTEL",2,1,1.5,2,2.5,3
"banknote",2,"RF",3.39,1,3,4,4,4
"banknote",2,"CART",2.14,1,2,2,2.5,3
"banknote",2,"PreSelectedRules",3.28,1,3,3,4,4
"banknote",2,"OptimalRules",2.5,1,2,3,3,3
"banknote",2,"OPTSTEL",2.5,1,2,3,3,3
"banknote",2,"IntreesRRFVote",2,1,1.75,2,2.25,3
"banknote",2,"IntreesVote",2,1,1.5,2,2.5,3
"banknote",2,"IntreesSTEL",2,1,1.5,2,2.5,3
"banknote",3,"RF",3.33,1,3,3,4,4
"banknote",3,"CART",2.14,1,2,2,2.5,3
"banknote",3,"PreSelectedRules",3.29,1,3,3,4,4
"banknote",3,"OptimalRules",2.25,1,2,2,3,3
"banknote",3,"OPTSTEL",2.25,1,2,2,3,3
"banknote",3,"IntreesRRFVote",2.25,1,1.75,2.5,3,3
"banknote",3,"IntreesVote",2,1,1.5,2,2.5,3
"banknote",3,"IntreesSTEL",2,1,1.5,2,2.5,3
"banknote",4,"RF",3.36,1,3,3,4,4
"banknote",4,"CART",2.14,1,2,2,2.5,3
"banknote",4,"PreSelectedRules",3.32,1,3,3,4,4
"banknote",4,"OptimalRules",2.38,1,2,2.5,3,3
"banknote",4,"OPTSTEL",2.38,1,2,2.5,3,3
"banknote",4,"IntreesRRFVote",2.6,1,2,3,3,4
"banknote",4,"IntreesVote",2,1,1.5,2,2.5,3
"banknote",4,"IntreesSTEL",2,1,1.5,2,2.5,3
"banknote",5,"RF",3.36,1,3,3,4,4
"banknote",5,"CART",2.14,1,2,2,2.5,3
"banknote",5,"PreSelectedRules",3.28,1,3,3,4,4
"banknote",5,"OptimalRules",2.38,1,2,2.5,3,3
"banknote",5,"OPTSTEL",2.38,1,2,2.5,3,3
"banknote",5,"IntreesRRFVote",2.4,1,2,2,3,4
"banknote",5,"IntreesVote",2,1,1.5,2,2.5,3
"banknote",5,"IntreesSTEL",2,1,1.5,2,2.5,3
"banknote",6,"RF",3.37,1,3,3,4,4
"banknote",6,"CART",2.14,1,2,2,2.5,3
"banknote",6,"PreSelectedRules",3.33,1,3,3,4,4
"banknote",6,"OptimalRules",2.25,1,2,2,3,3
"banknote",6,"OPTSTEL",2.25,1,2,2,3,3
"banknote",6,"IntreesRRFVote",2.25,1,1.75,2.5,3,3
"banknote",6,"IntreesVote",2,1,1.5,2,2.5,3
"banknote",6,"IntreesSTEL",2,1,1.5,2,2.5,3
"banknote",7,"RF",3.38,1,3,3,4,4
"banknote",7,"CART",2.14,1,2,2,2.5,3
"banknote",7,"PreSelectedRules",3.26,2,3,3,4,4
"banknote",7,"OptimalRules",2.62,2,2,2.5,3,4
"banknote",7,"OPTSTEL",2.62,2,2,2.5,3,4
"banknote",7,"IntreesRRFVote",2,1,1.75,2,2.25,3
"banknote",7,"IntreesVote",2,1,1.5,2,2.5,3
"banknote",7,"IntreesSTEL",2,1,1.5,2,2.5,3
"banknote",8,"RF",3.39,1,3,4,4,4
"banknote",8,"CART",2.14,1,2,2,2.5,3
"banknote",8,"PreSelectedRules",3.27,1,3,3,4,4
"banknote",8,"OptimalRules",2.38,1,1.75,2.5,3,4
"banknote",8,"OPTSTEL",2.38,1,1.75,2.5,3,4
"banknote",8,"IntreesRRFVote",2.6,1,2,3,3,4
"banknote",8,"IntreesVote",2,1,1.5,2,2.5,3
"banknote",8,"IntreesSTEL",2,1,1.5,2,2.5,3
"banknote",9,"RF",3.4,1,3,4,4,4
"banknote",9,"CART",2.14,1,2,2,2.5,3
"banknote",9,"PreSelectedRules",3.28,1,3,3,4,4
"banknote",9,"OptimalRules",2.71,2,2.5,3,3,3
"banknote",9,"OPTSTEL",2.71,2,2.5,3,3,3
"banknote",9,"IntreesRRFVote",2,1,1.75,2,2.25,3
"banknote",9,"IntreesVote",2,1,1.5,2,2.5,3
"banknote",9,"IntreesSTEL",2,1,1.5,2,2.5,3
"banknote",10,"RF",3.37,1,3,4,4,4
"banknote",10,"CART",2.14,1,2,2,2.5,3
"banknote",10,"PreSelectedRules",3.27,1,3,3,4,4
"banknote",10,"OptimalRules",2.44,1,2,2,3,4
"banknote",10,"OPTSTEL",2.44,1,2,2,3,4
"banknote",10,"IntreesRRFVote",2,1,1.75,2,2.25,3
"banknote",10,"IntreesVote",2,1,1.5,2,2.5,3
"banknote",10,"IntreesSTEL",2,1,1.5,2,2.5,3
