"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
"pageblocks",1,95,0.998778998778999,0.213782302270948,0.238150625181739,6,13,1,0.619047619047619,"X[,1] %in% c('(1.9,53.1]') & X[,2] %in% c('(-Inf,1.5]','(98.4,460]','(460, Inf]') & X[,3] %in% c('(7.5,1.2e+04]','(1.2e+04,5.03e+04]') & X[,5] %in% c('(-Inf,0.187]','(0.187,0.538]') & X[,6] %in% c('(-Inf,0.0681]','(0.45,0.856]','(0.856, Inf]') & X[,7] %in% c('(-Inf,1.02]','(1.02,6.01]')","'1'","V1,V2,V3,V5,V6,V7"
"pageblocks",1,203,0.986277873070326,0.152179587575046,0.16952602500727,5,9,0.833333333333333,0.428571428571429,"X[,1] %in% c('(1.9,53.1]') & X[,2] %in% c('(48.8,98.4]') & X[,4] %in% c('(0.0265,34.2]') & X[,6] %in% c('(0.45,0.856]','(0.856, Inf]') & X[,10] %in% c('(1.5,269]','(269,956]','(956,1.97e+03]','(1.97e+03, Inf]')","'1'","V1,V2,V4,V6,V10"
"pageblocks",1,228,1,0.00261028452101279,0.161290322580645,2,4,0.333333333333333,0.19047619047619,"X[,1] %in% c('(1.5,1.9]','(53.1,496]','(496, Inf]') & X[,4] %in% c('(-Inf,0.0265]')","'4'","V1,V4"
"pageblocks",1,235,0.782352941176471,0.0443748368572174,0.739130434782609,2,5,0.333333333333333,0.238095238095238,"X[,1] %in% c('(-Inf,1.5]') & X[,8] %in% c('(7.5,2.64e+03]','(2.64e+03,9.9e+03]','(9.9e+03,1.52e+04]','(1.52e+04, Inf]')","'2'","V1,V8"
"pageblocks",1,322,0.866071428571429,0.0584703732706865,0.06513521372492,4,5,0.666666666666667,0.238095238095238,"X[,1] %in% c('(1.9,53.1]') & X[,2] %in% c('(1.5,48.8]','(98.4,460]') & X[,4] %in% c('(0.0265,34.2]') & X[,7] %in% c('(6.01,21.4]')","'1'","V1,V2,V4,V7"
"pageblocks",1,412,0.978237978237978,0.743670060036544,0.828438499563827,3,3,0.5,0.142857142857143,"X[,1] %in% c('(1.9,53.1]') & X[,7] %in% c('(1.02,6.01]') & X[,10] %in% c('(1.5,269]')","'1'","V1,V7,V10"
"pageblocks",1,426,0.96969696969697,0.0258418167580266,0.430434782608696,3,10,0.5,0.476190476190476,"X[,2] %in% c('(48.8,98.4]','(98.4,460]','(460, Inf]') & X[,4] %in% c('(-Inf,0.0265]','(34.2,210]','(210, Inf]') & X[,7] %in% c('(-Inf,1.02]','(6.01,21.4]','(21.4,143]','(143, Inf]')","'2'","V2,V4,V7"
"pageblocks",1,444,0.891891891891892,0.00965805272774732,0.596774193548387,2,2,0.333333333333333,0.0952380952380952,"X[,1] %in% c('(1.9,53.1]') & X[,2] %in% c('(-Inf,1.5]')","'4'","V1,V2"
"pageblocks",2,20,0.980550458715596,0.711302531975985,0.792381506251817,6,10,1,0.5,"X[,1] %in% c('(1.9,53.1]') & X[,3] %in% c('(7.5,1.2e+04]') & X[,5] %in% c('(-Inf,0.187]','(0.187,0.538]') & X[,7] %in% c('(1.02,6.01]') & X[,8] %in% c('(7.5,2.64e+03]','(2.64e+03,9.9e+03]','(9.9e+03,1.52e+04]','(1.52e+04, Inf]') & X[,10] %in% c('(1.5,269]')","'1'","V1,V3,V5,V7,V8,V10"
"pageblocks",2,220,0.826923076923077,0.0678673975463325,0.0756033730735679,5,12,0.833333333333333,0.6,"X[,2] %in% c('(1.5,48.8]','(48.8,98.4]','(98.4,460]','(460, Inf]') & X[,4] %in% c('(0.0265,34.2]') & X[,5] %in% c('(0.538,0.92]') & X[,6] %in% c('(0.45,0.856]','(0.856, Inf]') & X[,7] %in% c('(-Inf,1.02]','(1.02,6.01]','(6.01,21.4]','(143, Inf]')","'1'","V2,V4,V5,V6,V7"
