"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect"
"titatnic",1,"train","all","PreSelectedRules",1,1,1,1,1,1,1,1,1,1,1,1
"titatnic",1,"train","covered","PreSelectedRules",1,1,1,1,1,1,1,1,1,1,1,1
"titatnic",1,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"titatnic",1,"test","all","PreSelectedRules",1,1,1,1,1,1,1,1,1,1,1,1
"titatnic",1,"test","covered","PreSelectedRules",1,1,1,1,1,1,1,1,1,1,1,1
"titatnic",1,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"titatnic",1,"train","all","OptimalRules",0.978585334198572,0.970110062893082,0.944616833548131,0.956825388739605,0.990939044481054,0.99462890625,0.972636815920398,0.983233454744516,0.932721712538226,0.805328392537695,0.768181818181818,0.785176779741997
"titatnic",1,"train","covered","OptimalRules",0.984126984126984,0.990943396226415,0.943127962085308,0.965279558493151,0.990802675585284,0.99462890625,0.969945355191257,0.981806993161719,0.958860759493671,0.978405315614618,0.767857142857143,0.837801555652071
"titatnic",1,"train","notcovered","OptimalRules",0.689655172413793,0.689655172413793,0.5,0.816326530612245,1,1,1,1,0.181818181818182,0.181818181818182,0.5,0.307692307692308
"titatnic",1,"test","all","OptimalRules",0.986363636363636,0.980513790240753,0.953975032135776,0.966732194163012,0.994140625,0.996613995485327,0.979166666666667,0.987662947880774,0.959459459459459,0.786013986013986,0.707193515704154,0.73943661971831
"titatnic",1,"test","covered","OptimalRules",0.989230769230769,0.994027303754266,0.950704225352113,0.971069782228581,0.994059405940594,0.996613995485327,0.976923076923077,0.986490222131067,0.972413793103448,0.986013986013986,0.666666666666667,0.74290780141844
"titatnic",1,"test","notcovered","OptimalRules",0.8,0.8,0.5,0.888888888888889,1,1,1,1,0.333333333333333,0.333333333333333,0.5,0.5
"titatnic",1,"train","all","OPTSTEL",0.978585334198572,0.970110062893082,0.944616833548131,0.956825388739605,0.990939044481054,0.99462890625,0.972636815920398,0.983233454744516,0.932721712538226,0.805328392537695,0.768181818181818,0.785176779741997
"titatnic",1,"train","covered","OPTSTEL",0.984126984126984,0.990943396226415,0.943127962085308,0.965279558493151,0.990802675585284,0.99462890625,0.969945355191257,0.981806993161719,0.958860759493671,0.978405315614618,0.767857142857143,0.837801555652071
"titatnic",1,"train","notcovered","OPTSTEL",0.689655172413793,0.689655172413793,0.5,0.816326530612245,1,1,1,1,0.181818181818182,0.181818181818182,0.5,0.307692307692308
"titatnic",1,"test","all","OPTSTEL",0.986363636363636,0.980513790240753,0.953975032135776,0.966732194163012,0.994140625,0.996613995485327,0.979166666666667,0.987662947880774,0.959459459459459,0.786013986013986,0.707193515704154,0.73943661971831
"titatnic",1,"test","covered","OPTSTEL",0.989230769230769,0.994027303754266,0.950704225352113,0.971069782228581,0.994059405940594,0.996613995485327,0.976923076923077,0.986490222131067,0.972413793103448,0.986013986013986,0.666666666666667,0.74290780141844
"titatnic",1,"test","notcovered","OPTSTEL",0.8,0.8,0.5,0.888888888888889,1,1,1,1,0.333333333333333,0.333333333333333,0.5,0.5
"titatnic",1,"train","all","IntreesRRFVote",1,1,1,1,1,1,1,1,1,1,1,1
"titatnic",1,"train","covered","IntreesRRFVote",1,1,1,1,1,1,1,1,1,1,1,1
"titatnic",1,"train","notcovered","IntreesRRFVote",1,1,1,1,1,1,1,1,1,1,1,1
"titatnic",1,"test","all","IntreesRRFVote",1,1,1,1,1,1,1,1,1,1,1,1
"titatnic",1,"test","covered","IntreesRRFVote",1,1,1,1,1,1,1,1,1,1,1,1
"titatnic",1,"test","notcovered","IntreesRRFVote",1,1,1,1,1,1,1,1,1,1,1,1
"titatnic",1,"train","all","IntreesVote",0.921479558728099,0.957721872816212,0.738095238095238,0.800508408751221,0.92174629324547,0.957129963898917,0.763681592039801,0.822881776311647,0.920489296636086,0.959752321981424,0.566666666666667,0.596679316888046
"titatnic",1,"train","covered","IntreesVote",0.917496443812233,0.955246913580247,0.743362831858407,0.803956073544119,0.919928825622776,0.955795677799607,0.770408163265306,0.827869019826712,0.907801418439716,0.953237410071943,0.566666666666667,0.593118756936737
"titatnic",1,"train","notcovered","IntreesVote",0.962962962962963,0.962962962962963,0.5,0.981132075471698,0.944444444444444,0.944444444444444,0.5,0.971428571428571,1,1,1,1
"titatnic",1,"test","all","IntreesVote",0.933333333333333,0.9648,0.721518987341772,0.788775421139915,0.927734375,0.961215932914046,0.743055555555556,0.806928321731775,0.952702702702703,0.952702702702703,0.5,0.975778546712803
"titatnic",1,"test","covered","IntreesVote",0.928455284552846,0.962068965517241,0.721518987341772,0.787304282210904,0.922755741127349,0.958333333333333,0.743055555555556,0.805363673303535,0.948529411764706,0.948529411764706,0.5,0.973584905660377
"titatnic",1,"test","notcovered","IntreesVote",1,1,1,1,1,1,1,1,1,1,1,1
"titatnic",1,"train","all","IntreesSTEL",0.981181051265412,0.989171023151606,0.937229437229437,0.961038938394113,0.986820428336079,0.992225461613217,0.960199004975124,0.97535688368104,0.960244648318043,0.979032258064516,0.783333333333333,0.850993725682639
"titatnic",1,"train","covered","IntreesSTEL",0.982930298719772,0.990033222591362,0.946902654867257,0.96692905977545,0.990213523131673,0.994142705005325,0.971938775510204,0.982618401944535,0.953900709219858,0.975471698113208,0.783333333333333,0.849129593810445
"titatnic",1,"train","notcovered","IntreesSTEL",0.962962962962963,0.962962962962963,0.5,0.981132075471698,0.944444444444444,0.944444444444444,0.5,0.971428571428571,1,1,1,1
"titatnic",1,"test","all","IntreesSTEL",0.989393939393939,0.994047619047619,0.955696202531646,0.973827180076932,0.994140625,0.996613995485327,0.979166666666667,0.987662947880774,0.972972972972973,0.986206896551724,0.714285714285714,0.793006993006993
"titatnic",1,"test","covered","IntreesSTEL",0.988617886178862,0.993554327808472,0.955696202531646,0.97357744784538,0.993736951983299,0.996341463414634,0.979166666666667,0.987525716815542,0.970588235294118,0.984962406015038,0.714285714285714,0.79236641221374
"titatnic",1,"test","notcovered","IntreesSTEL",1,1,1,1,1,1,1,1,1,1,1,1
"titatnic",2,"train","all","PreSelectedRules",0.99870214146658,0.999244712990937,0.995433789954338,0.997328493068991,0.998349834983498,0.999019607843137,0.994845360824742,0.996918649290425,1,1,1,1
"titatnic",2,"train","covered","PreSelectedRules",0.99870214146658,0.999244712990937,0.995433789954338,0.997328493068991,0.998349834983498,0.999019607843137,0.994845360824742,0.996918649290425,1,1,1,1
"titatnic",2,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"titatnic",2,"test","all","PreSelectedRules",0.995454545454545,0.997354497354497,0.984375,0.990737232116542,0.994219653179191,0.996575342465753,0.982142857142857,0.989190877850672,1,1,1,1
"titatnic",2,"test","covered","PreSelectedRules",0.995454545454545,0.997354497354497,0.984375,0.990737232116542,0.994219653179191,0.996575342465753,0.982142857142857,0.989190877850672,1,1,1,1
"titatnic",2,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
