"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
"anneal",1,33,0.931034482758621,0.0461049284578696,1.03571428571429,1,1,0.166666666666667,0.0526315789473684,"X[,4] %in% c('(78.1, Inf]')","'U'","V4"
"anneal",1,35,0.791666666666667,0.0381558028616852,0.347826086956522,6,13,1,0.684210526315789,"X[,2] %in% c('R') & X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,6] %in% c('1','3') & X[,8] %in% c('E') & X[,13] %in% c('(0.696,1.64]','(1.64,3.09]','(3.09, Inf]') & X[,14] %in% c('(-Inf,259]','(259,942]','(942,1.47e+03]')","'2'","V2,V4,V6,V8,V13,V14"
"anneal",1,36,0.706896551724138,0.0922098569157393,1.23404255319149,6,17,1,0.894736842105263,"X[,2] %in% c('A','K','M','S','V','W') & X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,6] %in% c('1','3') & X[,8] %in% c('E') & X[,14] %in% c('(-Inf,259]','(259,942]','(942,1.47e+03]') & X[,15] %in% c('(-Inf,348]','(348,824]')","'5'","V2,V4,V6,V8,V14,V15"
"anneal",1,38,1,0.343402225755167,0.450939457202505,3,9,0.5,0.473684210526316,"X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,7] %in% c('(-Inf,177]','(177,356]','(356,564]') & X[,8] %in% c('D','F','G')","'3'","V4,V7,V8"
"anneal",1,65,0.875,0.0254372019077901,0.231884057971015,6,14,1,0.736842105263158,"X[,2] %in% c('M','V') & X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,6] %in% c('1','2','5') & X[,7] %in% c('(-Inf,177]','(356,564]','(564, Inf]') & X[,13] %in% c('(0.696,1.64]','(1.64,3.09]') & X[,17] %in% c('0')","'2'","V2,V4,V6,V7,V13,V17"
"anneal",1,72,1,0.00794912559618442,0.072463768115942,3,6,0.5,0.315789473684211,"X[,2] %in% c('A','K','S','W') & X[,7] %in% c('(356,564]') & X[,14] %in% c('(259,942]')","'2'","V2,V7,V14"
"anneal",1,76,1,0.0206677265500795,0.276595744680851,2,2,0.333333333333333,0.105263157894737,"X[,5] %in% c('A') & X[,8] %in% c('E')","'5'","V5,V8"
"anneal",1,120,1,0.0158982511923688,0.144927536231884,2,2,0.333333333333333,0.105263157894737,"X[,8] %in% c('E') & X[,14] %in% c('(1.47e+03, Inf]')","'2'","V8,V14"
"anneal",1,132,0.993243243243243,0.470588235294118,0.617954070981211,5,15,0.833333333333333,0.789473684210526,"X[,2] %in% c('A','K','M','S','W') & X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,6] %in% c('2','5') & X[,7] %in% c('(-Inf,177]','(177,356]') & X[,14] %in% c('(-Inf,259]','(259,942]','(942,1.47e+03]')","'3'","V2,V4,V6,V7,V14"
"anneal",1,134,1,0.0906200317965024,0.118997912317328,2,8,0.333333333333333,0.421052631578947,"X[,2] %in% c('K','M','R','S','V','W') & X[,13] %in% c('(-Inf,0.696]','(3.09, Inf]')","'3'","V2,V13"
"anneal",1,175,0.738095238095238,0.133545310015898,0.175365344467641,4,6,0.666666666666667,0.315789473684211,"X[,2] %in% c('R') & X[,6] %in% c('2') & X[,12] %in% c('SHEET') & X[,14] %in% c('(-Inf,259]','(259,942]','(942,1.47e+03]')","'3'","V2,V6,V12,V14"
"anneal",1,318,0.862745098039216,0.162162162162162,0.21294363256785,5,12,0.833333333333333,0.631578947368421,"X[,2] %in% c('R') & X[,6] %in% c('1','2','5') & X[,7] %in% c('(-Inf,177]','(356,564]') & X[,14] %in% c('(-Inf,259]','(259,942]','(942,1.47e+03]') & X[,15] %in% c('(-Inf,348]','(348,824]','(2.61e+03,4.5e+03]')","'3'","V2,V6,V7,V14,V15"
"anneal",2,12,0.818181818181818,0.0349761526232114,0.318840579710145,3,4,0.5,0.222222222222222,"X[,2] %in% c('M','V') & X[,9] %in% c('2') & X[,10] %in% c('B')","'2'","V2,V9,V10"
"anneal",2,40,0.964285714285714,0.0445151033386327,1,1,1,0.166666666666667,0.0555555555555556,"X[,4] %in% c('(78.1, Inf]')","'U'","V4"
"anneal",2,76,1,0.0222575516693164,0.297872340425532,2,2,0.333333333333333,0.111111111111111,"X[,5] %in% c('A') & X[,8] %in% c('E')","'5'","V5,V8"
"anneal",2,203,0.844444444444444,0.214626391096979,0.281837160751566,6,12,1,0.666666666666667,"X[,2] %in% c('R','W') & X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,6] %in% c('2','5') & X[,8] %in% c('E') & X[,10] %in% c('B') & X[,13] %in% c('(-Inf,0.696]','(0.696,1.64]','(3.09, Inf]')","'3'","V2,V4,V6,V8,V10,V13"
"anneal",2,204,1,0.0397456279809221,0.0521920668058455,4,5,0.666666666666667,0.277777777777778,"X[,1] %in% c('ZS') & X[,4] %in% c('(-Inf,22.5]','(47.5,78.1]') & X[,5] %in% c('S') & X[,7] %in% c('(-Inf,177]')","'3'","V1,V4,V5,V7"
"anneal",2,207,1,0.327503974562798,0.430062630480167,3,9,0.5,0.5,"X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,7] %in% c('(-Inf,177]','(177,356]','(356,564]') & X[,8] %in% c('D','F','G')","'3'","V4,V7,V8"
"anneal",2,232,1,0.0985691573926868,0.129436325678497,3,11,0.5,0.611111111111111,"X[,2] %in% c('K','M','R','S','V','W') & X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,13] %in% c('(-Inf,0.696]','(3.09, Inf]')","'3'","V2,V4,V13"
"anneal",2,233,0.80952380952381,0.0333863275039746,0.304347826086957,5,14,0.833333333333333,0.777777777777778,"X[,1] %in% c('TN') & X[,2] %in% c('K','M','R','S','V','W') & X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,6] %in% c('1','3') & X[,13] %in% c('(0.696,1.64]','(1.64,3.09]')","'2'","V1,V2,V4,V6,V13"
"anneal",2,239,1,0.0190779014308426,0.173913043478261,5,10,0.833333333333333,0.555555555555556,"X[,2] %in% c('A','M','R') & X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,6] %in% c('2','5') & X[,12] %in% c('SHEET') & X[,13] %in% c('(1.64,3.09]')","'2'","V2,V4,V6,V12,V13"
"anneal",2,253,0.684210526315789,0.0302066772655008,0.404255319148936,6,17,1,0.944444444444444,"X[,2] %in% c('A','K','M','S','V','W') & X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,6] %in% c('1','3') & X[,8] %in% c('E') & X[,13] %in% c('(-Inf,0.696]') & X[,15] %in% c('(-Inf,348]','(824,2.61e+03]','(2.61e+03,4.5e+03]','(4.5e+03, Inf]')","'5'","V2,V4,V6,V8,V13,V15"
"anneal",2,324,0.717948717948718,0.0620031796502385,0.829787234042553,5,8,0.833333333333333,0.444444444444444,"X[,2] %in% c('A') & X[,6] %in% c('1','3') & X[,8] %in% c('E') & X[,12] %in% c('SHEET') & X[,14] %in% c('(-Inf,259]','(259,942]','(942,1.47e+03]')","'5'","V2,V6,V8,V12,V14"
"anneal",2,371,0.996598639455782,0.467408585055644,0.613778705636743,6,18,1,1,"X[,2] %in% c('A','K','M','S','W') & X[,3] %in% c('(-Inf,1.5]','(3.7,18.1]','(18.1,30.2]','(30.2, Inf]') & X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,5] %in% c('S') & X[,6] %in% c('1','2','5') & X[,7] %in% c('(-Inf,177]','(177,356]')","'3'","V2,V3,V4,V5,V6,V7"
"anneal",3,3,0.75609756097561,0.0651828298887122,0.872340425531915,5,9,0.833333333333333,0.473684210526316,"X[,1] %in% c('TN') & X[,2] %in% c('A','K','S','W') & X[,6] %in% c('1','3') & X[,8] %in% c('E') & X[,13] %in% c('(0.696,1.64]')","'5'","V1,V2,V6,V8,V13"
"anneal",3,9,1,0.014308426073132,0.130434782608696,2,4,0.333333333333333,0.210526315789474,"X[,2] %in% c('M','R','V') & X[,14] %in% c('(1.47e+03, Inf]')","'2'","V2,V14"
"anneal",3,45,0.928571428571429,0.0445151033386327,1,1,1,0.166666666666667,0.0526315789473684,"X[,4] %in% c('(78.1, Inf]')","'U'","V4"
"anneal",3,60,0.716666666666667,0.095389507154213,0.125260960334029,5,7,0.833333333333333,0.368421052631579,"X[,2] %in% c('R') & X[,6] %in% c('2','5') & X[,11] %in% c('B') & X[,13] %in% c('(0.696,1.64]','(1.64,3.09]') & X[,14] %in% c('(259,942]')","'3'","V2,V6,V11,V13,V14"
"anneal",3,115,1,0.014308426073132,0.130434782608696,3,6,0.5,0.315789473684211,"X[,7] %in% c('(356,564]','(564, Inf]') & X[,12] %in% c('SHEET') & X[,15] %in% c('(-Inf,348]','(348,824]','(824,2.61e+03]')","'2'","V7,V12,V15"
"anneal",3,166,0.807692307692308,0.041335453100159,0.376811594202899,4,10,0.666666666666667,0.526315789473684,"X[,2] %in% c('M','R','V') & X[,6] %in% c('1','3','5') & X[,8] %in% c('E') & X[,13] %in% c('(0.696,1.64]','(1.64,3.09]','(3.09, Inf]')","'2'","V2,V6,V8,V13"
"anneal",3,187,0.868852459016393,0.0969793322734499,0.127348643006263,5,10,0.833333333333333,0.526315789473684,"X[,2] %in% c('R') & X[,6] %in% c('2','5') & X[,7] %in% c('(-Inf,177]','(177,356]') & X[,8] %in% c('D','E','F') & X[,14] %in% c('(-Inf,259]','(942,1.47e+03]')","'3'","V2,V6,V7,V8,V14"
"anneal",3,220,1,0.394276629570747,0.517745302713987,5,13,0.833333333333333,0.684210526315789,"X[,2] %in% c('A','K','M','S','W') & X[,3] %in% c('(-Inf,1.5]') & X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,6] %in% c('2','5') & X[,7] %in% c('(-Inf,177]','(177,356]')","'3'","V2,V3,V4,V6,V7"
"anneal",3,293,1,0.330683624801272,0.434237995824635,3,12,0.5,0.631578947368421,"X[,2] %in% c('A','K','R','S','V','W') & X[,4] %in% c('(-Inf,22.5]','(22.5,47.5]','(47.5,78.1]') & X[,8] %in% c('D','F','G')","'3'","V2,V4,V8"
"anneal",3,309,1,0.00794912559618442,0.072463768115942,6,14,1,0.736842105263158,"X[,2] %in% c('K','M','V','W') & X[,6] %in% c('2') & X[,8] %in% c('E') & X[,9] %in% c('2') & X[,14] %in% c('(-Inf,259]','(259,942]','(942,1.47e+03]') & X[,15] %in% c('(348,824]','(824,2.61e+03]','(2.61e+03,4.5e+03]','(4.5e+03, Inf]')","'2'","V2,V6,V8,V9,V14,V15"
