"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect"
"banknote",1,"train","all","PreSelectedRules",0.9875,0.987143483984204,0.987579931136252,0.987357275492869,0.987110633727175,0.986721303819931,0.98718997447811,0.986950915258038,1,1,1,1
"banknote",1,"train","covered","PreSelectedRules",0.9875,0.987143483984204,0.987579931136252,0.987357275492869,0.987110633727175,0.986721303819931,0.98718997447811,0.986950915258038,1,1,1,1
"banknote",1,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banknote",1,"test","all","PreSelectedRules",0.983009708737864,0.983683794087324,0.98191591017678,0.982745313892894,0.985037406483791,0.98543615676359,0.984236279257466,0.984810606060606,0.909090909090909,0.928571428571429,0.9,0.905982905982906
"banknote",1,"test","covered","PreSelectedRules",0.983009708737864,0.983683794087324,0.98191591017678,0.982745313892894,0.985037406483791,0.98543615676359,0.984236279257466,0.984810606060606,0.909090909090909,0.928571428571429,0.9,0.905982905982906
"banknote",1,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banknote",1,"train","all","OptimalRules",0.989583333333333,0.988882269453838,0.990144754409388,0.989473638042272,0.990332975295381,0.989677476519582,0.99082193573719,0.990220143073739,0.96551724137931,0.96875,0.964285714285714,0.965352449223417
"banknote",1,"train","covered","OptimalRules",0.990394877267876,0.989583044230431,0.990945608712996,0.990234711991746,0.99009900990099,0.989212298422825,0.99068569848621,0.989917389391383,1,1,1,1
"banknote",1,"train","notcovered","OptimalRules",0.956521739130435,0.956521739130435,0.5,0.977777777777778,1,1,1,1,0,0,0,NA
"banknote",1,"test","all","OptimalRules",0.995145631067961,0.994565217391304,0.995652173913044,0.995084353449304,0.99501246882793,0.994413407821229,0.995535714285714,0.994948858769587,1,1,1,1
"banknote",1,"test","covered","OptimalRules",0.995,0.994186046511628,0.995652173913044,0.994892617278276,0.994871794871795,0.994047619047619,0.995535714285714,0.994763835557584,1,1,1,1
"banknote",1,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1
"banknote",1,"train","all","OPTSTEL",0.989583333333333,0.988882269453838,0.990144754409388,0.989473638042272,0.990332975295381,0.989677476519582,0.99082193573719,0.990220143073739,0.96551724137931,0.96875,0.964285714285714,0.965352449223417
"banknote",1,"train","covered","OPTSTEL",0.990394877267876,0.989583044230431,0.990945608712996,0.990234711991746,0.99009900990099,0.989212298422825,0.99068569848621,0.989917389391383,1,1,1,1
"banknote",1,"train","notcovered","OPTSTEL",0.956521739130435,0.956521739130435,0.5,0.977777777777778,1,1,1,1,0,0,0,NA
"banknote",1,"test","all","OPTSTEL",0.995145631067961,0.994565217391304,0.995652173913044,0.995084353449304,0.99501246882793,0.994413407821229,0.995535714285714,0.994948858769587,1,1,1,1
"banknote",1,"test","covered","OPTSTEL",0.995,0.994186046511628,0.995652173913044,0.994892617278276,0.994871794871795,0.994047619047619,0.995535714285714,0.994763835557584,1,1,1,1
"banknote",1,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1
"banknote",1,"train","all","IntreesRRFVote",0.982291666666667,0.980898876404494,0.984022556390977,0.982145025715758,0.994629430719656,0.994019138755981,0.995173745173745,0.994566746152077,0.586206896551724,0.777777777777778,0.571428571428571,0.482142857142857
"banknote",1,"train","covered","IntreesRRFVote",0.962389380530973,0.980898876404494,0.645833333333333,0.716069910948527,0.988235294117647,0.994019138755981,0.791666666666667,0.865412629045538,0.555555555555556,0.555555555555556,0.5,0.714285714285714
"banknote",1,"train","notcovered","IntreesRRFVote",1,1,1,1,1,1,1,1,1,1,1,1
