"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
"banknote",1,21,1,0.21875,0.393996247654784,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-4.01,-0.555]','(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(6.94, Inf]')","'0'","V1,V2"
"banknote",1,32,0.987654320987654,0.16875,0.379391100702576,3,9,0.75,0.75,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,4] %in% c('(-Inf,-5.77]','(-5.77,-4.58]','(-4.58,-0.578]','(1.46, Inf]')","'1'","V1,V2,V4"
"banknote",1,37,1,0.296875,0.534709193245779,2,4,0.5,0.333333333333333,"X[,1] %in% c('(2.28, Inf]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]','(7.02, Inf]')","'0'","V1,V3"
"banknote",1,47,1,0.0291666666666667,0.0525328330206379,2,3,0.5,0.25,"X[,1] %in% c('(-0.555,2.28]','(2.28, Inf]') & X[,3] %in% c('(7.02, Inf]')","'0'","V1,V3"
"banknote",1,109,0.933333333333333,0.15625,0.351288056206089,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,4] %in% c('(-0.578,1.46]')","'1'","V1,V2,V4"
"banknote",1,117,0.898989898989899,0.103125,0.231850117096019,3,6,0.75,0.5,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(-Inf,-4.87]','(-4.87,0.0269]')","'1'","V1,V2,V3"
"banknote",1,119,0.857142857142857,0.109375,0.196998123827392,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(0.0269,7.02]')","'0'","V1,V2,V3"
"banknote",2,10,1,0.303125,0.545966228893058,2,4,0.5,0.333333333333333,"X[,1] %in% c('(2.28, Inf]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]','(7.02, Inf]')","'0'","V1,V3"
"banknote",2,50,1,0.216666666666667,0.390243902439024,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-4.01,-0.555]','(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(6.94, Inf]')","'0'","V1,V2"
"banknote",2,55,1,0.189583333333333,0.341463414634146,3,7,0.75,0.583333333333333,"X[,1] %in% c('(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(-7.43,-0.316]','(6.94, Inf]') & X[,4] %in% c('(-Inf,-5.77]','(-5.77,-4.58]','(-4.58,-0.578]')","'0'","V1,V2,V4"
"banknote",2,78,0.980769230769231,0.0541666666666667,0.121779859484778,1,1,0.25,0.0833333333333333,"X[,1] %in% c('(-Inf,-4.01]')","'1'","V1"
"banknote",2,114,0.890756302521008,0.123958333333333,0.223264540337711,3,4,0.75,0.333333333333333,"X[,1] %in% c('(-0.555,2.28]') & X[,3] %in% c('(0.0269,7.02]') & X[,4] %in% c('(-4.58,-0.578]','(-0.578,1.46]')","'0'","V1,V3,V4"
"banknote",2,118,0.986486486486487,0.154166666666667,0.346604215456675,3,9,0.75,0.75,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,4] %in% c('(-Inf,-5.77]','(-5.77,-4.58]','(-4.58,-0.578]','(1.46, Inf]')","'1'","V1,V2,V4"
"banknote",2,180,0.929292929292929,0.103125,0.231850117096019,3,4,0.75,0.333333333333333,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-0.316,6.94]') & X[,3] %in% c('(-Inf,-4.87]','(-4.87,0.0269]')","'1'","V1,V2,V3"
"banknote",2,190,0.93125,0.166666666666667,0.374707259953162,3,6,0.75,0.5,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,4] %in% c('(-0.578,1.46]')","'1'","V1,V2,V4"
"banknote",3,10,1,0.223958333333333,0.403377110694184,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-4.01,-0.555]','(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(6.94, Inf]')","'0'","V1,V2"
"banknote",3,29,1,0.302083333333333,0.544090056285178,2,4,0.5,0.333333333333333,"X[,1] %in% c('(2.28, Inf]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]','(7.02, Inf]')","'0'","V1,V3"
"banknote",3,40,1,0.173958333333333,0.391100702576112,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]')","'1'","V1,V2"
"banknote",3,56,1,0.0604166666666667,0.135831381733021,1,1,0.25,0.0833333333333333,"X[,1] %in% c('(-Inf,-4.01]')","'1'","V1"
"banknote",3,71,1,0.204166666666667,0.367729831144465,3,9,0.75,0.75,"X[,1] %in% c('(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(6.94, Inf]') & X[,4] %in% c('(-Inf,-5.77]','(-5.77,-4.58]','(-4.58,-0.578]','(1.46, Inf]')","'0'","V1,V2,V4"
"banknote",3,109,0.893617021276596,0.0979166666666667,0.220140515222482,3,4,0.75,0.333333333333333,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-0.316,6.94]') & X[,3] %in% c('(-Inf,-4.87]','(-4.87,0.0269]')","'1'","V1,V2,V3"
"banknote",3,121,0.90625,0.133333333333333,0.24015009380863,2,2,0.5,0.166666666666667,"X[,1] %in% c('(-0.555,2.28]') & X[,3] %in% c('(0.0269,7.02]')","'0'","V1,V3"
"banknote",3,163,0.986363636363636,0.229166666666667,0.515222482435597,3,7,0.75,0.583333333333333,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]')","'1'","V1,V2,V3"
"banknote",4,16,0.993827160493827,0.16875,0.379391100702576,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]')","'1'","V1,V2"
"banknote",4,48,1,0.0479166666666667,0.107728337236534,1,1,0.25,0.0833333333333333,"X[,1] %in% c('(-Inf,-4.01]')","'1'","V1"
"banknote",4,57,1,0.2125,0.382739212007505,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-4.01,-0.555]','(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(6.94, Inf]')","'0'","V1,V2"
"banknote",4,60,1,0.295833333333333,0.532833020637899,2,4,0.5,0.333333333333333,"X[,1] %in% c('(2.28, Inf]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]','(7.02, Inf]')","'0'","V1,V3"
"banknote",4,65,0.990909090909091,0.229166666666667,0.515222482435597,3,7,0.75,0.583333333333333,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]')","'1'","V1,V2,V3"
"banknote",4,79,0.987261146496815,0.163541666666667,0.294559099437148,3,4,0.75,0.333333333333333,"X[,1] %in% c('(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(-0.316,6.94]') & X[,3] %in% c('(0.0269,7.02]')","'0'","V1,V2,V3"
"banknote",4,85,0.75,0.0541666666666667,0.0975609756097561,3,4,0.75,0.333333333333333,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-7.43,-0.316]') & X[,3] %in% c('(0.0269,7.02]','(7.02, Inf]')","'0'","V1,V2,V3"
"banknote",4,144,0.924731182795699,0.096875,0.217798594847775,3,4,0.75,0.333333333333333,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(-4.87,0.0269]')","'1'","V1,V2,V3"
"banknote",5,2,1,0.223958333333333,0.403377110694184,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-4.01,-0.555]','(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(6.94, Inf]')","'0'","V1,V2"
"banknote",5,3,1,0.164583333333333,0.370023419203747,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]')","'1'","V1,V2"
"banknote",5,15,1,0.290625,0.523452157598499,2,3,0.5,0.25,"X[,1] %in% c('(2.28, Inf]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]')","'0'","V1,V3"
"banknote",5,94,0.908333333333333,0.125,0.281030444964871,3,4,0.75,0.333333333333333,"X[,1] %in% c('(-4.01,-0.555]') & X[,2] %in% c('(-0.316,6.94]') & X[,4] %in% c('(-4.58,-0.578]','(-0.578,1.46]')","'1'","V1,V2,V4"
"banknote",5,98,0.881889763779528,0.132291666666667,0.23827392120075,3,4,0.75,0.333333333333333,"X[,1] %in% c('(-0.555,2.28]') & X[,3] %in% c('(0.0269,7.02]') & X[,4] %in% c('(-4.58,-0.578]','(-0.578,1.46]')","'0'","V1,V3,V4"
"banknote",5,103,0.92156862745098,0.10625,0.238875878220141,3,4,0.75,0.333333333333333,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-0.316,6.94]') & X[,3] %in% c('(-Inf,-4.87]','(-4.87,0.0269]')","'1'","V1,V2,V3"
"banknote",5,158,1,0.197916666666667,0.356472795497186,3,7,0.75,0.583333333333333,"X[,1] %in% c('(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(-7.43,-0.316]','(6.94, Inf]') & X[,4] %in% c('(-Inf,-5.77]','(-5.77,-4.58]','(-4.58,-0.578]')","'0'","V1,V2,V4"
"banknote",5,164,0.980769230769231,0.0541666666666667,0.121779859484778,1,1,0.25,0.0833333333333333,"X[,1] %in% c('(-Inf,-4.01]')","'1'","V1"
"banknote",6,16,1,0.3,0.540337711069418,1,1,0.25,0.0833333333333333,"X[,1] %in% c('(2.28, Inf]')","'0'","V1"
"banknote",6,20,0.902439024390244,0.128125,0.230769230769231,2,2,0.5,0.166666666666667,"X[,1] %in% c('(-0.555,2.28]') & X[,3] %in% c('(0.0269,7.02]')","'0'","V1,V3"
"banknote",6,26,1,0.223958333333333,0.403377110694184,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-4.01,-0.555]','(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(6.94, Inf]')","'0'","V1,V2"
"banknote",6,77,0.895833333333333,0.1,0.224824355971897,3,4,0.75,0.333333333333333,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-0.316,6.94]') & X[,3] %in% c('(-Inf,-4.87]','(-4.87,0.0269]')","'1'","V1,V2,V3"
"banknote",6,114,0.994186046511628,0.179166666666667,0.402810304449649,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]')","'1'","V1,V2"
"banknote",6,146,0.976744186046512,0.0447916666666667,0.100702576112412,2,3,0.5,0.25,"X[,1] %in% c('(-Inf,-4.01]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]')","'1'","V1,V3"
"banknote",6,150,0.986425339366516,0.230208333333333,0.517564402810304,3,7,0.75,0.583333333333333,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]')","'1'","V1,V2,V3"
"banknote",6,162,1,0.204166666666667,0.367729831144465,3,9,0.75,0.75,"X[,1] %in% c('(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(6.94, Inf]') & X[,4] %in% c('(-Inf,-5.77]','(-5.77,-4.58]','(-4.58,-0.578]','(1.46, Inf]')","'0'","V1,V2,V4"
"banknote",7,10,1,0.295833333333333,0.532833020637899,2,4,0.5,0.333333333333333,"X[,1] %in% c('(2.28, Inf]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]','(7.02, Inf]')","'0'","V1,V3"
"banknote",7,35,0.866666666666667,0.09375,0.168855534709193,4,7,1,0.583333333333333,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-7.43,-0.316]','(-0.316,6.94]','(6.94, Inf]') & X[,3] %in% c('(0.0269,7.02]','(7.02, Inf]') & X[,4] %in% c('(-0.578,1.46]')","'0'","V1,V2,V3,V4"
"banknote",7,63,1,0.215625,0.388367729831144,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-4.01,-0.555]','(-0.555,2.28]','(2.28, Inf]') & X[,2] %in% c('(6.94, Inf]')","'0'","V1,V2"
