"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect"
"wireless",1,"train","all","PreSelectedRules",0.990714285714286,0.990750197602864,0.990756778632133,0.990726764395405,0.994108983799705,0.994053656963235,0.994075274705862,0.994051469786554,0.880952380952381,0.867857142857143,0.905257936507937,0.869957827920525
"wireless",1,"train","covered","PreSelectedRules",0.990714285714286,0.990750197602864,0.990756778632133,0.990726764395405,0.994108983799705,0.994053656963235,0.994075274705862,0.994051469786554,0.880952380952381,0.867857142857143,0.905257936507937,0.869957827920525
"wireless",1,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wireless",1,"test","all","PreSelectedRules",0.985,0.985411163086947,0.984600689590905,0.98472567238592,0.98943661971831,0.989543473639456,0.988829622758194,0.989052267394379,0.90625,0.898148148148148,0.928571428571429,0.903840579710145
"wireless",1,"test","covered","PreSelectedRules",0.985,0.985411163086947,0.984600689590905,0.98472567238592,0.98943661971831,0.989543473639456,0.988829622758194,0.989052267394379,0.90625,0.898148148148148,0.928571428571429,0.903840579710145
"wireless",1,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wireless",1,"train","all","OptimalRules",0.972857142857143,0.97434636603502,0.97281881452759,0.973057738551408,0.977908689248895,0.978421688212399,0.977893556284825,0.977827532503321,0.80952380952381,0.851851851851852,0.793650793650794,0.791666666666667
"wireless",1,"train","covered","OptimalRules",0.985347985347985,0.985280126849894,0.985180684699915,0.98516202888341,0.990196078431373,0.989927370030581,0.989996176273779,0.989951231634206,0.82051282051282,0.854166666666667,0.799342105263158,0.800211416490486
"wireless",1,"train","notcovered","OptimalRules",0.485714285714286,0.485714285714286,0.333333333333333,0.653846153846154,0.46875,0.46875,0.333333333333333,0.638297872340426,0.666666666666667,0.666666666666667,0.5,0.8
"wireless",1,"test","all","OptimalRules",0.963333333333333,0.965808491418248,0.962926983793425,0.962964718231525,0.970070422535211,0.970378532538242,0.970043202940587,0.969390582030941,0.84375,0.912280701754386,0.761904761904762,0.764309764309764
"wireless",1,"test","covered","OptimalRules",0.982638888888889,0.982010582010582,0.982084259553297,0.981817941394266,0.989051094890511,0.988240601503759,0.988527551942186,0.988354597977853,0.857142857142857,0.911111111111111,0.777777777777778,0.782051282051282
"wireless",1,"test","notcovered","OptimalRules",0.5,0.5,0.333333333333333,0.666666666666667,0.45,0.45,0.333333333333333,0.620689655172414,0.75,0.75,0.5,0.857142857142857
"wireless",1,"train","all","OPTSTEL",0.974285714285714,0.976158916529177,0.974229174705655,0.974477651084486,0.979381443298969,0.980193585417609,0.979419454599492,0.979316929577394,0.80952380952381,0.851851851851852,0.793650793650794,0.791666666666667
"wireless",1,"train","covered","OPTSTEL",0.986813186813187,0.986923524434102,0.986673182586644,0.986643944197844,0.991704374057315,0.991507567939456,0.991604531115572,0.991498496080731,0.82051282051282,0.854166666666667,0.799342105263158,0.800211416490486
"wireless",1,"train","notcovered","OPTSTEL",0.485714285714286,0.485714285714286,0.333333333333333,0.653846153846154,0.46875,0.46875,0.333333333333333,0.638297872340426,0.666666666666667,0.666666666666667,0.5,0.8
"wireless",1,"test","all","OPTSTEL",0.965,0.967831298055179,0.964639312560549,0.964653027354501,0.971830985915493,0.972421129099211,0.971937142334527,0.971214329819809,0.84375,0.912280701754386,0.761904761904762,0.764309764309764
"wireless",1,"test","covered","OPTSTEL",0.984375,0.983949931195088,0.983949931195088,0.983636363636364,0.990875912408759,0.990169552669553,0.990560072267389,0.99029827173864,0.857142857142857,0.911111111111111,0.777777777777778,0.782051282051282
"wireless",1,"test","notcovered","OPTSTEL",0.5,0.5,0.333333333333333,0.666666666666667,0.45,0.45,0.333333333333333,0.620689655172414,0.75,0.75,0.5,0.857142857142857
"wireless",1,"train","all","IntreesRRFVote",0.955714285714286,0.959798791792481,0.955826764891344,0.956463151047789,0.963181148748159,0.965233012421076,0.963428334393442,0.963423205280718,0.714285714285714,0.869623655913978,0.658234126984127,0.664529914529915
"wireless",1,"train","covered","IntreesRRFVote",0.951658767772512,0.957026408380313,0.725108000063197,0.959894326711419,0.960745829244357,0.963476858252683,0.729600991548187,0.96677369011663,0.694444444444444,0.881720430107527,0.53125,0.668845315904139
"wireless",1,"train","notcovered","IntreesRRFVote",0.968115942028986,0.968115942028986,0.333333333333333,0.98379970544919,0.970501474926254,0.970501474926254,0.333333333333333,0.985029940119761,0.833333333333333,0.833333333333333,0.5,0.909090909090909
"wireless",1,"test","all","IntreesRRFVote",0.93,0.938191359079517,0.931801346148416,0.931296593086429,0.947183098591549,0.950735028860029,0.948220165146724,0.947018787372048,0.625,0.681818181818182,0.632034632034632,0.618803418803419
"wireless",1,"test","covered","IntreesRRFVote",0.917777777777778,0.9286995898838,0.696885425792017,0.923456722603541,0.941037735849057,0.945887445887446,0.712491203377903,0.944152457364932,0.538461538461538,0.522727272727273,0.346320346320346,0.466666666666667
"wireless",1,"test","notcovered","IntreesRRFVote",0.966666666666667,0.966666666666667,0.333333333333333,0.983050847457627,0.965277777777778,0.965277777777778,0.333333333333333,0.982332155477032,1,1,1,1
"wireless",1,"train","all","IntreesVote",0.957142857142857,0.960928228666897,0.95724926590308,0.957841646053536,0.963917525773196,0.965866649515063,0.964161472223354,0.964138259326712,0.738095238095238,0.875,0.689484126984127,0.712745098039216
"wireless",1,"train","covered","IntreesVote",0.953510436432638,0.958501607394012,0.725816215360647,0.961245909228342,0.961689587426326,0.964292787588711,0.729600991548187,0.967226967226967,0.722222222222222,0.888888888888889,0.5625,0.733333333333333
"wireless",1,"train","notcovered","IntreesVote",0.968208092485549,0.968208092485549,0.333333333333333,0.983847283406755,0.970588235294118,0.970588235294118,0.333333333333333,0.985074626865672,0.833333333333333,0.833333333333333,0.5,0.909090909090909
"wireless",1,"test","all","IntreesVote",0.931666666666667,0.939363894811656,0.933383624629428,0.9329201485392,0.948943661971831,0.952103758169935,0.949920845418833,0.948771488858535,0.625,0.681818181818182,0.632034632034632,0.618803418803419
"wireless",1,"test","covered","IntreesVote",0.92,0.930262970859986,0.698467704273029,0.925638675961757,0.943396226415094,0.947712418300654,0.714191883650012,0.946511920626676,0.538461538461538,0.522727272727273,0.346320346320346,0.466666666666667
"wireless",1,"test","notcovered","IntreesVote",0.966666666666667,0.966666666666667,0.333333333333333,0.983050847457627,0.965277777777778,0.965277777777778,0.333333333333333,0.982332155477032,1,1,1,1
"wireless",1,"train","all","IntreesSTEL",0.978571428571429,0.978979208379052,0.978495724826593,0.978627902990992,0.981590574374079,0.981630117156568,0.98155277657118,0.9815125613235,0.880952380952381,0.916666666666667,0.876984126984127,0.888888888888889
"wireless",1,"train","covered","IntreesSTEL",0.981973434535104,0.982569580343553,0.74706267428416,0.989139105186566,0.985265225933202,0.985310744444052,0.746992295896013,0.990524156443439,0.888888888888889,0.944444444444444,0.75,0.96969696969697
"wireless",1,"train","notcovered","IntreesSTEL",0.968208092485549,0.968208092485549,0.333333333333333,0.983847283406755,0.970588235294118,0.970588235294118,0.333333333333333,0.985074626865672,0.833333333333333,0.833333333333333,0.5,0.909090909090909
"wireless",1,"test","all","IntreesSTEL",0.975,0.97511884787472,0.974522865135757,0.974677306858059,0.97887323943662,0.978451797385621,0.978832410044684,0.978470301464704,0.90625,0.923076923076923,0.904761904761905,0.90954415954416
"wireless",1,"test","covered","IntreesSTEL",0.977777777777778,0.977936241610738,0.739606944779359,0.98182603416514,0.983490566037736,0.982843137254902,0.743103448275862,0.986532963891454,0.884615384615385,0.884615384615385,0.619047619047619,0.902777777777778
"wireless",1,"test","notcovered","IntreesSTEL",0.966666666666667,0.966666666666667,0.333333333333333,0.983050847457627,0.965277777777778,0.965277777777778,0.333333333333333,0.982332155477032,1,1,1,1
"wireless",2,"train","all","PreSelectedRules",0.992142857142857,0.992165149565674,0.99214593809744,0.992151614534729,0.994104642593957,0.994068207378716,0.994010050882301,0.99403580312115,0.930232558139535,0.938131313131313,0.835858585858586,0.865620490620491
"wireless",2,"train","covered","PreSelectedRules",0.992142857142857,0.992165149565674,0.99214593809744,0.992151614534729,0.994104642593957,0.994068207378716,0.994010050882301,0.99403580312115,0.930232558139535,0.938131313131313,0.835858585858586,0.865620490620491
"wireless",2,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wireless",2,"test","all","PreSelectedRules",0.981666666666667,0.981419321958772,0.982297178130511,0.981750191793492,0.985964912280702,0.985759798672093,0.985762400489896,0.985736907698633,0.9,0.791666666666667,0.9625,0.846396396396396
"wireless",2,"test","covered","PreSelectedRules",0.981666666666667,0.981419321958772,0.982297178130511,0.981750191793492,0.985964912280702,0.985759798672093,0.985762400489896,0.985736907698633,0.9,0.791666666666667,0.9625,0.846396396396396
"wireless",2,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wireless",2,"train","all","OptimalRules",0.970714285714286,0.971614109600806,0.970715998052998,0.970974550001634,0.975681650700074,0.975932137788672,0.975628571469759,0.975602727115348,0.813953488372093,0.871212121212121,0.751767676767677,0.783910533910534
"wireless",2,"train","covered","OptimalRules",0.986813186813187,0.986922618842131,0.986745107564835,0.986745570321152,0.989457831325301,0.989367745933967,0.989214793734714,0.989259568725124,0.891891891891892,0.916666666666667,0.95,0.922222222222222
"wireless",2,"train","notcovered","OptimalRules",0.342857142857143,0.342857142857143,0.25,0.51063829787234,0.344827586206897,0.344827586206897,0.25,0.512820512820513,0.333333333333333,0.333333333333333,0.25,0.5
"wireless",2,"test","all","OptimalRules",0.961666666666667,0.964158295059264,0.961573895203036,0.962520478304317,0.973684210526316,0.975054262998732,0.97343488823893,0.973708913581835,0.733333333333333,0.779761904761905,0.8125,0.725146198830409
"wireless",2,"test","covered","OptimalRules",0.977586206896552,0.977616333090324,0.977695475198788,0.977637774736731,0.985637342908438,0.985581807349806,0.985374624302276,0.985393824315692,0.782608695652174,0.821428571428571,0.921875,0.814814814814815
"wireless",2,"test","notcovered","OptimalRules",0.5,0.5,0.25,0.666666666666667,0.461538461538462,0.461538461538462,0.333333333333333,0.631578947368421,0.571428571428571,0.571428571428571,0.5,0.727272727272727
"wireless",2,"train","all","OPTSTEL",0.962857142857143,0.964755639097744,0.962755705094511,0.963280936334047,0.971260132645542,0.971966298423414,0.971193268889055,0.971217241969515,0.697674418604651,0.773809523809524,0.612878787878788,0.666312358276644
"wireless",2,"train","covered","OPTSTEL",0.978754578754579,0.978752587991718,0.978630844160358,0.978672010775113,0.984939759036145,0.984661713385118,0.98470903467127,0.984671574369822,0.756756756756757,0.797619047619048,0.79375,0.795121951219512
"wireless",2,"train","notcovered","OPTSTEL",0.342857142857143,0.342857142857143,0.25,0.51063829787234,0.344827586206897,0.344827586206897,0.25,0.512820512820513,0.333333333333333,0.333333333333333,0.25,0.5
"wireless",2,"test","all","OPTSTEL",0.961666666666667,0.964629126053266,0.961331390793865,0.962553412511061,0.975438596491228,0.977057868601986,0.975195451619212,0.975498613421182,0.7,0.739035087719298,0.6875,0.671474358974359
"wireless",2,"test","covered","OPTSTEL",0.977586206896552,0.977757691544974,0.977541650889814,0.977643875312249,0.987432675044883,0.987523466833542,0.987212859596393,0.987231354018358,0.739130434782609,0.770833333333333,0.796875,0.758928571428571
"wireless",2,"test","notcovered","OPTSTEL",0.5,0.5,0.25,0.666666666666667,0.461538461538462,0.461538461538462,0.333333333333333,0.631578947368421,0.571428571428571,0.571428571428571,0.5,0.727272727272727
"wireless",2,"train","all","IntreesRRFVote",0.713571428571429,0.575212901203392,0.718991929817058,0.835104116356984,0.718496683861459,0.580132952190929,0.724715568933123,0.843415642883468,0.558139534883721,0.608333333333333,0.5,0.754838709677419
"wireless",2,"train","covered","IntreesRRFVote",0.631433823529412,0.433617201604523,0.493558403805497,0.778492040796873,0.63444976076555,0.440177269587906,0.493261562998405,0.784383864941535,0.558139534883721,0.608333333333333,0.5,0.754838709677419
"wireless",2,"train","notcovered","IntreesRRFVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"wireless",2,"test","all","IntreesRRFVote",0.721666666666667,0.835899251671383,0.725698938579263,0.637982157358531,0.719298245614035,0.785332237875817,0.726729052739463,0.850349729006139,0.766666666666667,0.91358024691358,0.541666666666667,0.71225937183384
"wireless",2,"test","covered","IntreesRRFVote",0.646055437100213,0.783743531490597,0.495080121003924,0.531697616804,0.637813211845103,0.681815150706855,0.492957397212716,0.793752355231755,0.766666666666667,0.91358024691358,0.541666666666667,0.71225937183384
"wireless",2,"test","notcovered","IntreesRRFVote",0.99236641221374,0.99236641221374,0.5,0.996168582375479,0.99236641221374,0.99236641221374,0.5,0.996168582375479,NA,NA,NA,NA
"wireless",2,"train","all","IntreesVote",0.919285714285714,0.930750896938282,0.92050665051032,0.920210428188147,0.927044952100221,0.935666504652244,0.92810180382291,0.927152914454495,0.674418604651163,0.827380952380952,0.701767676767677,0.665930735930736
"wireless",2,"train","covered","IntreesVote",0.910662824207493,0.926237964719938,0.689741776598908,0.914354263556885,0.917821782178218,0.929591842898477,0.694484600113698,0.920415856331052,0.67741935483871,0.880952380952381,0.525,0.654808959156785
"wireless",2,"train","notcovered","IntreesVote",0.944289693593315,0.944289693593315,0.333333333333333,0.97134670487106,0.953890489913545,0.953890489913545,0.333333333333333,0.976401179941003,0.666666666666667,0.666666666666667,0.5,0.8
