"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect"
"BCo",1,"train","all","PreSelectedRules",0.987755102040816,0.983240223463687,0.990536277602524,0.986700202663578,0.989669421487603,0.985549132947977,0.992088607594937,0.988681380871534,0.833333333333333,0.833333333333333,0.5,0.909090909090909
"BCo",1,"train","covered","PreSelectedRules",0.987755102040816,0.983240223463687,0.990536277602524,0.986700202663578,0.989669421487603,0.985549132947977,0.992088607594937,0.988681380871534,0.833333333333333,0.833333333333333,0.5,0.909090909090909
"BCo",1,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BCo",1,"test","all","PreSelectedRules",0.966507177033493,0.958823529411765,0.973282442748092,0.964802117165885,0.96551724137931,0.955696202531646,0.973282442748092,0.963095701856902,1,1,1,1
"BCo",1,"test","covered","PreSelectedRules",0.966507177033493,0.958823529411765,0.973282442748092,0.964802117165885,0.96551724137931,0.955696202531646,0.973282442748092,0.963095701856902,1,1,1,1
"BCo",1,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BCo",1,"train","all","OptimalRules",0.981632653061224,0.98051045780313,0.979239984682993,0.979869907565902,0.983471074380165,0.981766124171187,0.981766124171187,0.981766124171187,0.833333333333333,0.75,0.9,0.777777777777778
"BCo",1,"train","covered","OptimalRules",0.99163179916318,0.988372093023256,0.993548387096774,0.99087089381207,0.99154334038055,0.988095238095238,0.993527508090615,0.99071857462423,1,1,1,1
"BCo",1,"train","notcovered","OptimalRules",0.583333333333333,0.583333333333333,0.5,0.736842105263158,0.636363636363636,0.636363636363636,0.5,0.777777777777778,0,0,0,NA
"BCo",1,"test","all","OptimalRules",0.971291866028708,0.978102189781022,0.961538461538462,0.968805970149254,0.975369458128079,0.981617647058824,0.965277777777778,0.972651092609059,0.833333333333333,0.5,0.833333333333333,0.909090909090909
"BCo",1,"test","covered","OptimalRules",0.98,0.984375,0.973684210526316,0.978549978549978,0.984536082474227,0.988188976377953,0.978571428571429,0.983074999272981,0.833333333333333,0.5,0.833333333333333,0.909090909090909
"BCo",1,"test","notcovered","OptimalRules",0.777777777777778,0.777777777777778,0.5,0.875,0.777777777777778,0.777777777777778,0.5,0.875,NA,NA,NA,NA
"BCo",1,"train","all","OPTSTEL",0.981632653061224,0.98051045780313,0.979239984682993,0.979869907565902,0.983471074380165,0.981766124171187,0.981766124171187,0.981766124171187,0.833333333333333,0.75,0.9,0.777777777777778
"BCo",1,"train","covered","OPTSTEL",0.99163179916318,0.988372093023256,0.993548387096774,0.99087089381207,0.99154334038055,0.988095238095238,0.993527508090615,0.99071857462423,1,1,1,1
"BCo",1,"train","notcovered","OPTSTEL",0.583333333333333,0.583333333333333,0.5,0.736842105263158,0.636363636363636,0.636363636363636,0.5,0.777777777777778,0,0,0,NA
