"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect"
"auto",1,"train","all","PreSelectedRules",0.944055944055944,0.935695970695971,0.788027531756535,0.939701526543632,0.944055944055944,0.935695970695971,0.788027531756535,0.939701526543632,NA,NA,NA,NA
"auto",1,"train","covered","PreSelectedRules",0.944055944055944,0.935695970695971,0.788027531756535,0.939701526543632,0.944055944055944,0.935695970695971,0.788027531756535,0.939701526543632,NA,NA,NA,NA
"auto",1,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"auto",1,"test","all","PreSelectedRules",0.870967741935484,0.927777777777778,0.807282913165266,0.833603259485612,0.882352941176471,0.947826086956522,0.816666666666667,0.841428571428571,0.818181818181818,0.825,0.75,0.853174603174603
"auto",1,"test","covered","PreSelectedRules",0.870967741935484,0.927777777777778,0.807282913165266,0.833603259485612,0.882352941176471,0.947826086956522,0.816666666666667,0.841428571428571,0.818181818181818,0.825,0.75,0.853174603174603
"auto",1,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"auto",1,"train","all","OptimalRules",0.979020979020979,0.974780701754386,0.980956824685828,0.977692888134314,0.979020979020979,0.974780701754386,0.980956824685828,0.977692888134314,NA,NA,NA,NA
"auto",1,"train","covered","OptimalRules",0.992857142857143,0.995614035087719,0.988095238095238,0.991604938271605,0.992857142857143,0.995614035087719,0.988095238095238,0.991604938271605,NA,NA,NA,NA
"auto",1,"train","notcovered","OptimalRules",0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.5,NA,NA,NA,NA
"auto",1,"test","all","OptimalRules",0.838709677419355,0.701388888888889,0.832306255835668,0.831047257612722,0.882352941176471,0.88116458704694,0.883748114630468,0.874901960784314,0.636363636363636,0.458333333333333,0.5,0.869047619047619
"auto",1,"test","covered","OptimalRules",0.909090909090909,0.784722222222222,0.870714285714286,0.896080139372822,0.955555555555556,0.970053475935829,0.938235294117647,0.950140056022409,0.7,0.55,0.55,0.904761904761905
"auto",1,"test","notcovered","OptimalRules",0.285714285714286,0.285714285714286,0.25,0.444444444444444,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0,0,0,NA
"auto",1,"train","all","OPTSTEL",0.979020979020979,0.988811313999284,0.973391812865497,0.980237050960735,0.979020979020979,0.988811313999284,0.973391812865497,0.980237050960735,NA,NA,NA,NA
"auto",1,"train","covered","OPTSTEL",0.992805755395683,0.995614035087719,0.988095238095238,0.991604938271605,0.992805755395683,0.995614035087719,0.988095238095238,0.991604938271605,NA,NA,NA,NA
"auto",1,"train","notcovered","OPTSTEL",0.5,0.5,0.333333333333333,0.666666666666667,0.5,0.5,0.333333333333333,0.666666666666667,NA,NA,NA,NA
"auto",1,"test","all","OPTSTEL",0.82258064516129,0.73886684303351,0.78468720821662,0.807349778621126,0.843137254901961,0.920948616600791,0.817081447963801,0.846666666666667,0.727272727272727,0.5,0.55,0.841269841269841
"auto",1,"test","covered","OPTSTEL",0.909090909090909,0.773743386243386,0.870714285714286,0.888949579831933,0.955555555555556,0.970053475935829,0.938235294117647,0.950140056022409,0.7,0.5,0.55,0.841269841269841
"auto",1,"test","notcovered","OPTSTEL",0.142857142857143,0.142857142857143,0.25,0.25,0,0,0,NA,1,1,1,1
"auto",1,"train","all","IntreesRRFVote",0.853146853146853,0.853162558481707,0.705124594206341,0.834447946352461,0.853146853146853,0.853162558481707,0.705124594206341,0.834447946352461,NA,NA,NA,NA
"auto",1,"train","covered","IntreesRRFVote",0.853146853146853,0.853162558481707,0.705124594206341,0.834447946352461,0.853146853146853,0.853162558481707,0.705124594206341,0.834447946352461,NA,NA,NA,NA
"auto",1,"train","notcovered","IntreesRRFVote",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"auto",1,"test","all","IntreesRRFVote",0.854838709677419,0.834047619047619,0.841830065359477,0.825781151170145,0.862745098039216,0.844098883572568,0.853846153846154,0.841269841269841,0.818181818181818,0.825,0.75,0.853174603174603
"auto",1,"test","covered","IntreesRRFVote",0.854838709677419,0.834047619047619,0.841830065359477,0.825781151170145,0.862745098039216,0.844098883572568,0.853846153846154,0.841269841269841,0.818181818181818,0.825,0.75,0.853174603174603
"auto",1,"test","notcovered","IntreesRRFVote",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"auto",1,"train","all","IntreesVote",0.93006993006993,0.920842105263158,0.784784575882,0.928108014311143,0.93006993006993,0.920842105263158,0.784784575882,0.928108014311143,NA,NA,NA,NA
"auto",1,"train","covered","IntreesVote",0.935251798561151,0.923798627002288,0.792118553960659,0.934179566563467,0.935251798561151,0.923798627002288,0.792118553960659,0.934179566563467,NA,NA,NA,NA
"auto",1,"train","notcovered","IntreesVote",0.75,0.75,0.5,0.857142857142857,0.75,0.75,0.5,0.857142857142857,NA,NA,NA,NA
"auto",1,"test","all","IntreesVote",0.806451612903226,0.84952380952381,0.760480859010271,0.790923677163173,0.823529411764706,0.847272727272727,0.784938590820944,0.806526806526807,0.727272727272727,0.805555555555556,0.55,0.85
"auto",1,"test","covered","IntreesVote",0.833333333333333,0.860512820512821,0.806195144724556,0.820248759375793,0.857142857142857,0.861818181818182,0.834938590820944,0.83963963963964,0.727272727272727,0.805555555555556,0.55,0.85
