"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect"
"XOR",1,"train","all","PreSelectedRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","covered","PreSelectedRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XOR",1,"test","all","PreSelectedRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","covered","PreSelectedRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XOR",1,"train","all","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","covered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","notcovered","OptimalRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XOR",1,"test","all","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","notcovered","OptimalRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XOR",1,"train","all","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","covered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","all","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","all","IntreesRRFVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","covered","IntreesRRFVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","notcovered","IntreesRRFVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","all","IntreesRRFVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","covered","IntreesRRFVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","notcovered","IntreesRRFVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","all","IntreesVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","covered","IntreesVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","notcovered","IntreesVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","all","IntreesVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","covered","IntreesVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","notcovered","IntreesVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","all","IntreesSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","covered","IntreesSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"train","notcovered","IntreesSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","all","IntreesSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","covered","IntreesSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",1,"test","notcovered","IntreesSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",2,"train","all","PreSelectedRules",0.843537414965986,0.835714285714286,0.885,0.836737650296972,1,1,1,1,0,0,0,NA
"XOR",2,"train","covered","PreSelectedRules",0.843537414965986,0.835714285714286,0.885,0.836737650296972,1,1,1,1,0,0,0,NA
"XOR",2,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XOR",2,"test","all","PreSelectedRules",0.825396825396825,0.816666666666667,0.875,0.816326530612245,1,1,1,1,0,0,0,NA
"XOR",2,"test","covered","PreSelectedRules",0.825396825396825,0.816666666666667,0.875,0.816326530612245,1,1,1,1,0,0,0,NA
"XOR",2,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XOR",2,"train","all","OptimalRules",0.843537414965986,0.835714285714286,0.885,0.836737650296972,1,1,1,1,0,0,0,NA
"XOR",2,"train","covered","OptimalRules",0.843537414965986,0.835714285714286,0.885,0.836737650296972,1,1,1,1,0,0,0,NA
"XOR",2,"train","notcovered","OptimalRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XOR",2,"test","all","OptimalRules",0.825396825396825,0.816666666666667,0.875,0.816326530612245,1,1,1,1,0,0,0,NA
"XOR",2,"test","covered","OptimalRules",0.825396825396825,0.816666666666667,0.875,0.816326530612245,1,1,1,1,0,0,0,NA
"XOR",2,"test","notcovered","OptimalRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XOR",2,"train","all","OPTSTEL",0.843537414965986,0.835714285714286,0.885,0.836737650296972,1,1,1,1,0,0,0,NA
"XOR",2,"train","covered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"XOR",2,"train","notcovered","OPTSTEL",0.671428571428571,0.671428571428571,0.5,0.803418803418803,1,1,1,1,0,0,0,NA
"XOR",2,"test","all","OPTSTEL",0.825396825396825,0.816666666666667,0.875,0.816326530612245,1,1,1,1,0,0,0,NA
"XOR",2,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
