"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max"
"wireless",1,"RF",4.85,1,4,5,6,7
"wireless",1,"CART",3.2,2,3,3,4,4
"wireless",1,"PreSelectedRules",4.82,1,4,5,6,6
"wireless",1,"OptimalRules",3.5,2,2.75,3.5,4.25,5
"wireless",1,"OPTSTEL",3.5,2,2.75,3.5,4.25,5
"wireless",1,"IntreesRRFVote",2.33,2,2,2,2.75,3
"wireless",1,"IntreesVote",2.2,2,2,2,2,3
"wireless",1,"IntreesSTEL",2.2,2,2,2,2,3
"wireless",2,"RF",4.79,1,4,5,6,7
"wireless",2,"CART",3.4,3,3,3,4,4
"wireless",2,"PreSelectedRules",4.75,1,4,5,6,6
"wireless",2,"OptimalRules",3.62,1,4,4,4,5
"wireless",2,"OPTSTEL",3.62,1,4,4,4,5
"wireless",2,"IntreesRRFVote",2.14,1,2,2,2,4
"wireless",2,"IntreesVote",2,2,2,2,2,2
"wireless",2,"IntreesSTEL",2,2,2,2,2,2
"wireless",3,"RF",4.78,1,4,5,6,7
"wireless",3,"CART",3.4,3,3,3,4,4
"wireless",3,"PreSelectedRules",4.78,1,4,5,6,6
"wireless",3,"OptimalRules",3.31,1,2,4,4,5
"wireless",3,"OPTSTEL",3.31,1,2,4,4,5
"wireless",3,"IntreesRRFVote",2.29,1,2,2,3,3
"wireless",3,"IntreesVote",2.4,2,2,2,3,3
"wireless",3,"IntreesSTEL",2.4,2,2,2,3,3
"wireless",4,"RF",4.8,1,4,5,6,7
"wireless",4,"CART",3.2,2,3,3,4,4
"wireless",4,"PreSelectedRules",4.72,1,4,5,6,6
"wireless",4,"OptimalRules",3.45,2,2.5,4,4,6
"wireless",4,"OPTSTEL",3.45,2,2.5,4,4,6
"wireless",4,"IntreesRRFVote",2.14,1,1.5,2,2.5,4
"wireless",4,"IntreesVote",1.6,1,1,2,2,2
"wireless",4,"IntreesSTEL",1.6,1,1,2,2,2
"wireless",5,"RF",4.81,1,4,5,6,7
"wireless",5,"CART",3.2,2,3,3,4,4
"wireless",5,"PreSelectedRules",4.8,1,4,5,6,6
"wireless",5,"OptimalRules",2.82,1,2,3,3.5,5
"wireless",5,"OPTSTEL",2.82,1,2,3,3.5,5
"wireless",5,"IntreesRRFVote",1.67,1,1,1.5,2,3
"wireless",5,"IntreesVote",1.67,1,1.5,2,2,2
"wireless",5,"IntreesSTEL",1.67,1,1.5,2,2,2
"wireless",6,"RF",4.78,1,4,5,6,7
"wireless",6,"CART",3.2,2,3,3,4,4
"wireless",6,"PreSelectedRules",4.76,1,4,5,6,6
"wireless",6,"OptimalRules",3.46,2,2,4,4,5
"wireless",6,"OPTSTEL",3.46,2,2,4,4,5
"wireless",6,"IntreesRRFVote",2.29,1,1.5,2,3,4
"wireless",6,"IntreesVote",2.2,1,2,2,2,4
"wireless",6,"IntreesSTEL",2.2,1,2,2,2,4
"wireless",7,"RF",4.79,1,4,5,6,7
"wireless",7,"CART",3.2,2,3,3,4,4
"wireless",7,"PreSelectedRules",4.75,1,4,5,6,6
"wireless",7,"OptimalRules",3.21,2,3,3,3.75,6
"wireless",7,"OPTSTEL",3.21,2,3,3,3.75,6
"wireless",7,"IntreesRRFVote",2,1,2,2,2,3
"wireless",7,"IntreesVote",2.25,2,2,2,2.25,3
"wireless",7,"IntreesSTEL",2.25,2,2,2,2.25,3
"wireless",8,"RF",4.77,1,4,5,6,7
"wireless",8,"CART",3.4,3,3,3,4,4
"wireless",8,"PreSelectedRules",4.76,1,4,5,6,6
"wireless",8,"OptimalRules",3.75,1,2.75,4,4.5,6
"wireless",8,"OPTSTEL",3.75,1,2.75,4,4.5,6
"wireless",8,"IntreesRRFVote",2.5,1,2,2.5,3,4
"wireless",8,"IntreesVote",2,1,1.75,2,2.25,3
"wireless",8,"IntreesSTEL",2,1,1.75,2,2.25,3
"wireless",9,"RF",4.73,1,4,5,6,7
"wireless",9,"CART",3.4,3,3,3,4,4
"wireless",9,"PreSelectedRules",4.73,1,4,5,6,6
"wireless",9,"OptimalRules",3.25,2,2.75,3,4,5
"wireless",9,"OPTSTEL",3.25,2,2.75,3,4,5
"wireless",9,"IntreesRRFVote",2.33,1,1.25,2,3.5,4
"wireless",9,"IntreesVote",2.75,1,1.75,3,4,4
"wireless",9,"IntreesSTEL",2.75,1,1.75,3,4,4
"wireless",10,"RF",4.82,1,4,5,6,7
"wireless",10,"CART",3.67,3,3.25,4,4,4
"wireless",10,"PreSelectedRules",4.78,1,4,5,6,6
"wireless",10,"OptimalRules",4,1,3,4,5.75,6
"wireless",10,"OPTSTEL",4.08,1,3,4,6,6
"wireless",10,"IntreesRRFVote",2.57,1,2,3,3,4
"wireless",10,"IntreesVote",2.67,2,2.5,3,3,3
"wireless",10,"IntreesSTEL",2.67,2,2.5,3,3,3
