"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect"
"Iris",1,"train","all","PreSelectedRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"Iris",1,"train","covered","PreSelectedRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"Iris",1,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iris",1,"test","all","PreSelectedRules",1,1,1,1,1,1,1,1,1,1,1,1
"Iris",1,"test","covered","PreSelectedRules",1,1,1,1,1,1,1,1,1,1,1,1
"Iris",1,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iris",1,"train","all","OptimalRules",0.990476190476191,0.990740740740741,0.990476190476191,0.990474246444853,0.990476190476191,0.990740740740741,0.990476190476191,0.990474246444853,NA,NA,NA,NA
"Iris",1,"train","covered","OptimalRules",0.990291262135922,0.990196078431373,0.990476190476191,0.990193957747494,0.990291262135922,0.990196078431373,0.990476190476191,0.990193957747494,NA,NA,NA,NA
"Iris",1,"train","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"Iris",1,"test","all","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1
"Iris",1,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1
"Iris",1,"test","notcovered","OptimalRules",1,1,1,1,NA,NA,NA,NA,1,1,1,1
"Iris",1,"train","all","OPTSTEL",0.990476190476191,0.990740740740741,0.990476190476191,0.990474246444853,0.990476190476191,0.990740740740741,0.990476190476191,0.990474246444853,NA,NA,NA,NA
"Iris",1,"train","covered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"Iris",1,"train","notcovered","OPTSTEL",0.923076923076923,0.923076923076923,0.5,0.96,0.923076923076923,0.923076923076923,0.5,0.96,NA,NA,NA,NA
"Iris",1,"test","all","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1
"Iris",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1
"Iris",1,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1
"Iris",1,"train","all","IntreesRRFVote",0.961904761904762,0.965811965811966,0.961904761904762,0.961779961779962,0.961904761904762,0.965811965811966,0.961904761904762,0.961779961779962,NA,NA,NA,NA
"Iris",1,"train","covered","IntreesRRFVote",0.952941176470588,0.965811965811966,0.911111111111111,0.930699930699931,0.952941176470588,0.965811965811966,0.911111111111111,0.930699930699931,NA,NA,NA,NA
"Iris",1,"train","notcovered","IntreesRRFVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"Iris",1,"test","all","IntreesRRFVote",0.955555555555556,0.962962962962963,0.952380952380952,0.954751131221719,0.976190476190476,0.977777777777778,0.974358974358974,0.975172413793103,0.666666666666667,0.666666666666667,0.5,0.8
"Iris",1,"test","covered","IntreesRRFVote",0.95,0.962962962962963,0.925925925925926,0.938725490196078,0.972972972972973,0.977777777777778,0.958333333333333,0.966283524904215,0.666666666666667,0.666666666666667,0.5,0.8
"Iris",1,"test","notcovered","IntreesRRFVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"Iris",1,"train","all","IntreesVote",0.980952380952381,0.981981981981982,0.980952380952381,0.980936819172113,0.980952380952381,0.981981981981982,0.980952380952381,0.980936819172113,NA,NA,NA,NA
"Iris",1,"train","covered","IntreesVote",0.975903614457831,0.981981981981982,0.948717948717949,0.962962962962963,0.975903614457831,0.981981981981982,0.948717948717949,0.962962962962963,NA,NA,NA,NA
"Iris",1,"train","notcovered","IntreesVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"Iris",1,"test","all","IntreesVote",0.977777777777778,0.980392156862745,0.976190476190476,0.977553310886644,1,1,1,1,0.666666666666667,0.666666666666667,0.5,0.8
"Iris",1,"test","covered","IntreesVote",0.974358974358974,0.980392156862745,0.958333333333333,0.967676767676768,1,1,1,1,0.666666666666667,0.666666666666667,0.5,0.8
"Iris",1,"test","notcovered","IntreesVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"Iris",1,"train","all","IntreesSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"Iris",1,"train","covered","IntreesSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"Iris",1,"train","notcovered","IntreesSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"Iris",1,"test","all","IntreesSTEL",1,1,1,1,1,1,1,1,1,1,1,1
"Iris",1,"test","covered","IntreesSTEL",1,1,1,1,1,1,1,1,1,1,1,1
