"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max"
"banana",1,"RF",1.9,1,2,2,2,2
"banana",1,"CART",2,2,2,2,2,2
"banana",1,"PreSelectedRules",1.87,1,2,2,2,2
"banana",1,"OptimalRules",1.86,1,2,2,2,2
"banana",1,"OPTSTEL",1.86,1,2,2,2,2
"banana",1,"IntreesRRFVote",1.57,1,1,2,2,2
"banana",1,"IntreesVote",1.57,1,1,2,2,2
"banana",1,"IntreesSTEL",1.57,1,1,2,2,2
"banana",2,"RF",1.88,1,2,2,2,2
"banana",2,"CART",2,2,2,2,2,2
"banana",2,"PreSelectedRules",1.86,1,2,2,2,2
"banana",2,"OptimalRules",1.86,1,2,2,2,2
"banana",2,"OPTSTEL",1.86,1,2,2,2,2
"banana",2,"IntreesRRFVote",1.5,1,1,1.5,2,2
"banana",2,"IntreesVote",1.5,1,1,1.5,2,2
"banana",2,"IntreesSTEL",1.5,1,1,1.5,2,2
"banana",3,"RF",1.91,1,2,2,2,2
"banana",3,"CART",2,2,2,2,2,2
"banana",3,"PreSelectedRules",1.87,1,2,2,2,2
"banana",3,"OptimalRules",1.86,1,2,2,2,2
"banana",3,"OPTSTEL",1.86,1,2,2,2,2
"banana",3,"IntreesRRFVote",1.67,1,1.25,2,2,2
"banana",3,"IntreesVote",1.67,1,1.25,2,2,2
"banana",3,"IntreesSTEL",1.67,1,1.25,2,2,2
"banana",4,"RF",1.89,1,2,2,2,2
"banana",4,"CART",2,2,2,2,2,2
"banana",4,"PreSelectedRules",1.88,1,2,2,2,2
"banana",4,"OptimalRules",2,2,2,2,2,2
"banana",4,"OPTSTEL",2,2,2,2,2,2
"banana",4,"IntreesRRFVote",1.43,1,1,1,2,2
"banana",4,"IntreesVote",1.6,1,1,2,2,2
"banana",4,"IntreesSTEL",1.6,1,1,2,2,2
"banana",5,"RF",1.9,1,2,2,2,2
"banana",5,"CART",2,2,2,2,2,2
"banana",5,"PreSelectedRules",1.87,1,2,2,2,2
"banana",5,"OptimalRules",1.86,1,2,2,2,2
"banana",5,"OPTSTEL",1.86,1,2,2,2,2
"banana",5,"IntreesRRFVote",1.5,1,1,1.5,2,2
"banana",5,"IntreesVote",1.67,1,1.25,2,2,2
"banana",5,"IntreesSTEL",1.67,1,1.25,2,2,2
"banana",6,"RF",1.91,1,2,2,2,2
"banana",6,"CART",2,2,2,2,2,2
"banana",6,"PreSelectedRules",1.86,1,2,2,2,2
"banana",6,"OptimalRules",2,2,2,2,2,2
"banana",6,"OPTSTEL",2,2,2,2,2,2
"banana",6,"IntreesRRFVote",1.67,1,1.25,2,2,2
"banana",6,"IntreesVote",1.67,1,1.25,2,2,2
"banana",6,"IntreesSTEL",1.67,1,1.25,2,2,2
"banana",7,"RF",1.9,1,2,2,2,2
"banana",7,"CART",2,2,2,2,2,2
"banana",7,"PreSelectedRules",1.86,1,2,2,2,2
"banana",7,"OptimalRules",1.86,1,2,2,2,2
"banana",7,"OPTSTEL",1.86,1,2,2,2,2
"banana",7,"IntreesRRFVote",1.5,1,1,1.5,2,2
"banana",7,"IntreesVote",1.5,1,1,1.5,2,2
"banana",7,"IntreesSTEL",1.5,1,1,1.5,2,2
"banana",8,"RF",1.88,1,2,2,2,2
"banana",8,"CART",2,2,2,2,2,2
"banana",8,"PreSelectedRules",1.86,1,2,2,2,2
"banana",8,"OptimalRules",1.86,1,2,2,2,2
"banana",8,"OPTSTEL",1.86,1,2,2,2,2
"banana",8,"IntreesRRFVote",1.67,1,1,2,2,2
"banana",8,"IntreesVote",1.83,1,2,2,2,2
"banana",8,"IntreesSTEL",1.83,1,2,2,2,2
"banana",9,"RF",1.9,1,2,2,2,2
"banana",9,"CART",2,2,2,2,2,2
"banana",9,"PreSelectedRules",1.88,1,2,2,2,2
"banana",9,"OptimalRules",2,2,2,2,2,2
"banana",9,"OPTSTEL",2,2,2,2,2,2
"banana",9,"IntreesRRFVote",1.43,1,1,1,2,2
"banana",9,"IntreesVote",1.5,1,1,1.5,2,2
"banana",9,"IntreesSTEL",1.5,1,1,1.5,2,2
"banana",10,"RF",1.91,1,2,2,2,2
"banana",10,"CART",2,2,2,2,2,2
"banana",10,"PreSelectedRules",1.87,1,2,2,2,2
"banana",10,"OptimalRules",2,2,2,2,2,2
"banana",10,"OPTSTEL",2,2,2,2,2,2
"banana",10,"IntreesRRFVote",1.67,1,1.25,2,2,2
"banana",10,"IntreesVote",2,2,2,2,2,2
"banana",10,"IntreesSTEL",2,2,2,2,2,2
