"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
"banana",1,1,0.567441860465116,0.231805929919137,0.517137702946482,1,1,0.5,0.25,"X[,2] %in% c('(-1.1,-0.359]')","'1'","V2"
"banana",1,4,0.825597749648383,0.191644204851752,0.34733756717147,2,4,1,1,"X[,1] %in% c('(-Inf,-1.47]','(-1.47,-0.0156]','(-0.0156,1.2]') & X[,2] %in% c('(0.827,1.86]')","'-1'","V1,V2"
"banana",1,13,0.942708333333333,0.0517520215633423,0.0937957987298486,2,2,1,0.5,"X[,1] %in% c('(1.2, Inf]') & X[,2] %in% c('(-0.359,0.827]')","'-1'","V1,V2"
"banana",1,20,0.888297872340426,0.0506738544474394,0.113048707155743,2,3,1,0.75,"X[,1] %in% c('(1.2, Inf]') & X[,2] %in% c('(-Inf,-1.1]','(0.827,1.86]')","'1'","V1,V2"
"banana",1,27,0.639927073837739,0.295687331536388,0.659651232711966,2,4,1,1,"X[,1] %in% c('(-Inf,-1.47]','(-1.47,-0.0156]','(-0.0156,1.2]') & X[,2] %in% c('(-0.359,0.827]')","'1'","V1,V2"
"banana",1,35,0.993865030674847,0.0439353099730458,0.0980156343956705,2,3,1,0.75,"X[,1] %in% c('(-Inf,-1.47]') & X[,2] %in% c('(-Inf,-1.1]','(-1.1,-0.359]')","'1'","V1,V2"
"banana",1,38,0.851923076923077,0.140161725067385,0.254030288226673,2,3,1,0.75,"X[,1] %in% c('(-1.47,-0.0156]','(-0.0156,1.2]') & X[,2] %in% c('(-Inf,-1.1]')","'-1'","V1,V2"
"banana",2,3,0.651162790697674,0.289757412398922,0.646422128683103,2,4,1,0.8,"X[,1] %in% c('(-Inf,-1.47]','(-1.47,-0.0156]','(-0.0156,1.2]') & X[,2] %in% c('(-0.359,0.827]')","'1'","V1,V2"
"banana",2,4,0.860853432282004,0.145283018867925,0.263312164142648,2,3,1,0.6,"X[,1] %in% c('(-1.47,-0.0156]','(-0.0156,1.2]') & X[,2] %in% c('(-Inf,-1.1]')","'-1'","V1,V2"
"banana",2,6,0.83008356545961,0.193530997304582,0.350757205666829,2,4,1,0.8,"X[,1] %in% c('(-Inf,-1.47]','(-1.47,-0.0156]','(-0.0156,1.2]') & X[,2] %in% c('(0.827,1.86]')","'-1'","V1,V2"
"banana",2,15,0.566820276497696,0.233962264150943,0.521948286229705,1,1,0.5,0.2,"X[,2] %in% c('(-1.1,-0.359]')","'1'","V2"
"banana",2,19,0.914772727272727,0.0474393530997305,0.105832832230908,2,3,1,0.6,"X[,1] %in% c('(1.2, Inf]') & X[,2] %in% c('(-Inf,-1.1]','(0.827,1.86]')","'1'","V1,V2"
"banana",2,21,0.947368421052632,0.0512129380053908,0.092818759159746,2,2,1,0.4,"X[,1] %in% c('(1.2, Inf]') & X[,2] %in% c('(-0.359,0.827]')","'-1'","V1,V2"
"banana",2,32,0.993630573248408,0.0423180592991914,0.0944076969332531,2,3,1,0.6,"X[,1] %in% c('(-Inf,-1.47]') & X[,2] %in% c('(-Inf,-1.1]','(-1.1,-0.359]')","'1'","V1,V2"
"banana",3,11,0.569124423963134,0.233962264150943,0.521948286229705,1,1,0.5,0.2,"X[,2] %in% c('(-1.1,-0.359]')","'1'","V2"
"banana",3,12,0.8561872909699,0.0805929919137466,0.146067415730337,2,3,1,0.6,"X[,1] %in% c('(-Inf,-1.47]','(1.2, Inf]') & X[,2] %in% c('(-0.359,0.827]')","'-1'","V1,V2"
"banana",3,14,0.902702702702703,0.0498652291105121,0.111244738424534,2,3,1,0.6,"X[,1] %in% c('(1.2, Inf]') & X[,2] %in% c('(-Inf,-1.1]','(0.827,1.86]')","'1'","V1,V2"
"banana",3,15,0.994117647058824,0.045822102425876,0.102224894768491,2,3,1,0.6,"X[,1] %in% c('(-Inf,-1.47]') & X[,2] %in% c('(-Inf,-1.1]','(-1.1,-0.359]')","'1'","V1,V2"
"banana",3,18,0.682952182952183,0.259299191374663,0.578472639807577,2,3,1,0.6,"X[,1] %in% c('(-1.47,-0.0156]','(-0.0156,1.2]') & X[,2] %in% c('(-0.359,0.827]')","'1'","V1,V2"
"banana",3,27,0.860294117647059,0.146630727762803,0.265754763067904,2,3,1,0.6,"X[,1] %in% c('(-1.47,-0.0156]','(-0.0156,1.2]') & X[,2] %in% c('(-Inf,-1.1]')","'-1'","V1,V2"
"banana",3,41,0.821782178217822,0.190566037735849,0.345383488031265,2,4,1,0.8,"X[,1] %in% c('(-Inf,-1.47]','(-1.47,-0.0156]','(-0.0156,1.2]') & X[,2] %in% c('(0.827,1.86]')","'-1'","V1,V2"
"banana",4,2,0.652908067542214,0.28733153638814,0.641010222489477,2,4,1,0.8,"X[,1] %in% c('(-Inf,-1.47]','(-1.47,-0.0156]','(-0.0156,1.2]') & X[,2] %in% c('(-0.359,0.827]')","'1'","V1,V2"
"banana",4,3,0.872832369942196,0.0466307277628032,0.104028863499699,2,3,1,0.6,"X[,1] %in% c('(1.2, Inf]') & X[,2] %in% c('(-Inf,-1.1]','(0.827,1.86]')","'1'","V1,V2"
"banana",4,8,1,0.0477088948787062,0.106434155141311,2,3,1,0.6,"X[,1] %in% c('(-Inf,-1.47]') & X[,2] %in% c('(-Inf,-1.1]','(-1.1,-0.359]')","'1'","V1,V2"
"banana",4,20,0.784586815227484,0.290296495956873,0.526135808500244,2,4,1,0.8,"X[,1] %in% c('(-1.47,-0.0156]') & X[,2] %in% c('(-Inf,-1.1]','(-1.1,-0.359]','(0.827,1.86]')","'-1'","V1,V2"
"banana",4,37,0.727598566308244,0.150404312668464,0.272594040058622,2,3,1,0.6,"X[,1] %in% c('(-0.0156,1.2]') & X[,2] %in% c('(-Inf,-1.1]','(0.827,1.86]')","'-1'","V1,V2"
