"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect"
"TICTACTOE",1,"train","all","PreSelectedRules",0.96865671641791,0.957317073170732,0.976404494382022,0.965624152514421,0.972768532526475,0.962809917355372,0.979405034324943,0.970172676587381,0.666666666666667,0.625,0.8125,0.584615384615385
"TICTACTOE",1,"train","covered","PreSelectedRules",0.96865671641791,0.957317073170732,0.976404494382022,0.965624152514421,0.972768532526475,0.962809917355372,0.979405034324943,0.970172676587381,0.666666666666667,0.625,0.8125,0.584615384615385
"TICTACTOE",1,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TICTACTOE",1,"test","all","PreSelectedRules",0.902777777777778,0.87870538415003,0.926818181818182,0.893259914226717,0.927480916030534,0.905114484818318,0.94410340358775,0.919391142417618,0.653846153846154,0.71875,0.763157894736842,0.649175412293853
"TICTACTOE",1,"test","covered","PreSelectedRules",0.902777777777778,0.87870538415003,0.926818181818182,0.893259914226717,0.927480916030534,0.905114484818318,0.94410340358775,0.919391142417618,0.653846153846154,0.71875,0.763157894736842,0.649175412293853
"TICTACTOE",1,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TICTACTOE",1,"train","all","OptimalRules",0.973134328358209,0.964890227146491,0.976479400749064,0.970268911043399,0.986384266263237,0.982401342390425,0.987526560967636,0.984887859227703,0,0,0,NA
"TICTACTOE",1,"train","covered","OptimalRules",0.989296636085627,0.987486023011088,0.988573523250943,0.988026583182293,0.996918335901387,0.997685185185185,0.995433789954338,0.996546329210924,0,0,0,NA
"TICTACTOE",1,"train","notcovered","OptimalRules",0.3125,0.3125,0.5,0.476190476190476,0.416666666666667,0.416666666666667,0.5,0.588235294117647,0,0,0,NA
"TICTACTOE",1,"test","all","OptimalRules",0.892361111111111,0.866588602654176,0.900227272727273,0.879219145280645,0.973282442748092,0.960227272727273,0.980662983425414,0.969430785898825,0.0769230769230769,0.111111111111111,0.0526315789473684,0.142857142857143
"TICTACTOE",1,"test","covered","OptimalRules",0.915750915750916,0.891985428051002,0.915123456790123,0.902081871345029,1,1,1,1,0.08,0.111111111111111,0.0555555555555556,0.148148148148148
"TICTACTOE",1,"test","notcovered","OptimalRules",0.466666666666667,0.466666666666667,0.5,0.636363636363636,0.5,0.5,0.5,0.666666666666667,0,0,0,NA
"TICTACTOE",1,"train","all","OPTSTEL",0.982089552238806,0.982041540275524,0.97772784019975,0.979835675805821,0.989409984871407,0.992117117117117,0.984375,0.988090733834207,0.444444444444444,0.4,0.25,0.615384615384615
"TICTACTOE",1,"train","covered","OPTSTEL",0.989197530864197,0.987437345682283,0.988508920985556,0.98796992481203,0.996889580093313,0.997652582159624,0.995433789954338,0.996529951430113,0,0,0,NA
"TICTACTOE",1,"train","notcovered","OPTSTEL",0.772727272727273,0.772727272727273,0.5,0.871794871794872,0.722222222222222,0.722222222222222,0.5,0.838709677419355,1,1,1,1
"TICTACTOE",1,"test","all","OPTSTEL",0.895833333333333,0.875757575757576,0.880454545454545,0.878041894867596,0.973282442748092,0.981382978723404,0.95679012345679,0.967934259987761,0.115384615384615,0.15,0.0789473684210526,0.206896551724138
"TICTACTOE",1,"test","covered","OPTSTEL",0.915441176470588,0.891880341880342,0.914905306702863,0.901917438815986,1,1,1,1,0.08,0.111111111111111,0.0555555555555556,0.148148148148148
"TICTACTOE",1,"test","notcovered","OPTSTEL",0.5625,0.5625,0.5,0.72,0.533333333333333,0.533333333333333,0.5,0.695652173913044,1,1,1,1
"TICTACTOE",1,"train","all","IntreesRRFVote",0.985074626865672,0.980406078355964,0.986566791510612,0.983378979122013,0.993948562783661,0.992213406571051,0.994335362863681,0.993261977573904,0.333333333333333,0.375,0.1875,0.5
"TICTACTOE",1,"train","covered","IntreesRRFVote",0.965367965367965,0.965367965367965,0.5,0.982378854625551,0.986725663716814,0.986725663716814,0.5,0.993318485523385,0,0,0,NA
"TICTACTOE",1,"train","notcovered","IntreesRRFVote",0.995444191343964,0.995444191343964,0.5,0.997716894977169,0.997701149425287,0.997701149425287,0.5,0.998849252013809,0.75,0.75,0.5,0.857142857142857
"TICTACTOE",1,"test","all","IntreesRRFVote",0.909722222222222,0.887110633727175,0.909545454545455,0.896774193548387,0.980916030534351,0.979258241758242,0.975956619603028,0.977584997347843,0.192307692307692,0.243055555555556,0.221804511278195,0.191111111111111
"TICTACTOE",1,"test","covered","IntreesRRFVote",0.816326530612245,0.816326530612245,0.5,0.898876404494382,0.975,0.975,0.5,0.987341772151899,0.111111111111111,0.111111111111111,0.5,0.2
