"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
"indian",1,86,0.875,0.0196078431372549,0.0683760683760684,5,8,0.833333333333333,0.4,"X[,1] %in% c('(17.8,44.5]') & X[,3] %in% c('(-Inf,0.5]','(0.5,1.84]') & X[,6] %in% c('(-Inf,11]','(11,45.2]') & X[,8] %in% c('(5.86,6.39]') & X[,9] %in% c('(2.15,3.31]','(3.31,4.2]')","'2'","V1,V3,V6,V8,V9"
"indian",1,112,0.975609756097561,0.100490196078431,0.140893470790378,2,5,0.333333333333333,0.25,"X[,3] %in% c('(1.84,6.97]','(8.54, Inf]') & X[,4] %in% c('(-Inf,0.15]','(0.15,0.83]','(4.93, Inf]')","'1'","V3,V4"
"indian",1,113,1,0.0588235294117647,0.0824742268041237,3,7,0.5,0.35,"X[,3] %in% c('(1.84,6.97]','(8.54, Inf]') & X[,4] %in% c('(0.83,1.29]','(1.29,4.93]') & X[,9] %in% c('(-Inf,2.15]','(4.2,4.75]','(4.75, Inf]')","'1'","V3,V4,V9"
"indian",1,131,0.722222222222222,0.0441176470588235,0.0618556701030928,6,15,1,0.75,"X[,1] %in% c('(-Inf,17.8]','(17.8,44.5]','(44.5,68.3]') & X[,3] %in% c('(-Inf,0.5]','(0.5,1.84]','(6.97,8.54]') & X[,5] %in% c('(87.5,273]') & X[,6] %in% c('(11,45.2]','(45.2,174]','(174, Inf]') & X[,8] %in% c('(7.93, Inf]') & X[,9] %in% c('(-Inf,2.15]','(2.15,3.31]','(3.31,4.2]','(4.75, Inf]')","'1'","V1,V3,V5,V6,V8,V9"
"indian",1,144,0.95,0.0490196078431373,0.0687285223367698,4,11,0.666666666666667,0.55,"X[,3] %in% c('(1.84,6.97]','(6.97,8.54]','(8.54, Inf]') & X[,5] %in% c('(-Inf,87.5]','(273,1.42e+03]','(1.42e+03, Inf]') & X[,7] %in% c('(10.5,100]') & X[,10] %in% c('(0.612,1.02]','(1.02,1.11]','(1.11,1.59]','(1.59, Inf]')","'1'","V3,V5,V7,V10"
"indian",1,160,0.941176470588235,0.0416666666666667,0.0584192439862543,5,13,0.833333333333333,0.65,"X[,1] %in% c('(17.8,44.5]','(44.5,68.3]','(68.3, Inf]') & X[,3] %in% c('(0.5,1.84]') & X[,5] %in% c('(-Inf,87.5]','(273,1.42e+03]','(1.42e+03, Inf]') & X[,6] %in% c('(-Inf,11]','(11,45.2]') & X[,8] %in% c('(-Inf,4.5]','(4.5,5.86]','(6.39,7.93]','(7.93, Inf]')","'1'","V1,V3,V5,V6,V8"
"indian",1,167,0.894736842105263,0.0465686274509804,0.0652920962199313,5,15,0.833333333333333,0.75,"X[,3] %in% c('(0.5,1.84]','(6.97,8.54]') & X[,4] %in% c('(-Inf,0.15]','(0.83,1.29]','(1.29,4.93]','(4.93, Inf]') & X[,5] %in% c('(87.5,273]') & X[,8] %in% c('(-Inf,4.5]','(5.86,6.39]','(6.39,7.93]','(7.93, Inf]') & X[,10] %in% c('(-Inf,0.612]','(0.612,1.02]','(1.02,1.11]','(1.59, Inf]')","'1'","V3,V4,V5,V8,V10"
"indian",1,192,0.833333333333333,0.0147058823529412,0.0512820512820513,6,10,1,0.5,"X[,2] %in% c('Female') & X[,4] %in% c('(-Inf,0.15]','(0.15,0.83]') & X[,6] %in% c('(11,45.2]','(45.2,174]','(174, Inf]') & X[,8] %in% c('(4.5,5.86]') & X[,9] %in% c('(2.15,3.31]','(3.31,4.2]') & X[,10] %in% c('(0.612,1.02]')","'2'","V2,V4,V6,V8,V9,V10"
"indian",1,205,0.615384615384615,0.0318627450980392,0.111111111111111,3,6,0.5,0.3,"X[,1] %in% c('(-Inf,17.8]') & X[,4] %in% c('(-Inf,0.15]','(0.15,0.83]') & X[,5] %in% c('(-Inf,87.5]','(273,1.42e+03]','(1.42e+03, Inf]')","'2'","V1,V4,V5"
"indian",1,216,0.777777777777778,0.0220588235294118,0.0769230769230769,4,5,0.666666666666667,0.25,"X[,1] %in% c('(17.8,44.5]') & X[,4] %in% c('(-Inf,0.15]','(0.15,0.83]') & X[,7] %in% c('(10.5,100]') & X[,9] %in% c('(4.2,4.75]')","'2'","V1,V4,V7,V9"
"indian",1,222,0.75,0.0490196078431373,0.0687285223367698,6,14,1,0.7,"X[,1] %in% c('(17.8,44.5]','(44.5,68.3]') & X[,3] %in% c('(-Inf,0.5]','(0.5,1.84]') & X[,4] %in% c('(-Inf,0.15]','(0.15,0.83]','(0.83,1.29]') & X[,6] %in% c('(-Inf,11]','(11,45.2]') & X[,8] %in% c('(4.5,5.86]','(6.39,7.93]','(7.93, Inf]') & X[,10] %in% c('(-Inf,0.612]','(1.02,1.11]')","'1'","V1,V3,V4,V6,V8,V10"
"indian",1,248,0.714285714285714,0.0343137254901961,0.11965811965812,6,13,1,0.65,"X[,1] %in% c('(-Inf,17.8]','(17.8,44.5]') & X[,4] %in% c('(-Inf,0.15]','(0.15,0.83]','(0.83,1.29]') & X[,6] %in% c('(-Inf,11]','(11,45.2]') & X[,8] %in% c('(-Inf,4.5]','(4.5,5.86]','(6.39,7.93]','(7.93, Inf]') & X[,9] %in% c('(3.31,4.2]') & X[,10] %in% c('(1.11,1.59]')","'2'","V1,V4,V6,V8,V9,V10"
"indian",1,262,0.875,0.0196078431372549,0.0683760683760684,6,9,1,0.45,"X[,1] %in% c('(17.8,44.5]') & X[,2] %in% c('Male') & X[,4] %in% c('(-Inf,0.15]','(0.15,0.83]') & X[,7] %in% c('(10.5,100]') & X[,8] %in% c('(-Inf,4.5]','(5.86,6.39]') & X[,10] %in% c('(-Inf,0.612]','(0.612,1.02]')","'2'","V1,V2,V4,V7,V8,V10"
"indian",1,277,0.714285714285714,0.017156862745098,0.0598290598290598,5,8,0.833333333333333,0.4,"X[,1] %in% c('(17.8,44.5]') & X[,3] %in% c('(1.84,6.97]','(8.54, Inf]') & X[,4] %in% c('(0.83,1.29]','(1.29,4.93]') & X[,6] %in% c('(11,45.2]') & X[,9] %in% c('(2.15,3.31]','(3.31,4.2]')","'2'","V1,V3,V4,V6,V9"
"indian",1,288,1,0.0441176470588235,0.0618556701030928,6,16,1,0.8,"X[,1] %in% c('(17.8,44.5]','(44.5,68.3]','(68.3, Inf]') & X[,2] %in% c('Male') & X[,4] %in% c('(0.15,0.83]','(0.83,1.29]','(1.29,4.93]','(4.93, Inf]') & X[,5] %in% c('(-Inf,87.5]','(273,1.42e+03]','(1.42e+03, Inf]') & X[,6] %in% c('(11,45.2]') & X[,10] %in% c('(0.612,1.02]','(1.02,1.11]','(1.11,1.59]','(1.59, Inf]')","'1'","V1,V2,V4,V5,V6,V10"
"indian",1,302,0.875,0.0196078431372549,0.0683760683760684,5,9,0.833333333333333,0.45,"X[,1] %in% c('(-Inf,17.8]','(44.5,68.3]','(68.3, Inf]') & X[,3] %in% c('(-Inf,0.5]','(0.5,1.84]') & X[,5] %in% c('(87.5,273]') & X[,8] %in% c('(5.86,6.39]') & X[,10] %in% c('(1.02,1.11]','(1.11,1.59]')","'2'","V1,V3,V5,V8,V10"
"indian",1,308,0.971830985915493,0.174019607843137,0.243986254295533,4,14,0.666666666666667,0.7,"X[,1] %in% c('(17.8,44.5]','(44.5,68.3]','(68.3, Inf]') & X[,4] %in% c('(-Inf,0.15]','(0.15,0.83]','(1.29,4.93]','(4.93, Inf]') & X[,7] %in% c('(-Inf,10.5]','(100,2.58e+03]','(2.58e+03, Inf]') & X[,10] %in% c('(-Inf,0.612]','(0.612,1.02]','(1.02,1.11]','(1.11,1.59]')","'1'","V1,V4,V7,V10"
"indian",1,318,0.933333333333333,0.0367647058823529,0.0515463917525773,5,12,0.833333333333333,0.6,"X[,1] %in% c('(17.8,44.5]','(44.5,68.3]','(68.3, Inf]') & X[,3] %in% c('(0.5,1.84]') & X[,6] %in% c('(45.2,174]','(174, Inf]') & X[,8] %in% c('(-Inf,4.5]','(6.39,7.93]','(7.93, Inf]') & X[,9] %in% c('(-Inf,2.15]','(2.15,3.31]','(4.75, Inf]')","'1'","V1,V3,V6,V8,V9"
"indian",1,325,0.666666666666667,0.0367647058823529,0.0515463917525773,6,10,1,0.5,"X[,1] %in% c('(44.5,68.3]','(68.3, Inf]') & X[,2] %in% c('Female') & X[,4] %in% c('(0.15,0.83]') & X[,6] %in% c('(-Inf,11]','(11,45.2]') & X[,7] %in% c('(10.5,100]') & X[,9] %in% c('(-Inf,2.15]','(3.31,4.2]','(4.2,4.75]')","'1'","V1,V2,V4,V6,V7,V9"
"indian",1,328,0.933333333333333,0.0367647058823529,0.0515463917525773,6,14,1,0.7,"X[,3] %in% c('(0.5,1.84]','(6.97,8.54]') & X[,4] %in% c('(0.15,0.83]','(0.83,1.29]','(1.29,4.93]','(4.93, Inf]') & X[,6] %in% c('(45.2,174]','(174, Inf]') & X[,7] %in% c('(10.5,100]') & X[,8] %in% c('(-Inf,4.5]','(4.5,5.86]','(5.86,6.39]','(7.93, Inf]') & X[,10] %in% c('(0.612,1.02]')","'1'","V3,V4,V6,V7,V8,V10"
"indian",1,338,0.666666666666667,0.0147058823529412,0.0512820512820513,3,4,0.5,0.2,"X[,4] %in% c('(-Inf,0.15]','(0.15,0.83]') & X[,5] %in% c('(87.5,273]') & X[,10] %in% c('(1.59, Inf]')","'2'","V4,V5,V10"
"indian",1,347,0.611111111111111,0.0441176470588235,0.0618556701030928,6,11,1,0.55,"X[,1] %in% c('(-Inf,17.8]','(17.8,44.5]','(68.3, Inf]') & X[,2] %in% c('Male') & X[,4] %in% c('(0.15,0.83]') & X[,5] %in% c('(87.5,273]') & X[,6] %in% c('(11,45.2]','(45.2,174]','(174, Inf]') & X[,8] %in% c('(4.5,5.86]','(5.86,6.39]')","'1'","V1,V2,V4,V5,V6,V8"
"indian",1,353,0.973333333333333,0.183823529411765,0.257731958762887,3,8,0.5,0.4,"X[,4] %in% c('(0.83,1.29]','(1.29,4.93]','(4.93, Inf]') & X[,5] %in% c('(87.5,273]','(273,1.42e+03]') & X[,6] %in% c('(-Inf,11]','(45.2,174]','(174, Inf]')","'1'","V4,V5,V6"
"indian",1,354,0.92,0.0612745098039216,0.0859106529209622,3,7,0.5,0.35,"X[,4] %in% c('(0.15,0.83]') & X[,5] %in% c('(-Inf,87.5]','(273,1.42e+03]','(1.42e+03, Inf]') & X[,8] %in% c('(-Inf,4.5]','(4.5,5.86]','(5.86,6.39]')","'1'","V4,V5,V8"
"indian",1,356,0.646341463414634,0.200980392156863,0.281786941580756,5,8,0.833333333333333,0.4,"X[,1] %in% c('(-Inf,17.8]','(44.5,68.3]','(68.3, Inf]') & X[,2] %in% c('Male') & X[,4] %in% c('(-Inf,0.15]','(0.15,0.83]') & X[,5] %in% c('(87.5,273]') & X[,7] %in% c('(10.5,100]')","'1'","V1,V2,V4,V5,V7"
"indian",1,375,0.857142857142857,0.017156862745098,0.0598290598290598,5,12,0.833333333333333,0.6,"X[,3] %in% c('(-Inf,0.5]','(0.5,1.84]','(6.97,8.54]') & X[,4] %in% c('(-Inf,0.15]','(1.29,4.93]') & X[,5] %in% c('(-Inf,87.5]','(273,1.42e+03]','(1.42e+03, Inf]') & X[,6] %in% c('(11,45.2]','(45.2,174]','(174, Inf]') & X[,7] %in% c('(10.5,100]')","'2'","V3,V4,V5,V6,V7"
"indian",1,379,0.666666666666667,0.0220588235294118,0.0769230769230769,5,11,0.833333333333333,0.55,"X[,1] %in% c('(44.5,68.3]') & X[,4] %in% c('(-Inf,0.15]','(0.15,0.83]','(0.83,1.29]') & X[,6] %in% c('(-Inf,11]','(11,45.2]','(45.2,174]') & X[,8] %in% c('(5.86,6.39]') & X[,10] %in% c('(1.02,1.11]','(1.11,1.59]','(1.59, Inf]')","'2'","V1,V4,V6,V8,V10"
"indian",1,389,0.7,0.0245098039215686,0.0854700854700855,6,8,1,0.4,"X[,1] %in% c('(44.5,68.3]') & X[,2] %in% c('Female') & X[,4] %in% c('(0.15,0.83]','(0.83,1.29]') & X[,5] %in% c('(87.5,273]') & X[,9] %in% c('(2.15,3.31]') & X[,10] %in% c('(-Inf,0.612]','(0.612,1.02]')","'2'","V1,V2,V4,V5,V9,V10"
"indian",1,413,1,0.0808823529411765,0.11340206185567,4,9,0.666666666666667,0.45,"X[,1] %in% c('(-Inf,17.8]','(44.5,68.3]','(68.3, Inf]') & X[,3] %in% c('(-Inf,0.5]','(1.84,6.97]','(8.54, Inf]') & X[,4] %in% c('(0.83,1.29]','(1.29,4.93]') & X[,7] %in% c('(10.5,100]')","'1'","V1,V3,V4,V7"
"indian",1,415,0.666666666666667,0.0147058823529412,0.0512820512820513,6,11,1,0.55,"X[,1] %in% c('(17.8,44.5]') & X[,4] %in% c('(-Inf,0.15]','(0.15,0.83]') & X[,6] %in% c('(-Inf,11]','(45.2,174]') & X[,7] %in% c('(10.5,100]') & X[,8] %in% c('(-Inf,4.5]','(5.86,6.39]','(6.39,7.93]') & X[,9] %in% c('(-Inf,2.15]','(3.31,4.2]')","'2'","V1,V4,V6,V7,V8,V9"
"indian",2,16,0.666666666666667,0.0220588235294118,0.0769230769230769,5,8,0.833333333333333,0.444444444444444,"X[,1] %in% c('(17.8,44.5]') & X[,3] %in% c('(1.84,6.97]') & X[,4] %in% c('(0.15,0.83]','(0.83,1.29]','(1.29,4.93]') & X[,7] %in% c('(10.5,100]') & X[,9] %in% c('(2.15,3.31]','(3.31,4.2]')","'2'","V1,V3,V4,V7,V9"
"indian",2,26,0.857142857142857,0.017156862745098,0.0598290598290598,3,4,0.5,0.222222222222222,"X[,4] %in% c('(0.15,0.83]') & X[,8] %in% c('(5.86,6.39]') & X[,10] %in% c('(1.02,1.11]','(1.59, Inf]')","'2'","V4,V8,V10"
"indian",2,32,0.875,0.0784313725490196,0.109965635738832,4,11,0.666666666666667,0.611111111111111,"X[,2] %in% c('Male') & X[,3] %in% c('(0.5,1.84]','(1.84,6.97]','(6.97,8.54]','(8.54, Inf]') & X[,4] %in% c('(-Inf,0.15]','(4.93, Inf]') & X[,10] %in% c('(-Inf,0.612]','(1.02,1.11]','(1.11,1.59]','(1.59, Inf]')","'1'","V2,V3,V4,V10"
