"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect"
"wine",1,"train","all","PreSelectedRules",0.992,0.992063492063492,0.993333333333333,0.992616932375968,0.992,0.992063492063492,0.993333333333333,0.992616932375968,NA,NA,NA,NA
"wine",1,"train","covered","PreSelectedRules",0.992,0.992063492063492,0.993333333333333,0.992616932375968,0.992,0.992063492063492,0.993333333333333,0.992616932375968,NA,NA,NA,NA
"wine",1,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wine",1,"test","all","PreSelectedRules",0.981132075471698,0.984126984126984,0.981481481481482,0.982346109175377,0.98,0.982456140350877,0.981481481481482,0.981467181467181,1,1,1,1
"wine",1,"test","covered","PreSelectedRules",0.981132075471698,0.984126984126984,0.981481481481482,0.982346109175377,0.98,0.982456140350877,0.981481481481482,0.981467181467181,1,1,1,1
"wine",1,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wine",1,"train","all","OptimalRules",0.992,0.993464052287582,0.991869918699187,0.992584443629548,0.992,0.993464052287582,0.991869918699187,0.992584443629548,NA,NA,NA,NA
"wine",1,"train","covered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"wine",1,"train","notcovered","OptimalRules",0.666666666666667,0.666666666666667,0.5,0.8,0.666666666666667,0.666666666666667,0.5,0.8,NA,NA,NA,NA
"wine",1,"test","all","OptimalRules",0.905660377358491,0.927536231884058,0.9,0.904768696809775,0.94,0.952380952380952,0.928571428571429,0.934358974358974,0.333333333333333,0.5,0.5,1
"wine",1,"test","covered","OptimalRules",0.92156862745098,0.936507936507937,0.91578947368421,0.918866234655708,0.938775510204082,0.95,0.928571428571429,0.932972972972973,0.5,0.5,0.5,1
"wine",1,"test","notcovered","OptimalRules",0.5,0.5,0.5,0.666666666666667,1,1,1,1,0,0,0,NA
"wine",1,"train","all","OPTSTEL",0.992,0.993464052287582,0.991869918699187,0.992584443629548,0.992,0.993464052287582,0.991869918699187,0.992584443629548,NA,NA,NA,NA
"wine",1,"train","covered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"wine",1,"train","notcovered","OPTSTEL",0.666666666666667,0.666666666666667,0.5,0.8,0.666666666666667,0.666666666666667,0.5,0.8,NA,NA,NA,NA
"wine",1,"test","all","OPTSTEL",0.886792452830189,0.898601398601399,0.881481481481482,0.88483709273183,0.92,0.922222222222222,0.91005291005291,0.913630229419703,0.333333333333333,0.5,0.5,1
"wine",1,"test","covered","OPTSTEL",0.901960784313726,0.907692307692308,0.896181630546956,0.898326898326898,0.918367346938776,0.919590643274854,0.908963585434174,0.911680911680912,0.5,0.5,0.5,1
"wine",1,"test","notcovered","OPTSTEL",0.5,0.5,0.5,0.666666666666667,1,1,1,1,0,0,0,NA
"wine",1,"train","all","IntreesRRFVote",0.936,0.94295405488745,0.940392156862745,0.939393939393939,0.936,0.94295405488745,0.940392156862745,0.939393939393939,NA,NA,NA,NA
"wine",1,"train","covered","IntreesRRFVote",0.936,0.94295405488745,0.940392156862745,0.939393939393939,0.936,0.94295405488745,0.940392156862745,0.939393939393939,NA,NA,NA,NA
"wine",1,"train","notcovered","IntreesRRFVote",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wine",1,"test","all","IntreesRRFVote",0.811320754716981,0.821658615136876,0.801851851851852,0.806919322423198,0.84,0.849116161616162,0.835978835978836,0.836953242835596,0.333333333333333,0.5,0.25,0.666666666666667
"wine",1,"test","covered","IntreesRRFVote",0.811320754716981,0.821658615136876,0.801851851851852,0.806919322423198,0.84,0.849116161616162,0.835978835978836,0.836953242835596,0.333333333333333,0.5,0.25,0.666666666666667
"wine",1,"test","notcovered","IntreesRRFVote",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wine",1,"train","all","IntreesVote",0.976,0.977693402942572,0.976862745098039,0.976987357584372,0.976,0.977693402942572,0.976862745098039,0.976987357584372,NA,NA,NA,NA
"wine",1,"train","covered","IntreesVote",0.975806451612903,0.977324263038549,0.976862745098039,0.976793784220067,0.975806451612903,0.977324263038549,0.976862745098039,0.976793784220067,NA,NA,NA,NA
"wine",1,"train","notcovered","IntreesVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"wine",1,"test","all","IntreesVote",0.867924528301887,0.872437504016451,0.861111111111111,0.86492764541545,0.88,0.883333333333333,0.873015873015873,0.87561853351327,0.666666666666667,0.666666666666667,0.75,0.833333333333333
"wine",1,"test","covered","IntreesVote",0.867924528301887,0.872437504016451,0.861111111111111,0.86492764541545,0.88,0.883333333333333,0.873015873015873,0.87561853351327,0.666666666666667,0.666666666666667,0.75,0.833333333333333
"wine",1,"test","notcovered","IntreesVote",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wine",1,"train","all","IntreesSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"wine",1,"train","covered","IntreesSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"wine",1,"train","notcovered","IntreesSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"wine",1,"test","all","IntreesSTEL",0.905660377358491,0.907602339181287,0.907407407407407,0.907091707091707,0.92,0.920634920634921,0.920634920634921,0.920634920634921,0.666666666666667,0.666666666666667,0.75,0.833333333333333
"wine",1,"test","covered","IntreesSTEL",0.905660377358491,0.907602339181287,0.907407407407407,0.907091707091707,0.92,0.920634920634921,0.920634920634921,0.920634920634921,0.666666666666667,0.666666666666667,0.75,0.833333333333333
"wine",1,"test","notcovered","IntreesSTEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wine",2,"train","all","PreSelectedRules",0.992,0.992063492063492,0.993333333333333,0.992616932375968,0.992,0.992063492063492,0.993333333333333,0.992616932375968,NA,NA,NA,NA
"wine",2,"train","covered","PreSelectedRules",0.992,0.992063492063492,0.993333333333333,0.992616932375968,0.992,0.992063492063492,0.993333333333333,0.992616932375968,NA,NA,NA,NA
"wine",2,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wine",2,"test","all","PreSelectedRules",0.981132075471698,0.984848484848485,0.976190476190476,0.979902383003158,0.981132075471698,0.984848484848485,0.976190476190476,0.979902383003158,NA,NA,NA,NA
"wine",2,"test","covered","PreSelectedRules",0.981132075471698,0.984848484848485,0.976190476190476,0.979902383003158,0.981132075471698,0.984848484848485,0.976190476190476,0.979902383003158,NA,NA,NA,NA
"wine",2,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wine",2,"train","all","OptimalRules",0.984,0.984496124031008,0.983529411764706,0.983721364318379,0.984,0.984496124031008,0.983529411764706,0.983721364318379,NA,NA,NA,NA
"wine",2,"train","covered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"wine",2,"train","notcovered","OptimalRules",0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.5,NA,NA,NA,NA
"wine",2,"test","all","OptimalRules",0.924528301886792,0.935926773455378,0.91005291005291,0.917821457821458,0.924528301886792,0.935926773455378,0.91005291005291,0.917821457821458,NA,NA,NA,NA
"wine",2,"test","covered","OptimalRules",0.96078431372549,0.971014492753623,0.953703703703704,0.960831921701487,0.96078431372549,0.971014492753623,0.953703703703704,0.960831921701487,NA,NA,NA,NA
"wine",2,"test","notcovered","OptimalRules",0,0,0,NA,0,0,0,NA,NA,NA,NA,NA
"wine",2,"train","all","OPTSTEL",0.984,0.984496124031008,0.983529411764706,0.983721364318379,0.984,0.984496124031008,0.983529411764706,0.983721364318379,NA,NA,NA,NA
"wine",2,"train","covered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"wine",2,"train","notcovered","OPTSTEL",0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.5,NA,NA,NA,NA
"wine",2,"test","all","OPTSTEL",0.924528301886792,0.935926773455378,0.91005291005291,0.917821457821458,0.924528301886792,0.935926773455378,0.91005291005291,0.917821457821458,NA,NA,NA,NA
"wine",2,"test","covered","OPTSTEL",0.96078431372549,0.971014492753623,0.953703703703704,0.960831921701487,0.96078431372549,0.971014492753623,0.953703703703704,0.960831921701487,NA,NA,NA,NA
"wine",2,"test","notcovered","OPTSTEL",0,0,0,NA,0,0,0,NA,NA,NA,NA,NA
