"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect"
"glass",1,"train","all","PreSelectedRules",0.906040268456376,0.947766211234006,0.86445192295904,0.89138425084596,0.900709219858156,0.94520202020202,0.862415434009861,0.889063196638113,1,1,1,1
"glass",1,"train","covered","PreSelectedRules",0.906040268456376,0.947766211234006,0.86445192295904,0.89138425084596,0.900709219858156,0.94520202020202,0.862415434009861,0.889063196638113,1,1,1,1
"glass",1,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glass",1,"test","all","PreSelectedRules",0.969230769230769,0.951304347826087,0.986206896551724,0.966190476190476,1,1,1,1,0.888888888888889,0.833333333333333,0.954545454545455,0.868939393939394
"glass",1,"test","covered","PreSelectedRules",0.969230769230769,0.951304347826087,0.986206896551724,0.966190476190476,1,1,1,1,0.888888888888889,0.833333333333333,0.954545454545455,0.868939393939394
"glass",1,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glass",1,"train","all","OptimalRules",0.932885906040268,0.941328011611031,0.968844630794316,0.953179594689029,0.964539007092199,0.98312925170068,0.983251633986928,0.983158109625396,0.375,0.333333333333333,0.366666666666667,0.422222222222222
"glass",1,"train","covered","OptimalRules",0.938356164383562,0.95085182113484,0.971747388414055,0.960315156541572,0.964028776978417,0.98312925170068,0.983251633986928,0.983158109625396,0.428571428571429,0.333333333333333,0.416666666666667,0.45
"glass",1,"train","notcovered","OptimalRules",0.666666666666667,0.666666666666667,0.5,0.8,1,1,1,1,0,0,0,NA
"glass",1,"test","all","OptimalRules",0.892307692307692,0.813095238095238,0.902037617554859,0.93483709273183,0.914893617021277,0.823529411764706,0.899346405228758,0.936470588235294,0.833333333333333,0.766666666666667,0.877272727272727,0.904891304347826
"glass",1,"test","covered","OptimalRules",0.950819672131147,0.975714285714286,0.973544973544973,0.974456762749446,0.977272727272727,0.988235294117647,0.988235294117647,0.987878787878788,0.882352941176471,0.958333333333333,0.9,0.914772727272727
"glass",1,"test","notcovered","OptimalRules",0,0,0,NA,0,0,0,NA,0,0,0,NA
"glass",1,"train","all","OPTSTEL",0.906040268456376,0.89940675320041,0.956498951781971,0.915400276697071,0.943262411347518,0.930617174405994,0.973447712418301,0.946048109965636,0.25,0.166666666666667,0.2,0.444444444444444
"glass",1,"train","covered","OPTSTEL",0.942028985507246,0.935517864311522,0.973529411764706,0.951342471961029,0.96969696969697,0.98617272996155,0.986037234042553,0.985963356973995,0.333333333333333,0.166666666666667,0.25,0.5
"glass",1,"train","notcovered","OPTSTEL",0.454545454545455,0.454545454545455,0.333333333333333,0.625,0.555555555555556,0.555555555555556,0.333333333333333,0.714285714285714,0,0,0,NA
"glass",1,"test","all","OPTSTEL",0.815384615384615,0.799719887955182,0.860971786833856,0.903952188162714,0.872340425531915,0.812418300653595,0.875816993464052,0.917857142857143,0.666666666666667,0.745454545454545,0.781818181818182,0.824675324675325
"glass",1,"test","covered","OPTSTEL",0.898305084745763,0.799719887955182,0.944380952380952,0.949553128103277,0.931818181818182,0.812418300653595,0.963235294117647,0.96888045540797,0.8,0.931818181818182,0.85,0.853383458646617
"glass",1,"test","notcovered","OPTSTEL",0,0,0,NA,0,0,0,NA,0,0,0,NA
"glass",1,"train","all","IntreesRRFVote",0.644295302013423,0.829808136846972,0.694566276803119,0.693473193473193,0.645390070921986,0.828258145363409,0.696744926040592,0.694999444999445,0.625,0.625,0.5,0.769230769230769
"glass",1,"train","covered","IntreesRRFVote",0.636986301369863,0.829808136846972,0.686941004471964,0.682867132867133,0.63768115942029,0.828258145363409,0.688779239766082,0.68413896045475,0.625,0.625,0.5,0.769230769230769
"glass",1,"train","notcovered","IntreesRRFVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"glass",1,"test","all","IntreesRRFVote",0.6,0.616117571059432,0.77251828631139,0.664906444906445,0.574468085106383,0.583333333333333,0.735457516339869,0.622553636839351,0.666666666666667,0.863636363636364,0.863636363636364,0.8125
"glass",1,"test","covered","IntreesRRFVote",0.590163934426229,0.636950904392765,0.771678321678322,0.653992673992674,0.577777777777778,0.638888888888889,0.742857142857143,0.619501133786848,0.625,0.863636363636364,0.833333333333333,0.78125
"glass",1,"test","notcovered","IntreesRRFVote",0.75,0.75,0.5,0.857142857142857,0.5,0.5,0.5,0.666666666666667,1,1,1,1
"glass",1,"train","all","IntreesVote",0.818791946308725,0.911617571059432,0.723196881091618,0.880287001987654,0.822695035460993,0.911017740429505,0.727009517257195,0.882795361313977,0.75,0.857142857142857,0.666666666666667,0.666666666666667
"glass",1,"train","covered","IntreesVote",0.827067669172932,0.930222222222222,0.718253968253968,0.881089103955152,0.833333333333333,0.930065359477124,0.723611111111111,0.885653636054774,0.714285714285714,0.714285714285714,0.5,0.833333333333333
"glass",1,"train","notcovered","IntreesVote",0.75,0.75,0.333333333333333,0.857142857142857,0.733333333333333,0.733333333333333,0.333333333333333,0.846153846153846,1,1,1,1
"glass",1,"test","all","IntreesVote",0.861538461538462,0.841142857142857,0.864176245210728,0.826132275132275,0.829787234042553,0.827878787878788,0.827777777777778,0.796696636696637,0.944444444444444,0.958333333333333,0.977272727272727,0.965367965367965
"glass",1,"test","covered","IntreesVote",0.867924528301887,0.857142857142857,0.911842105263158,0.8585,0.857142857142857,0.854545454545454,0.904761904761905,0.852307692307692,0.909090909090909,0.958333333333333,0.9375,0.941558441558441
"glass",1,"test","notcovered","IntreesVote",0.833333333333333,0.833333333333333,0.333333333333333,0.909090909090909,0.6,0.6,0.333333333333333,0.75,1,1,1,1
"glass",1,"train","all","IntreesSTEL",0.89261744966443,0.910985853227233,0.858337317787831,0.877888560463477,0.907801418439716,0.947762694821518,0.866091904598097,0.892146807440925,0.625,0.555555555555556,0.566666666666667,0.613636363636364
"glass",1,"train","covered","IntreesSTEL",0.909774436090226,0.922381864623244,0.910936408106219,0.914480281662944,0.928571428571429,0.959472934472934,0.92037037037037,0.936414402018117,0.571428571428571,0.333333333333333,0.4,0.727272727272727
"glass",1,"train","notcovered","IntreesSTEL",0.75,0.75,0.333333333333333,0.857142857142857,0.733333333333333,0.733333333333333,0.333333333333333,0.846153846153846,1,1,1,1
"glass",1,"test","all","IntreesSTEL",0.892307692307692,0.72360248447205,0.875774991292233,0.848884711779449,0.872340425531915,0.721677559912854,0.849346405228758,0.83077497665733,0.944444444444444,0.958333333333333,0.977272727272727,0.965367965367965
"glass",1,"test","covered","IntreesSTEL",0.905660377358491,0.735507246376812,0.93433014354067,0.889523809523809,0.904761904761905,0.740196078431373,0.932997198879552,0.891898297780651,0.909090909090909,0.958333333333333,0.9375,0.941558441558441
"glass",1,"test","notcovered","IntreesSTEL",0.833333333333333,0.833333333333333,0.333333333333333,0.909090909090909,0.6,0.6,0.333333333333333,0.75,1,1,1,1
"glass",2,"train","all","PreSelectedRules",0.845637583892617,0.913970944309927,0.759560176271767,0.908977116557995,0.852941176470588,0.91660619803477,0.754736697844931,0.907853879457962,0.769230769230769,0.8,0.75,0.857142857142857
"glass",2,"train","covered","PreSelectedRules",0.845637583892617,0.913970944309927,0.759560176271767,0.908977116557995,0.852941176470588,0.91660619803477,0.754736697844931,0.907853879457962,0.769230769230769,0.8,0.75,0.857142857142857
"glass",2,"train","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glass",2,"test","all","PreSelectedRules",0.846153846153846,0.925925925925926,0.715833333333333,0.874962292609351,0.854166666666667,0.926136363636364,0.737755847953216,0.898109756097561,0.823529411764706,0.909090909090909,0.566666666666667,0.917065390749601
"glass",2,"test","covered","PreSelectedRules",0.846153846153846,0.925925925925926,0.715833333333333,0.874962292609351,0.854166666666667,0.926136363636364,0.737755847953216,0.898109756097561,0.823529411764706,0.909090909090909,0.566666666666667,0.917065390749601
"glass",2,"test","notcovered","PreSelectedRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glass",2,"train","all","OptimalRules",0.926174496644295,0.913512413512414,0.910917511658752,0.908835938538909,0.955882352941177,0.941236772486773,0.948624387569808,0.943501287154538,0.615384615384615,0.526785714285714,0.589285714285714,0.73015873015873
"glass",2,"train","covered","OptimalRules",0.931506849315068,0.916521309378452,0.913807189542484,0.911623931623932,0.955555555555556,0.941152597402597,0.948463356973995,0.943377815120954,0.636363636363636,0.5625,0.708333333333333,0.76969696969697
"glass",2,"train","notcovered","OptimalRules",0.666666666666667,0.666666666666667,0.5,0.8,1,1,1,1,0.5,0.5,0.5,0.666666666666667
"glass",2,"test","all","OptimalRules",0.8,0.880610290093049,0.859246031746032,0.861782661782662,0.770833333333333,0.855258268301747,0.827850877192982,0.826775140568244,0.882352941176471,0.941666666666667,0.941666666666667,0.941666666666667
"glass",2,"test","covered","OptimalRules",0.866666666666667,0.905753968253968,0.906666666666667,0.900116144018583,0.840909090909091,0.879667116509222,0.879667116509222,0.868556005398111,0.9375,0.975,0.966666666666667,0.968484848484849
"glass",2,"test","notcovered","OptimalRules",0,0,0,NA,0,0,0,NA,0,0,0,NA
"glass",2,"train","all","OPTSTEL",0.899328859060403,0.86984793917567,0.884560176271767,0.875013892196555,0.933823529411765,0.901158238924196,0.922936581354713,0.909329860331112,0.538461538461538,0.5625,0.553571428571429,0.722222222222222
"glass",2,"train","covered","OPTSTEL",0.929078014184397,0.897625716953448,0.89051128725722,0.889129600558172,0.953846153846154,0.928430966196924,0.929790660225443,0.927146390720149,0.636363636363636,0.5625,0.708333333333333,0.76969696969697
"glass",2,"train","notcovered","OPTSTEL",0.375,0.375,0.25,0.545454545454545,0.5,0.5,0.25,0.666666666666667,0,0,0,NA
"glass",2,"test","all","OPTSTEL",0.830769230769231,0.855555555555556,0.873412698412698,0.827330077330077,0.833333333333333,0.852777777777778,0.859100877192982,0.81034771679933,0.823529411764706,0.855555555555556,0.908333333333333,0.858039215686275
"glass",2,"test","covered","OPTSTEL",0.912280701754386,0.888888888888889,0.930555555555556,0.89033189033189,0.928571428571429,0.894444444444444,0.925925925925926,0.889402427637722,0.866666666666667,0.944444444444444,0.916666666666667,0.91875
"glass",2,"test","notcovered","OPTSTEL",0.25,0.25,0.25,0.4,0.166666666666667,0.166666666666667,0.25,0.285714285714286,0.5,0.5,0.5,0.666666666666667
"glass",2,"train","all","IntreesRRFVote",0.798657718120805,0.901508021390374,0.705603519130261,0.864490672857608,0.801470588235294,0.899810385692739,0.699495359325439,0.859446652985979,0.769230769230769,0.9,0.75,0.941176470588235
"glass",2,"train","covered","IntreesRRFVote",0.798657718120805,0.901508021390374,0.705603519130261,0.864490672857608,0.801470588235294,0.899810385692739,0.699495359325439,0.859446652985979,0.769230769230769,0.9,0.75,0.941176470588235
"glass",2,"train","notcovered","IntreesRRFVote",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glass",2,"test","all","IntreesRRFVote",0.815384615384615,0.826267281105991,0.719523809523809,0.83982683982684,0.833333333333333,0.899378881987578,0.72733918128655,0.876043956043956,0.764705882352941,0.694444444444444,0.55,0.738095238095238
"glass",2,"test","covered","IntreesRRFVote",0.815384615384615,0.826267281105991,0.719523809523809,0.83982683982684,0.833333333333333,0.899378881987578,0.72733918128655,0.876043956043956,0.764705882352941,0.694444444444444,0.55,0.738095238095238
"glass",2,"test","notcovered","IntreesRRFVote",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glass",2,"train","all","IntreesVote",0.818791946308725,0.858676351896691,0.702799001096632,0.841363292461679,0.830882352941177,0.863611859838275,0.713602667373542,0.85344067044067,0.692307692307692,0.666666666666667,0.5,0.75
"glass",2,"train","covered","IntreesVote",0.817567567567568,0.858676351896691,0.697243445541076,0.836657410108738,0.82962962962963,0.863611859838275,0.708973037743913,0.849869241869242,0.692307692307692,0.666666666666667,0.5,0.75
"glass",2,"train","notcovered","IntreesVote",1,1,1,1,1,1,1,1,NA,NA,NA,NA
"glass",2,"test","all","IntreesVote",0.830769230769231,0.768656084656085,0.694007936507937,0.732068924539513,0.854166666666667,0.807777777777778,0.713450292397661,0.777612583494936,0.764705882352941,0.703703703703704,0.541666666666667,0.744206773618538
"glass",2,"test","covered","IntreesVote",0.868852459016393,0.85437037037037,0.72,0.815619047619048,0.869565217391304,0.857777777777778,0.724561403508772,0.820469726352079,0.866666666666667,0.925925925925926,0.708333333333333,0.928030303030303
"glass",2,"test","notcovered","IntreesVote",0.25,0.25,0.333333333333333,0.4,0.5,0.5,0.5,0.666666666666667,0,0,0,NA
"glass",2,"train","all","IntreesSTEL",0.825503355704698,0.824442224442224,0.796504513755188,0.791197114515074,0.860294117647059,0.862094769443935,0.812228046733135,0.815277127650353,0.461538461538462,0.5625,0.607142857142857,0.666666666666667
"glass",2,"train","covered","IntreesSTEL",0.824324324324324,0.824442224442224,0.794652661903336,0.790165122771008,0.859259259259259,0.862094769443935,0.80991323191832,0.813969938107869,0.461538461538462,0.5625,0.607142857142857,0.666666666666667
