"data","iter","id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
"newthyroid",1,30,1,0.12,0.857142857142857,2,5,0.4,0.25,"X[,2] %in% c('(-Inf,4.96]','(4.96,6.91]') & X[,4] %in% c('(2.7,8.71]','(8.71,11.6]','(11.6, Inf]')","'3'","V2,V4"
"newthyroid",1,56,1,0.1,0.625,1,1,0.2,0.05,"X[,3] %in% c('(3.07, Inf]')","'2'","V3"
"newthyroid",1,104,1,0.106666666666667,0.666666666666667,2,5,0.4,0.25,"X[,2] %in% c('(15.2, Inf]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.39,3.07]','(3.07, Inf]')","'2'","V2,V3"
"newthyroid",1,116,0.974025974025974,0.513333333333333,0.733333333333333,2,3,0.4,0.15,"X[,2] %in% c('(4.96,6.91]','(6.91,10.2]') & X[,4] %in% c('(0.2,2.7]')","'1'","V2,V4"
"newthyroid",1,218,0.946808510638298,0.626666666666667,0.895238095238095,2,6,0.4,0.3,"X[,2] %in% c('(6.91,10.2]','(10.2,15.2]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.13,2.39]','(2.39,3.07]')","'1'","V2,V3"
"newthyroid",2,5,1,0.106666666666667,0.666666666666667,1,1,0.2,0.0666666666666667,"X[,3] %in% c('(3.07, Inf]')","'2'","V3"
"newthyroid",2,34,1,0.113333333333333,0.809523809523809,2,6,0.4,0.4,"X[,2] %in% c('(-Inf,4.96]','(4.96,6.91]') & X[,4] %in% c('(-Inf,0.2]','(2.7,8.71]','(8.71,11.6]','(11.6, Inf]')","'3'","V2,V4"
"newthyroid",2,91,0.963414634146341,0.546666666666667,0.780952380952381,2,5,0.4,0.333333333333333,"X[,2] %in% c('(6.91,10.2]','(10.2,15.2]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.13,2.39]')","'1'","V2,V3"
"newthyroid",2,164,1,0.0933333333333333,0.583333333333333,3,7,0.6,0.466666666666667,"X[,1] %in% c('(-Inf,89]','(102,118]') & X[,2] %in% c('(-Inf,4.96]','(15.2, Inf]') & X[,3] %in% c('(1.14,2.13]','(2.39,3.07]','(3.07, Inf]')","'2'","V1,V2,V3"
"newthyroid",2,191,0.958904109589041,0.486666666666667,0.695238095238095,4,10,0.8,0.666666666666667,"X[,1] %in% c('(89,102]','(102,118]','(118,132]') & X[,2] %in% c('(4.96,6.91]','(6.91,10.2]') & X[,4] %in% c('(0.2,2.7]') & X[,5] %in% c('(-0.25,6.23]','(6.23,15.3]','(15.3,23.8]','(23.8, Inf]')","'1'","V1,V2,V4,V5"
