"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
1,0.636363636363636,0.174603174603175,0.379310344827586,2,4,0.333333333333333,0.181818181818182,"X[,2] %in% c('(33.8,51.9]','(51.9, Inf]') & X[,5] %in% c('1','2')","'0'","V2,V5"
2,1,0.0317460317460317,0.0588235294117647,2,2,0.333333333333333,0.0909090909090909,"X[,2] %in% c('(-Inf,19.2]') & X[,5] %in% c('3')","'1'","V2,V5"
3,0.5,0.0317460317460317,0.0689655172413793,3,8,0.5,0.363636363636364,"X[,2] %in% c('(-Inf,19.2]','(19.2,33.8]') & X[,3] %in% c('(6.7,7.8]','(8.1,9.7]','(9.7,10.3]','(10.3, Inf]') & X[,5] %in% c('1','2')","'0'","V2,V3,V5"
4,0.666666666666667,0.0476190476190476,0.103448275862069,3,5,0.5,0.227272727272727,"X[,2] %in% c('(19.2,33.8]','(33.8,51.9]','(51.9, Inf]') & X[,4] %in% c('(6.9,9.8]') & X[,5] %in% c('3')","'0'","V2,V4,V5"
5,1,0.238095238095238,0.517241379310345,3,11,0.5,0.5,"X[,2] %in% c('(19.2,33.8]','(33.8,51.9]','(51.9, Inf]') & X[,4] %in% c('(-Inf,2.5]','(2.5,2.9]','(2.9,3.9]','(3.9,6.2]','(6.2,6.9]','(9.8,11.5]','(11.5, Inf]') & X[,5] %in% c('3')","'0'","V2,V4,V5"
6,1,0.126984126984127,0.235294117647059,3,6,0.5,0.272727272727273,"X[,2] %in% c('(-Inf,19.2]','(19.2,33.8]') & X[,3] %in% c('(-Inf,5.3]','(5.3,6.7]') & X[,5] %in% c('1','2')","'1'","V2,V3,V5"
7,0.857142857142857,0.111111111111111,0.205882352941176,4,6,0.666666666666667,0.272727272727273,"X[,1] %in% c('2') & X[,2] %in% c('(-Inf,19.2]','(19.2,33.8]') & X[,3] %in% c('(7.8,8.1]') & X[,5] %in% c('1','2')","'1'","V1,V2,V3,V5"
8,1,0.0158730158730159,0.0294117647058824,5,13,0.833333333333333,0.590909090909091,"X[,1] %in% c('1') & X[,2] %in% c('(-Inf,19.2]','(19.2,33.8]') & X[,3] %in% c('(7.8,8.1]') & X[,5] %in% c('1','2') & X[,6] %in% c('(-Inf,5]','(131,143]','(143,248]','(248,290]','(290,437]','(437,453]','(453, Inf]')","'1'","V1,V2,V3,V5,V6"
9,0.857142857142857,0.111111111111111,0.205882352941176,6,11,1,0.5,"X[,1] %in% c('1') & X[,2] %in% c('(-Inf,19.2]','(19.2,33.8]') & X[,3] %in% c('(7.8,8.1]') & X[,4] %in% c('(-Inf,2.5]','(2.9,3.9]','(9.8,11.5]') & X[,5] %in% c('1','2') & X[,6] %in% c('(5,66.3]','(66.3,131]')","'1'","V1,V2,V3,V4,V5,V6"
10,0.714285714285714,0.111111111111111,0.205882352941176,6,13,1,0.590909090909091,"X[,1] %in% c('1') & X[,2] %in% c('(-Inf,19.2]','(19.2,33.8]') & X[,3] %in% c('(7.8,8.1]') & X[,4] %in% c('(2.5,2.9]','(3.9,6.2]','(6.2,6.9]','(6.9,9.8]','(11.5, Inf]') & X[,5] %in% c('1','2') & X[,6] %in% c('(5,66.3]','(66.3,131]')","'1'","V1,V2,V3,V4,V5,V6"
