"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
1,0.99645390070922,0.29375,0.529080675422139,1,1,0.25,0.0833333333333333,"X[,1] %in% c('(2.28, Inf]')","'0'","V1"
2,1,0.01875,0.0421545667447307,2,2,0.5,0.166666666666667,"X[,1] %in% c('(-Inf,-4.01]') & X[,2] %in% c('(6.94, Inf]')","'1'","V1,V2"
3,1,0.0427083333333333,0.0769230769230769,2,2,0.5,0.166666666666667,"X[,1] %in% c('(-4.01,-0.555]') & X[,2] %in% c('(6.94, Inf]')","'0'","V1,V2"
4,1,0.115625,0.259953161592506,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]') & X[,4] %in% c('(-0.578,1.46]')","'1'","V1,V2,V4"
5,0.964285714285714,0.0291666666666667,0.0655737704918033,4,10,1,0.833333333333333,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(0.0269,7.02]') & X[,4] %in% c('(-Inf,-5.77]','(-5.77,-4.58]','(-4.58,-0.578]','(1.46, Inf]')","'1'","V1,V2,V3,V4"
6,1,0.130208333333333,0.292740046838408,4,12,1,1,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-Inf,-7.43]','(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(-Inf,-4.87]','(-4.87,0.0269]','(7.02, Inf]') & X[,4] %in% c('(-Inf,-5.77]','(-5.77,-4.58]','(-4.58,-0.578]','(1.46, Inf]')","'1'","V1,V2,V3,V4"
7,1,0.0583333333333333,0.105065666041276,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-Inf,-7.43]','(6.94, Inf]') & X[,3] %in% c('(-Inf,-4.87]','(-4.87,0.0269]')","'0'","V1,V2,V3"
8,0.878787878787879,0.034375,0.0772833723653396,4,6,1,0.5,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-0.316,6.94]') & X[,3] %in% c('(-4.87,0.0269]','(0.0269,7.02]') & X[,4] %in% c('(-0.578,1.46]')","'1'","V1,V2,V3,V4"
9,1,0.00729166666666667,0.0131332082551595,4,6,1,0.5,"X[,1] %in% c('(-Inf,-4.01]','(-4.01,-0.555]') & X[,2] %in% c('(-0.316,6.94]') & X[,3] %in% c('(-Inf,-4.87]','(7.02, Inf]') & X[,4] %in% c('(-0.578,1.46]')","'0'","V1,V2,V3,V4"
10,1,0.0125,0.0281030444964871,3,4,0.75,0.333333333333333,"X[,1] %in% c('(-0.555,2.28]') & X[,2] %in% c('(-7.43,-0.316]','(-0.316,6.94]') & X[,3] %in% c('(-Inf,-4.87]')","'1'","V1,V2,V3"
