"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
1,1,0.0423280423280423,0.0761904761904762,3,5,0.3,0.25,"X[,1] %in% c('(-Inf,39]','(64.5, Inf]') & X[,11] %in% c('1') & X[,12] %in% c('0','3')","'1'","V1,V11,V12"
2,0.714285714285714,0.037037037037037,0.0833333333333333,3,6,0.3,0.3,"X[,3] %in% c('1','2','3') & X[,9] %in% c('1') & X[,11] %in% c('2','3')","'2'","V3,V9,V11"
3,1,0.0264550264550265,0.0476190476190476,4,6,0.4,0.3,"X[,2] %in% c('0') & X[,5] %in% c('(197,242]','(242,305]') & X[,11] %in% c('1') & X[,12] %in% c('1','2')","'1'","V2,V5,V11,V12"
4,0.75,0.0211640211640212,0.0380952380952381,4,6,0.4,0.3,"X[,2] %in% c('0') & X[,5] %in% c('(-Inf,197]','(305, Inf]') & X[,11] %in% c('1') & X[,12] %in% c('1','2')","'1'","V2,V5,V11,V12"
5,1,0.0476190476190476,0.107142857142857,4,5,0.4,0.25,"X[,2] %in% c('1') & X[,3] %in% c('4') & X[,11] %in% c('1') & X[,12] %in% c('1','2')","'2'","V2,V3,V11,V12"
6,0.333333333333333,0.0158730158730159,0.0357142857142857,3,5,0.3,0.25,"X[,3] %in% c('1','2','3') & X[,9] %in% c('0') & X[,11] %in% c('3')","'2'","V3,V9,V11"
7,1,0.0846560846560847,0.19047619047619,4,9,0.4,0.45,"X[,3] %in% c('4') & X[,5] %in% c('(-Inf,197]','(242,305]','(305, Inf]') & X[,10] %in% c('(1.9,1.97]','(1.97,3.66]','(3.66, Inf]') & X[,11] %in% c('2','3')","'2'","V3,V5,V10,V11"
8,1,0.0211640211640212,0.0380952380952381,5,8,0.5,0.4,"X[,1] %in% c('(39,51.8]') & X[,2] %in% c('1') & X[,3] %in% c('1','2','3') & X[,11] %in% c('1') & X[,12] %in% c('1','2')","'1'","V1,V2,V3,V11,V12"
9,0.5,0.0211640211640212,0.0476190476190476,5,10,0.5,0.5,"X[,1] %in% c('(-Inf,39]','(51.8,64.5]','(64.5, Inf]') & X[,2] %in% c('1') & X[,3] %in% c('1','2','3') & X[,11] %in% c('1') & X[,12] %in% c('1','2')","'2'","V1,V2,V3,V11,V12"
10,0.5,0.0105820105820106,0.0238095238095238,5,9,0.5,0.45,"X[,1] %in% c('(39,51.8]','(51.8,64.5]') & X[,4] %in% c('(146,160]','(160, Inf]') & X[,5] %in% c('(-Inf,197]','(305, Inf]') & X[,11] %in% c('1') & X[,12] %in% c('0','3')","'2'","V1,V4,V5,V11,V12"
11,0.833333333333333,0.0317460317460317,0.0714285714285714,4,8,0.4,0.4,"X[,3] %in% c('1','2','3') & X[,9] %in% c('0') & X[,10] %in% c('(1.9,1.97]','(1.97,3.66]','(3.66, Inf]') & X[,11] %in% c('2')","'2'","V3,V9,V10,V11"
12,0.833333333333333,0.0317460317460317,0.0714285714285714,5,9,0.5,0.45,"X[,3] %in% c('4') & X[,4] %in% c('(125,146]') & X[,10] %in% c('(-Inf,0.41]','(0.41,1.9]') & X[,11] %in% c('2','3') & X[,12] %in% c('1','2','3')","'2'","V3,V4,V10,V11,V12"
13,1,0.0582010582010582,0.130952380952381,5,12,0.5,0.6,"X[,3] %in% c('4') & X[,4] %in% c('(-Inf,101]','(101,125]','(146,160]','(160, Inf]') & X[,10] %in% c('(-Inf,0.41]','(0.41,1.9]') & X[,11] %in% c('2','3') & X[,12] %in% c('1','2','3')","'2'","V3,V4,V10,V11,V12"
14,1,0.00529100529100529,0.00952380952380952,5,8,0.5,0.4,"X[,3] %in% c('4') & X[,5] %in% c('(197,242]') & X[,10] %in% c('(1.9,1.97]','(1.97,3.66]','(3.66, Inf]') & X[,11] %in% c('2','3') & X[,13] %in% c('3')","'1'","V3,V5,V10,V11,V13"
15,1,0.0423280423280423,0.0952380952380952,5,9,0.5,0.45,"X[,3] %in% c('4') & X[,5] %in% c('(197,242]') & X[,10] %in% c('(1.9,1.97]','(1.97,3.66]','(3.66, Inf]') & X[,11] %in% c('2','3') & X[,13] %in% c('6','7')","'2'","V3,V5,V10,V11,V13"
16,1,0.100529100529101,0.180952380952381,6,12,0.6,0.6,"X[,1] %in% c('(39,51.8]','(51.8,64.5]') & X[,3] %in% c('1','2','4') & X[,4] %in% c('(-Inf,101]','(101,125]','(125,146]') & X[,7] %in% c('0') & X[,11] %in% c('1') & X[,12] %in% c('0','3')","'1'","V1,V3,V4,V7,V11,V12"
17,0.923076923076923,0.0687830687830688,0.123809523809524,6,12,0.6,0.6,"X[,1] %in% c('(39,51.8]','(51.8,64.5]') & X[,3] %in% c('2','3') & X[,4] %in% c('(-Inf,101]','(101,125]','(125,146]') & X[,7] %in% c('1','2') & X[,11] %in% c('1') & X[,12] %in% c('0','3')","'1'","V1,V3,V4,V7,V11,V12"
18,0.571428571428571,0.037037037037037,0.0666666666666667,6,12,0.6,0.6,"X[,1] %in% c('(39,51.8]','(51.8,64.5]') & X[,3] %in% c('1','4') & X[,4] %in% c('(-Inf,101]','(101,125]','(125,146]') & X[,7] %in% c('1','2') & X[,11] %in% c('1') & X[,12] %in% c('0','3')","'1'","V1,V3,V4,V7,V11,V12"
19,0.5,0.0105820105820106,0.0238095238095238,5,8,0.5,0.4,"X[,1] %in% c('(39,51.8]') & X[,4] %in% c('(146,160]','(160, Inf]') & X[,5] %in% c('(197,242]','(242,305]') & X[,11] %in% c('1') & X[,12] %in% c('0','3')","'2'","V1,V4,V5,V11,V12"
20,0.8,0.0264550264550265,0.0476190476190476,5,8,0.5,0.4,"X[,1] %in% c('(51.8,64.5]') & X[,4] %in% c('(146,160]','(160, Inf]') & X[,5] %in% c('(197,242]','(242,305]') & X[,11] %in% c('1') & X[,12] %in% c('0','3')","'1'","V1,V4,V5,V11,V12"
21,0.923076923076923,0.0687830687830688,0.123809523809524,5,8,0.5,0.4,"X[,2] %in% c('0') & X[,3] %in% c('1','2','3') & X[,9] %in% c('0') & X[,10] %in% c('(-Inf,0.41]','(0.41,1.9]') & X[,11] %in% c('2')","'1'","V2,V3,V9,V10,V11"
22,0.625,0.0423280423280423,0.0761904761904762,5,8,0.5,0.4,"X[,2] %in% c('1') & X[,3] %in% c('1','2','3') & X[,9] %in% c('0') & X[,10] %in% c('(-Inf,0.41]','(0.41,1.9]') & X[,11] %in% c('2')","'1'","V2,V3,V9,V10,V11"
23,0.6,0.0264550264550265,0.0476190476190476,6,10,0.6,0.5,"X[,3] %in% c('4') & X[,8] %in% c('(-Inf,99]','(99,141]') & X[,10] %in% c('(-Inf,0.41]','(0.41,1.9]') & X[,11] %in% c('2','3') & X[,12] %in% c('0') & X[,13] %in% c('3','6')","'1'","V3,V8,V10,V11,V12,V13"
24,1,0.0211640211640212,0.0476190476190476,6,9,0.6,0.45,"X[,3] %in% c('4') & X[,8] %in% c('(-Inf,99]','(99,141]') & X[,10] %in% c('(-Inf,0.41]','(0.41,1.9]') & X[,11] %in% c('2','3') & X[,12] %in% c('0') & X[,13] %in% c('7')","'2'","V3,V8,V10,V11,V12,V13"
25,0.833333333333333,0.0317460317460317,0.0571428571428571,5,7,0.5,0.35,"X[,3] %in% c('4') & X[,8] %in% c('(141,172]','(172, Inf]') & X[,10] %in% c('(-Inf,0.41]') & X[,11] %in% c('2','3') & X[,12] %in% c('0')","'1'","V3,V8,V10,V11,V12"
26,0.75,0.0211640211640212,0.0380952380952381,5,7,0.5,0.35,"X[,3] %in% c('4') & X[,8] %in% c('(141,172]','(172, Inf]') & X[,10] %in% c('(0.41,1.9]') & X[,11] %in% c('2','3') & X[,12] %in% c('0')","'1'","V3,V8,V10,V11,V12"
27,1,0.0158730158730159,0.0285714285714286,7,12,0.7,0.6,"X[,1] %in% c('(39,51.8]','(51.8,64.5]') & X[,3] %in% c('3') & X[,4] %in% c('(-Inf,101]','(101,125]','(125,146]') & X[,7] %in% c('0') & X[,8] %in% c('(-Inf,99]','(99,141]') & X[,11] %in% c('1') & X[,12] %in% c('0','3')","'1'","V1,V3,V4,V7,V8,V11,V12"
28,0.666666666666667,0.0317460317460317,0.0571428571428571,7,12,0.7,0.6,"X[,1] %in% c('(39,51.8]','(51.8,64.5]') & X[,3] %in% c('3') & X[,4] %in% c('(-Inf,101]','(101,125]','(125,146]') & X[,7] %in% c('0') & X[,8] %in% c('(141,172]','(172, Inf]') & X[,11] %in% c('1') & X[,12] %in% c('0','3')","'1'","V1,V3,V4,V7,V8,V11,V12"
29,0.958333333333333,0.126984126984127,0.228571428571429,2,3,0.2,0.15,"X[,8] %in% c('(172, Inf]') & X[,13] %in% c('3','6')","'1'","V8,V13"
30,0.666666666666667,0.0476190476190476,0.107142857142857,3,5,0.3,0.25,"X[,3] %in% c('3') & X[,12] %in% c('1','2','3') & X[,13] %in% c('7')","'2'","V3,V12,V13"
31,1,0.0158730158730159,0.0357142857142857,4,9,0.4,0.45,"X[,4] %in% c('(125,146]','(146,160]') & X[,8] %in% c('(-Inf,99]','(99,141]','(141,172]') & X[,12] %in% c('2','3') & X[,13] %in% c('3','6')","'2'","V4,V8,V12,V13"
32,0.714285714285714,0.037037037037037,0.0666666666666667,4,6,0.4,0.3,"X[,3] %in% c('1','2','3') & X[,8] %in% c('(141,172]') & X[,12] %in% c('0') & X[,13] %in% c('7')","'1'","V3,V8,V12,V13"
33,0.666666666666667,0.0317460317460317,0.0571428571428571,4,8,0.4,0.4,"X[,3] %in% c('1','2','3') & X[,8] %in% c('(-Inf,99]','(99,141]','(172, Inf]') & X[,12] %in% c('0') & X[,13] %in% c('7')","'1'","V3,V8,V12,V13"
34,0.5,0.0423280423280423,0.0761904761904762,4,4,0.4,0.2,"X[,3] %in% c('4') & X[,7] %in% c('0') & X[,12] %in% c('0') & X[,13] %in% c('7')","'1'","V3,V7,V12,V13"
35,0.714285714285714,0.037037037037037,0.0833333333333333,4,8,0.4,0.4,"X[,3] %in% c('1','2','4') & X[,10] %in% c('(-Inf,0.41]') & X[,12] %in% c('1','2','3') & X[,13] %in% c('7')","'2'","V3,V10,V12,V13"
36,1,0.126984126984127,0.285714285714286,4,11,0.4,0.55,"X[,3] %in% c('1','2','4') & X[,10] %in% c('(0.41,1.9]','(1.9,1.97]','(1.97,3.66]','(3.66, Inf]') & X[,12] %in% c('1','2','3') & X[,13] %in% c('7')","'2'","V3,V10,V12,V13"
37,1,0.0793650793650794,0.142857142857143,5,11,0.5,0.55,"X[,3] %in% c('1','2') & X[,4] %in% c('(125,146]','(146,160]') & X[,8] %in% c('(-Inf,99]','(99,141]','(141,172]') & X[,12] %in% c('0','1') & X[,13] %in% c('3','6')","'1'","V3,V4,V8,V12,V13"
38,0.75,0.0211640211640212,0.0380952380952381,4,8,0.4,0.4,"X[,4] %in% c('(-Inf,101]','(101,125]','(160, Inf]') & X[,7] %in% c('0') & X[,8] %in% c('(-Inf,99]','(99,141]') & X[,13] %in% c('3','6')","'1'","V4,V7,V8,V13"
