"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
1,0.5,0.0134228187919463,0.222222222222222,3,6,0.333333333333333,0.222222222222222,"X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,5] %in% c('(-Inf,70.2]') & X[,8] %in% c('(0.518,0.596]','(0.596,2.5]','(2.5, Inf]')","'5'","V3,V5,V8"
2,1,0.100671140939597,0.75,3,8,0.333333333333333,0.296296296296296,"X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,5] %in% c('(70.2,72.2]','(72.2,73.8]','(73.8, Inf]') & X[,8] %in% c('(0.518,0.596]','(0.596,2.5]','(2.5, Inf]')","'7'","V3,V5,V8"
3,0.5,0.0134228187919463,0.0408163265306122,4,8,0.444444444444444,0.296296296296296,"X[,2] %in% c('(-Inf,11.5]','(12.8,13.4]','(14.8, Inf]') & X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,4] %in% c('(0.711,1.39]') & X[,8] %in% c('(-Inf,0.03]','(0.03,0.518]')","'1'","V2,V3,V4,V8"
4,1,0.00671140939597315,0.0833333333333333,4,5,0.444444444444444,0.185185185185185,"X[,1] %in% c('(1.512,1.517]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,4] %in% c('(0.711,1.39]') & X[,9] %in% c('(0.064,0.147]')","'3'","V1,V3,V4,V9"
5,1,0.0402684563758389,0.113207547169811,3,6,0.333333333333333,0.222222222222222,"X[,1] %in% c('(-Inf,1.512]','(1.517,1.521]','(1.521,1.527]','(1.527, Inf]') & X[,2] %in% c('(12.8,13.4]') & X[,3] %in% c('(3.8, Inf]')","'2'","V1,V2,V3"
6,0.25,0.0268456375838926,0.0816326530612245,4,6,0.444444444444444,0.222222222222222,"X[,2] %in% c('(11.5,12.8]') & X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,4] %in% c('(0.711,1.39]') & X[,8] %in% c('(-Inf,0.03]','(0.03,0.518]')","'1'","V2,V3,V4,V8"
7,0.6,0.0335570469798658,0.0943396226415094,4,9,0.444444444444444,0.333333333333333,"X[,2] %in% c('(11.5,12.8]') & X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,8] %in% c('(-Inf,0.03]','(0.03,0.518]')","'2'","V2,V3,V4,V8"
8,0.75,0.0268456375838926,0.666666666666667,4,6,0.444444444444444,0.222222222222222,"X[,2] %in% c('(13.4,14.8]') & X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,5] %in% c('(72.2,73.8]') & X[,8] %in% c('(-Inf,0.03]','(0.03,0.518]')","'6'","V2,V3,V5,V8"
9,0.75,0.0536912751677852,0.888888888888889,4,10,0.444444444444444,0.37037037037037,"X[,2] %in% c('(-Inf,11.5]','(12.8,13.4]') & X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,8] %in% c('(-Inf,0.03]','(0.03,0.518]')","'5'","V2,V3,V4,V8"
10,0.333333333333333,0.0201342281879195,0.15,4,9,0.444444444444444,0.333333333333333,"X[,2] %in% c('(14.8, Inf]') & X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,8] %in% c('(-Inf,0.03]','(0.03,0.518]')","'7'","V2,V3,V4,V8"
11,1,0.0134228187919463,0.166666666666667,5,8,0.555555555555556,0.296296296296296,"X[,1] %in% c('(1.512,1.517]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,4] %in% c('(0.711,1.39]') & X[,6] %in% c('(0.01,0.553]') & X[,9] %in% c('(-Inf,0.064]','(0.147,0.263]','(0.263, Inf]')","'3'","V1,V3,V4,V6,V9"
12,1,0.0201342281879195,0.0566037735849057,5,11,0.555555555555556,0.407407407407407,"X[,1] %in% c('(1.512,1.517]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,4] %in% c('(0.711,1.39]') & X[,6] %in% c('(-Inf,0.01]','(0.553,1.96]','(1.96,3.47]','(3.47, Inf]') & X[,9] %in% c('(-Inf,0.064]','(0.147,0.263]','(0.263, Inf]')","'2'","V1,V3,V4,V6,V9"
13,1,0.00671140939597315,0.0204081632653061,5,13,0.555555555555556,0.481481481481481,"X[,1] %in% c('(1.512,1.517]') & X[,2] %in% c('(11.5,12.8]','(13.4,14.8]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,6] %in% c('(-Inf,0.01]','(0.01,0.553]','(1.96,3.47]','(3.47, Inf]')","'1'","V1,V2,V3,V4,V6"
14,1,0.0201342281879195,0.0566037735849057,5,11,0.555555555555556,0.407407407407407,"X[,1] %in% c('(1.512,1.517]') & X[,2] %in% c('(-Inf,11.5]','(12.8,13.4]','(14.8, Inf]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,6] %in% c('(0.01,0.553]')","'2'","V1,V2,V3,V4,V6"
15,0.866666666666667,0.100671140939597,0.283018867924528,5,14,0.555555555555556,0.518518518518518,"X[,1] %in% c('(1.512,1.517]') & X[,2] %in% c('(-Inf,11.5]','(12.8,13.4]','(14.8, Inf]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,6] %in% c('(-Inf,0.01]','(0.553,1.96]','(1.96,3.47]','(3.47, Inf]')","'2'","V1,V2,V3,V4,V6"
16,1,0.00671140939597315,0.05,3,8,0.333333333333333,0.296296296296296,"X[,1] %in% c('(-Inf,1.512]','(1.521,1.527]','(1.527, Inf]') & X[,3] %in% c('(2.98,3.8]') & X[,6] %in% c('(-Inf,0.01]','(0.553,1.96]','(1.96,3.47]','(3.47, Inf]')","'7'","V1,V3,V6"
17,1,0.0134228187919463,0.0377358490566038,4,10,0.444444444444444,0.37037037037037,"X[,1] %in% c('(-Inf,1.512]','(1.517,1.521]','(1.521,1.527]','(1.527, Inf]') & X[,2] %in% c('(-Inf,11.5]','(11.5,12.8]','(13.4,14.8]','(14.8, Inf]') & X[,3] %in% c('(3.8, Inf]') & X[,7] %in% c('(6.18,8.73]')","'2'","V1,V2,V3,V7"
18,0.8,0.0335570469798658,0.102040816326531,4,12,0.444444444444444,0.444444444444444,"X[,1] %in% c('(-Inf,1.512]','(1.517,1.521]','(1.521,1.527]','(1.527, Inf]') & X[,2] %in% c('(-Inf,11.5]','(11.5,12.8]','(13.4,14.8]','(14.8, Inf]') & X[,3] %in% c('(3.8, Inf]') & X[,7] %in% c('(-Inf,6.18]','(8.73,11.6]','(11.6, Inf]')","'1'","V1,V2,V3,V7"
19,1,0.00671140939597315,0.166666666666667,5,9,0.555555555555556,0.333333333333333,"X[,2] %in% c('(13.4,14.8]') & X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,5] %in% c('(-Inf,70.2]','(70.2,72.2]','(73.8, Inf]') & X[,7] %in% c('(6.18,8.73]') & X[,8] %in% c('(-Inf,0.03]','(0.03,0.518]')","'6'","V2,V3,V5,V7,V8"
20,1,0.0201342281879195,0.0566037735849057,5,11,0.555555555555556,0.407407407407407,"X[,2] %in% c('(13.4,14.8]') & X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,5] %in% c('(-Inf,70.2]','(70.2,72.2]','(73.8, Inf]') & X[,7] %in% c('(-Inf,6.18]','(8.73,11.6]','(11.6, Inf]') & X[,8] %in% c('(-Inf,0.03]','(0.03,0.518]')","'2'","V2,V3,V5,V7,V8"
21,1,0.0268456375838926,0.0754716981132075,5,9,0.555555555555556,0.333333333333333,"X[,1] %in% c('(1.512,1.517]') & X[,2] %in% c('(13.4,14.8]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,6] %in% c('(0.553,1.96]')","'2'","V1,V2,V3,V4,V6"
22,1,0.0268456375838926,0.333333333333333,4,8,0.444444444444444,0.296296296296296,"X[,1] %in% c('(1.517,1.521]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,7] %in% c('(8.73,11.6]','(11.6, Inf]')","'3'","V1,V3,V4,V7"
23,0.25,0.0268456375838926,0.333333333333333,4,6,0.444444444444444,0.222222222222222,"X[,1] %in% c('(-Inf,1.512]','(1.521,1.527]','(1.527, Inf]') & X[,3] %in% c('(2.98,3.8]') & X[,6] %in% c('(0.01,0.553]') & X[,9] %in% c('(-Inf,0.064]')","'3'","V1,V3,V6,V9"
24,1,0.0335570469798658,0.102040816326531,4,8,0.444444444444444,0.296296296296296,"X[,1] %in% c('(-Inf,1.512]','(1.521,1.527]','(1.527, Inf]') & X[,3] %in% c('(2.98,3.8]') & X[,6] %in% c('(0.01,0.553]') & X[,9] %in% c('(0.064,0.147]','(0.147,0.263]','(0.263, Inf]')","'1'","V1,V3,V6,V9"
25,1,0.0134228187919463,0.0377358490566038,6,11,0.666666666666667,0.407407407407407,"X[,1] %in% c('(1.512,1.517]') & X[,2] %in% c('(11.5,12.8]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,6] %in% c('(0.553,1.96]') & X[,9] %in% c('(-Inf,0.064]','(0.064,0.147]')","'2'","V1,V2,V3,V4,V6,V9"
26,1,0.00671140939597315,0.0204081632653061,6,11,0.666666666666667,0.407407407407407,"X[,1] %in% c('(1.512,1.517]') & X[,2] %in% c('(11.5,12.8]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,6] %in% c('(0.553,1.96]') & X[,9] %in% c('(0.147,0.263]','(0.263, Inf]')","'1'","V1,V2,V3,V4,V6,V9"
27,0.75,0.0268456375838926,0.0816326530612245,5,10,0.555555555555556,0.37037037037037,"X[,1] %in% c('(1.517,1.521]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(0.711,1.39]') & X[,6] %in% c('(-Inf,0.01]','(0.01,0.553]','(1.96,3.47]','(3.47, Inf]') & X[,7] %in% c('(-Inf,6.18]','(8.73,11.6]','(11.6, Inf]')","'1'","V1,V3,V4,V6,V7"
28,1,0.00671140939597315,0.0204081632653061,5,9,0.555555555555556,0.333333333333333,"X[,1] %in% c('(1.517,1.521]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,7] %in% c('(-Inf,6.18]','(6.18,8.73]') & X[,9] %in% c('(0.147,0.263]')","'1'","V1,V3,V4,V7,V9"
29,1,0.0469798657718121,0.142857142857143,6,9,0.666666666666667,0.333333333333333,"X[,1] %in% c('(1.517,1.521]') & X[,2] %in% c('(-Inf,11.5]','(11.5,12.8]','(13.4,14.8]','(14.8, Inf]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(0.711,1.39]') & X[,6] %in% c('(0.553,1.96]') & X[,7] %in% c('(6.18,8.73]')","'1'","V1,V2,V3,V4,V6,V7"
30,0.5,0.0268456375838926,0.0754716981132075,6,8,0.666666666666667,0.296296296296296,"X[,1] %in% c('(1.517,1.521]') & X[,2] %in% c('(12.8,13.4]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(0.711,1.39]') & X[,6] %in% c('(0.553,1.96]') & X[,7] %in% c('(-Inf,6.18]','(8.73,11.6]','(11.6, Inf]')","'2'","V1,V2,V3,V4,V6,V7"
31,1,0.00671140939597315,0.0204081632653061,6,12,0.666666666666667,0.444444444444444,"X[,1] %in% c('(1.517,1.521]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(0.711,1.39]') & X[,6] %in% c('(-Inf,0.01]','(0.01,0.553]','(1.96,3.47]','(3.47, Inf]') & X[,7] %in% c('(6.18,8.73]') & X[,8] %in% c('(0.03,0.518]','(0.518,0.596]','(0.596,2.5]','(2.5, Inf]')","'1'","V1,V3,V4,V6,V7,V8"
32,1,0.00671140939597315,0.05,5,10,0.555555555555556,0.37037037037037,"X[,1] %in% c('(1.517,1.521]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,7] %in% c('(-Inf,6.18]') & X[,9] %in% c('(-Inf,0.064]','(0.064,0.147]','(0.263, Inf]')","'7'","V1,V3,V4,V7,V9"
33,0.9,0.0671140939597315,0.204081632653061,7,7,0.777777777777778,0.259259259259259,"X[,1] %in% c('(1.517,1.521]') & X[,2] %in% c('(12.8,13.4]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(0.711,1.39]') & X[,6] %in% c('(0.553,1.96]') & X[,7] %in% c('(6.18,8.73]') & X[,8] %in% c('(-Inf,0.03]')","'1'","V1,V2,V3,V4,V6,V7,V8"
34,0.5,0.0134228187919463,0.0408163265306122,7,10,0.777777777777778,0.37037037037037,"X[,1] %in% c('(1.517,1.521]') & X[,2] %in% c('(12.8,13.4]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(0.711,1.39]') & X[,6] %in% c('(0.553,1.96]') & X[,7] %in% c('(6.18,8.73]') & X[,8] %in% c('(0.03,0.518]','(0.518,0.596]','(0.596,2.5]','(2.5, Inf]')","'1'","V1,V2,V3,V4,V6,V7,V8"
35,1,0.00671140939597315,0.0204081632653061,6,8,0.666666666666667,0.296296296296296,"X[,1] %in% c('(1.517,1.521]') & X[,2] %in% c('(13.4,14.8]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(0.711,1.39]') & X[,6] %in% c('(0.553,1.96]') & X[,7] %in% c('(-Inf,6.18]','(8.73,11.6]','(11.6, Inf]')","'1'","V1,V2,V3,V4,V6,V7"
36,0.75,0.0268456375838926,0.0816326530612245,6,10,0.666666666666667,0.37037037037037,"X[,1] %in% c('(1.517,1.521]') & X[,2] %in% c('(-Inf,11.5]','(11.5,12.8]','(14.8, Inf]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(0.711,1.39]') & X[,6] %in% c('(0.553,1.96]') & X[,7] %in% c('(-Inf,6.18]','(8.73,11.6]','(11.6, Inf]')","'1'","V1,V2,V3,V4,V6,V7"
37,1,0.0134228187919463,0.0408163265306122,7,10,0.777777777777778,0.37037037037037,"X[,1] %in% c('(1.517,1.521]') & X[,2] %in% c('(12.8,13.4]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(0.711,1.39]') & X[,6] %in% c('(-Inf,0.01]','(0.01,0.553]','(1.96,3.47]','(3.47, Inf]') & X[,7] %in% c('(6.18,8.73]') & X[,8] %in% c('(-Inf,0.03]')","'1'","V1,V2,V3,V4,V6,V7,V8"
38,1,0.00671140939597315,0.0833333333333333,7,13,0.777777777777778,0.481481481481481,"X[,1] %in% c('(1.517,1.521]') & X[,2] %in% c('(-Inf,11.5]','(11.5,12.8]','(13.4,14.8]','(14.8, Inf]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(0.711,1.39]') & X[,6] %in% c('(-Inf,0.01]','(0.01,0.553]','(1.96,3.47]','(3.47, Inf]') & X[,7] %in% c('(6.18,8.73]') & X[,8] %in% c('(-Inf,0.03]')","'3'","V1,V2,V3,V4,V6,V7,V8"
39,0.333333333333333,0.0201342281879195,0.0566037735849057,5,8,0.555555555555556,0.296296296296296,"X[,1] %in% c('(1.517,1.521]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,7] %in% c('(6.18,8.73]') & X[,9] %in% c('(-Inf,0.064]')","'2'","V1,V3,V4,V7,V9"
40,0.5,0.0134228187919463,0.0408163265306122,5,9,0.555555555555556,0.333333333333333,"X[,1] %in% c('(1.517,1.521]') & X[,3] %in% c('(2.98,3.8]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,7] %in% c('(6.18,8.73]') & X[,9] %in% c('(0.064,0.147]','(0.263, Inf]')","'1'","V1,V3,V4,V7,V9"
41,0.75,0.0268456375838926,0.2,3,7,0.333333333333333,0.259259259259259,"X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,4] %in% c('(-Inf,0.711]','(0.711,1.39]','(2.19,3.18]','(3.18, Inf]') & X[,7] %in% c('(6.18,8.73]')","'7'","V3,V4,V7"
42,1,0.0536912751677852,0.4,3,6,0.333333333333333,0.222222222222222,"X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,4] %in% c('(2.19,3.18]') & X[,7] %in% c('(-Inf,6.18]','(8.73,11.6]','(11.6, Inf]')","'7'","V3,V4,V7"
43,1,0.0134228187919463,0.0377358490566038,3,8,0.333333333333333,0.296296296296296,"X[,1] %in% c('(-Inf,1.512]','(1.512,1.517]','(1.527, Inf]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,5] %in% c('(-Inf,70.2]','(70.2,72.2]','(73.8, Inf]')","'2'","V1,V3,V5"
44,0.833333333333333,0.0402684563758389,0.3,4,5,0.444444444444444,0.185185185185185,"X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,4] %in% c('(1.39,2.19]') & X[,5] %in% c('(72.2,73.8]') & X[,7] %in% c('(6.18,8.73]')","'7'","V3,V4,V5,V7"
45,1,0.00671140939597315,0.166666666666667,4,7,0.444444444444444,0.259259259259259,"X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,4] %in% c('(1.39,2.19]') & X[,5] %in% c('(-Inf,70.2]','(70.2,72.2]','(73.8, Inf]') & X[,7] %in% c('(6.18,8.73]')","'6'","V3,V4,V5,V7"
46,1,0.0201342281879195,0.0566037735849057,4,8,0.444444444444444,0.296296296296296,"X[,2] %in% c('(-Inf,11.5]','(12.8,13.4]','(13.4,14.8]','(14.8, Inf]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,5] %in% c('(72.2,73.8]') & X[,9] %in% c('(0.263, Inf]')","'2'","V2,V3,V5,V9"
47,1,0.0335570469798658,0.0943396226415094,5,14,0.555555555555556,0.518518518518518,"X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,4] %in% c('(-Inf,0.711]','(0.711,1.39]','(1.39,2.19]','(3.18, Inf]') & X[,5] %in% c('(-Inf,70.2]','(70.2,72.2]','(73.8, Inf]') & X[,6] %in% c('(-Inf,0.01]','(0.01,0.553]') & X[,7] %in% c('(-Inf,6.18]','(8.73,11.6]','(11.6, Inf]')","'2'","V3,V4,V5,V6,V7"
48,0.666666666666667,0.0201342281879195,0.0566037735849057,5,6,0.555555555555556,0.222222222222222,"X[,1] %in% c('(1.512,1.517]') & X[,2] %in% c('(11.5,12.8]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,5] %in% c('(72.2,73.8]') & X[,7] %in% c('(6.18,8.73]')","'2'","V1,V2,V3,V5,V7"
49,1,0.0402684563758389,0.122448979591837,5,9,0.555555555555556,0.333333333333333,"X[,1] %in% c('(-Inf,1.512]','(1.517,1.521]','(1.521,1.527]','(1.527, Inf]') & X[,2] %in% c('(11.5,12.8]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,5] %in% c('(72.2,73.8]') & X[,7] %in% c('(6.18,8.73]')","'1'","V1,V2,V3,V5,V7"
50,1,0.0134228187919463,0.0408163265306122,5,8,0.555555555555556,0.296296296296296,"X[,2] %in% c('(11.5,12.8]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,5] %in% c('(72.2,73.8]') & X[,7] %in% c('(-Inf,6.18]','(8.73,11.6]','(11.6, Inf]') & X[,9] %in% c('(-Inf,0.064]')","'1'","V2,V3,V5,V7,V9"
51,0.5,0.0134228187919463,0.0377358490566038,5,10,0.555555555555556,0.37037037037037,"X[,2] %in% c('(11.5,12.8]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,5] %in% c('(72.2,73.8]') & X[,7] %in% c('(-Inf,6.18]','(8.73,11.6]','(11.6, Inf]') & X[,9] %in% c('(0.064,0.147]','(0.147,0.263]','(0.263, Inf]')","'2'","V2,V3,V5,V7,V9"
52,0.909090909090909,0.0738255033557047,0.224489795918367,4,7,0.444444444444444,0.259259259259259,"X[,1] %in% c('(1.517,1.521]','(1.521,1.527]') & X[,3] %in% c('(2.98,3.8]') & X[,5] %in% c('(-Inf,70.2]','(70.2,72.2]','(73.8, Inf]') & X[,6] %in% c('(0.01,0.553]')","'1'","V1,V3,V5,V6"
53,0.75,0.0268456375838926,0.333333333333333,5,15,0.555555555555556,0.555555555555556,"X[,1] %in% c('(1.517,1.521]','(1.521,1.527]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,4] %in% c('(-Inf,0.711]','(1.39,2.19]','(2.19,3.18]','(3.18, Inf]') & X[,5] %in% c('(-Inf,70.2]','(70.2,72.2]','(73.8, Inf]') & X[,6] %in% c('(-Inf,0.01]','(0.553,1.96]','(1.96,3.47]','(3.47, Inf]')","'3'","V1,V3,V4,V5,V6"
54,0.666666666666667,0.0402684563758389,0.666666666666667,6,15,0.666666666666667,0.555555555555556,"X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,4] %in% c('(-Inf,0.711]','(0.711,1.39]','(1.39,2.19]','(3.18, Inf]') & X[,6] %in% c('(0.553,1.96]','(1.96,3.47]','(3.47, Inf]') & X[,7] %in% c('(-Inf,6.18]','(8.73,11.6]','(11.6, Inf]') & X[,8] %in% c('(-Inf,0.03]','(0.596,2.5]') & X[,9] %in% c('(-Inf,0.064]')","'5'","V3,V4,V6,V7,V8,V9"
55,0.5,0.0134228187919463,0.0377358490566038,6,17,0.666666666666667,0.62962962962963,"X[,3] %in% c('(-Inf,1.06]','(1.06,2.98]') & X[,4] %in% c('(-Inf,0.711]','(0.711,1.39]','(1.39,2.19]','(3.18, Inf]') & X[,6] %in% c('(0.553,1.96]','(1.96,3.47]','(3.47, Inf]') & X[,7] %in% c('(-Inf,6.18]','(8.73,11.6]','(11.6, Inf]') & X[,8] %in% c('(-Inf,0.03]','(0.596,2.5]') & X[,9] %in% c('(0.064,0.147]','(0.147,0.263]','(0.263, Inf]')","'2'","V3,V4,V6,V7,V8,V9"
56,1,0.00671140939597315,0.0188679245283019,5,14,0.555555555555556,0.518518518518518,"X[,3] %in% c('(-Inf,1.06]') & X[,4] %in% c('(-Inf,0.711]','(0.711,1.39]','(1.39,2.19]','(3.18, Inf]') & X[,6] %in% c('(0.553,1.96]','(1.96,3.47]','(3.47, Inf]') & X[,7] %in% c('(-Inf,6.18]','(8.73,11.6]','(11.6, Inf]') & X[,8] %in% c('(0.03,0.518]','(0.518,0.596]','(2.5, Inf]')","'2'","V3,V4,V6,V7,V8"
57,1,0.00671140939597315,0.0833333333333333,6,15,0.666666666666667,0.555555555555556,"X[,2] %in% c('(-Inf,11.5]','(12.8,13.4]','(13.4,14.8]','(14.8, Inf]') & X[,3] %in% c('(2.98,3.8]','(3.8, Inf]') & X[,5] %in% c('(72.2,73.8]') & X[,6] %in% c('(0.01,0.553]') & X[,8] %in% c('(0.03,0.518]','(0.518,0.596]','(0.596,2.5]','(2.5, Inf]') & X[,9] %in% c('(-Inf,0.064]','(0.064,0.147]','(0.147,0.263]')","'3'","V2,V3,V5,V6,V8,V9"
