"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
1,1,0.106611570247934,0.152302243211334,3,5,0.5,0.384615384615385,"X[,1] %in% c('low','med') & X[,5] %in% c('big','med') & X[,6] %in% c('low')","'unacc'","V1,V5,V6"
2,1,0.110743801652893,0.158205430932704,3,5,0.5,0.384615384615385,"X[,1] %in% c('high','vhigh') & X[,4] %in% c('2') & X[,5] %in% c('big','med')","'unacc'","V1,V4,V5"
3,1,0.0363636363636364,0.051948051948052,3,3,0.5,0.230769230769231,"X[,4] %in% c('2') & X[,5] %in% c('small') & X[,6] %in% c('high')","'unacc'","V4,V5,V6"
4,0.548780487804878,0.0677685950413223,0.304832713754647,3,4,0.5,0.307692307692308,"X[,4] %in% c('4','more') & X[,5] %in% c('small') & X[,6] %in% c('high')","'acc'","V4,V5,V6"
5,1,0.108264462809917,0.154663518299882,2,2,0.333333333333333,0.153846153846154,"X[,5] %in% c('small') & X[,6] %in% c('low')","'unacc'","V5,V6"
6,1,0.0413223140495868,0.0590318772136954,3,3,0.5,0.230769230769231,"X[,4] %in% c('2') & X[,5] %in% c('small') & X[,6] %in% c('med')","'unacc'","V4,V5,V6"
7,0.696969696969697,0.0272727272727273,0.038961038961039,4,6,0.666666666666667,0.461538461538462,"X[,1] %in% c('vhigh') & X[,3] %in% c('4') & X[,4] %in% c('4','more') & X[,5] %in% c('big','med')","'unacc'","V1,V3,V4,V5"
8,1,0.0446280991735537,0.063754427390791,5,10,0.833333333333333,0.769230769230769,"X[,1] %in% c('high','vhigh') & X[,2] %in% c('vhigh') & X[,3] %in% c('2','3','5more') & X[,4] %in% c('4','more') & X[,5] %in% c('big','med')","'unacc'","V1,V2,V3,V4,V5"
9,1,0.0107438016528926,0.0153482880755608,5,7,0.833333333333333,0.538461538461538,"X[,1] %in% c('high') & X[,3] %in% c('4') & X[,4] %in% c('4','more') & X[,5] %in% c('big','med') & X[,6] %in% c('low')","'unacc'","V1,V3,V4,V5,V6"
10,0.791666666666667,0.0198347107438017,0.0892193308550186,5,8,0.833333333333333,0.615384615384615,"X[,1] %in% c('high') & X[,3] %in% c('4') & X[,4] %in% c('4','more') & X[,5] %in% c('big','med') & X[,6] %in% c('high','med')","'acc'","V1,V3,V4,V5,V6"
11,0.909090909090909,0.0181818181818182,0.025974025974026,4,5,0.666666666666667,0.384615384615385,"X[,2] %in% c('high','vhigh') & X[,4] %in% c('more') & X[,5] %in% c('small') & X[,6] %in% c('med')","'unacc'","V2,V4,V5,V6"
12,1,0.00247933884297521,0.00354191263282172,5,6,0.833333333333333,0.461538461538462,"X[,1] %in% c('low','med') & X[,2] %in% c('low') & X[,4] %in% c('2') & X[,5] %in% c('big') & X[,6] %in% c('high')","'unacc'","V1,V2,V4,V5,V6"
13,1,0.00826446280991736,0.217391304347826,5,7,0.833333333333333,0.538461538461538,"X[,1] %in% c('low','med') & X[,2] %in% c('low') & X[,4] %in% c('4','more') & X[,5] %in% c('big') & X[,6] %in% c('high')","'vgood'","V1,V2,V4,V5,V6"
14,0.666666666666667,0.00247933884297521,0.00354191263282172,5,6,0.833333333333333,0.461538461538462,"X[,1] %in% c('low','med') & X[,2] %in% c('low') & X[,3] %in% c('2') & X[,5] %in% c('big') & X[,6] %in% c('med')","'unacc'","V1,V2,V3,V5,V6"
15,0.692307692307692,0.0107438016528926,0.270833333333333,5,8,0.833333333333333,0.615384615384615,"X[,1] %in% c('low','med') & X[,2] %in% c('low') & X[,3] %in% c('3','4','5more') & X[,5] %in% c('big') & X[,6] %in% c('med')","'good'","V1,V2,V3,V5,V6"
16,1,0.00661157024793388,0.00944510035419126,5,6,0.833333333333333,0.461538461538462,"X[,1] %in% c('low','med') & X[,2] %in% c('low') & X[,4] %in% c('2') & X[,5] %in% c('med') & X[,6] %in% c('high')","'unacc'","V1,V2,V4,V5,V6"
