"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
1,0.333333333333333,0.013953488372093,0.0189873417721519,1,1,0.333333333333333,0.111111111111111,"X[,3] %in% c('(28.3, Inf]')","'1'","V3"
2,1,0.013953488372093,0.0189873417721519,2,3,0.666666666666667,0.333333333333333,"X[,1] %in% c('(-Inf,32]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]')","'1'","V1,V3"
3,0.684210526315789,0.0883720930232558,0.120253164556962,2,3,0.666666666666667,0.333333333333333,"X[,1] %in% c('(68.4, Inf]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]')","'1'","V1,V3"
4,0.75,0.0744186046511628,0.280701754385965,2,3,0.666666666666667,0.333333333333333,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(8.5,12]','(12,28.3]')","'2'","V1,V3"
5,0.666666666666667,0.195348837209302,0.265822784810127,2,2,0.666666666666667,0.222222222222222,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(0.5,8.5]')","'1'","V1,V3"
6,1,0.0372093023255814,0.0506329113924051,3,4,1,0.444444444444444,"X[,1] %in% c('(32,48.6]','(48.6,68.4]') & X[,2] %in% c('(67, Inf]') & X[,3] %in% c('(-Inf,0.5]')","'1'","V1,V2,V3"
7,0.5,0.027906976744186,0.105263157894737,2,4,0.666666666666667,0.444444444444444,"X[,1] %in% c('(-Inf,32]','(32,48.6]','(68.4, Inf]') & X[,3] %in% c('(8.5,12]')","'2'","V1,V3"
8,0.75,0.0372093023255814,0.0506329113924051,2,4,0.666666666666667,0.444444444444444,"X[,1] %in% c('(-Inf,32]','(32,48.6]','(68.4, Inf]') & X[,3] %in% c('(12,28.3]')","'1'","V1,V3"
9,0.923076923076923,0.0604651162790698,0.0822784810126582,3,3,1,0.333333333333333,"X[,1] %in% c('(32,48.6]') & X[,2] %in% c('(58.5,62.2]') & X[,3] %in% c('(0.5,8.5]')","'1'","V1,V2,V3"
10,0.916666666666667,0.111627906976744,0.151898734177215,3,4,1,0.444444444444444,"X[,1] %in% c('(32,48.6]','(48.6,68.4]') & X[,2] %in% c('(58.5,62.2]') & X[,3] %in% c('(-Inf,0.5]')","'1'","V1,V2,V3"
11,0.666666666666667,0.013953488372093,0.0189873417721519,3,3,1,0.333333333333333,"X[,1] %in% c('(32,48.6]') & X[,2] %in% c('(-Inf,58.5]') & X[,3] %in% c('(0.5,8.5]')","'1'","V1,V2,V3"
12,0.714285714285714,0.0651162790697674,0.0886075949367089,3,4,1,0.444444444444444,"X[,1] %in% c('(32,48.6]') & X[,2] %in% c('(62.2,67]','(67, Inf]') & X[,3] %in% c('(0.5,8.5]')","'1'","V1,V2,V3"
13,0.75,0.0558139534883721,0.0759493670886076,3,4,1,0.444444444444444,"X[,1] %in% c('(32,48.6]','(48.6,68.4]') & X[,2] %in% c('(-Inf,58.5]') & X[,3] %in% c('(-Inf,0.5]')","'1'","V1,V2,V3"
14,0.840909090909091,0.204651162790698,0.278481012658228,3,4,1,0.444444444444444,"X[,1] %in% c('(32,48.6]','(48.6,68.4]') & X[,2] %in% c('(62.2,67]') & X[,3] %in% c('(-Inf,0.5]')","'1'","V1,V2,V3"
15,0.780487804878049,0.190697674418605,0.259493670886076,2,5,0.666666666666667,0.555555555555556,"X[,1] %in% c('(-Inf,32]','(32,48.6]') & X[,3] %in% c('(0.5,8.5]','(12,28.3]','(28.3, Inf]')","'1'","V1,V3"
16,0.71551724137931,0.53953488372093,0.734177215189873,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(48.6,68.4]')","'1'","V1"
17,0.75,0.0372093023255814,0.0506329113924051,3,6,1,0.666666666666667,"X[,1] %in% c('(-Inf,32]','(32,48.6]') & X[,2] %in% c('(-Inf,58.5]','(67, Inf]') & X[,3] %in% c('(-Inf,0.5]','(8.5,12]')","'1'","V1,V2,V3"
18,0.75,0.0186046511627907,0.0253164556962025,3,5,1,0.555555555555556,"X[,1] %in% c('(-Inf,32]','(32,48.6]') & X[,2] %in% c('(58.5,62.2]','(62.2,67]') & X[,3] %in% c('(8.5,12]')","'1'","V1,V2,V3"
19,0.5,0.00930232558139535,0.0350877192982456,3,3,1,0.333333333333333,"X[,1] %in% c('(68.4, Inf]') & X[,2] %in% c('(-Inf,58.5]') & X[,3] %in% c('(-Inf,0.5]')","'2'","V1,V2,V3"
20,0.888888888888889,0.0418604651162791,0.0569620253164557,3,5,1,0.555555555555556,"X[,1] %in% c('(68.4, Inf]') & X[,2] %in% c('(58.5,62.2]','(62.2,67]','(67, Inf]') & X[,3] %in% c('(-Inf,0.5]')","'1'","V1,V2,V3"
21,1,0.00930232558139535,0.0126582278481013,3,6,1,0.666666666666667,"X[,1] %in% c('(68.4, Inf]') & X[,2] %in% c('(58.5,62.2]') & X[,3] %in% c('(0.5,8.5]','(8.5,12]','(12,28.3]','(28.3, Inf]')","'1'","V1,V2,V3"
22,0.666666666666667,0.027906976744186,0.105263157894737,3,8,1,0.888888888888889,"X[,1] %in% c('(68.4, Inf]') & X[,2] %in% c('(-Inf,58.5]','(62.2,67]','(67, Inf]') & X[,3] %in% c('(0.5,8.5]','(8.5,12]','(12,28.3]','(28.3, Inf]')","'2'","V1,V2,V3"
23,0.789473684210526,0.0883720930232558,0.120253164556962,3,4,1,0.444444444444444,"X[,1] %in% c('(-Inf,32]','(32,48.6]') & X[,2] %in% c('(62.2,67]') & X[,3] %in% c('(-Inf,0.5]')","'1'","V1,V2,V3"
24,0.75,0.0372093023255814,0.0506329113924051,3,4,1,0.444444444444444,"X[,1] %in% c('(-Inf,32]','(32,48.6]') & X[,2] %in% c('(58.5,62.2]') & X[,3] %in% c('(-Inf,0.5]')","'1'","V1,V2,V3"
25,1,0.013953488372093,0.0189873417721519,1,1,0.333333333333333,0.111111111111111,"X[,1] %in% c('(-Inf,32]')","'1'","V1"
26,0.777777777777778,0.334883720930233,0.455696202531646,3,8,1,0.888888888888889,"X[,1] %in% c('(32,48.6]') & X[,2] %in% c('(-Inf,58.5]','(58.5,62.2]','(62.2,67]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]','(8.5,12]','(12,28.3]')","'1'","V1,V2,V3"
27,1,0.00465116279069767,0.0175438596491228,3,5,1,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,2] %in% c('(-Inf,58.5]','(58.5,62.2]','(62.2,67]') & X[,3] %in% c('(28.3, Inf]')","'2'","V1,V2,V3"
28,1,0.00930232558139535,0.0126582278481013,3,3,1,0.333333333333333,"X[,1] %in% c('(32,48.6]') & X[,2] %in% c('(67, Inf]') & X[,3] %in% c('(-Inf,0.5]')","'1'","V1,V2,V3"
29,0.5,0.00930232558139535,0.0126582278481013,3,6,1,0.666666666666667,"X[,1] %in% c('(32,48.6]') & X[,2] %in% c('(67, Inf]') & X[,3] %in% c('(0.5,8.5]','(8.5,12]','(12,28.3]','(28.3, Inf]')","'1'","V1,V2,V3"
30,0.892857142857143,0.26046511627907,0.354430379746835,2,2,0.666666666666667,0.222222222222222,"X[,1] %in% c('(48.6,68.4]') & X[,3] %in% c('(-Inf,0.5]')","'1'","V1,V3"
31,0.818181818181818,0.0511627906976744,0.069620253164557,2,2,0.666666666666667,0.222222222222222,"X[,1] %in% c('(68.4, Inf]') & X[,3] %in% c('(-Inf,0.5]')","'1'","V1,V3"
32,0.7,0.0930232558139535,0.126582278481013,3,4,1,0.444444444444444,"X[,1] %in% c('(48.6,68.4]','(68.4, Inf]') & X[,2] %in% c('(58.5,62.2]') & X[,3] %in% c('(0.5,8.5]')","'1'","V1,V2,V3"
33,0.857142857142857,0.0325581395348837,0.12280701754386,3,6,1,0.666666666666667,"X[,1] %in% c('(48.6,68.4]','(68.4, Inf]') & X[,2] %in% c('(58.5,62.2]') & X[,3] %in% c('(8.5,12]','(12,28.3]','(28.3, Inf]')","'2'","V1,V2,V3"
34,0.636363636363636,0.0511627906976744,0.192982456140351,3,7,1,0.777777777777778,"X[,1] %in% c('(48.6,68.4]') & X[,2] %in% c('(-Inf,58.5]','(62.2,67]','(67, Inf]') & X[,3] %in% c('(8.5,12]','(12,28.3]','(28.3, Inf]')","'2'","V1,V2,V3"
35,0.7,0.0930232558139535,0.126582278481013,3,4,1,0.444444444444444,"X[,1] %in% c('(48.6,68.4]') & X[,2] %in% c('(-Inf,58.5]','(62.2,67]') & X[,3] %in% c('(0.5,8.5]')","'1'","V1,V2,V3"
36,0.5,0.0186046511627907,0.0701754385964912,3,3,1,0.333333333333333,"X[,1] %in% c('(48.6,68.4]') & X[,2] %in% c('(67, Inf]') & X[,3] %in% c('(0.5,8.5]')","'2'","V1,V2,V3"
37,0.315789473684211,0.0883720930232558,0.333333333333333,2,3,0.666666666666667,0.333333333333333,"X[,1] %in% c('(68.4, Inf]') & X[,3] %in% c('(-Inf,0.5]','(0.5,8.5]')","'2'","V1,V3"
38,0.714285714285714,0.0325581395348837,0.0443037974683544,3,5,1,0.555555555555556,"X[,1] %in% c('(32,48.6]') & X[,2] %in% c('(62.2,67]') & X[,3] %in% c('(8.5,12]','(12,28.3]','(28.3, Inf]')","'1'","V1,V2,V3"
39,0.6,0.0465116279069767,0.175438596491228,3,7,1,0.777777777777778,"X[,1] %in% c('(-Inf,32]','(48.6,68.4]','(68.4, Inf]') & X[,2] %in% c('(62.2,67]') & X[,3] %in% c('(8.5,12]','(12,28.3]','(28.3, Inf]')","'2'","V1,V2,V3"
