"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
1,1,0.146428571428571,0.585714285714286,2,4,0.333333333333333,0.210526315789474,"X[,1] %in% c('(-Inf,-60.9]','(-60.9,-57.1]') & X[,3] %in% c('(-Inf,-65.9]','(-65.9,-59.4]')","'1'","V1,V3"
2,1,0.111428571428571,0.445714285714286,4,10,0.666666666666667,0.526315789473684,"X[,1] %in% c('(-Inf,-60.9]','(-60.9,-57.1]') & X[,2] %in% c('(-Inf,-63.5]','(-63.5,-59.1]','(-59.1,-55.9]') & X[,3] %in% c('(-59.4,-53.6]','(-53.6,-46.1]','(-46.1, Inf]') & X[,5] %in% c('(-59.7,-51]','(-51, Inf]')","'4'","V1,V2,V3,V5"
3,1,0.0278571428571429,0.111428571428571,4,9,0.666666666666667,0.473684210526316,"X[,1] %in% c('(-Inf,-60.9]') & X[,2] %in% c('(-Inf,-63.5]','(-63.5,-59.1]','(-59.1,-55.9]') & X[,3] %in% c('(-59.4,-53.6]','(-53.6,-46.1]','(-46.1, Inf]') & X[,5] %in% c('(-Inf,-70.6]','(-70.6,-59.7]')","'1'","V1,V2,V3,V5"
4,0.944444444444444,0.0128571428571429,0.0514285714285714,4,9,0.666666666666667,0.473684210526316,"X[,1] %in% c('(-60.9,-57.1]') & X[,2] %in% c('(-Inf,-63.5]','(-63.5,-59.1]','(-59.1,-55.9]') & X[,3] %in% c('(-59.4,-53.6]','(-53.6,-46.1]','(-46.1, Inf]') & X[,5] %in% c('(-Inf,-70.6]','(-70.6,-59.7]')","'1'","V1,V2,V3,V5"
5,0.833333333333333,0.0171428571428571,0.0685714285714286,5,10,0.833333333333333,0.526315789473684,"X[,1] %in% c('(-45.1, Inf]') & X[,2] %in% c('(-Inf,-63.5]','(-63.5,-59.1]','(-59.1,-55.9]','(-50.4, Inf]') & X[,4] %in% c('(-53.7,-43.1]') & X[,5] %in% c('(-70.6,-59.7]') & X[,6] %in% c('(-Inf,-90.5]','(-82.5,-74.9]','(-74.9, Inf]')","'2'","V1,V2,V4,V5,V6"
6,0.862068965517241,0.0207142857142857,0.0828571428571429,6,16,1,0.842105263157895,"X[,1] %in% c('(-57.1,-47.5]','(-47.5,-45.1]') & X[,2] %in% c('(-63.5,-59.1]','(-59.1,-55.9]') & X[,3] %in% c('(-59.4,-53.6]','(-53.6,-46.1]','(-46.1, Inf]') & X[,4] %in% c('(-Inf,-71]','(-53.7,-43.1]','(-43.1, Inf]') & X[,6] %in% c('(-Inf,-90.5]','(-90.5,-82.5]') & X[,7] %in% c('(-Inf,-93.5]','(-93.5,-93.4]','(-83.1,-74.8]','(-74.8, Inf]')","'3'","V1,V2,V3,V4,V6,V7"
7,1,0.0285714285714286,0.114285714285714,5,9,0.833333333333333,0.473684210526316,"X[,1] %in% c('(-Inf,-60.9]') & X[,2] %in% c('(-55.9,-50.4]','(-50.4, Inf]') & X[,3] %in% c('(-59.4,-53.6]','(-53.6,-46.1]','(-46.1, Inf]') & X[,5] %in% c('(-59.7,-51]','(-51, Inf]') & X[,6] %in% c('(-90.5,-82.5]')","'4'","V1,V2,V3,V5,V6"
8,1,0.0157142857142857,0.0628571428571429,6,15,1,0.789473684210526,"X[,1] %in% c('(-57.1,-47.5]','(-47.5,-45.1]') & X[,2] %in% c('(-55.9,-50.4]') & X[,3] %in% c('(-59.4,-53.6]','(-53.6,-46.1]','(-46.1, Inf]') & X[,4] %in% c('(-Inf,-71]','(-53.7,-43.1]','(-43.1, Inf]') & X[,6] %in% c('(-Inf,-90.5]','(-90.5,-82.5]') & X[,7] %in% c('(-Inf,-93.5]','(-93.5,-93.4]','(-83.1,-74.8]','(-74.8, Inf]')","'3'","V1,V2,V3,V4,V6,V7"
9,0.96,0.0178571428571429,0.0714285714285714,5,8,0.833333333333333,0.421052631578947,"X[,1] %in% c('(-57.1,-47.5]','(-47.5,-45.1]') & X[,2] %in% c('(-59.1,-55.9]','(-55.9,-50.4]') & X[,3] %in% c('(-59.4,-53.6]') & X[,6] %in% c('(-82.5,-74.9]','(-74.9, Inf]') & X[,7] %in% c('(-93.4,-83.1]')","'3'","V1,V2,V3,V6,V7"
10,0.884615384615385,0.0185714285714286,0.0742857142857143,5,9,0.833333333333333,0.473684210526316,"X[,1] %in% c('(-60.9,-57.1]') & X[,2] %in% c('(-55.9,-50.4]','(-50.4, Inf]') & X[,3] %in% c('(-59.4,-53.6]') & X[,4] %in% c('(-Inf,-71]','(-63.3,-53.7]','(-53.7,-43.1]','(-43.1, Inf]') & X[,6] %in% c('(-90.5,-82.5]')","'4'","V1,V2,V3,V4,V6"
