"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
1,1,0.0691244239631336,0.142857142857143,2,5,0.333333333333333,0.294117647058824,"X[,3] %in% c('(-Inf,28.9]','(28.9,46]') & X[,6] %in% c('(15.5,16.1]','(16.1,32.3]','(32.3, Inf]')","'SL'","V3,V6"
2,1,0.19815668202765,0.40952380952381,3,9,0.5,0.529411764705882,"X[,3] %in% c('(46,66.8]','(66.8, Inf]') & X[,4] %in% c('(-Inf,16.4]','(16.4,27.9]','(27.9,36]','(55, Inf]') & X[,6] %in% c('(15.5,16.1]','(16.1,32.3]','(32.3, Inf]')","'SL'","V3,V4,V6"
3,0.785714285714286,0.0645161290322581,0.333333333333333,3,5,0.5,0.294117647058824,"X[,2] %in% c('(16.7,28.7]','(28.7, Inf]') & X[,3] %in% c('(-Inf,28.9]','(28.9,46]') & X[,6] %in% c('(-0.092,15.5]')","'DH'","V2,V3,V6"
4,0.75,0.0184331797235023,0.0571428571428571,4,6,0.666666666666667,0.352941176470588,"X[,2] %in% c('(5.19,16.7]') & X[,3] %in% c('(46,66.8]','(66.8, Inf]') & X[,5] %in% c('(85.3,116]') & X[,6] %in% c('(-Inf,-0.092]','(-0.092,15.5]')","'NO'","V2,V3,V5,V6"
5,0.785714285714286,0.0645161290322581,0.2,3,6,0.5,0.352941176470588,"X[,3] %in% c('(46,66.8]','(66.8, Inf]') & X[,5] %in% c('(-Inf,85.3]','(116,137]','(137, Inf]') & X[,6] %in% c('(-0.092,15.5]')","'NO'","V3,V5,V6"
6,0.96875,0.147465437788018,0.304761904761905,4,9,0.666666666666667,0.529411764705882,"X[,3] %in% c('(46,66.8]','(66.8, Inf]') & X[,4] %in% c('(36,55]') & X[,5] %in% c('(-Inf,85.3]','(85.3,116]','(137, Inf]') & X[,6] %in% c('(15.5,16.1]','(16.1,32.3]','(32.3, Inf]')","'SL'","V3,V4,V5,V6"
7,0.75,0.0184331797235023,0.0571428571428571,4,7,0.666666666666667,0.411764705882353,"X[,1] %in% c('(37,54.2]') & X[,3] %in% c('(46,66.8]','(66.8, Inf]') & X[,5] %in% c('(-Inf,85.3]','(116,137]','(137, Inf]') & X[,6] %in% c('(-Inf,-0.092]')","'NO'","V1,V3,V5,V6"
8,1,0.032258064516129,0.1,4,5,0.666666666666667,0.294117647058824,"X[,2] %in% c('(-Inf,5.19]') & X[,3] %in% c('(-Inf,28.9]','(28.9,46]') & X[,5] %in% c('(116,137]') & X[,6] %in% c('(-Inf,-0.092]')","'NO'","V2,V3,V5,V6"
9,0.75,0.0184331797235023,0.0952380952380952,6,13,1,0.764705882352941,"X[,1] %in% c('(-Inf,37]','(37,54.2]') & X[,2] %in% c('(-Inf,5.19]','(5.19,16.7]') & X[,3] %in% c('(-Inf,28.9]','(28.9,46]') & X[,4] %in% c('(-Inf,16.4]','(16.4,27.9]','(36,55]','(55, Inf]') & X[,5] %in% c('(-Inf,85.3]','(85.3,116]') & X[,6] %in% c('(-0.092,15.5]')","'DH'","V1,V2,V3,V4,V5,V6"
10,1,0.211981566820276,0.438095238095238,2,5,0.333333333333333,0.294117647058824,"X[,1] %in% c('(75, Inf]') & X[,6] %in% c('(-Inf,-0.092]','(15.5,16.1]','(16.1,32.3]','(32.3, Inf]')","'SL'","V1,V6"
11,0.888888888888889,0.0829493087557604,0.257142857142857,4,9,0.666666666666667,0.529411764705882,"X[,1] %in% c('(-Inf,37]','(37,54.2]') & X[,4] %in% c('(36,55]','(55, Inf]') & X[,5] %in% c('(-Inf,85.3]','(116,137]') & X[,6] %in% c('(-Inf,-0.092]','(-0.092,15.5]','(16.1,32.3]')","'NO'","V1,V4,V5,V6"
12,1,0.0276497695852535,0.0571428571428571,4,10,0.666666666666667,0.588235294117647,"X[,1] %in% c('(-Inf,37]','(37,54.2]','(54.2,75]') & X[,2] %in% c('(-Inf,5.19]') & X[,4] %in% c('(-Inf,16.4]','(27.9,36]','(36,55]','(55, Inf]') & X[,5] %in% c('(85.3,116]','(137, Inf]')","'SL'","V1,V2,V4,V5"
13,0.833333333333333,0.0276497695852535,0.0571428571428571,4,9,0.666666666666667,0.529411764705882,"X[,1] %in% c('(-Inf,37]','(37,54.2]','(54.2,75]') & X[,2] %in% c('(16.7,28.7]','(28.7, Inf]') & X[,5] %in% c('(85.3,116]') & X[,6] %in% c('(15.5,16.1]','(16.1,32.3]','(32.3, Inf]')","'SL'","V1,V2,V5,V6"
14,1,0.032258064516129,0.1,5,9,0.833333333333333,0.529411764705882,"X[,1] %in% c('(54.2,75]') & X[,2] %in% c('(5.19,16.7]') & X[,4] %in% c('(36,55]','(55, Inf]') & X[,5] %in% c('(-Inf,85.3]','(116,137]') & X[,6] %in% c('(-Inf,-0.092]','(-0.092,15.5]','(16.1,32.3]')","'NO'","V1,V2,V4,V5,V6"
15,0.714285714285714,0.032258064516129,0.1,5,8,0.833333333333333,0.470588235294118,"X[,1] %in% c('(-Inf,37]') & X[,2] %in% c('(-Inf,5.19]') & X[,3] %in% c('(-Inf,28.9]','(28.9,46]') & X[,4] %in% c('(16.4,27.9]','(27.9,36]') & X[,5] %in% c('(-Inf,85.3]','(116,137]')","'NO'","V1,V2,V3,V4,V5"
16,1,0.0368663594470046,0.0761904761904762,6,14,1,0.823529411764706,"X[,1] %in% c('(-Inf,37]','(37,54.2]','(54.2,75]') & X[,2] %in% c('(5.19,16.7]') & X[,3] %in% c('(28.9,46]') & X[,4] %in% c('(-Inf,16.4]','(27.9,36]','(36,55]','(55, Inf]') & X[,5] %in% c('(85.3,116]','(137, Inf]') & X[,6] %in% c('(15.5,16.1]','(16.1,32.3]','(32.3, Inf]')","'SL'","V1,V2,V3,V4,V5,V6"
17,0.75,0.0184331797235023,0.0571428571428571,6,14,1,0.823529411764706,"X[,1] %in% c('(-Inf,37]','(37,54.2]','(54.2,75]') & X[,2] %in% c('(5.19,16.7]') & X[,3] %in% c('(-Inf,28.9]','(46,66.8]','(66.8, Inf]') & X[,4] %in% c('(-Inf,16.4]','(27.9,36]','(36,55]','(55, Inf]') & X[,5] %in% c('(85.3,116]','(137, Inf]') & X[,6] %in% c('(-0.092,15.5]')","'NO'","V1,V2,V3,V4,V5,V6"
18,0.909090909090909,0.101382488479263,0.20952380952381,6,17,1,1,"X[,1] %in% c('(-Inf,37]','(37,54.2]','(54.2,75]') & X[,2] %in% c('(5.19,16.7]') & X[,3] %in% c('(-Inf,28.9]','(46,66.8]','(66.8, Inf]') & X[,4] %in% c('(-Inf,16.4]','(27.9,36]','(36,55]','(55, Inf]') & X[,5] %in% c('(85.3,116]','(137, Inf]') & X[,6] %in% c('(-Inf,-0.092]','(15.5,16.1]','(16.1,32.3]','(32.3, Inf]')","'SL'","V1,V2,V3,V4,V5,V6"
