"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
1,1,0.0933333333333333,0.666666666666667,2,8,0.4,0.421052631578947,"X[,1] %in% c('(-Inf,89]','(89,102]','(118,132]','(132, Inf]') & X[,4] %in% c('(-Inf,0.2]','(2.7,8.71]','(8.71,11.6]','(11.6, Inf]')","'3'","V1,V4"
2,1,0.0333333333333333,0.208333333333333,3,6,0.6,0.315789473684211,"X[,2] %in% c('(-Inf,4.96]','(4.96,6.91]','(6.91,10.2]','(10.2,15.2]') & X[,3] %in% c('(3.07, Inf]') & X[,4] %in% c('(0.2,2.7]')","'2'","V2,V3,V4"
3,1,0.00666666666666667,0.00952380952380952,3,3,0.6,0.157894736842105,"X[,2] %in% c('(15.2, Inf]') & X[,3] %in% c('(-Inf,1.14]') & X[,4] %in% c('(0.2,2.7]')","'1'","V2,V3,V4"
4,0.9375,0.106666666666667,0.666666666666667,3,6,0.6,0.315789473684211,"X[,2] %in% c('(15.2, Inf]') & X[,3] %in% c('(1.14,2.13]','(2.13,2.39]','(2.39,3.07]','(3.07, Inf]') & X[,4] %in% c('(0.2,2.7]')","'2'","V2,V3,V4"
5,1,0.0133333333333333,0.019047619047619,3,6,0.6,0.315789473684211,"X[,1] %in% c('(102,118]') & X[,4] %in% c('(-Inf,0.2]','(2.7,8.71]','(8.71,11.6]','(11.6, Inf]') & X[,5] %in% c('(-0.25,6.23]')","'1'","V1,V4,V5"
6,1,0.02,0.142857142857143,3,9,0.6,0.473684210526316,"X[,1] %in% c('(102,118]') & X[,4] %in% c('(-Inf,0.2]','(2.7,8.71]','(8.71,11.6]','(11.6, Inf]') & X[,5] %in% c('(-Inf,-0.25]','(6.23,15.3]','(15.3,23.8]','(23.8, Inf]')","'3'","V1,V4,V5"
7,1,0.00666666666666667,0.00952380952380952,3,3,0.6,0.157894736842105,"X[,2] %in% c('(-Inf,4.96]') & X[,3] %in% c('(1.14,2.13]') & X[,4] %in% c('(0.2,2.7]')","'1'","V2,V3,V4"
8,1,0.02,0.142857142857143,3,5,0.6,0.263157894736842,"X[,2] %in% c('(-Inf,4.96]') & X[,3] %in% c('(-Inf,1.14]','(2.13,2.39]','(2.39,3.07]') & X[,4] %in% c('(0.2,2.7]')","'3'","V2,V3,V4"
9,0.975609756097561,0.546666666666667,0.780952380952381,4,12,0.8,0.631578947368421,"X[,1] %in% c('(-Inf,89]','(102,118]','(118,132]','(132, Inf]') & X[,2] %in% c('(4.96,6.91]','(6.91,10.2]','(10.2,15.2]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.13,2.39]','(2.39,3.07]') & X[,4] %in% c('(0.2,2.7]')","'1'","V1,V2,V3,V4"
10,0.944444444444444,0.12,0.171428571428571,4,8,0.8,0.421052631578947,"X[,1] %in% c('(89,102]') & X[,2] %in% c('(4.96,6.91]','(6.91,10.2]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.13,2.39]','(2.39,3.07]') & X[,4] %in% c('(0.2,2.7]')","'1'","V1,V2,V3,V4"
11,1,0.0133333333333333,0.019047619047619,5,8,1,0.421052631578947,"X[,1] %in% c('(89,102]') & X[,2] %in% c('(10.2,15.2]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.13,2.39]','(2.39,3.07]') & X[,4] %in% c('(0.2,2.7]') & X[,5] %in% c('(-Inf,-0.25]')","'1'","V1,V2,V3,V4,V5"
12,0.666666666666667,0.02,0.125,5,11,1,0.578947368421053,"X[,1] %in% c('(89,102]') & X[,2] %in% c('(10.2,15.2]') & X[,3] %in% c('(-Inf,1.14]','(1.14,2.13]','(2.13,2.39]','(2.39,3.07]') & X[,4] %in% c('(0.2,2.7]') & X[,5] %in% c('(-0.25,6.23]','(6.23,15.3]','(15.3,23.8]','(23.8, Inf]')","'2'","V1,V2,V3,V4,V5"
13,1,0.106666666666667,0.666666666666667,1,1,0.2,0.0526315789473684,"X[,3] %in% c('(3.07, Inf]')","'2'","V3"
