"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
1,0.975,0.16260162601626,0.454545454545455,2,5,0.333333333333333,0.238095238095238,"X[,6] %in% c('(-Inf,0.00713]') & X[,27] %in% c('(-Inf,-0.945]','(-0.945,-0.322]','(-0.322,0.0321]','(0.73, Inf]')","'b'","V6,V27"
2,1,0.0569105691056911,0.159090909090909,3,9,0.5,0.428571428571429,"X[,2] %in% c('(-Inf,-0.336]','(-0.336,0.269]') & X[,6] %in% c('(0.00713,0.307]','(0.307,0.695]','(0.695,0.93]','(0.93, Inf]') & X[,22] %in% c('(-Inf,-0.667]','(-0.667,0.155]','(0.986, Inf]')","'b'","V2,V6,V22"
3,0.943661971830986,0.288617886178862,0.449367088607595,4,13,0.666666666666667,0.619047619047619,"X[,2] %in% c('(0.269,0.808]','(0.808, Inf]') & X[,3] %in% c('(-0.892,-0.269]','(-0.269,-0.0502]','(-0.0502,0.658]') & X[,6] %in% c('(0.00713,0.307]','(0.307,0.695]','(0.695,0.93]','(0.93, Inf]') & X[,23] %in% c('(-Inf,-0.982]','(-0.982,-0.622]','(-0.622,-0.0832]','(0.676, Inf]')","'g'","V2,V3,V6,V23"
4,0.857142857142857,0.0569105691056911,0.159090909090909,4,11,0.666666666666667,0.523809523809524,"X[,2] %in% c('(0.269,0.808]','(0.808, Inf]') & X[,3] %in% c('(-Inf,-0.892]','(0.658, Inf]') & X[,6] %in% c('(0.00713,0.307]','(0.307,0.695]','(0.695,0.93]','(0.93, Inf]') & X[,27] %in% c('(-Inf,-0.945]','(-0.945,-0.322]','(0.73, Inf]')","'b'","V2,V3,V6,V27"
5,1,0.134146341463415,0.375,2,5,0.333333333333333,0.238095238095238,"X[,15] %in% c('(-Inf,-0.764]','(-0.0654,0.199]','(0.818, Inf]') & X[,31] %in% c('(-Inf,-0.923]','(0.867, Inf]')","'b'","V15,V31"
6,0.909090909090909,0.0447154471544715,0.125,3,9,0.5,0.428571428571429,"X[,9] %in% c('(-Inf,-0.703]','(0.972, Inf]') & X[,31] %in% c('(-0.923,-0.591]','(-0.591,0.206]','(0.206,0.867]') & X[,33] %in% c('(-Inf,-0.699]','(-0.699,0.136]','(0.136,0.231]','(0.94, Inf]')","'b'","V9,V31,V33"
7,1,0.032520325203252,0.0909090909090909,4,11,0.666666666666667,0.523809523809524,"X[,4] %in% c('(-Inf,-0.169]','(-0.169,0.292]') & X[,9] %in% c('(-0.703,0.0204]','(0.0204,0.88]','(0.88,0.972]') & X[,18] %in% c('(-Inf,-0.178]','(0.541,0.94]','(0.94, Inf]') & X[,31] %in% c('(-0.923,-0.591]','(-0.591,0.206]','(0.206,0.867]')","'b'","V4,V9,V18,V31"
8,0.98936170212766,0.382113821138211,0.594936708860759,5,15,0.833333333333333,0.714285714285714,"X[,2] %in% c('(-Inf,-0.336]','(-0.336,0.269]','(0.808, Inf]') & X[,4] %in% c('(0.292,0.972]','(0.972, Inf]') & X[,9] %in% c('(-0.703,0.0204]','(0.0204,0.88]','(0.88,0.972]') & X[,26] %in% c('(-Inf,-0.3]','(-0.3,0.217]','(0.217,0.446]','(0.446,0.962]') & X[,31] %in% c('(-0.923,-0.591]','(-0.591,0.206]','(0.206,0.867]')","'g'","V2,V4,V9,V26,V31"
9,0.888888888888889,0.0365853658536585,0.102272727272727,5,11,0.833333333333333,0.523809523809524,"X[,4] %in% c('(0.292,0.972]','(0.972, Inf]') & X[,8] %in% c('(-0.441,0.463]','(0.463,0.901]') & X[,9] %in% c('(-0.703,0.0204]','(0.0204,0.88]','(0.88,0.972]') & X[,26] %in% c('(0.962, Inf]') & X[,31] %in% c('(-0.923,-0.591]','(-0.591,0.206]','(0.206,0.867]')","'b'","V4,V8,V9,V26,V31"
10,1,0.0609756097560976,0.0949367088607595,5,12,0.833333333333333,0.571428571428571,"X[,4] %in% c('(0.292,0.972]','(0.972, Inf]') & X[,8] %in% c('(-Inf,-0.441]','(0.901,0.902]','(0.902, Inf]') & X[,9] %in% c('(-0.703,0.0204]','(0.0204,0.88]','(0.88,0.972]') & X[,26] %in% c('(0.962, Inf]') & X[,31] %in% c('(-0.923,-0.591]','(-0.591,0.206]','(0.206,0.867]')","'g'","V4,V8,V9,V26,V31"
