"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
1,1,0.020979020979021,0.136363636363636,2,5,0.153846153846154,0.1,"X[,2] %in% c('jaguar','subaru','volvo') & X[,6] %in% c('convertible','hatchback')","'2'","V2,V6"
2,1,0.048951048951049,0.368421052631579,4,13,0.307692307692308,0.26,"X[,2] %in% c('audi','isuzu','mercedes-benz','mitsubishi','porsche','renault','saab','volkswagen') & X[,6] %in% c('convertible','hatchback') & X[,10] %in% c('(146,165]','(165,173]') & X[,23] %in% c('(15,24.5]')","'3'","V2,V6,V10,V23"
3,1,0.013986013986014,0.0909090909090909,4,15,0.307692307692308,0.3,"X[,2] %in% c('audi','isuzu','mercedes-benz','mitsubishi','porsche','renault','saab','volkswagen') & X[,6] %in% c('convertible','hatchback') & X[,9] %in% c('(89.8,95.4]') & X[,23] %in% c('(-Inf,15]','(24.5,38.6]','(38.6,40.5]','(40.5, Inf]')","'2'","V2,V6,V9,V23"
4,1,0.00699300699300699,0.0526315789473684,4,18,0.307692307692308,0.36,"X[,2] %in% c('audi','isuzu','mercedes-benz','mitsubishi','porsche','renault','saab','volkswagen') & X[,6] %in% c('convertible','hatchback') & X[,9] %in% c('(-Inf,89.8]','(95.4,96.4]','(96.4,107]','(107, Inf]') & X[,23] %in% c('(-Inf,15]','(24.5,38.6]','(38.6,40.5]','(40.5, Inf]')","'3'","V2,V6,V9,V23"
5,1,0.0629370629370629,0.191489361702128,4,9,0.307692307692308,0.18,"X[,6] %in% c('hardtop','sedan','wagon') & X[,7] %in% c('fwd') & X[,17] %in% c('1bbl','2bbl') & X[,22] %in% c('(-Inf,4.18e+03]','(4.18e+03,4.84e+03]','(5.53e+03, Inf]')","'0'","V6,V7,V17,V22"
6,0.333333333333333,0.0629370629370629,0.6,4,13,0.307692307692308,0.26,"X[,6] %in% c('hardtop','sedan','wagon') & X[,7] %in% c('fwd') & X[,17] %in% c('4bbl','idi','mfi','mpfi','spdi','spfi') & X[,22] %in% c('(-Inf,4.18e+03]','(4.18e+03,4.84e+03]','(5.53e+03, Inf]')","'-1'","V6,V7,V17,V22"
7,0.666666666666667,0.020979020979021,0.157894736842105,4,19,0.307692307692308,0.38,"X[,2] %in% c('alfa-romero','bmw','chevrolet','dodge','honda','mazda','mercury','nissan','peugot','plymouth','toyota') & X[,6] %in% c('convertible','hatchback') & X[,14] %in% c('dohcv','l','ohcf','rotor') & X[,19] %in% c('(2.73,3.19]','(3.19,3.43]')","'3'","V2,V6,V14,V19"
8,0.5,0.013986013986014,0.133333333333333,4,17,0.307692307692308,0.34,"X[,2] %in% c('alfa-romero','bmw','chevrolet','dodge','honda','mazda','mercury','nissan','peugot','plymouth','toyota') & X[,6] %in% c('convertible','hatchback') & X[,19] %in% c('(-Inf,2.73]','(3.43,3.56]','(3.56, Inf]') & X[,20] %in% c('(7.25,8.94]')","'-1'","V2,V6,V19,V20"
9,1,0.00699300699300699,0.0454545454545454,5,15,0.384615384615385,0.3,"X[,2] %in% c('audi','isuzu','mercedes-benz','mitsubishi','porsche','renault','saab','volkswagen') & X[,6] %in% c('convertible','hatchback') & X[,9] %in% c('(95.4,96.4]') & X[,10] %in% c('(-Inf,146]','(173,190]','(190, Inf]') & X[,23] %in% c('(15,24.5]')","'2'","V2,V6,V9,V10,V23"
10,0.666666666666667,0.020979020979021,0.157894736842105,5,18,0.384615384615385,0.36,"X[,2] %in% c('audi','isuzu','mercedes-benz','mitsubishi','porsche','renault','saab','volkswagen') & X[,6] %in% c('convertible','hatchback') & X[,9] %in% c('(-Inf,89.8]','(89.8,95.4]','(96.4,107]','(107, Inf]') & X[,10] %in% c('(-Inf,146]','(173,190]','(190, Inf]') & X[,23] %in% c('(15,24.5]')","'3'","V2,V6,V9,V10,V23"
