"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
1,1,0.0626865671641791,0.181034482758621,4,7,0.666666666666667,0.583333333333333,"X[,3] %in% c('b','o') & X[,5] %in% c('o') & X[,7] %in% c('b','o') & X[,9] %in% c('b','x')","'negative'","V3,V5,V7,V9"
2,1,0.0940298507462687,0.143835616438356,4,7,0.666666666666667,0.583333333333333,"X[,3] %in% c('b','x') & X[,5] %in% c('b','x') & X[,7] %in% c('x') & X[,9] %in% c('b','x')","'positive'","V3,V5,V7,V9"
3,0.833333333333333,0.017910447761194,0.0517241379310345,4,5,0.666666666666667,0.416666666666667,"X[,2] %in% c('b') & X[,3] %in% c('x') & X[,5] %in% c('b','o') & X[,9] %in% c('o')","'negative'","V2,V3,V5,V9"
4,0.8,0.0447761194029851,0.0684931506849315,5,8,0.833333333333333,0.666666666666667,"X[,2] %in% c('o','x') & X[,5] %in% c('o') & X[,7] %in% c('x') & X[,8] %in% c('b','x') & X[,9] %in% c('b','x')","'positive'","V2,V5,V7,V8,V9"
5,1,0.0388059701492537,0.0593607305936073,5,8,0.833333333333333,0.666666666666667,"X[,1] %in% c('b','x') & X[,3] %in% c('o') & X[,5] %in% c('b','x') & X[,7] %in% c('x') & X[,9] %in% c('b','x')","'positive'","V1,V3,V5,V7,V9"
6,1,0.0223880597014925,0.0646551724137931,5,7,0.833333333333333,0.583333333333333,"X[,1] %in% c('b','o') & X[,2] %in% c('x') & X[,3] %in% c('x') & X[,5] %in% c('b','o') & X[,9] %in% c('o')","'negative'","V1,V2,V3,V5,V9"
7,1,0.0373134328358209,0.0570776255707763,6,10,1,0.833333333333333,"X[,1] %in% c('b','o') & X[,2] %in% c('b','x') & X[,5] %in% c('x') & X[,6] %in% c('b','x') & X[,7] %in% c('b','x') & X[,9] %in% c('o')","'positive'","V1,V2,V5,V6,V7,V9"
8,0.931034482758621,0.0432835820895522,0.0662100456621005,6,10,1,0.833333333333333,"X[,2] %in% c('b','x') & X[,3] %in% c('x') & X[,5] %in% c('o') & X[,7] %in% c('b','o') & X[,8] %in% c('b','o') & X[,9] %in% c('b','x')","'positive'","V2,V3,V5,V7,V8,V9"
9,1,0.0194029850746269,0.0560344827586207,5,6,0.833333333333333,0.5,"X[,2] %in% c('o') & X[,5] %in% c('o') & X[,7] %in% c('x') & X[,8] %in% c('o') & X[,9] %in% c('b','x')","'negative'","V2,V5,V7,V8,V9"
10,1,0.017910447761194,0.0517241379310345,6,10,1,0.833333333333333,"X[,2] %in% c('x') & X[,3] %in% c('b','o') & X[,5] %in% c('b','o') & X[,7] %in% c('b','o') & X[,8] %in% c('o','x') & X[,9] %in% c('o')","'negative'","V2,V3,V5,V7,V8,V9"
11,1,0.0313432835820895,0.0905172413793103,4,7,0.666666666666667,0.583333333333333,"X[,3] %in% c('b','o') & X[,5] %in% c('o') & X[,6] %in% c('b','o') & X[,7] %in% c('b','o')","'negative'","V3,V5,V6,V7"
12,1,0.0477611940298507,0.137931034482759,4,6,0.666666666666667,0.5,"X[,3] %in% c('b','o') & X[,5] %in% c('o') & X[,6] %in% c('x') & X[,7] %in% c('b','o')","'negative'","V3,V5,V6,V7"
