"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max"
"derma",1,"CBA",3.17,1,3,4,4,4
"derma",1,"RIPPER",1.7,1,1,1.5,2,4
"derma",2,"CBA",2.72,1,2,3,4,4
"derma",2,"RIPPER",1.6,1,1,1,2,4
"derma",3,"CBA",2.95,1,2,3,4,4
"derma",3,"RIPPER",2,1,1,2,3,4
"derma",4,"CBA",3.25,1,3,4,4,4
"derma",4,"RIPPER",1.87,1,1,2,2,4
"derma",5,"CBA",2.78,1,2,3,4,4
"derma",5,"RIPPER",1.75,1,1,1,2.25,4
"derma",6,"CBA",3.15,1,3,4,4,4
"derma",6,"RIPPER",1.75,1,1,1.5,2,4
"derma",7,"CBA",2.9,1,2,3,4,4
"derma",7,"RIPPER",1.77,1,1,2,2,3
"derma",8,"CBA",3.05,1,2,3,4,4
"derma",8,"RIPPER",1.73,1,1,2,2,3
"derma",9,"CBA",2.69,1,1.75,3,4,4
"derma",9,"RIPPER",1.8,1,1,1,2.5,5
"derma",10,"CBA",2.95,1,2,3,4,4
"derma",10,"RIPPER",2,1,1,2,2,4
