"data","iter","CBA","RIPPER","SBRL"
"thyroid",1,1.07096600532532,0.0851571559906006,NA
"thyroid",2,0.88068413734436,0.0920422077178955,NA
"thyroid",3,1.0214581489563,0.0724239349365234,NA
"thyroid",4,0.971287965774536,0.151994943618774,NA
"thyroid",5,0.7449951171875,0.0731191635131836,NA
"thyroid",6,0.950283050537109,0.13075590133667,NA
"thyroid",7,1.02482509613037,0.0957751274108887,NA
"thyroid",8,0.962321043014526,0.0893158912658691,NA
"thyroid",9,0.769086837768555,0.0725860595703125,NA
"thyroid",10,1.01934504508972,0.0831029415130615,NA
