"data","iter","CBA","RIPPER","SBRL"
"auto",1,1.28499102592468,0.046410083770752,NA
"auto",2,0.717536926269531,0.0487880706787109,NA
"auto",3,0.935228109359741,0.0500059127807617,NA
"auto",4,1.53107190132141,0.0464510917663574,NA
"auto",5,1.48969602584839,0.0459120273590088,NA
"auto",6,1.65949583053589,0.0450830459594727,NA
"auto",7,1.50378084182739,0.0465810298919678,NA
"auto",8,1.65878820419312,0.045529842376709,NA
"auto",9,1.92590689659119,0.0457429885864258,NA
"auto",10,2.4093770980835,0.0464868545532227,NA
