"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max"
"anneal",1,"CBA",3.54,1,3,4,4,4
"anneal",1,"RIPPER",2.33,1,2,2.5,3,3
"anneal",2,"CBA",3.64,1,3,4,4,4
"anneal",2,"RIPPER",2.55,1,2,2,3.5,4
"anneal",3,"CBA",3.61,1,3,4,4,4
"anneal",3,"RIPPER",2.73,1,2,3,3.5,5
"anneal",4,"CBA",3.59,1,3.5,4,4,4
"anneal",4,"RIPPER",2.36,1,1.5,2,2.5,5
"anneal",5,"CBA",3.61,1,3,4,4,4
"anneal",5,"RIPPER",2.14,1,1.5,2,2.5,4
"anneal",6,"CBA",3.66,1,3.5,4,4,4
"anneal",6,"RIPPER",2.77,1,2,3,4,5
"anneal",7,"CBA",3.38,1,3,4,4,4
"anneal",7,"RIPPER",2.1,1,2,2,2,4
"anneal",8,"CBA",3.59,1,3,4,4,4
"anneal",8,"RIPPER",2.45,1,2,2,3,4
"anneal",9,"CBA",3.6,1,3.25,4,4,4
"anneal",9,"RIPPER",1.67,1,1,1,2,4
"anneal",10,"CBA",3.57,1,3,4,4,4
"anneal",10,"RIPPER",2.22,1,2,2,2,4
